Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-0.14668112,1.036578,0.16719918
Subject_2,0.8589373,1.3358991,1.6338197
Subject_3,-0.34303436,-0.79139245,0.687254
Subject_4,-0.6700521,-0.13340177,0.22874014
Subject_5,1.1122613,-0.2787836,0.1899262
Subject_6,-0.6238131,1.1520606,-1.3237511
Subject_7,-0.04552737,0.4439433,0.8114013
Subject_8,-2.1808288,-0.3829651,0.49680552
Subject_9,-1.2826208,-0.09339726,-0.6872044
Subject_10,0.2635853,0.51831555,0.839094
Subject_11,0.6273092,-0.9995235,1.309455
Subject_12,2.0340703,0.8038311,0.33471918
Subject_13,-0.4800767,0.050595913,0.66989374
Subject_14,-0.10882304,0.6116369,0.126381
Subject_15,0.0059264186,-1.6409998,0.29274634
Subject_16,0.8690144,0.8621407,-0.66533035
Subject_17,0.9779729,0.39797527,1.1605685
Subject_18,3.5628564,0.96688634,0.48769248
Subject_19,1.2116259,1.7650834,-0.48046318
Subject_20,0.30022895,0.400517,0.21962789
Subject_21,-1.4931614,-1.8532777,0.8701075
Subject_22,-0.031481,-0.9301577,0.24883597
Subject_23,0.9774918,-0.61339396,0.44720787
Subject_24,0.92123294,-0.22417475,-0.6526939
Subject_25,-0.5081654,0.56129587,0.7432933
Subject_26,2.0519655,-0.18719698,0.665165
Subject_27,-1.4298917,-0.5401163,0.07630252
Subject_28,-0.44574147,0.21481377,0.63239115
Subject_29,-0.87247336,0.009971281,-1.280833
Subject_30,-1.3163779,1.0216815,-0.29880333
Subject_31,-1.596863,0.5867033,-1.0061485
Subject_32,0.8975673,0.7745611,-0.62966543
Subject_33,-0.12477415,-0.7110606,2.4698637
Subject_34,0.48989543,-1.5314335,-0.6344141
Subject_35,-0.13314514,1.2304586,-0.69668114
Subject_36,0.010456219,-0.07120423,0.4404406
Subject_37,-0.95510054,-0.69060344,0.7820233
Subject_38,1.3593792,-0.37094036,1.2065539
Subject_39,0.027841207,1.4962544,0.45354718
Subject_40,-0.12506618,0.31806388,0.39007306
Subject_41,-0.55795836,-0.62965924,-0.68064415
Subject_42,-0.9103769,0.61214185,0.4429601
Subject_43,-0.0516039,0.769716,0.84268945
Subject_44,0.5818592,0.070483215,0.07150428
Subject_45,-0.71959126,1.772306,0.96825135
Subject_46,0.73171157,-1.6640718,-1.6048005
Subject_47,-0.042016126,-1.4501991,-0.5533428
Subject_48,-0.27270544,0.24035485,1.1105727
Subject_49,-0.20299424,-1.0689443,0.95847476
Subject_50,1.0812858,-0.3173142,-0.18226041
Subject_51,0.18044882,0.24794674,-0.022166323
Subject_52,-0.7829826,0.47883633,-1.2387065
Subject_53,1.1328645,-1.4436748,0.37529457
Subject_54,-0.5511029,1.1673318,-0.8936249
Subject_55,-0.8786209,-0.16597617,1.4582418
Subject_56,0.79463255,-0.35681415,-0.5192474
Subject_57,-0.9753587,-2.0324385,-1.3360751
Subject_58,-2.104598,0.4543814,1.3959216
Subject_59,0.023707924,0.9107936,-0.71073866
Subject_60,0.5897718,-0.31693497,-0.35147005
Subject_61,0.5714825,-0.425511,0.059402645
Subject_62,1.2856083,-0.774753,-0.06598488
Subject_63,-1.3991337,-1.0711074,-0.335334
Subject_64,-0.9181716,0.28297743,0.17781334
Subject_65,1.2036768,0.14119893,1.1880472
Subject_66,-0.013518389,1.2917808,-0.54029
Subject_67,-1.0446863,0.8639651,1.7984964
Subject_68,0.54325837,0.7212559,-0.9037312
Subject_69,1.917663,1.7094723,-0.9101638
Subject_70,-0.6664616,0.32454678,0.58460337
Subject_71,-1.5028073,-1.7977194,0.73432386
Subject_72,-0.38965243,0.7910097,-0.30543903
Subject_73,-0.5111262,0.39242747,0.21801247
Subject_74,-0.5789754,-0.31284204,-0.51073325
Subject_75,0.19884264,0.52323264,0.29381737
Subject_76,-0.20450422,-0.03246705,0.17509368
Subject_77,-0.7606726,1.6428112,0.16656585
Subject_78,-0.1011639,-1.4434569,0.9963851
Subject_79,0.63789225,-0.34818038,-0.5007788
Subject_80,-0.96641505,0.043077487,0.61026055
Subject_81,-0.7105283,1.4528301,0.21063392
Subject_82,-0.21498133,1.2774093,-0.46861258
Subject_83,-0.2568454,0.6032846,-0.8249165
Subject_84,0.17668322,0.3432206,0.77812743
Subject_85,-0.00697845,0.67846096,-1.0745404
Subject_86,0.3057868,0.22130375,-0.9932143
