Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,0.6290231,-0.07048834,0.30148545
Subject_2,-0.12986061,-0.25944757,0.24566188
Subject_3,0.3535717,-0.50426495,0.086714044
Subject_4,1.1810634,1.570647,2.3616488
Subject_5,-0.1038818,0.6459461,0.40051237
Subject_6,0.7722303,-1.2272743,-0.7809601
Subject_7,0.17362572,-0.21493882,-0.3010793
Subject_8,-0.28667608,-0.8706545,-0.23068222
Subject_9,-1.549231,0.3666977,-0.997238
Subject_10,0.33758804,0.114858985,-0.551584
Subject_11,-0.8134282,-1.4768939,-1.1905584
Subject_12,1.9977808,-0.3332056,0.92422754
Subject_13,-1.5965693,0.3836524,-0.9428342
Subject_14,0.66273326,-0.4678731,-0.9579711
Subject_15,0.6442579,-0.27250203,-0.13235997
Subject_16,-0.969299,1.4353102,-0.9593331
Subject_17,-0.7893652,-0.8795693,-0.7016859
Subject_18,-0.4714322,-0.2825436,-0.32377386
Subject_19,-0.8189028,0.26278585,-0.04661693
Subject_20,-2.2212663,1.3453208,2.3640802
Subject_21,-0.4522229,1.2055626,0.4853237
Subject_22,-0.90571445,-0.18216245,0.15400413
Subject_23,-0.34180972,0.6388505,0.53147715
Subject_24,1.3471481,-1.3676852,-0.29240224
Subject_25,0.682876,-0.15920278,0.75701374
Subject_26,0.59983337,-1.2390795,0.6125462
Subject_27,-0.7859366,0.08371226,-0.5815763
Subject_28,-0.44958425,-0.51135164,-0.45188853
Subject_29,0.6507331,-1.6742687,-1.5480951
Subject_30,-0.8214943,0.4150566,1.7848268
Subject_31,-1.2953562,-0.17193201,-0.4801242
Subject_32,-0.7542148,0.46806702,-0.24380443
Subject_33,1.6690396,-0.11551013,0.4459993
Subject_34,0.7725396,1.4810214,1.0370641
Subject_35,-0.66977787,0.20267782,0.55637616
Subject_36,-0.7458298,1.4141726,1.0607135
Subject_37,-0.46852815,-0.3683554,-0.082042895
Subject_38,-1.200135,-0.15671574,0.99350476
Subject_39,-0.89171916,0.08920265,-0.6487952
Subject_40,-0.9776211,0.9592386,-0.4265223
Subject_41,-2.2432542,0.10420677,-0.20329964
Subject_42,-0.5886358,-0.04110148,0.6309498
Subject_43,-1.9800556,0.11162168,-0.6870782
Subject_44,-1.8555174,0.5738831,-0.85354537
Subject_45,-0.240934,-0.22632314,-0.23349272
Subject_46,-2.620687,1.1491572,-0.968005
Subject_47,0.048179787,1.0817086,1.3195196
Subject_48,-1.2196523,-1.1389326,-0.28102002
Subject_49,2.1335092,2.5214143,1.9821278
Subject_50,-0.6959972,-0.4394313,-0.41021323
Subject_51,-1.2347913,0.32711372,1.2311774
Subject_52,0.3416198,1.002681,0.79924875
Subject_53,0.33419502,0.01034534,1.8245535
Subject_54,2.4473202,-0.93076354,0.054540694
Subject_55,1.8044432,0.06817818,-0.47817114
Subject_56,-0.5342975,-0.3198267,0.53565127
Subject_57,-0.7972419,-0.6172459,-0.21112783
Subject_58,-1.2942349,0.41509053,-1.0781518
Subject_59,-0.9751768,-0.17601109,-0.2281306
Subject_60,1.2282475,-0.06500173,-0.18168068
Subject_61,-0.925943,1.2107285,0.32736072
Subject_62,0.49019483,-0.017642735,-1.2119678
Subject_63,0.25076073,-0.010389971,0.67054945
Subject_64,-0.62397933,0.3212738,0.68375844
Subject_65,0.5941054,1.6535692,0.92791545
Subject_66,0.49538174,-1.0217887,0.7416
Subject_67,-0.08139334,1.4352295,0.4349861
Subject_68,-0.65312403,-1.38873,0.5292181
Subject_69,0.21495786,-0.47207993,-0.30057433
Subject_70,0.6022251,-0.5740415,-0.35662052
Subject_71,0.57564676,-0.08260909,0.2003387
Subject_72,0.68061703,0.08221345,0.48502493
Subject_73,0.6947374,-0.07991731,0.72287536
Subject_74,1.5334475,0.0637523,0.22600062
Subject_75,0.7338068,2.7125423,0.7776444
Subject_76,-1.1256747,0.27220282,0.63544047
Subject_77,-0.7501883,0.89694184,-0.48152956
Subject_78,0.31048858,0.36538228,-0.52739656
Subject_79,2.158044,-2.0175297,1.0309638
Subject_80,-1.1213957,0.5070467,-0.5060656
Subject_81,1.5840433,-0.032854266,-0.10084093
Subject_82,0.4489641,-0.38556355,-0.35395667
Subject_83,1.7560275,1.8745091,1.3150785
Subject_84,-0.19110942,0.29818904,0.04509364
Subject_85,-0.88451624,-0.4103698,-0.50121385
Subject_86,0.49959412,-0.12466563,-0.18060298
