Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-2.3235548,0.3166641,-0.7089053
Subject_2,0.871284,0.88188916,0.7599325
Subject_3,-0.73727965,0.34964213,0.9591022
Subject_4,-0.15819117,-1.1422374,0.4023351
Subject_5,1.084127,1.2012616,-0.14879008
Subject_6,1.7103567,-0.026410853,1.0213772
Subject_7,-0.20807758,0.47072053,-0.3127638
Subject_8,-0.22011262,-0.8064023,-0.76650107
Subject_9,-1.3949273,0.7321353,-0.025313057
Subject_10,-0.7916367,2.1858647,1.8557658
Subject_11,0.39175284,1.6047282,-0.97193664
Subject_12,0.47740957,0.10137229,-0.6840441
Subject_13,-0.12564197,0.5860834,-1.1098253
Subject_14,-2.2617729,-1.2401526,0.511071
Subject_15,-0.19932747,-1.0542601,0.61083907
Subject_16,-0.025157996,1.2908128,-0.5222037
Subject_17,0.6964464,1.749419,0.7584841
Subject_18,-0.2606428,-1.7604681,-0.8956584
Subject_19,0.41884333,0.68032575,-1.1031402
Subject_20,-0.59273654,1.9706982,0.8181232
Subject_21,1.4221251,-0.9008537,1.3654883
Subject_22,0.9568732,-0.17391232,-1.3157984
Subject_23,-1.0424442,0.70031446,-1.827911
Subject_24,-1.2203486,0.6712377,-0.73760235
Subject_25,-0.65622765,-1.5922316,-0.13122702
Subject_26,0.8307304,-0.7123454,-0.332751
Subject_27,0.033246335,0.37567446,-2.358033
Subject_28,0.79320633,0.49698824,-0.05483438
Subject_29,1.1370276,-0.19469707,2.117781
Subject_30,-1.155994,0.7635406,0.8433348
Subject_31,0.13726306,0.36040035,-0.09447784
Subject_32,-0.7365639,0.3237466,0.18408911
Subject_33,-0.09758062,-1.4388642,-0.20428729
Subject_34,0.4291568,-1.4019711,-1.4781615
Subject_35,-0.9804503,1.0561152,0.6036602
Subject_36,1.7321823,1.54608,0.46340537
Subject_37,1.8766556,0.18807195,2.7804558
Subject_38,-0.037658643,1.6512818,-0.7976882
Subject_39,1.402495,0.7820056,2.0436966
Subject_40,0.17285177,1.2459722,2.2458613
Subject_41,-0.68112755,-0.32733914,0.97919977
Subject_42,-1.2200608,0.41411507,0.9746023
Subject_43,-1.4004585,0.76169175,-0.32281154
Subject_44,-0.38937116,0.013257083,-0.42153952
Subject_45,0.26838887,0.7815873,0.96399784
Subject_46,-1.0374597,0.7948555,0.61150634
Subject_47,-1.170519,-0.28802836,-0.6480697
Subject_48,0.53413093,0.9394786,0.019851184
Subject_49,-0.14846298,1.0424217,-0.506641
Subject_50,0.4628881,0.015858127,-0.39858103
Subject_51,-0.4659387,0.79918176,1.1009271
Subject_52,0.08705442,-0.98370606,0.95257306
Subject_53,-0.012475244,-0.6585702,-0.17220943
Subject_54,-1.0595754,-0.27224168,-0.3884819
Subject_55,-1.1530621,1.319678,0.67941564
Subject_56,-1.1590953,0.003925845,-1.4874926
Subject_57,-1.2501309,-0.5667994,0.045476023
Subject_58,-0.9547696,2.30287,0.06643077
Subject_59,-0.040189315,-0.14706782,-0.109752275
Subject_60,-0.97969556,-0.58808804,1.504947
Subject_61,-0.28378567,-1.1436727,1.501171
Subject_62,-1.233561,-1.4108566,0.49829432
Subject_63,-0.17093295,-1.236996,-0.47730908
Subject_64,0.6779653,-2.1197562,0.5482291
Subject_65,-0.54853857,0.9688499,0.89609945
Subject_66,0.8563245,0.96198934,-0.6455181
Subject_67,-2.1067686,-0.4026748,0.022696873
Subject_68,0.014152142,-2.0602276,-1.0350215
Subject_69,-0.56634045,-0.8070387,0.32153702
Subject_70,-0.27618653,-1.2391329,-0.57914764
Subject_71,-0.31880283,-0.08772234,0.9780298
Subject_72,1.5124335,1.4634581,-0.25217292
Subject_73,0.6031805,-1.7076026,0.15006971
Subject_74,2.6947522,-0.61688685,0.28330585
Subject_75,-0.7062329,1.422063,0.25852022
Subject_76,1.7006264,0.60556304,-1.4115182
Subject_77,1.3978033,1.3854563,0.62198216
Subject_78,1.8767896,-0.34266442,0.9220685
Subject_79,0.20746964,-1.6942239,0.41710964
Subject_80,-0.0699843,1.9963925,1.0802555
Subject_81,-0.046102867,0.24848278,0.5353637
Subject_82,-0.8283841,-1.7459587,0.67774045
Subject_83,0.2210711,-1.724111,-1.5561414
Subject_84,-1.8757589,-1.0233833,-0.71596134
Subject_85,0.012904443,2.48722,0.4016883
Subject_86,-1.4002843,-0.37395585,-1.6031088
