Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-0.30657643,0.025013197,-0.5021189
Subject_2,0.33143595,1.904268,0.40934923
Subject_3,-0.017056819,-0.027984064,1.5066541
Subject_4,-0.7799162,-0.5208098,-0.016558798
Subject_5,-0.47364545,2.5866008,0.75268275
Subject_6,1.5118588,-0.5028957,1.9487063
Subject_7,-0.24820456,0.4528237,0.51994914
Subject_8,1.0343351,0.20290351,-0.26414263
Subject_9,-1.9103323,1.5687765,-1.3142703
Subject_10,-0.15748042,0.52252126,-1.4270246
Subject_11,0.880873,-0.5507327,-1.3120263
Subject_12,-1.3401909,-0.52869284,1.128457
Subject_13,1.631875,1.9560124,0.5910499
Subject_14,-0.7703717,-0.87482625,-0.06292093
Subject_15,-0.7253468,-0.5222893,-0.41284367
Subject_16,0.3422938,0.9662259,-0.6398492
Subject_17,-0.10982196,-0.33768815,-0.53350717
Subject_18,0.39691556,-1.796954,1.3531922
Subject_19,-0.055069085,-1.1666217,-0.7160971
Subject_20,0.07704188,0.7969777,0.4789751
Subject_21,1.425073,-0.6496187,0.9935285
Subject_22,-2.8294883,0.8119867,-0.6829301
Subject_23,-0.6516406,-2.1888945,-0.11127493
Subject_24,-0.673558,0.16319568,-1.2709404
Subject_25,1.1888986,1.1155189,0.82934624
Subject_26,0.7712494,-0.5120145,1.3711233
Subject_27,1.5446175,1.0155268,-0.08394388
Subject_28,-0.1867634,-0.7912208,1.9438497
Subject_29,-0.25654963,0.055638112,-0.8050629
Subject_30,-0.41342238,1.1694022,0.98339754
Subject_31,-1.135635,0.4403999,0.60129976
Subject_32,0.7335277,0.41595584,-0.28168118
Subject_33,0.60838836,-0.59979546,0.19150452
Subject_34,0.1770573,-1.2286102,0.059170462
Subject_35,-1.1427635,-0.72395223,-1.3857697
Subject_36,-1.5661738,0.6875554,-1.0650718
Subject_37,0.24728249,1.0854295,0.71187913
Subject_38,1.1777835,-1.1283,-0.6534598
Subject_39,1.9778252,0.44280905,-0.64464986
Subject_40,0.6221687,0.5757009,0.035381578
Subject_41,-0.79430443,0.97550887,-1.3455021
Subject_42,1.6721694,1.8895266,0.32491025
Subject_43,0.02629482,0.60690105,-0.049037173
Subject_44,-0.6473405,0.28168336,0.1503769
Subject_45,0.041666597,0.46339345,-0.37540108
Subject_46,1.1114507,0.9082902,1.0322862
Subject_47,0.24501051,-0.2371888,2.4754004
Subject_48,-2.2795546,0.8151505,-0.19266167
Subject_49,0.085088246,0.462296,-0.22956412
Subject_50,0.6266885,-1.2476771,-0.73470026
Subject_51,-0.54226476,-2.3965912,1.3115011
Subject_52,-0.15616034,-0.6842104,0.20094064
Subject_53,0.34076408,0.3398219,-2.1832762
Subject_54,-1.4215577,-1.0024939,0.10597602
Subject_55,-0.7273462,1.9515607,-0.3690762
Subject_56,-1.5957897,0.6375365,1.8282908
Subject_57,1.3472613,-0.85382044,-0.8511182
Subject_58,0.81096005,1.8211739,-0.3559208
Subject_59,0.8516023,-0.27230015,-2.1453023
Subject_60,1.4273453,-0.13178992,-0.4029043
Subject_61,-0.99431217,-0.5515129,-0.33687449
Subject_62,1.3816249,-0.9683347,0.9126129
Subject_63,-0.3697905,-0.69915295,2.2369661
Subject_64,-0.38823783,1.7099268,-0.4536759
Subject_65,-0.9342019,-0.45441315,1.0559671
Subject_66,0.27451193,-0.5528094,1.8438131
Subject_67,0.846389,0.06397113,0.3590712
Subject_68,-0.69138503,-1.5720859,-0.210166
Subject_69,1.4527093,1.035965,0.08406187
Subject_70,-0.45215914,0.75131744,-0.77224344
Subject_71,-0.20237046,-1.0209131,-0.18675739
Subject_72,-1.1236745,0.8645506,-0.69067526
Subject_73,-1.0478425,-0.34938228,-0.35089055
Subject_74,-0.3912434,-0.23579428,0.74803245
Subject_75,-0.19200861,0.41305202,-0.4586434
Subject_76,0.02295833,1.60328,1.4472662
Subject_77,0.7100545,1.3347919,0.21083753
Subject_78,1.5019585,-0.4284544,-1.7197244
Subject_79,-0.10964859,-1.2670897,0.96681845
Subject_80,0.7797238,1.7051929,1.3804728
Subject_81,1.0721599,-1.5667225,-0.35341945
Subject_82,0.56408244,-0.60438544,-0.09044037
Subject_83,-0.45307618,-0.9380932,0.7459547
Subject_84,0.6438782,-0.25199372,0.72422117
Subject_85,0.7895839,1.1165326,-0.21850567
Subject_86,0.5097643,-0.7761161,-1.2180274
