Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-0.024984885,1.4319772,-0.06462009
Subject_2,-0.11222897,-0.18915486,-1.867777
Subject_3,-0.017426392,-0.3573878,0.0047467877
Subject_4,0.648549,-0.22773825,1.6831226
Subject_5,0.06784788,2.143601,0.20289388
Subject_6,-0.018967237,0.047157697,-0.15616046
Subject_7,-0.06672099,-0.6373481,0.039608043
Subject_8,-0.052873135,1.1898334,0.006305664
Subject_9,0.022699062,-2.0459738,-1.3403437
Subject_10,0.004339632,0.34677052,-0.41163832
Subject_11,-0.058910582,-1.8648257,-0.10484182
Subject_12,-0.052322097,1.0294524,-0.553391
Subject_13,-0.006910116,-0.39928868,0.17268874
Subject_14,1.188503,0.43651298,0.88328344
Subject_15,-0.0041151373,-0.5494829,-1.0350167
Subject_16,0.04601637,1.2118655,0.7485249
Subject_17,-0.09816059,1.0288535,-0.16394313
Subject_18,0.0067033577,-0.4554066,0.8226636
Subject_19,0.08134911,-1.3423545,0.1940176
Subject_20,1.5302439,0.6583841,1.0224279
Subject_21,0.036899388,0.76912946,-1.1193467
Subject_22,-0.38116348,-1.2743185,0.72004235
Subject_23,0.02160912,-1.1669213,2.5541544
Subject_24,-1.2164177,0.50159484,0.1427884
Subject_25,1.0069871,-0.30475494,0.38688225
Subject_26,-0.05173399,-0.31892085,-0.21527833
Subject_27,0.1315001,0.39557338,1.3862188
Subject_28,-0.032837454,-1.2573342,0.07931973
Subject_29,-0.008934735,-1.1669903,-0.6438536
Subject_30,0.074495375,0.24116533,-0.058249425
Subject_31,-0.041998766,-0.07327573,-0.7569394
Subject_32,0.41955432,-0.00083707,-0.41261008
Subject_33,-0.042808704,1.0684654,-0.34221196
Subject_34,0.08350926,0.2237232,0.5323632
Subject_35,0.12254771,-0.4069337,-0.23699968
Subject_36,0.2807178,-0.22161907,1.0135533
Subject_37,-0.034275208,-1.1217136,-0.12238316
Subject_38,-0.07482778,0.3987111,-0.5273787
Subject_39,0.07473643,-0.62623495,-0.35696617
Subject_40,1.8822861,-1.6578377,0.9318175
Subject_41,-0.0035446049,0.099755,-0.885119
Subject_42,-0.1625806,-0.3488421,-1.4224095
Subject_43,0.037606437,-1.2064241,-0.030639287
Subject_44,0.035224326,-1.0309701,1.1175382
Subject_45,0.02238047,-0.90257084,1.6414597
Subject_46,0.028251076,-0.47454804,0.846516
Subject_47,0.2024933,-0.5693703,0.115488224
Subject_48,0.64553255,-1.0640517,-1.0016543
Subject_49,2.5148919,0.24748373,4.3345175
Subject_50,-0.013988974,1.1463052,1.2304575
Subject_51,1.1126581,0.9996605,1.0328496
Subject_52,0.11074859,0.54456115,0.33778316
Subject_53,0.00511067,0.5488198,-0.5217324
Subject_54,-0.05396665,-1.5933414,-1.459978
Subject_55,0.01031753,-1.2520579,1.0524765
Subject_56,-0.08942877,0.14017385,-0.37951222
Subject_57,-0.5395462,-0.85159457,-0.07960479
Subject_58,0.13926312,-0.4895167,1.1423324
Subject_59,-0.017681353,0.62384033,-0.29855338
Subject_60,-0.0051759044,-0.015545253,0.028713973
Subject_61,0.14376786,1.2858907,1.7569265
Subject_62,-0.013816087,0.07101327,-0.4236546
Subject_63,-0.81847554,-0.31092843,0.754913
Subject_64,0.028558817,-1.7538319,0.73083293
Subject_65,0.06763443,0.5591967,0.004610959
Subject_66,-0.020484416,0.22959697,0.2120684
Subject_67,0.49831498,0.30079457,0.1782478
Subject_68,0.027556103,0.9027281,1.8101844
Subject_69,0.7260583,-0.24083363,-1.4159628
Subject_70,-0.39117932,1.0112393,0.17300977
Subject_71,1.0598025,0.08622877,0.40822718
Subject_72,0.36972094,-0.56998223,0.9315148
Subject_73,-0.014122378,-0.5122777,0.80585665
Subject_74,0.023076313,0.3806571,-0.60667497
Subject_75,-0.64083374,-1.1439799,1.0863864
Subject_76,0.19878098,0.6797293,0.9932965
Subject_77,-1.2474732,-1.4236172,-0.86105573
Subject_78,0.4186962,1.0405478,-1.4095201
Subject_79,-0.15487413,-1.2309285,0.40326533
Subject_80,0.21060453,0.35022524,0.9619116
Subject_81,-0.003427872,1.9416419,-1.7684408
Subject_82,-0.1470843,-1.2387065,0.46784577
Subject_83,1.399891,-0.5603698,1.7607324
Subject_84,0.023035377,-2.247667,0.1345429
Subject_85,-0.056595016,2.1664124,0.5396616
Subject_86,-0.008577884,1.7218835,-0.6218048
