Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,0.4566317,0.31738383,0.45289683
Subject_2,1.0350666,0.5721696,0.768186
Subject_3,-0.48497397,-1.1522052,-0.1444259
Subject_4,1.2382596,2.5680015,0.3912706
Subject_5,-1.6619138,2.4243362,1.0465448
Subject_6,-0.76234674,-0.030067177,1.1910051
Subject_7,-1.1129893,1.084865,0.7411255
Subject_8,1.0305,-0.2262585,-0.0990948
Subject_9,-1.4910562,0.6933851,-0.22240455
Subject_10,0.75924784,0.81169057,0.39009807
Subject_11,0.1523906,0.56680894,0.829497
Subject_12,-0.9238441,-0.109613255,-0.15150927
Subject_13,-1.6189003,-0.6993356,0.1912575
Subject_14,1.6794859,-1.2859592,-1.6202531
Subject_15,1.0361363,0.10013512,0.13823515
Subject_16,-0.79528004,-1.0025808,0.87114567
Subject_17,0.6176383,0.60104847,2.4454358
Subject_18,-1.4458872,-1.2901666,-0.8170438
Subject_19,-2.23657,-0.3755928,0.7177152
Subject_20,-1.4097008,1.5750607,1.933254
Subject_21,-1.0800462,-0.41460437,1.2018547
Subject_22,0.18592651,-0.6328056,-0.27006215
Subject_23,-0.22871715,-0.59100056,0.6020892
Subject_24,0.3185958,1.0383962,0.93539286
Subject_25,1.4032921,1.4854428,1.1766931
Subject_26,-0.87820995,-0.95256114,-0.55581504
Subject_27,-0.5754864,0.5582973,1.3671055
Subject_28,0.14974983,-1.7711841,-1.3834326
Subject_29,-0.028612189,-0.26183483,-0.9640555
Subject_30,-0.20344384,-0.6882434,-0.74845564
Subject_31,-0.053053096,-2.005773,1.0144974
Subject_32,-0.701125,0.7270357,-0.7301435
Subject_33,-1.2176386,-1.4462259,-1.4160869
Subject_34,0.45670792,-1.6473677,-0.6357355
Subject_35,-1.1057993,0.71414626,1.0278103
Subject_36,0.55311656,1.3570399,-1.2171493
Subject_37,2.0586777,0.4306729,-0.6230126
Subject_38,1.6696217,0.74539214,-1.7408732
Subject_39,-1.8330748,0.7479187,-0.42322022
Subject_40,1.0086315,-0.076523475,-1.548477
Subject_41,1.052132,-0.44842145,-0.71204644
Subject_42,-0.4092577,-0.370998,0.33835703
Subject_43,0.66910267,0.9180305,0.21128644
Subject_44,-0.4541394,-0.3274082,0.7911401
Subject_45,1.6609787,-1.0954883,0.52807546
Subject_46,1.6143746,1.5438217,0.0571252
Subject_47,-0.044043936,-0.36906257,0.99519074
Subject_48,1.2866148,0.044088893,0.013476048
Subject_49,1.4617217,1.2512442,-1.23962
Subject_50,0.47417635,0.1264702,-0.15760688
Subject_51,0.71367115,-2.0258152,1.2844679
Subject_52,1.4214488,-0.4046699,2.2200484
Subject_53,0.5319303,-1.1689155,-0.16320486
Subject_54,1.9690433,1.5367717,1.0237834
Subject_55,-0.725323,-0.5039142,2.133985
Subject_56,1.9256828,0.07226874,-0.74578404
Subject_57,-0.66366416,-1.0928868,1.6302037
Subject_58,0.49013063,2.0029974,1.1837775
Subject_59,1.089999,-0.14831835,1.2866694
Subject_60,-1.0449858,-0.74539155,1.6201081
Subject_61,0.46989992,-0.22734,0.8796106
Subject_62,0.2363893,0.014427214,0.08130228
Subject_63,1.251771,-0.87184936,-1.3915536
Subject_64,0.81872743,2.716248,0.21289511
Subject_65,-1.5062091,0.48905906,-0.9004297
Subject_66,-0.38294628,0.4185194,-0.68407923
Subject_67,-0.7422876,1.4236908,-0.7476914
Subject_68,2.6533008,-1.9822416,-0.9835363
Subject_69,-0.23834905,-1.1252298,1.0264497
Subject_70,1.8333838,0.5565889,0.20485942
Subject_71,0.6539023,-0.2906686,0.15949601
Subject_72,-1.2197906,1.6859473,-1.092905
Subject_73,-0.08419913,-1.4274482,-0.23158778
Subject_74,-0.32465976,-0.6200169,-0.17262927
Subject_75,0.1503438,0.17342807,0.3544515
Subject_76,0.6805378,0.6990852,1.6971711
Subject_77,-0.37840393,-2.0826397,0.4906364
Subject_78,-0.37213796,2.4750562,0.42187628
Subject_79,-0.03999644,-2.0439103,1.1068677
Subject_80,0.5824563,2.420946,-2.8679483
Subject_81,-0.7459581,0.07771972,1.6045673
Subject_82,0.103272565,-1.069641,-1.0226612
Subject_83,-1.5729591,-1.3480219,0.7742518
Subject_84,-0.10007949,-0.29184845,0.2496254
Subject_85,-0.25094357,1.4315844,-0.23998424
Subject_86,0.1481881,-0.83309984,-0.6494029
