Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,0.5296328,0.12817068,0.25888723
Subject_2,0.07457468,1.0855525,-0.2506777
Subject_3,-1.4493669,0.37590125,-1.2690151
Subject_4,-0.834487,-0.97889304,-0.13939685
Subject_5,0.72052574,1.5119876,-0.32466573
Subject_6,0.35780373,-0.6445978,0.10258431
Subject_7,-1.0394214,0.14360622,0.35585526
Subject_8,1.6934237,-0.3376993,0.35915008
Subject_9,0.17926371,3.0141025,1.690576
Subject_10,-1.7947994,1.4100907,1.1637563
Subject_11,-2.2806897,0.21792033,-0.2938192
Subject_12,1.0837454,-1.4499557,-0.009931471
Subject_13,0.47023958,3.6653748,0.28739282
Subject_14,-1.6475452,-1.7930188,0.26490998
Subject_15,0.15742005,-1.5403042,-0.002751184
Subject_16,-0.3654005,0.6695886,-1.2195946
Subject_17,-0.1460598,1.2371149,-1.5853015
Subject_18,1.2164404,-5.7708073,0.4660555
Subject_19,0.65508306,0.39919078,0.9121737
Subject_20,0.35789078,1.9902977,0.5761428
Subject_21,-0.07979973,-1.209292,-2.0318182
Subject_22,-0.9402238,0.9328037,1.8430376
Subject_23,0.085720584,-2.0451505,0.1370735
Subject_24,-0.8191207,0.47655457,-1.9981452
Subject_25,2.0347419,1.7383128,1.8460299
Subject_26,0.30931926,-1.9513088,-0.021819452
Subject_27,1.3473141,1.8614966,1.5670797
Subject_28,-0.4059266,-1.5224433,0.19927908
Subject_29,-0.14795002,0.21987864,0.022115545
Subject_30,0.88760686,2.253907,-0.1085606
Subject_31,1.0130049,-0.82681376,1.478244
Subject_32,-0.26263133,-1.7044282,1.596954
Subject_33,-2.1090784,-1.116407,-0.33965242
Subject_34,-0.6121228,-2.1134884,1.2100079
Subject_35,1.364219,-0.89645714,-1.8768667
Subject_36,-0.9634249,1.3980303,-1.1649644
Subject_37,0.9954002,1.026413,0.73071074
Subject_38,-0.6987861,2.3829772,0.5031878
Subject_39,1.1402814,1.1599321,0.5006671
Subject_40,0.14914766,0.39075303,1.0186816
Subject_41,-0.26176468,1.1742208,-1.0876755
Subject_42,1.4110513,1.624572,0.3256537
Subject_43,1.5223321,1.1143055,0.30971548
Subject_44,0.9246633,0.20009802,-1.3520987
Subject_45,-0.28932232,1.1600094,-0.12862504
Subject_46,-0.2507466,2.0996172,-1.7162683
Subject_47,-1.2922741,-0.5287185,-0.58075553
Subject_48,-2.1415288,1.9447781,0.4071369
Subject_49,0.6044897,0.9042978,1.1815068
Subject_50,-0.93226445,-2.7538936,-0.79405624
Subject_51,-1.0159042,-1.8220876,0.020058084
Subject_52,-1.2595836,0.4608899,0.73402596
Subject_53,-0.21549368,0.4956305,-0.75524205
Subject_54,0.72851443,-1.4950207,-0.649406
Subject_55,0.6488004,2.87031,-1.273386
Subject_56,-0.6082112,1.3986125,2.380517
Subject_57,0.117205866,-1.1264408,1.1330703
Subject_58,-0.8420449,3.2796202,-0.48459226
Subject_59,-1.4595206,-0.5786854,-0.024885336
Subject_60,0.23995425,-0.62861097,-0.7084307
Subject_61,-1.1089844,1.4391742,1.1047024
Subject_62,0.96243584,-2.4006882,-0.0064191236
Subject_63,0.80400544,-1.0063324,-1.050589
Subject_64,0.22457036,1.9320934,-0.19856937
Subject_65,-0.5835593,-1.6356696,1.5801044
Subject_66,0.44053182,-0.37980694,-0.28588024
Subject_67,-1.0195608,0.25342104,-0.6390023
Subject_68,1.5386555,-2.1820066,0.41013917
Subject_69,1.103961,-3.6364727,-0.9154513
Subject_70,1.0342021,0.8463772,-2.4163759
Subject_71,1.5289375,0.39919174,0.37487915
Subject_72,1.1505979,1.5025383,-0.5056039
Subject_73,0.27437618,-1.0833648,-1.7088803
Subject_74,2.2779336,1.2651379,0.98577905
Subject_75,0.4935607,0.30694473,0.16090757
Subject_76,0.17982079,2.0638635,0.09172952
Subject_77,0.35088736,2.141366,-0.95602804
Subject_78,0.5121994,-0.69205564,-1.1045163
Subject_79,-0.49732432,-3.2157848,-0.2982993
Subject_80,-2.1796913,3.5367112,0.76845294
Subject_81,-0.9240747,-1.3612274,1.4742743
Subject_82,1.040954,-1.1443934,0.6865377
Subject_83,0.8662303,-2.0079305,-0.62653536
Subject_84,0.28472343,0.46609467,1.9811801
Subject_85,-0.92918813,2.7250643,-0.2624903
Subject_86,1.6261858,-0.68845534,0.8101865
