Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,1.2402577,0.11837301,0.46966428
Subject_2,-0.33566418,-0.3119796,1.0369159
Subject_3,-0.59219503,-0.8906413,-0.5292676
Subject_4,1.0486026,-0.11754408,0.4838312
Subject_5,-0.89897543,-0.5218338,1.5503186
Subject_6,-1.2630506,-1.3223994,0.38729432
Subject_7,-0.12576663,0.14975823,2.4289966
Subject_8,-1.1853952,0.14481221,0.9010772
Subject_9,-0.4640739,2.0088902,1.2707188
Subject_10,1.0850884,2.0443373,1.0795627
Subject_11,-0.71664596,-0.97152877,0.7552647
Subject_12,-1.2895821,-0.11575189,-0.210035
Subject_13,1.1150054,-1.6879936,1.2498758
Subject_14,1.7695704,-0.029207138,-1.4807341
Subject_15,0.46195003,-0.9273582,0.10239601
Subject_16,-0.35126886,0.061988298,1.8554846
Subject_17,0.7263797,0.030402534,-0.7110964
Subject_18,-1.0287439,-0.8468798,1.3008674
Subject_19,2.2221038,0.4998921,0.5865051
Subject_20,0.2806195,0.3204085,2.0782413
Subject_21,-0.022163762,0.6070867,-0.99455744
Subject_22,-1.1322603,0.3948327,-0.64391357
Subject_23,1.6868395,-0.86367595,-2.999882
Subject_24,-0.19595754,0.53314453,0.8263729
Subject_25,2.5017478,-1.2297133,1.844301
Subject_26,1.5262436,1.9183,-1.1598487
Subject_27,-0.5942745,-0.9529669,0.7897549
Subject_28,-2.3315065,-0.09584469,-1.8697141
Subject_29,0.008963117,0.9136892,-0.26781204
Subject_30,0.6520812,-0.3307181,1.0493203
Subject_31,-1.0728184,0.0805721,-0.7129967
Subject_32,-0.078439854,-0.0074062715,1.1320835
Subject_33,1.4055626,-2.2922368,-1.5984433
Subject_34,0.8715842,-0.7045119,0.29540962
Subject_35,-0.22196646,1.798487,1.4259895
Subject_36,-2.672439,-0.36453894,2.5390446
Subject_37,1.3039994,1.9095703,0.60391176
Subject_38,0.61494416,0.4044804,1.1463554
Subject_39,-1.6329377,-0.77883077,1.2966734
Subject_40,0.7788748,-0.6605695,0.013525016
Subject_41,0.70135266,-1.0291873,-0.4635601
Subject_42,-1.4516301,-0.28825128,1.4029189
Subject_43,0.5107278,0.7478659,1.2270412
Subject_44,1.5390227,-0.90997386,0.1676542
Subject_45,1.9481361,-0.2890866,1.5007316
Subject_46,-0.9089626,0.60835326,1.5313591
Subject_47,0.42532036,-1.1933317,-0.46588776
Subject_48,-0.33792025,-0.67611545,-0.34660348
Subject_49,0.2973725,-0.16705178,1.4436898
Subject_50,0.6531506,-1.7174734,1.2422041
Subject_51,-0.5857872,-1.74865,-0.13145387
Subject_52,-0.69135153,0.99533784,-0.5641047
Subject_53,0.80403966,-1.0252914,-1.4283952
Subject_54,0.12684985,0.020754356,-0.4848688
Subject_55,0.17122956,0.7569963,2.251279
Subject_56,-0.5578727,0.4818097,-0.9024516
Subject_57,1.2531817,-2.9002068,0.62780267
Subject_58,-0.728634,0.3253045,2.50333
Subject_59,0.9388623,-0.743622,0.084191106
Subject_60,-0.96473736,0.64107853,-0.51684296
Subject_61,2.5460258,-0.27456504,-0.27310008
Subject_62,1.1885854,0.74429,-1.4067175
Subject_63,0.7527385,0.048097987,-0.9103046
Subject_64,-1.3831124,-0.58562905,3.0652707
Subject_65,1.4379563,0.029345956,0.74961805
Subject_66,-0.10515932,-0.68582296,1.0089315
Subject_67,-0.65325665,0.5683991,1.1822066
Subject_68,-0.8708601,-1.1992208,-2.2913494
Subject_69,-1.165299,0.094982915,-1.8152845
Subject_70,-0.099909216,0.0883258,1.9142044
Subject_71,0.23920181,-1.6120068,-0.013645497
Subject_72,-0.18815213,-1.2819365,1.5939907
Subject_73,-0.051465966,1.6237171,1.6578168
Subject_74,0.67175686,0.23032327,-0.54226017
Subject_75,0.27486935,1.1556771,0.33023512
Subject_76,2.3053591,-0.19169451,1.0981625
Subject_77,0.40218848,1.2472843,2.0834355
Subject_78,-0.4771254,1.3205719,-1.2319298
Subject_79,-0.581806,-1.2144282,1.8234613
Subject_80,0.44451296,0.27292082,2.705922
Subject_81,0.34853533,-1.693052,0.30009994
Subject_82,-0.0790259,-0.04034742,-1.3383626
Subject_83,0.06432005,-1.5706639,-1.5977715
Subject_84,0.9422694,1.5053166,-1.1725456
Subject_85,-1.7223706,1.5164686,2.1479707
Subject_86,-0.47817525,1.8894117,-0.8214943
