Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,0.2888491,0.35135728,-0.78364605
Subject_2,-2.22344,-0.48694247,0.51754194
Subject_3,0.48336306,-1.1776886,-0.36681914
Subject_4,0.30678213,-0.2005998,-0.5624571
Subject_5,0.21494634,-0.13520305,1.0484734
Subject_6,0.9046,0.7291614,0.3494061
Subject_7,1.2396204,0.064708166,-0.39195153
Subject_8,0.8601119,-0.39288563,1.5633467
Subject_9,1.5735098,-1.3492756,-0.8882894
Subject_10,0.071922965,-0.26869497,0.37515524
Subject_11,-0.71598065,0.42685476,0.21069118
Subject_12,1.798431,-0.8708749,1.4458022
Subject_13,-2.2184594,-2.84134,-0.36292213
Subject_14,0.7240524,1.1515344,-0.45468542
Subject_15,-0.054791916,1.078786,-0.43138516
Subject_16,0.37011957,0.97656006,0.42188597
Subject_17,-0.6837017,1.1347878,0.4902944
Subject_18,0.78956664,0.17520183,1.8911515
Subject_19,-2.5307186,0.5455459,1.5048902
Subject_20,-0.32096508,-1.2692784,-0.1919166
Subject_21,-0.33792326,1.5582688,0.17785281
Subject_22,0.57034415,1.0704232,0.070797935
Subject_23,1.7820593,1.1137906,1.8489791
Subject_24,1.6975995,-0.6409467,0.18316172
Subject_25,-0.7340599,-0.91340864,1.2879089
Subject_26,1.1792884,0.8721322,-0.55786794
Subject_27,-0.09242642,-0.6384499,-0.8043587
Subject_28,-1.1678444,0.8608673,0.0359829
Subject_29,-0.45314297,-0.7719564,-0.348949
Subject_30,-0.5729348,-1.0387578,-0.36543635
Subject_31,0.45413327,-0.53729993,-0.2976766
Subject_32,-0.13323535,0.5744126,1.3357416
Subject_33,-0.7800729,1.599085,-0.25033224
Subject_34,0.95465297,0.7912358,0.81717783
Subject_35,0.14638698,0.81213063,0.009612375
Subject_36,1.2839268,-0.5585753,0.14581002
Subject_37,2.4295938,1.8187802,0.7332324
Subject_38,0.63079876,-1.396953,0.48207337
Subject_39,-1.5610468,-0.61742425,0.9984835
Subject_40,0.5577815,-0.3427453,-0.0007825044
Subject_41,0.18779771,-1.4406315,-1.324033
Subject_42,0.31360382,-0.41786435,-0.61044484
Subject_43,1.2448092,-0.7772514,-1.004903
Subject_44,-1.7193042,-0.17614304,0.87067336
Subject_45,2.0021183,-1.0837624,-0.4395633
Subject_46,-0.7110557,1.3025953,0.9799276
Subject_47,0.08240008,0.69915867,-0.08914227
Subject_48,0.37120748,-0.9611636,-0.12320032
Subject_49,1.8814106,-0.5958701,0.5571022
Subject_50,-1.6165903,1.2349259,3.6544976
Subject_51,-0.7037854,2.4781454,0.27493283
Subject_52,-1.0098765,1.2339457,0.87798584
Subject_53,-0.005341399,0.44754976,-0.79460686
Subject_54,-0.8638088,-3.0914857,-0.25687945
Subject_55,1.434312,-1.5303205,-0.21574499
Subject_56,-0.6113326,0.4141741,1.0343661
Subject_57,-0.15291317,0.5172615,-0.7346078
Subject_58,-0.46972352,-1.3435092,-0.13838992
Subject_59,0.9076705,0.48756564,0.0046075587
Subject_60,-0.5857374,0.7368152,0.06543713
Subject_61,-0.9037,-0.6028064,0.4445499
Subject_62,-0.3289987,0.9047736,-0.31830597
Subject_63,0.5452374,-0.14703263,-0.12910925
Subject_64,0.7150622,-1.7253319,-1.139051
Subject_65,-0.32316238,-0.90603316,1.5916508
Subject_66,-1.1291676,0.2683359,0.027444178
Subject_67,0.88213474,0.13494048,-0.60356516
Subject_68,1.9352376,0.71409327,1.4458554
Subject_69,-2.569077,-0.65337485,1.4996843
Subject_70,0.7601531,-0.2698534,-0.51148814
Subject_71,0.13733141,1.8709204,-0.46438697
Subject_72,0.7726937,-0.9504748,-1.2562327
Subject_73,-0.25126502,0.34438658,-0.27014923
Subject_74,-1.8050482,-0.584709,-0.44740573
Subject_75,-0.66031206,-0.16317035,0.05929434
Subject_76,1.3095473,-0.89177746,-0.5173731
Subject_77,1.8507776,-0.9093164,-1.2340447
Subject_78,0.22717677,0.6290926,-0.20800927
Subject_79,-1.2700992,1.3385323,0.86528546
Subject_80,-1.0027852,-1.8907427,-0.1212691
Subject_81,0.66354126,1.056913,-1.0745238
Subject_82,0.16041744,0.54654723,-0.81564957
Subject_83,-0.24082273,1.0854998,-0.30511615
Subject_84,-1.8295183,-0.41989133,0.22410637
Subject_85,1.3626533,-1.1994512,-0.7621843
Subject_86,0.24626951,1.7131926,0.18051165
