Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,0.2952644,-0.4080714,1.21224
Subject_2,-0.3172515,-0.9779743,1.8688583
Subject_3,0.14292204,-0.26830196,0.4678995
Subject_4,-0.5683593,-1.8497579,-1.5531777
Subject_5,0.6623784,0.81273955,-0.10173606
Subject_6,-0.010797703,-0.49335757,0.27232823
Subject_7,-0.35351,0.2075426,2.063932
Subject_8,-0.5632101,0.16141373,0.108315304
Subject_9,-0.8870618,1.7136605,-0.75098616
Subject_10,-0.4065953,1.2717634,-0.028979016
Subject_11,-1.2219537,-1.6082349,0.043195136
Subject_12,0.5684286,-1.9015231,0.22710419
Subject_13,-1.5202572,1.5714388,-1.0643524
Subject_14,0.12823062,-1.7408708,0.91976637
Subject_15,-0.27786842,-1.2318509,0.0658902
Subject_16,-2.0650506,0.71726614,-0.18119863
Subject_17,0.6870051,0.1951946,0.3923129
Subject_18,-0.622869,0.73136395,-0.09946207
Subject_19,0.04637808,-0.3533104,1.5674375
Subject_20,2.3038607,0.5407981,-2.3924475
Subject_21,-0.6571861,0.04507462,-0.37595156
Subject_22,0.16224436,1.3033496,-0.00863086
Subject_23,-1.0963584,-2.1593807,0.047019813
Subject_24,-0.68835115,-1.5523216,0.4892242
Subject_25,-0.6504104,0.8780588,1.0600383
Subject_26,-2.0841532,-1.0775204,0.91467106
Subject_27,0.48646528,0.81985176,-0.38343135
Subject_28,-0.20733061,-0.8351046,0.31985974
Subject_29,-0.41917384,-0.30471554,0.27971426
Subject_30,0.77384514,1.5600388,-0.8659432
Subject_31,-0.10589717,0.779216,0.04110182
Subject_32,-1.5092939,0.5724967,-1.745883
Subject_33,0.22746572,-1.3885517,0.857569
Subject_34,-0.916729,0.73985165,-0.81115067
Subject_35,-0.7918901,-0.19843936,-1.1667347
Subject_36,2.4472334,1.9370948,-0.93806714
Subject_37,-0.6430469,1.3608279,0.048176333
Subject_38,0.31816098,1.3933764,0.6350228
Subject_39,-0.31998286,1.032606,-0.55199665
Subject_40,0.5359198,-0.72894007,-0.91245544
Subject_41,-0.40947902,1.0002447,-0.38560274
Subject_42,0.63649243,0.6393213,-0.11349539
Subject_43,-0.13638708,1.135697,-0.5608195
Subject_44,0.9196574,1.9867533,-0.3109403
Subject_45,-0.23763123,1.2843571,-0.036718428
Subject_46,-0.24182999,3.3684177,-1.8368213
Subject_47,-0.09858706,-1.5160853,-0.74916315
Subject_48,-0.694535,1.6411638,0.9915378
Subject_49,4.1307144,-1.5726956,-2.7875366
Subject_50,0.4167912,1.3950406,1.1441592
Subject_51,1.7833847,0.6697488,-1.0418264
Subject_52,-0.2597313,-0.68205804,-0.46374494
Subject_53,0.30409867,-0.84117126,-0.5679502
Subject_54,-0.69667345,-1.8908712,0.6494443
Subject_55,-0.8537088,1.8523871,-0.46732932
Subject_56,0.11329046,0.5590407,1.3850094
Subject_57,0.7504174,-1.3745296,0.302436
Subject_58,-0.50839466,2.9660041,-0.23387933
Subject_59,-0.5632383,-0.30970195,0.53796136
Subject_60,-0.43128434,-0.37257224,0.091034524
Subject_61,0.05751705,-1.6350384,-0.90240216
Subject_62,0.4362317,-0.72403306,-0.36698467
Subject_63,0.62180454,-1.6302614,0.09304818
Subject_64,0.64808655,1.3208609,-0.41827843
Subject_65,0.34504095,0.49328965,-0.2530861
Subject_66,0.48568305,1.1579232,0.054028768
Subject_67,0.5139069,-1.3953475,-0.8452304
Subject_68,-0.984037,0.0070985416,-0.9572263
Subject_69,-0.17130329,-0.4323585,0.13531177
Subject_70,0.40413615,-0.40290967,0.5533125
Subject_71,0.9376841,0.23119761,0.032776635
Subject_72,-0.5040754,0.61841494,-0.10456761
Subject_73,-0.18266335,-1.2443366,0.34089673
Subject_74,0.8673487,-0.44753698,0.13263828
Subject_75,1.0839815,1.6631668,-0.46410036
Subject_76,0.39481372,0.7315023,-0.4915592
Subject_77,0.18177697,1.0054044,-0.14344214
Subject_78,-0.5217213,-0.92586917,-0.89125305
Subject_79,1.7745775,-3.1887429,1.2284645
Subject_80,-0.7479002,1.3168007,-0.58378226
Subject_81,-0.6702545,-1.7565154,0.37064606
Subject_82,0.021885028,-1.3387423,0.5585141
Subject_83,1.8915865,-2.0826223,-1.9005123
Subject_84,0.291442,0.35096958,-0.076190636
Subject_85,-0.04743269,1.6357043,-0.14861387
Subject_86,1.1608152,0.7202713,0.0003560072
