Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,0.62525135,0.09195158,-0.61231345
Subject_2,-0.26250774,1.4328183,-0.35609332
Subject_3,-2.2385378,0.8178983,-0.17527622
Subject_4,1.2563089,-1.4789871,-1.4089868
Subject_5,-0.4915538,-0.6385495,0.50683385
Subject_6,-0.6762355,0.8395391,0.76456
Subject_7,0.08660149,1.670876,0.22659002
Subject_8,-0.424217,1.1530015,-0.7874029
Subject_9,0.7627857,0.6568623,1.8904932
Subject_10,-0.5421766,-0.15570931,0.4241888
Subject_11,0.010707142,0.64670974,0.4808712
Subject_12,-0.083681494,0.15730444,-1.8634332
Subject_13,-1.2421554,1.4638107,2.608729
Subject_14,0.6198097,1.526699,-0.54930663
Subject_15,-0.64757437,0.0075071305,-0.53199303
Subject_16,-0.45652926,-0.25158113,0.76702243
Subject_17,-0.56612355,0.5449222,1.2679017
Subject_18,-2.8133993,0.0037157657,-1.342616
Subject_19,-2.2429574,-1.030521,1.6524324
Subject_20,0.43637443,-1.7867318,2.0335283
Subject_21,-0.35588405,-0.23607764,0.9493858
Subject_22,-0.59778863,2.1783957,0.5076099
Subject_23,-2.7986,-0.462923,-2.9044259
Subject_24,-0.035855807,0.22615413,-1.4343462
Subject_25,0.96188,0.28738245,-1.0644007
Subject_26,-0.5776356,0.24775721,-0.82607347
Subject_27,0.35033196,-0.12876302,0.28459764
Subject_28,1.0718375,0.16102053,-1.4769057
Subject_29,0.36873433,0.28122845,-0.2875238
Subject_30,0.5432689,-0.43837246,-1.361481
Subject_31,0.13557605,1.2967865,0.85329926
Subject_32,-1.0483907,-0.04099127,0.6143968
Subject_33,0.93465525,0.29580256,-1.7658464
Subject_34,-1.2958858,-0.9193872,1.5801555
Subject_35,0.4534478,-0.44153896,-0.37019658
Subject_36,-1.2117908,-1.6207025,-2.8640826
Subject_37,0.15313192,0.57946146,0.91534853
Subject_38,-0.6979709,0.44176915,0.5595574
Subject_39,0.6038834,-0.33458385,2.0098562
Subject_40,0.7781775,-1.7030889,-1.0480211
Subject_41,0.40403455,0.018569136,1.1945896
Subject_42,0.22790894,0.30018327,2.0686688
Subject_43,0.24072495,-0.7230753,1.0630699
Subject_44,-0.32894903,-0.20878471,1.2407327
Subject_45,-0.0022064932,-0.00010460254,0.2970861
Subject_46,-1.8446163,-0.3427852,3.382984
Subject_47,-0.10243927,-0.68704563,-0.79783463
Subject_48,-0.9137875,0.51819664,1.2517074
Subject_49,-0.6472996,-3.6180573,-0.576785
Subject_50,-0.23109223,0.22722514,0.29306927
Subject_51,0.05345705,-0.40016252,0.8297829
Subject_52,-0.3467957,-0.9793734,-1.0283546
Subject_53,1.3007809,-0.38788098,-1.03521
Subject_54,0.78731835,0.84827447,-2.1046026
Subject_55,-1.3707758,0.12237197,2.6424012
Subject_56,-0.5169049,0.091604516,1.8135502
Subject_57,1.8184481,0.37155598,-1.8974044
Subject_58,0.72336364,-0.65234697,2.5667317
Subject_59,0.24938805,-1.4849348,-0.5626182
Subject_60,0.15085879,0.47620475,0.99173605
Subject_61,-0.025659826,-0.512806,2.2991831
Subject_62,-1.1755897,-0.0050939643,0.119922616
Subject_63,0.7993401,-0.12813278,-0.9834255
Subject_64,0.7399347,-0.6954707,2.6149464
Subject_65,-1.1376244,-0.8361715,0.4926752
Subject_66,1.0219223,0.28634623,1.2908766
Subject_67,-0.0648223,-1.3410594,-1.0631725
Subject_68,0.53020114,-0.15219375,-0.0022737917
Subject_69,-1.4889305,1.2250843,-0.2618066
Subject_70,1.5830469,-0.18619432,-0.09353531
Subject_71,0.19159591,0.06622976,-1.3835365
Subject_72,0.3609548,-0.0049049444,1.2632487
Subject_73,0.26578963,0.34321445,-0.73702896
Subject_74,0.25883877,-0.4445811,-0.60834944
Subject_75,-0.35892344,-0.2679457,2.1780057
Subject_76,1.6202888,-0.91991204,0.5915498
Subject_77,-1.8315101,-1.0091426,0.9448987
Subject_78,1.8169523,-0.55873823,-0.2622056
Subject_79,1.5864542,0.69744277,-1.9335297
Subject_80,-0.42021766,-0.26739776,1.5922102
Subject_81,0.29473013,0.07788721,-1.384556
Subject_82,0.64426476,0.5122964,-2.4000254
Subject_83,0.76734465,-1.9006981,-1.5982229
Subject_84,-1.0371212,-0.96829736,0.7897271
Subject_85,0.8828011,0.17467827,-1.4694926
Subject_86,-0.8271533,0.2707145,0.5578299
