Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
553935,-0.20965302,2.0655155,-0.25905472,-0.16176136,0.12953101,0.37548777,0.72740054,0.88494563,-1.0778335,0.19598413,-0.41383162,0.993007,0.6584224,0.253556,1.4176254,0.95629734,1.4205397,1.0038723,1.3825417,-0.15069866,-0.4550643,0.32316935,-1.0674858,0.6439659,1.4394524,-0.05366689,-0.72134376,-1.7963555,-1.7796452,-0.9533988,-0.6106048,-0.68698776,-0.32220826,0.16103981,0.9635065,0.4296531,-0.49930325,-0.39711502,-1.445516,-0.39072657,0.60221213,-0.07286083,0.43650058,0.004260498,-0.98470855,0.71662956,0.7363172,-1.1920671,-0.84693426,0.28810757
183076,0.75179964,0.07764237,1.0351459,1.5676022,-1.8568144,0.7196275,-2.1190817,-1.1154687,0.749528,1.3853037,-0.5849875,-0.48500615,-0.9439858,0.13058668,-0.8649001,0.8563044,0.26811725,-0.95548755,-0.39520454,0.6097032,-1.1574556,0.1719806,-0.32203346,-0.48152548,0.6323004,-0.5833217,-1.2276192,-1.2776908,-1.0149342,1.1339415,1.6496236,-0.047655743,-0.76383317,-0.48934457,-0.46182942,0.39652017,-0.18443546,0.02266723,1.2703714,0.6158384,0.9520861,-0.1308142,-0.3857636,-0.49032795,1.1991193,0.26511657,0.644129,0.28339717,-0.9728166,0.74882144
719572,0.6210707,0.27192524,0.27804178,0.811227,0.59589154,-0.22476688,0.5934751,0.24686657,-0.13300718,-0.52184635,0.2644276,0.49430412,-0.76879233,-0.52552235,0.8242538,0.52267456,0.34920594,0.3589745,1.0027065,-0.06902826,-0.48440182,-0.92638654,-0.03674373,0.45875975,0.09350391,0.19456711,-0.66168106,0.5466898,-1.1269623,0.92983234,-0.41332477,0.44072115,1.1735824,0.237519,0.9314277,1.2133803,0.30336237,-0.25786638,-0.20826103,0.84900504,-1.8024119,-0.04067371,0.8536017,0.5898065,-1.8439069,0.30475485,2.4700027,0.48457396,0.41996807,0.29786855
808484,-0.07627315,-1.4136937,-0.25219277,-1.7037926,1.0204325,-0.003949543,0.09739014,-1.2664211,-0.36286402,-0.29324618,0.19248424,-0.42333025,-0.49671265,-0.051708538,0.0469069,0.054998316,-0.43173566,0.54351884,0.86975306,-0.3043325,-0.5086879,0.46186438,-0.8999993,0.6332598,0.71401787,0.36276907,0.50358933,-0.41195825,-0.732176,0.3468668,0.30628577,-0.2677852,-0.074200876,-1.0631688,0.108913206,0.14823286,0.07171079,-0.36114648,-2.198308,-0.55758625,0.019474503,-0.5187758,-0.03870788,0.3818245,0.1302804,1.556401,0.6462732,0.6125057,-0.14597875,0.8873662
560827,0.86715275,0.3291932,0.8576896,0.7374852,0.61912,0.11215016,0.18834427,-1.1368238,1.6263646,0.346156,-0.8556697,-0.9325032,-0.43523628,-0.721088,-1.4808451,0.7132441,-1.7731853,0.8368566,-0.881408,0.23692407,-0.30842516,0.9279854,-0.79776967,0.04027164,-0.2692293,-1.1492536,-0.86622876,0.5007861,0.34076366,-0.4538396,-1.5613343,1.8006041,-0.3187322,1.3172392,0.15428306,0.1741617,0.085179165,1.0679126,1.1892085,-0.2966886,-0.15135348,-0.7940714,0.68063194,0.6376024,1.0093262,0.045764446,-1.2821919,-0.88665754,-1.2294713,-0.17556307
138134,0.29209125,1.7212828,-0.73183745,-0.96571803,-1.1052077,-1.305805,-0.7850991,0.25393492,0.28325087,-0.21146783,1.1896908,0.54196584,0.65984535,2.2967856,0.12643091,1.6162751,-0.23985368,0.38632846,0.8672416,0.43823633,-1.0452685,1.5832826,-0.7484272,-1.0749222,1.1370611,0.43673533,-1.3836123,-0.4821632,-0.7760682,0.07698292,-1.0233929,-0.7623842,0.027447881,-0.25127473,-0.9041485,0.34360477,-0.415742,1.128753,-0.17666149,-0.38543287,1.0581719,0.4279653,0.09169393,-0.23392212,1.4481035,0.28395185,1.0165743,0.39578736,0.57518077,-0.9296652
560807,-0.866541,0.5727726,-0.7995528,0.19257356,-0.587427,-0.9260544,0.5267237,-0.6263806,1.576335,0.81719995,-1.9842539,-0.7071341,0.19256164,-1.8905704,0.40826163,-0.9643446,0.019869871,-0.53954077,-0.274047,1.6893753,0.20962878,-0.121417314,-0.032301035,0.13417105,1.9671471,-0.6743153,-1.4338202,0.7698632,-0.07602759,-1.5314443,-0.79865354,-0.8319489,0.23429748,-1.0651703,-1.8731045,0.9222738,-1.0930144,1.2008605,1.5252874,0.27516237,-0.62103367,-0.518062,-0.9603348,-0.7465266,-0.91989547,0.23189497,0.77442837,-1.2196647,1.4411247,-0.44675818
793621,0.9766616,-1.1807444,-0.60129887,-0.71204835,-0.5269654,-0.027882958,0.3675674,-1.3587888,0.40532503,-1.0933952,1.629028,-0.35354534,-1.1566771,-1.2016972,0.56765723,1.2203009,0.49223998,-0.49439368,-0.21156467,1.2979778,0.24287973,0.7457949,-0.054426808,-1.6120758,-1.2170235,-0.2037572,-0.4220257,1.559361,-0.5861673,1.0461358,-0.42472616,0.4353693,1.3575379,-0.56368357,-0.20476255,-0.41424283,-0.5436896,0.78827894,-0.8779704,-0.17697123,1.2454822,-0.38225782,1.0956997,0.24045835,-1.140377,-0.8762022,-0.44488508,-0.14363465,0.4057734,0.37428042
120549,0.027981307,0.43757954,0.15386778,-1.0822378,-0.57036644,-1.0928272,-0.5575279,-0.6145586,-0.08436752,-0.47887194,-1.1783587,0.6416894,1.202713,1.4893056,-0.60795534,0.62610483,0.96712464,0.9354006,0.24972013,-1.2353511,-0.81999105,-0.6737774,1.6184547,-0.050896097,-0.73268425,0.43298876,0.54990643,-0.8884507,-1.4933277,-0.6187496,1.5773668,-0.19048013,-0.48038843,0.71659684,-1.2563686,-0.072361045,0.5997919,0.6338479,1.2349488,-0.20026949,0.22358525,0.21253733,-0.7273488,-0.5069466,-0.18015267,1.455759,-0.9353006,0.48047745,-0.9284762,0.28144348
420330,0.18342793,0.2775986,-0.52330655,0.69621843,1.7108489,0.18113638,0.15384383,0.3914401,1.2813596,-0.05344923,-0.37643993,-0.36143205,-0.8275732,-0.3593252,1.0068164,-0.15234694,0.27986324,-0.053316634,-0.1465459,-0.70343715,-1.7673287,-0.29731676,0.16316284,-0.24220715,-1.0389396,0.9286985,-0.69308233,0.49177924,1.5191909,-0.831596,-0.5123612,1.0440168,-0.6080572,0.46873796,-0.67536956,-0.8860501,0.46803766,0.9569876,-0.5980956,0.38299286,-0.78928554,-0.85506105,-0.8275055,-0.38161287,-1.3829427,0.32730016,-1.0520799,0.59700674,-1.0990084,0.14797658
374711,-0.2174974,-1.562138,0.6967676,-0.04620347,-1.7425586,-0.3659804,0.76232415,-1.003521,1.4509339,-0.71387345,1.350834,-0.40790072,1.2991557,-0.62574804,0.7188011,1.1532845,-0.1822091,0.40636027,0.42954788,1.4694194,-0.5560688,-0.5277206,-0.48920345,0.19407108,0.42851996,1.0560311,0.39102054,-0.026850007,0.9433781,0.27175105,1.0771216,0.7386942,0.3464066,-0.3640748,1.142379,0.24510062,0.73182243,0.09838102,-0.48540416,0.3320039,0.27950597,-0.6385692,0.2990167,-0.51278806,0.8168011,-1.447589,-0.2621501,-0.7690069,-1.0805936,0.075031616
167886,0.01807836,0.98350424,1.0540744,0.3240799,0.49230695,-0.16165736,0.5679378,-0.8393836,0.5288632,-0.56520635,-0.022636143,-0.13441645,1.0500135,1.8692088,-1.5583487,0.53894305,-0.84357375,0.7472506,-0.5424479,0.5594452,1.4362193,0.57348675,-0.7275226,0.74793714,-1.6739336,0.28226358,0.4791074,-0.79452515,0.2741859,1.1785052,-0.08014121,0.29966846,0.8370351,1.3836229,0.57640004,-1.1935272,-0.082865424,0.27369204,-0.58462995,-0.029142018,1.5785964,0.42672977,1.0127122,1.3161193,0.34810603,-0.5357522,-1.7664645,0.0999005,-0.1691531,-0.14739844
128105,-0.09195595,0.34814736,-1.1846981,1.20033,-1.0199139,1.2177385,0.29920974,0.60859466,0.6602227,-0.4217307,0.17348102,0.986051,-0.67423916,-0.7332283,-0.47314993,0.49503782,-1.6875143,-0.39444125,-0.063596964,-0.42964563,-0.5834358,-1.6515267,-0.3034303,0.6752815,-0.9739935,0.5348353,-1.048495,0.8738287,-0.36016825,-1.5123839,0.52531904,0.8144995,0.08632753,1.8930928,-1.6782992,0.69847053,0.18642801,1.2836292,1.1468781,-0.1515808,-1.0405898,1.6158487,0.37043238,0.7945348,-0.21159798,0.41179946,-0.5584563,-0.06664992,-0.16596562,-0.80889404
883813,1.2558092,0.28917396,0.777616,2.058098,0.39326456,0.24369505,0.24431434,0.6518969,-1.3385636,-0.47170153,-0.7835469,0.5096314,-0.48395118,-0.18344311,-0.53754133,-1.0891265,-0.33367863,0.4656743,0.119042456,-0.47382015,-1.0665305,-0.38552955,0.37644812,-0.53074336,-0.42814338,-1.516168,1.3847982,-0.3234329,0.16901979,-1.100259,-0.7655239,-1.4489577,0.25646818,-0.52781653,1.3637424,1.0984554,-0.42349714,-1.0696659,-1.1231298,0.6792463,0.43755847,-0.4384641,0.6227796,0.10956143,0.84661585,1.2525959,0.80644035,1.7281777,0.17541079,-0.096687354
