Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,0.28073528,-1.670744,0.24950919
Subject_2,1.2778711,-0.8843864,0.5150437
Subject_3,-1.1790674,-0.40374747,-0.5999306
Subject_4,-1.9263861,-1.4626396,0.4440673
Subject_5,0.8563142,-1.3552488,0.20848262
Subject_6,-1.8244121,-0.57717407,-0.7664933
Subject_7,0.26312372,-0.30173033,1.1118326
Subject_8,0.13776717,1.3883938,0.6137614
Subject_9,3.2513254,-0.6451446,-0.29008257
Subject_10,0.77011234,2.151018,1.1931092
Subject_11,0.24881542,0.22354913,-0.10755231
Subject_12,-1.8827833,-1.1886969,0.064522
Subject_13,5.112355,-0.6001398,-1.3051157
Subject_14,-2.154886,1.3271731,0.43254182
Subject_15,-0.99742323,0.46654746,-1.3034303
Subject_16,2.1792996,0.4176303,-0.3129533
Subject_17,-0.0699559,1.4566987,-1.4159055
Subject_18,-4.0263853,0.88962007,1.7443299
Subject_19,-1.9048452,-0.8420216,0.12561691
Subject_20,1.4573498,1.5604883,1.3222324
Subject_21,-1.4989195,0.15439709,3.374249
Subject_22,1.0434875,0.02863345,-1.169692
Subject_23,-2.3341658,0.6657964,1.2794667
Subject_24,1.5489794,-1.3833468,0.56298554
Subject_25,1.9399941,0.5058516,-0.21653755
Subject_26,-1.031585,0.13439342,1.8672429
Subject_27,1.4985151,0.82842606,-0.025328698
Subject_28,-1.5397172,0.15046313,-1.4512854
Subject_29,1.1609662,0.541143,-0.53491247
Subject_30,2.0142412,-0.03708366,0.70232767
Subject_31,-2.4300864,-0.29529318,0.9649878
Subject_32,-0.6046823,-1.6679394,0.7375728
Subject_33,-2.8280382,-0.9735349,0.41750422
Subject_34,-1.7343001,1.7706381,-0.71909994
Subject_35,-1.3476118,-1.0261184,0.76510245
Subject_36,1.6946245,-1.6603255,0.6195093
Subject_37,0.86734235,0.0793136,0.1746513
Subject_38,3.401284,1.1998283,0.17291944
Subject_39,1.0956099,-0.20959811,-1.392332
Subject_40,0.9113789,-1.5090611,-1.3189014
Subject_41,2.9600255,-0.5803435,0.64429957
Subject_42,0.8536309,-0.45037273,0.578253
Subject_43,1.2624292,-1.1789919,-0.43328583
Subject_44,0.40562472,-0.8125596,0.71173555
Subject_45,1.2352948,0.5526218,0.17984001
Subject_46,3.3727276,0.86773044,-2.0651176
Subject_47,-0.8566818,0.30489996,-0.74605626
Subject_48,1.6260757,1.1591909,1.204863
Subject_49,1.1903747,0.0858521,0.37073797
Subject_50,-2.590556,0.9633931,-1.1358156
Subject_51,-1.7009225,0.33853787,0.23069407
Subject_52,2.1924691,0.12971993,-1.6085106
Subject_53,-1.4563001,-0.3673872,-1.4591632
Subject_54,-2.1087866,0.9358791,-0.13566226
Subject_55,2.9449542,0.1344652,-1.332421
Subject_56,0.61361545,-0.5200509,-0.20174377
Subject_57,-1.3605585,0.36291298,0.29011792
Subject_58,3.0214489,-0.17297249,-1.597463
Subject_59,-1.6234802,0.43447155,-0.1873051
Subject_60,-0.081289075,0.586641,-0.25949416
Subject_61,-0.65556294,0.7686207,-0.93139386
Subject_62,-2.6144643,-0.21089305,-1.3773769
Subject_63,-0.2771341,0.3316356,0.43729508
Subject_64,3.8398504,-1.6691169,0.31537756
Subject_65,2.683178,1.7785616,1.2919893
Subject_66,-0.7884475,1.7096792,2.0875437
Subject_67,0.16578868,-1.7023127,-0.33651817
Subject_68,-3.4836926,1.2657015,0.51652694
Subject_69,-3.291038,0.48995984,0.6072468
Subject_70,2.0979044,-0.41971722,0.9466712
Subject_71,-0.009655258,1.8405542,0.33343685
Subject_72,1.0906687,-0.30992123,0.33881155
Subject_73,-2.2223873,0.70607376,0.37553447
Subject_74,1.4181724,2.010051,-0.9983801
Subject_75,-1.3618847,-0.7507043,0.1450045
Subject_76,1.7857461,-1.1476446,1.0543727
Subject_77,2.0687115,1.2513964,2.056736
Subject_78,-0.5042449,0.0037098243,0.6603153
Subject_79,-2.7007685,1.2236753,-1.5818835
Subject_80,3.317699,-0.6808903,0.40006512
Subject_81,0.7372357,-0.0121651,-0.69405
Subject_82,-0.7777019,1.0816711,-0.9633819
Subject_83,-2.3296492,-0.770072,-0.15386051
Subject_84,0.66971374,-0.7640987,-0.39309287
Subject_85,2.6071095,-0.06786124,0.64514405
Subject_86,-2.05299,0.16934629,-0.9073149
