Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,0.37836325,-1.5785425,-0.028253648
Subject_2,0.9654405,-0.114141725,-0.5759249
Subject_3,-0.19895811,-1.2034355,-0.050000045
Subject_4,-0.2524985,-0.26693562,-0.26945457
Subject_5,0.5549566,0.33283958,-0.6684435
Subject_6,-0.8798871,-0.63199264,0.3381519
Subject_7,-1.5473902,-0.018964764,0.12774156
Subject_8,0.3963366,-1.8831334,1.2614986
Subject_9,-0.24884339,-1.5883279,-1.6740611
Subject_10,1.1746436,-0.5235878,-1.4481361
Subject_11,0.22258744,-0.46692136,0.35183382
Subject_12,1.590889,2.796297,0.6578119
Subject_13,1.615699,1.0559314,1.1376235
Subject_14,-0.3033263,-0.60757977,1.0035586
Subject_15,-0.17243634,-1.2258692,1.4094278
Subject_16,0.55414397,-0.078705676,-1.3683203
Subject_17,0.082970165,-1.1460819,2.0462785
Subject_18,5.211954,-1.288053,0.9420744
Subject_19,1.6687485,-0.4939257,0.86397725
Subject_20,0.20806274,-0.44613028,-1.4464276
Subject_21,0.44013128,-0.3163501,0.99334925
Subject_22,0.035731483,-0.24209386,-0.67426604
Subject_23,0.36487174,0.5219726,0.93027806
Subject_24,0.3964082,-0.6913426,-0.37236995
Subject_25,-0.9572644,-0.30162826,-1.3785266
Subject_26,-0.61231095,0.48708466,-0.6024673
Subject_27,-0.058240995,0.6669486,-0.9392713
Subject_28,-0.5249806,-1.833549,1.0586927
Subject_29,-0.79806906,-0.59040815,-0.20231187
Subject_30,0.38160148,-1.0390818,-1.0866303
Subject_31,-0.17777966,-0.8647731,-0.6539104
Subject_32,0.42461437,-0.103069864,0.4880211
Subject_33,0.895402,0.5931881,-0.9973406
Subject_34,0.31608525,0.5004687,1.0362529
Subject_35,-0.16408762,0.33417934,0.82609355
Subject_36,0.17123829,2.0074477,-0.6754175
Subject_37,-0.022086892,-0.19931588,-1.9052126
Subject_38,0.3548933,0.47958547,2.0459907
Subject_39,0.68350446,-1.2767043,0.64268565
Subject_40,0.058853213,-0.8410503,-0.39609888
Subject_41,0.61242235,-0.5967259,-1.0499132
Subject_42,-0.45811495,-0.46652013,-0.3281294
Subject_43,0.4657538,-1.6338202,-0.46868882
Subject_44,1.9462558,-2.0319934,-0.25576264
Subject_45,0.026364248,-0.7602819,-0.99593526
Subject_46,1.3521043,0.1570268,-1.2161754
Subject_47,-0.08720385,-1.2199563,1.0565616
Subject_48,0.10393337,1.6857092,-2.3772967
Subject_49,0.057838142,0.06325981,-0.46207455
Subject_50,0.91744703,-0.37088227,1.7758934
Subject_51,0.15379936,-0.25591365,1.0811332
Subject_52,-0.1229241,1.1074003,-0.67170537
Subject_53,-0.7195554,2.0125294,1.0792276
Subject_54,-1.3042142,0.96287996,1.0594825
Subject_55,-1.6897838,-0.37307373,-1.4614594
Subject_56,0.24009182,0.765211,0.5544364
Subject_57,-0.3495421,2.1400623,0.8347502
Subject_58,-0.007079276,0.80973715,-1.5049984
Subject_59,-0.49915987,-0.079592526,1.7681226
Subject_60,0.022621771,-1.1450354,0.5933116
Subject_61,-1.5107117,-0.47956514,-0.24978022
Subject_62,1.993159,0.17569095,1.3846081
Subject_63,-1.1687486,-0.48398215,-0.36250243
Subject_64,-0.272279,-1.8393831,-1.53683
Subject_65,1.7350497,0.2840313,0.49312052
Subject_66,-0.40580904,-1.5676192,-1.6186339
Subject_67,-1.0398251,2.0412414,-1.5600675
Subject_68,-1.7973361,1.2080038,1.1220977
Subject_69,2.956485,-0.39021817,1.4618026
Subject_70,0.27798927,-0.7926795,-0.7542626
Subject_71,-1.1057551,0.9571422,0.02043939
Subject_72,-0.029180324,-0.32531077,-0.87787867
Subject_73,-0.35753804,-0.80242777,0.4782363
Subject_74,-1.3433012,0.5149762,-1.0515791
Subject_75,-0.08115113,-0.48833984,-0.5231846
Subject_76,0.18075022,-0.1937544,-0.9901959
Subject_77,-1.1152924,-1.3252653,-1.7611161
Subject_78,1.4218879,-1.1311314,0.27200696
Subject_79,0.4514285,-1.1793768,1.8208336
Subject_80,0.5985698,-1.2689632,-2.6982572
Subject_81,-0.48480138,-0.5705368,0.7756177
Subject_82,0.08473508,1.2790381,1.8475542
Subject_83,-0.8956763,0.6118005,-0.26808798
Subject_84,0.36998352,0.030676747,-0.57113373
Subject_85,1.3222986,-0.8426411,-1.5068396
Subject_86,-1.0472372,-0.5992746,0.84826654
