Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
Subject_14,-0.46516424,-0.92160666,0.37386754,-0.16855381,-0.6014351,1.1335633,1.0710897,-0.91275245,0.28622642,0.34507623,-1.192884,-0.29759344,0.34152836,0.2021692,0.42990166,0.01230327,0.96466213,-0.9396928,-0.40901,0.3050239
Subject_15,-1.0170318,0.89602333,1.2018123,-0.9875617,0.78275126,1.3173712,1.0922498,0.56473017,0.493081,0.5891618,1.4380351,-1.1193852,-2.427485,0.7596514,-1.1501472,1.2447543,-1.2626917,-1.2812655,1.0868797,-0.83042413
Subject_16,0.50861573,1.2840842,0.42073637,0.6891387,-1.0030932,0.26843423,0.6260033,-0.5249087,0.8781717,-0.40331054,-0.594641,0.2924094,0.80586284,0.724978,-0.4451457,1.637386,0.619599,-0.24970879,-1.7970479,-0.26904917
Subject_17,2.1977816,0.67793727,-0.9812845,1.3854209,-1.0164626,-1.0797763,1.368401,-0.33638808,-1.3014995,0.84037995,-1.3818729,0.71842116,0.78456634,1.0471209,1.1187668,-0.6765854,0.397957,0.78313243,-0.6585883,-0.46095678
Subject_18,1.2366158,0.45120436,1.0390857,-0.6291216,0.26589814,0.6027493,-0.5347918,0.07112849,0.32525063,-0.21751606,-0.36480567,0.87999856,0.29115316,-0.5387316,-0.4033729,0.398255,-0.010011389,-0.41910446,-1.2487184,0.88942444
Subject_19,-0.7613992,0.8636254,0.7765385,-1.351474,1.0316252,0.94756556,-0.45003563,0.912613,-1.1748779,-0.82438487,1.6388701,-1.9589223,-0.4790807,-0.29071885,-1.1348085,1.1035129,1.4877625,0.49519512,0.9236738,0.43298346
Subject_20,0.6959079,0.97720593,0.82665616,-0.46008432,0.41022384,0.5793619,-0.29607838,0.22738987,0.7065259,-0.8807797,0.017399147,0.9523462,0.7176323,-0.9064369,-0.16727297,-0.7813049,-0.47693583,0.55662113,-1.5875747,-0.117073275
Subject_21,-0.507815,-0.3647175,-1.2249895,0.68357956,-1.2355055,0.44588673,-1.1330945,-0.59940237,-0.13747215,-1.4680703,-1.4802951,0.7324279,1.1167163,0.30060765,0.47677442,-1.3920482,1.4634423,1.0475444,1.0244869,-0.17572445
Subject_22,1.5936096,-0.6298289,0.9693955,-1.4335654,-0.72426474,0.6939564,0.22522955,-0.7776936,1.5556282,-0.41218668,-0.69229436,1.1307462,1.0802059,0.5973496,0.97367674,-1.0628144,0.09620965,-0.27752686,-1.0779116,0.7591981
Subject_23,-0.41948497,0.0040139128,-0.30799687,-0.52109385,0.9550408,-0.5794841,-0.45453188,-0.040911995,-0.5963989,-0.26741818,-0.5539949,-0.3933734,-1.0377575,0.3525368,-0.62050766,-0.14225276,0.812064,-0.19090158,-0.7925753,0.3309331
Subject_24,0.66470593,1.6494435,0.60847175,-1.2203112,0.21151045,0.2177606,0.26475033,0.59709173,0.056119587,-1.0993116,-0.75925195,1.1178106,0.3951854,-1.5294333,0.74902266,-0.578438,-0.5577516,-0.27524963,-0.34459624,1.2476933
Subject_25,2.0112574,-0.9323562,-0.64525414,1.4978335,-0.8475838,-0.37657908,-0.66484976,1.1559942,-2.2358234,1.2643723,-0.37249726,0.5451971,1.0242559,1.5068897,0.9413954,-0.7722199,0.7273982,0.74541146,1.0997224,1.3925552
Subject_26,0.27545002,-0.68400276,-0.29154018,-0.058609523,-0.89920264,-0.14121528,0.6956768,-1.3215611,1.3421731,2.3492002,-0.7397321,-0.08582386,-1.0220896,-1.3411064,1.4319162,-0.44124776,0.84376633,-1.7219602,-0.35542452,0.7720499
Subject_27,-0.2301838,-0.31121793,-0.9016263,-0.30752182,1.3048298,-0.25585333,0.5419517,0.41940668,-1.0543859,-0.75585675,-0.23186916,0.46261522,-0.70602775,-0.9716626,-0.4324422,0.5036839,-0.67788666,-1.1434735,1.0080298,-1.1073729
Subject_28,0.4209802,1.0804584,0.6998384,-0.14292309,-1.2814214,-0.74223554,-0.6536496,-1.4073056,0.9352166,-1.1463954,-1.3409189,0.5121956,1.2862843,0.75379986,0.35205096,-1.4222583,0.21002133,-0.5280485,0.56247413,-0.6897504
Subject_29,-1.5083205,1.447815,-0.73168135,0.24382819,1.6216285,0.46453393,1.0353429,-0.28141412,0.9427759,-0.7178587,0.2872299,1.0631639,0.4050769,-0.7655391,-0.63731885,-0.58294576,-1.9075457,0.6509306,0.7939895,-1.3767086
Subject_30,2.1851585,-0.091344945,-0.65628636,0.313205,-0.3432984,0.57282156,1.0192615,-0.639134,-0.05469298,0.9823827,-0.51104057,-0.13830596,1.0157943,0.44847822,0.9217574,0.95742756,0.55334234,0.65908647,-0.8103969,-0.286303
Subject_31,-1.2974832,1.1829045,-0.9349453,-0.30031076,0.29571745,2.5504818,0.28886393,2.0085382,-0.6251895,-0.61477506,1.204168,-1.3365431,0.4346025,-0.8255681,-0.3180944,1.4335899,0.7656302,1.3514786,1.1379262,-0.64332455
Subject_32,0.80432475,-1.2202517,-1.0084548,1.8129491,-0.91549903,-0.61855036,-1.2123815,0.53265613,-0.7345617,0.21470849,-1.0115851,0.19485213,-1.202397,0.8003791,0.8751446,-1.1519498,-0.17013939,0.9315929,-0.23757824,-0.21976963
Subject_33,1.2032754,-0.4832287,-0.051834315,1.3650782,-1.3576603,-1.0995904,0.5101615,-1.9933507,1.2374641,1.8145295,-1.9236571,0.53341615,0.37543136,0.77497405,1.126316,-1.7299025,1.0141097,-1.6294488,-0.08639089,-0.61927474
Subject_34,-1.2729136,1.5804089,-0.57071126,1.3378886,0.46715263,-0.3664112,1.6176503,0.90133655,-0.24072461,0.30922538,0.3611386,0.33643126,-0.89016384,-1.8347744,-0.36560172,0.87665105,-0.8187515,0.3010123,-0.6929815,-0.31032673
Subject_35,-0.026656577,-1.243041,0.96032745,-2.8732665,-0.34706524,-0.60083675,0.98129845,0.4937394,0.17198028,-0.54708797,-0.362648,-0.29456198,-0.10025006,0.7747467,0.36713937,-0.5976032,0.059429467,-0.66015774,-0.63936186,0.776436
Subject_36,-0.67687285,-0.37335074,-0.77025616,-0.17328842,0.2979764,-0.52460974,0.77767175,-0.38490397,1.2795008,0.60830516,0.31173587,0.047487102,-0.8529541,-0.3719551,0.5275162,-0.8295669,0.3582316,-1.4838697,-0.21295269,0.39064264
Subject_37,-0.008765837,-1.327132,1.3182776,-0.5638415,-0.17249861,-0.55871344,1.015781,-0.2124949,-2.3873947,1.2637981,0.5075321,0.8084923,0.35759193,1.8258504,-1.1177416,0.30239895,0.97853214,-0.9610963,0.5840659,2.742334
Subject_38,0.88890666,0.33695054,-0.9281373,-0.50205487,2.1759427,0.8844314,-0.5463661,1.2020447,-0.19824985,0.46354404,1.3139018,0.6055421,0.021075457,1.200707,-1.9090059,1.1071186,-0.36551854,1.3809983,-0.8170109,-1.5841074
Subject_39,-0.18567541,-0.4939615,0.3180315,-0.677647,-1.4813251,-0.52827364,-1.0341367,-0.5343412,0.4940678,-0.60641694,-0.97743595,0.36496353,0.8873293,1.1117996,0.7059701,-0.9060214,0.48033637,0.09959754,0.5482495,-1.0450469
Subject_40,-0.16755101,-1.2817817,0.4298771,0.86357385,0.75934476,-0.35200158,0.3399903,-0.7313815,-0.8828048,-0.2008799,-0.42354932,0.16357027,0.2883639,-0.4207838,0.097320266,-0.362415,-0.26383013,-1.5952941,-0.19767961,1.2457014
Subject_41,-0.7472801,0.93806046,1.3870727,0.3262761,0.50216126,1.2722814,-0.7535155,-0.6791373,-0.032458816,-0.8986099,1.282873,-0.9438702,-0.10791861,-0.1261193,-0.80768543,2.3416555,0.5831799,1.5749289,-0.30195034,0.9921
Subject_42,0.7223286,0.30922532,0.7708386,0.7670411,0.4489581,0.49554473,1.1531218,-0.5249573,0.31268504,1.0645059,0.74322146,-0.2605791,-2.0103128,-1.0803549,-0.31156853,0.50972295,-1.2121743,-1.1949797,-0.31741264,-1.298019
Subject_43,-0.348986,-0.33166248,0.92273194,1.2565482,-0.9236,1.1139911,-0.35352126,1.2383883,0.645987,0.6102311,-0.87616855,-0.27820194,0.19896764,0.28107464,0.08823196,0.010395507,0.64048713,-0.9091956,0.58399934,-0.44555932
Subject_44,-1.0530577,0.50407684,-0.4999456,-0.0020962874,0.95759237,0.5133436,-0.23558381,1.4538956,-1.0523344,1.2904178,1.3137467,-1.5391212,-1.3641621,-1.1730169,-0.34640756,0.4333259,-2.7148166,-0.9486223,0.8358621,0.72584105
Subject_45,-1.255649,0.61365974,-0.11177876,0.26680684,0.55047756,-0.6062667,-0.5030981,-0.32020283,-0.32922745,0.6361282,-0.22799395,-0.82426524,1.0184422,-0.7976394,-0.44201845,0.045392618,0.057974968,-0.6649649,-0.70006174,1.4925072
Subject_46,-0.35954225,-0.14908968,-0.754403,-2.6479013,0.4852679,-1.2824775,0.162884,0.27845365,0.43416992,-0.8100835,0.36583096,0.022330659,-0.63911885,-0.15559219,0.41045713,-1.3327806,-1.003827,-2.4812057,1.2315369,-0.6895326
Subject_47,-0.176876,-0.47775722,0.5676448,0.7380762,0.2539457,-1.7201041,-0.54168093,0.25701034,-1.3125414,-0.6449445,0.3792932,-0.546664,0.5296875,0.3733852,0.45621812,0.2765113,0.74334407,-0.11505326,0.6512682,0.34148043
Subject_48,2.0611858,-0.02408923,0.777027,0.38231537,1.2304809,-0.22514668,0.7141498,0.40620753,-0.4675395,0.10305486,0.22751363,1.4264635,0.25130427,0.6110996,0.010596165,-0.7003257,-1.2126424,-0.59828484,-1.1576955,0.12122863
Subject_49,-0.5314244,1.1914778,0.2009748,-0.5360559,0.46077013,0.9255706,0.9169406,0.5873817,-0.6047599,-0.48499438,1.0197862,0.25982592,-0.05011978,-0.9349463,-1.9381658,0.53562766,-1.0560415,-0.5549283,-0.35549927,-0.765056
Subject_50,0.72985715,-0.72298086,-0.5458376,1.2496917,-1.4324026,-1.2250781,-0.82778865,0.4986646,0.07230509,-0.7026555,-1.0899353,1.2515602,0.72362673,0.99503684,1.448502,-0.8231788,1.1963558,1.5822557,0.87121624,-0.47511274
Subject_51,-0.70020187,-0.8133627,-0.4992405,1.2703862,-1.4220768,-0.38720793,-1.2414181,0.5493414,0.8687821,0.53336287,-0.96069133,-1.361861,-1.1565579,1.0116434,0.45921186,-1.2139649,0.51319706,-0.4701815,1.139998,-0.8060186
Subject_52,0.4998727,-0.4773357,-0.45487076,1.4686993,-0.86518186,0.48916093,-1.1633266,-0.29855058,0.5231342,1.2046762,-1.4328038,1.1372399,0.9241126,1.1788126,0.7608317,0.019800873,0.92781824,0.6897828,-1.3886031,-0.37618783
Subject_53,-1.9963074,0.7896244,-0.77717376,-0.95558506,0.44566363,1.2256653,-0.90603995,0.773727,-0.22615376,-0.65653044,-0.00027516848,1.006425,-0.8692468,-0.55681354,0.7428474,0.9727096,-1.6109508,0.21206811,-0.7035945,1.0768806
Subject_54,-0.8469368,-0.6536326,1.3584603,-1.5808045,1.3977875,-1.0095545,0.22310537,-2.253376,-0.25206882,-0.84741974,0.4675689,-0.43791088,0.33593783,-0.8482914,-1.5117055,-0.32755455,0.66534925,-0.91390586,-1.0720088,1.3223593
Subject_55,0.4380604,1.7476017,-0.6493967,-0.3705052,-0.18421079,-0.6696598,-1.4671284,0.4365664,-1.0317823,-1.1743823,0.05667345,0.7509294,0.89466953,-0.54113466,0.06256461,-0.3204204,0.54477054,1.8112537,0.5308081,-1.0126046
Subject_56,0.66499424,-0.786966,0.15654223,-0.052937135,-1.4820017,1.1791103,0.53992176,1.2340364,-0.73619026,-0.20546854,0.14329606,-0.61460686,1.6220009,1.3582226,0.1500475,2.2912529,0.95120066,0.107222766,1.4866638,1.4758148
Subject_57,-0.5672768,-0.4040672,-0.41736573,-1.9343883,-0.20762415,1.6238344,0.23627791,0.4692324,-0.48687485,0.088158414,1.2750262,-0.96441036,0.42353877,-0.16573796,-1.2630137,1.5163696,0.37644008,-0.7287546,-0.09777209,-0.81231666
Subject_58,-1.5848342,-0.046907958,0.7945917,0.561948,2.4031005,-0.6858416,-0.37440187,-0.9349947,-1.5699481,-1.6151077,0.314592,0.53392607,-1.2351147,-0.5222632,-1.9030092,-0.36356014,-0.1839578,0.2076014,-0.20493193,-0.3518098
Subject_59,-1.3895725,-0.7413267,-0.57922775,-0.51393116,-1.4523685,-0.86334777,-0.59521776,-0.5532499,1.0131468,-1.0524209,0.8593776,-0.118328445,0.6709368,0.94628435,-0.24642171,0.77406526,0.45384458,0.36526224,0.08563878,1.1900178
Subject_60,-0.8197922,-1.5228326,-0.66014445,0.6709589,0.29684556,-1.9072462,-1.6118014,-1.3495098,1.0691744,-0.71093565,0.01155583,-0.09214993,0.23358403,2.0546827,0.1427766,-1.0645643,0.77716124,-0.46334746,1.432887,-0.14115517
Subject_61,0.3172862,-0.39300475,-1.2251902,1.2641997,0.6177621,-1.9539526,-0.49651778,-0.9955149,0.024900207,-0.41475287,-1.8333478,1.0154283,0.4846589,-0.7875415,0.70157903,-0.6339617,-0.017873578,0.895283,-1.2738303,-0.11453083
Subject_62,0.63543165,-0.44761768,-0.73617846,0.17629941,1.312354,-1.4564649,0.34321722,-1.3437837,0.59238166,-1.273835,-0.97175545,1.379159,-1.8293077,-1.0023344,-1.0267478,-1.2268885,1.2001852,-0.54187065,-1.4874302,-1.1543518
Subject_63,-0.53371966,1.6121124,1.2011597,-0.9365303,1.0025618,2.3327322,0.7218813,0.5088267,1.2900608,-2.1732926,2.389752,-0.75629014,-2.5903642,-0.07945902,-1.454636,0.543233,-1.8364019,-0.6496168,-1.017768,-1.156919
Subject_64,0.66452366,-0.730574,-0.8325126,0.48978457,0.554984,-0.20624357,1.111034,0.65781146,-0.38328362,-0.0453177,-0.96997666,-0.017297145,-1.1394085,0.6025756,0.9657288,-1.1347598,-1.3301122,0.53301615,-0.6887564,-0.6175236
Subject_65,-0.3735093,-0.8339907,-1.3513134,0.68632305,-0.97843885,-1.287362,0.4987393,0.51555014,0.17900948,-0.8402748,0.2894772,-0.42732584,-0.91895896,-2.2457032,1.1869245,0.40311745,-1.719978,-1.5965908,1.2896922,-0.6179547
Subject_66,-0.17046452,0.5766975,0.21192248,0.044088174,-0.53420365,1.0596614,0.8000132,2.037712,0.7392822,1.593122,1.1423094,0.97053635,0.08568625,-0.37325722,-1.3285255,0.55223083,-1.3190418,0.3189673,2.2744195,-1.4195327
Subject_67,2.2049487,-0.72580856,0.20379448,0.3964958,-0.731859,-1.105387,-1.6161841,-1.7170961,0.59161925,-1.1342156,-1.8194152,0.9141817,2.0030677,-1.0799358,1.3858991,-0.8418423,-0.5250104,-0.31122667,-0.8448185,0.66299427
Subject_68,0.47178265,-0.48287144,-1.4600565,0.79588103,-1.2953347,-0.7156014,-0.42807704,-0.9644963,-0.52138275,0.8890529,-1.1964048,0.8449646,1.7647558,0.8155554,1.165654,-0.94746876,1.4001029,1.1435428,0.41136745,-0.12612034
Subject_69,-0.7919015,1.0170444,-1.091297,-0.40478614,-0.28686896,1.1744628,0.33354166,0.94495374,0.51543033,-0.46451256,0.7733294,0.4463983,-0.2047513,-0.8277995,-0.7633845,1.1410179,-0.91388,0.6347961,1.5824451,0.20692237
Subject_70,-0.92468137,1.7382711,-0.38488618,-0.61748886,0.5142067,0.021162406,1.817633,0.37290335,1.2072587,0.08727203,1.11542,-0.9840879,-0.78793937,-1.4688383,0.9029676,0.22039509,-0.025196932,-1.0697186,-0.8271795,-1.3756402
Subject_71,-0.7307061,-0.18449816,0.6505814,0.64899194,0.4752345,1.0507821,0.4870919,0.48652324,1.3835379,-1.2915162,0.62188613,-0.48460436,0.49445972,0.7847889,-0.8771794,-0.48101792,-0.2639023,1.1467196,2.5502913,0.8396961
Subject_72,0.47152388,-0.70339066,-0.97208923,0.4946079,-0.4328165,-0.32629335,-0.5259455,0.052621137,0.56129384,-0.4498443,-0.27383858,0.42076114,0.44231093,-0.035200465,-0.092251584,-0.29550976,0.93032706,0.9194834,-0.4879637,0.7916051
Subject_73,-1.5965081,-1.120902,0.0034362709,1.2323837,-1.0553796,-1.1558367,0.20496133,0.095406726,-0.7609271,1.9823207,-0.4031431,-0.6429974,-1.2834157,0.9799898,-1.1964896,-0.59856004,0.20208672,-0.9666831,-0.3638992,0.38712963
Subject_74,0.47549418,-1.2607223,-0.09458912,1.2869422,-1.1088014,0.27916333,-0.5799223,0.8145243,-0.57193655,0.3259691,-0.63377696,0.90848887,0.23631378,0.6233222,0.43789083,0.6314431,-0.66874886,1.4254057,1.4653077,0.75261426
Subject_75,-0.9022148,-0.8206945,1.4479514,-2.2513604,-0.30276573,-1.0417929,-0.37137163,-1.2349027,0.7124624,-0.39239225,0.68752146,0.86673117,-1.3519449,0.34396714,-0.44695702,-1.0729727,-0.7031421,-0.460981,-0.88578147,1.6004194
Subject_76,-0.88393486,-0.26903334,-0.6490363,-1.1784606,1.6977766,0.641079,-0.5264258,1.1451541,-1.7366947,0.69364136,0.6184096,0.2735501,-1.106478,-1.5193249,-1.6856619,0.79784274,0.30562904,0.22966959,0.62363017,1.1497953
Subject_77,-0.4992018,0.38142756,-1.1703116,-0.4821398,-0.39383408,0.97151965,0.43700692,-0.5669943,-0.514002,0.19484763,0.9429112,-0.8114463,0.7705143,-0.2568771,0.26839516,0.9337554,1.441282,1.1013558,-0.6986134,0.2419941
Subject_78,0.20714253,-0.38728845,4.330655,0.87001365,-0.81758827,-2.2080445,-1.7249297,-1.633924,-0.8496383,2.0123043,-2.401242,-2.3288827,2.5540202,1.1552857,1.7402842,-2.3514488,-1.0437213,1.5715564,-1.3027824,0.03222746
Subject_79,-0.5263246,0.8550172,0.6272217,0.7310894,-0.78633946,0.69627935,0.7912569,2.0948164,1.4240625,1.0603702,1.4025058,-0.9415244,-0.96935457,-1.0822579,1.3914431,1.2694783,-0.7969451,-0.5659835,-0.60971594,-0.3481431
Subject_80,-0.7493736,-0.15138507,-0.7326897,0.6833354,0.8369809,0.21488,-0.56899214,-0.9885126,-0.9283308,-1.1012836,1.1840991,-0.53669983,-0.09768808,-0.52707464,0.313431,1.297041,0.6031268,1.0227965,-1.0720209,0.07184697
Subject_81,2.2285888,-0.7240294,-0.9068027,1.5399055,0.35771,-0.8991994,-0.8291409,-1.1037464,0.7370653,0.37136513,-1.7715318,1.1172396,1.387072,0.3229783,0.7650793,-0.719849,1.0760247,0.5780856,-0.97639257,-1.3657277
Subject_82,2.2419033,-1.0640523,-0.8595707,0.5440585,-1.4670625,-0.61569494,-1.3698581,-1.0663313,-0.40154782,-0.22940059,-1.2017461,1.2785028,0.9577828,0.43019423,1.129374,-0.11953852,0.7828818,-0.4141984,-0.35059166,0.14424752
Subject_83,-0.63904387,0.24426946,-0.6367092,-1.2300438,0.057748567,0.13446966,-0.29176667,-0.43189624,0.9029691,-0.47690654,1.1690669,-0.03937171,0.46768937,0.45708746,0.7261422,0.0040980857,0.78626335,0.62556905,0.075798534,1.0268401
Subject_84,-0.21321492,1.223675,-1.1308938,0.169319,1.5052153,1.7178135,-0.74651265,0.51576906,1.2987878,0.28944293,0.8960073,0.5667265,0.4999393,-0.60103655,-0.55885154,1.1392316,-0.6537049,0.6518502,-1.3851324,-2.0083272
Subject_85,0.4108589,-0.8092354,-0.05366829,-0.8088847,0.37893143,-1.3853407,0.5254567,-0.19660915,0.81066144,0.6100548,-0.6577744,-1.4443868,1.4506212,0.15802646,-0.55765915,-0.14685337,0.6190426,-0.463284,-0.66468686,2.1665282
