Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-0.017634345,0.42108768,-0.16170743
Subject_2,-0.061163567,-0.03770284,-0.7033063
Subject_3,-0.83690697,0.41806427,0.15270416
Subject_4,-1.0509392,-0.21076079,2.909293
Subject_5,0.21207833,1.1102799,0.30903557
Subject_6,-0.24987422,-0.3266922,0.40715155
Subject_7,-0.56347626,0.21838303,0.06931825
Subject_8,-0.041771132,-1.0914725,0.6267626
Subject_9,-0.0037840344,-0.64515424,0.7553201
Subject_10,0.029402956,-0.80877954,-1.0985562
Subject_11,-0.2115279,0.50260824,-0.21716093
Subject_12,-0.61967903,-1.0864242,-0.20115225
Subject_13,-0.14331698,-2.0623138,0.601427
Subject_14,-0.2982351,1.3452071,1.2116467
Subject_15,0.40997615,0.40330997,0.03460704
Subject_16,0.5496116,0.92174196,-0.570725
Subject_17,-0.055413622,1.5977277,-0.08940956
Subject_18,0.08087023,-0.3632711,0.090957694
Subject_19,0.38592285,-0.6810772,-0.7734456
Subject_20,2.4597428,0.15553568,0.22099401
Subject_21,1.801431,0.9486911,0.34972027
Subject_22,-0.15633777,0.44703177,0.44015983
Subject_23,1.3897727,1.6379794,0.95175254
Subject_24,-0.8875762,-0.11766104,0.42083028
Subject_25,-0.15192917,-1.4318116,-0.15602587
Subject_26,-0.05627621,-1.5477009,0.5731478
Subject_27,0.31352478,-0.7820203,0.32808983
Subject_28,-0.1778651,-0.82893133,-1.0870032
Subject_29,-0.25539047,0.32020932,0.86646914
Subject_30,1.5067124,1.052244,-0.48785
Subject_31,-1.046252,1.4455558,-1.2549464
Subject_32,0.17622603,0.5607307,-0.99149376
Subject_33,1.3403312,-1.0201206,-0.20012452
Subject_34,0.49421582,-0.08309416,-0.38257316
Subject_35,0.793738,-0.094672024,-0.22609206
Subject_36,1.0185289,0.13209417,0.3806476
Subject_37,-0.023287019,0.08526614,-1.0544379
Subject_38,1.5855554,1.4490528,0.44242635
Subject_39,0.5038783,0.5861604,-1.0630251
Subject_40,1.9216038,-1.7395736,-0.97617394
Subject_41,0.60494673,0.9307709,-0.43348685
Subject_42,-1.276419,-0.48638052,1.4005705
Subject_43,0.8024808,-0.81923926,1.282166
Subject_44,-1.4387268,0.2707467,0.48867068
Subject_45,0.02648198,-0.49576762,1.1021545
Subject_46,0.15982094,-0.75020474,-0.7680704
Subject_47,0.6892975,1.3570222,1.0747207
Subject_48,-1.850375,1.9361442,0.7968101
Subject_49,3.1922169,-0.52664715,-0.175275
Subject_50,-0.08935843,-2.4114408,-0.4525155
Subject_51,0.4512765,1.6134787,1.2728502
Subject_52,0.80309254,-0.62903607,-0.10405861
Subject_53,0.022847032,0.0064943973,0.40698206
Subject_54,-1.5521742,0.31366426,-0.5244528
Subject_55,0.30792496,0.4125291,-0.45572856
Subject_56,-0.2689173,-0.9715687,0.26122367
Subject_57,-0.20575239,0.6092856,-2.1752656
Subject_58,0.67244226,-0.10803143,-1.6307615
Subject_59,0.925003,-0.86753035,-0.2903112
Subject_60,-0.27096772,-0.5509089,0.521988
Subject_61,0.7980705,0.79653853,-0.02221476
Subject_62,-0.009088883,-1.0579915,0.31133404
Subject_63,0.34576032,1.0851675,0.31865373
Subject_64,1.1496371,-0.93921286,0.4939806
Subject_65,0.11899726,0.9571795,-0.44047803
Subject_66,-0.2542135,1.536092,-0.44744837
Subject_67,0.7020039,0.4067567,0.6308707
Subject_68,-1.4094938,-0.100707866,-1.1835173
Subject_69,-0.5881594,0.0695556,0.37980416
Subject_70,-1.0096202,-0.67935294,-1.3050147
Subject_71,-0.39457542,0.2865376,0.41738886
Subject_72,0.11979363,-1.4019293,1.7456846
Subject_73,-1.1048871,-0.2901087,-0.99339926
Subject_74,0.24387243,0.21796927,0.6384287
Subject_75,1.2792509,0.46561798,0.5215388
Subject_76,1.0727253,-1.4783744,-0.12180596
Subject_77,2.4016569,0.13353793,-0.6119523
Subject_78,1.7032018,0.21050426,1.2124227
Subject_79,-0.8676814,1.2976298,-0.4670507
Subject_80,0.050254367,1.3203807,-1.2068193
Subject_81,-0.036655758,0.48492432,0.26061913
Subject_82,-1.8354651,-0.15733084,0.80136895
Subject_83,2.597028,-0.39226347,-0.76667786
Subject_84,0.3226231,-0.3165686,-0.21161304
Subject_85,-0.14390501,0.19976874,0.90784794
Subject_86,-0.26746958,-1.132949,-1.3416733
