Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-0.3104875,-0.9915191,1.0755249
Subject_2,-0.4040535,0.50052965,-0.039833676
Subject_3,-0.010205594,2.3008702,0.2991311
Subject_4,1.2912972,-0.88623637,0.65361154
Subject_5,0.23207161,1.0065147,-0.8415643
Subject_6,1.4864922,0.12769817,-0.46128497
Subject_7,-0.8329493,0.20671956,0.54700196
Subject_8,-0.23885168,-0.250584,0.8478778
Subject_9,-0.5420139,1.0321786,-0.98426586
Subject_10,0.25690094,0.7923931,0.20418642
Subject_11,-0.54473984,0.5668042,1.7731487
Subject_12,-1.4135014,-0.4132886,-0.4129009
Subject_13,0.7585419,1.1324126,-1.0495056
Subject_14,0.649875,-1.1013972,0.5133313
Subject_15,0.7145314,1.3087646,0.30423906
Subject_16,-0.34976527,1.2113292,1.2179807
Subject_17,0.90148807,1.0857804,2.3000486
Subject_18,0.6037393,-1.3766342,-0.8671836
Subject_19,-1.3621238,-0.43383083,-0.84950846
Subject_20,-0.38887838,1.4310865,-0.24907543
Subject_21,-0.0391634,-0.40305513,-0.4280522
Subject_22,0.39912587,-0.076817565,0.040986933
Subject_23,0.37422034,-0.6806764,1.5503744
Subject_24,0.29211834,0.9275731,0.24664111
Subject_25,1.6338757,0.8774228,0.2258432
Subject_26,0.25568402,-1.0659053,-1.7180563
Subject_27,1.6696119,0.43139833,1.1990489
Subject_28,0.79671043,-0.79527533,-0.22613356
Subject_29,-0.035938084,-0.19673441,2.6801019
Subject_30,-0.6098153,-0.35856903,-0.54859966
Subject_31,0.8860895,-0.9783058,0.97224873
Subject_32,0.40625206,0.95414007,0.10997864
Subject_33,1.6521343,-1.1137735,-1.0566869
Subject_34,1.0535506,-1.1832347,-0.86854863
Subject_35,-0.14845833,0.4518793,0.5760207
Subject_36,0.24543814,1.0708796,1.0264411
Subject_37,1.9381546,0.27924457,0.27151144
Subject_38,-0.0054364684,0.97363347,0.9796635
Subject_39,0.53187937,1.0069486,0.65913415
Subject_40,2.0570512,0.0013245174,0.06795527
Subject_41,0.13983975,-1.3405715,-1.7067361
Subject_42,-2.2421708,0.7401688,-0.7899081
Subject_43,0.08865392,0.9628926,0.65503794
Subject_44,1.9274708,0.14773437,-0.83851105
Subject_45,1.9285315,1.9163764,-1.098329
Subject_46,0.110501766,1.1528585,0.2323288
Subject_47,1.0429759,0.98198146,0.760214
Subject_48,0.32969603,0.9179468,2.3872871
Subject_49,2.2326953,0.19009492,0.71899986
Subject_50,-0.9984734,-0.22683589,3.712643
Subject_51,-0.8795596,-0.3034359,0.40907753
Subject_52,-0.44654867,-0.96674347,0.8193751
Subject_53,0.8293294,-1.6702662,1.4075434
Subject_54,-0.14030074,-0.5324904,0.59814036
Subject_55,-0.79267335,1.6958439,-1.6936129
Subject_56,0.08802449,-0.1087467,-1.8336699
Subject_57,-0.046681423,1.660108,-0.70981634
Subject_58,-0.6568607,-0.5583287,0.16466501
Subject_59,-1.3001245,-0.31687105,0.5019686
Subject_60,0.57387894,-0.31871787,0.23075597
Subject_61,2.2989137,-0.996316,-0.20144498
Subject_62,-0.09280716,-1.5325527,-0.60823244
Subject_63,0.47473583,-1.9126981,0.7528416
Subject_64,-1.2672021,2.1705651,1.1965173
Subject_65,0.5543258,0.8406013,-0.24007675
Subject_66,1.1163052,-1.0525423,-0.013281762
Subject_67,-0.09215735,-1.744585,0.21634303
Subject_68,-1.1399479,-1.5461732,-1.2225074
Subject_69,0.14144267,0.3838473,1.9309033
Subject_70,-1.3227985,0.3603985,1.3608825
Subject_71,0.51888806,1.8110507,-0.22446376
Subject_72,0.71930224,1.0670677,2.216681
Subject_73,1.649482,0.5865211,0.10606276
Subject_74,0.41208473,0.7706296,0.06233089
Subject_75,0.771607,-0.4717811,0.15066847
Subject_76,-0.08731609,1.5513159,-0.278977
Subject_77,0.68600863,1.7051795,0.8808007
Subject_78,0.3541528,-0.7128807,-1.027887
Subject_79,0.42306036,-2.0174108,-0.33527082
Subject_80,-1.9451014,1.0255035,0.4525226
Subject_81,0.004078033,0.3631416,-1.1063794
Subject_82,0.65105796,-0.7765615,-2.1446407
Subject_83,1.3281566,1.1390259,-0.9600986
Subject_84,0.60681546,-0.35878858,0.489832
Subject_85,-0.59586877,1.2142131,-0.49919546
Subject_86,-0.5561545,0.6280984,1.2073272
