Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-0.07401226,-0.6728147,-0.35008585
Subject_2,1.5466144,1.3735535,-0.2576188
Subject_3,1.6471736,-0.25250715,-0.33411744
Subject_4,-0.07658956,0.2691966,-0.28164098
Subject_5,1.4429151,0.6489032,0.11205086
Subject_6,0.9801064,1.1941289,1.921566
Subject_7,0.76604694,-0.39468935,1.390964
Subject_8,0.123669185,-0.21025664,-0.083831586
Subject_9,-0.44956183,-0.24241774,-0.05172114
Subject_10,0.03862254,0.94256717,0.36468446
Subject_11,0.38882944,0.8929771,-0.14984259
Subject_12,0.57941693,-0.65212035,-0.07786499
Subject_13,-0.52521086,2.2593243,-1.15461
Subject_14,-1.0367908,0.34718966,-0.37344718
Subject_15,2.604803,-0.71398914,0.34545496
Subject_16,2.2337625,0.07830929,0.40521675
Subject_17,0.61301863,-1.3020511,0.1684238
Subject_18,0.7223567,0.37535632,0.86080974
Subject_19,0.57108617,-0.50238293,1.7199012
Subject_20,0.10021494,0.719425,2.4680185
Subject_21,1.4007875,0.04709579,1.0365627
Subject_22,-0.7621981,-1.7641376,-0.7311394
Subject_23,-1.5693442,0.17668918,0.466591
Subject_24,-0.80985016,0.75172365,-0.71160704
Subject_25,-1.2754213,0.2926766,-0.10048125
Subject_26,-1.9295832,-0.786748,-0.52140874
Subject_27,-0.59650457,0.65367657,0.49967092
Subject_28,-0.12830125,-0.66008854,-0.85635734
Subject_29,1.2273597,0.2540609,-0.12784053
Subject_30,-0.25524187,-0.6853449,2.0444489
Subject_31,0.53311634,-0.16487154,-0.19649331
Subject_32,-0.42822847,-1.5888926,-0.5777186
Subject_33,0.39860398,-0.9995611,-0.27851146
Subject_34,1.1481987,-0.15296763,0.27105138
Subject_35,1.2171214,-0.65292555,0.43170476
Subject_36,-0.30923265,-0.95405996,1.501328
Subject_37,0.40769437,-0.12481578,-0.14614101
Subject_38,-1.0008953,1.1161456,0.48544607
Subject_39,-0.5411239,1.6183376,-0.11714244
Subject_40,0.30340138,1.2431415,1.9596194
Subject_41,0.47318873,0.12383108,-1.3819928
Subject_42,-0.46761268,-0.62909865,0.0019259629
Subject_43,-0.96207297,-0.55451703,0.28062055
Subject_44,-1.205489,0.075805195,0.17662697
Subject_45,-0.68188745,0.08629733,-0.53188866
Subject_46,0.45227918,0.44579485,1.3280239
Subject_47,-0.87021047,2.5055563,1.4803872
Subject_48,-0.33194098,-0.42928326,-0.73807937
Subject_49,0.25678584,-0.054314718,2.9416187
Subject_50,0.20295973,-0.9938374,-0.074900575
Subject_51,-1.102068,-1.7005188,0.55915076
Subject_52,1.0432689,0.55615133,0.48115683
Subject_53,1.2972063,-2.7042065,0.034797408
Subject_54,0.47589627,0.94856876,-0.35038814
Subject_55,0.3954131,-0.03930663,0.00029884433
Subject_56,0.57192326,1.371474,-0.4685899
Subject_57,0.19296497,1.0622252,-1.1481507
Subject_58,0.91717976,-0.33920008,1.3777103
Subject_59,0.25652945,-1.5730919,0.5310466
Subject_60,1.5618829,1.1837302,0.45256704
Subject_61,1.2946581,-0.48712575,1.0371717
Subject_62,-1.520866,0.27193996,0.47925314
Subject_63,-1.0967761,0.2815149,0.007023304
Subject_64,-0.45994884,0.6156691,1.7555823
Subject_65,0.83086085,-0.14906076,1.1077157
Subject_66,0.019358076,1.131501,-0.46125028
Subject_67,-2.247239,1.6469629,1.9975516
Subject_68,1.4061667,0.5490609,0.26079452
Subject_69,-0.23785219,-1.4357569,-0.3918115
Subject_70,0.29414555,-0.032279525,0.40440568
Subject_71,-1.1043091,-0.47531682,-0.04308344
Subject_72,0.112820715,-0.24808554,1.8282894
Subject_73,1.3493922,0.25639352,-0.6418019
Subject_74,-1.314794,-0.33439946,1.1315126
Subject_75,0.50763726,-0.09159021,1.3097855
Subject_76,-0.079574436,0.39459574,0.6027746
Subject_77,-0.8588867,-0.22894679,-0.5708451
Subject_78,1.9186741,0.6927752,0.794649
Subject_79,0.5731718,1.1086572,-0.2797549
Subject_80,-0.04693891,-1.8676648,1.1700686
Subject_81,1.5113142,0.031198662,1.9169457
Subject_82,-1.745794,0.5088033,-1.462983
Subject_83,0.012182073,0.06875651,2.266305
Subject_84,-0.72599065,-1.2558305,0.2363618
Subject_85,-0.21929856,-0.62519807,-0.08501295
Subject_86,0.5221523,-2.162404,0.6409724
