Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
Subject_34,0.40312594,1.2088326,0.57609314,0.40654498,-0.16296047,-1.0819216,0.9984278,-0.782779,-0.8786944,0.69861704,1.3461943,-0.62496483,0.30442467,1.3317565,-0.9399795,0.79662603,1.2069374,-0.51910317,0.66508377,-0.119935304
Subject_35,0.57788336,0.84302646,-0.85739756,-0.85353035,-0.5396918,0.08847444,-0.42241865,-0.54069674,-0.37126034,-0.87952054,-2.3794696,0.10005793,-0.9700079,-0.31999114,0.26545438,0.14516911,-1.3946949,0.3258939,-0.6314963,0.6869252
Subject_36,0.54710954,0.8839826,0.57283914,0.735905,-0.6454024,-0.7891116,0.55076367,0.23690975,0.361309,0.70861554,0.45834833,0.15447652,-0.71716666,0.6514705,0.79804957,0.868239,-0.67905974,-0.1478503,-0.71236706,1.2730149
Subject_37,0.6801476,1.0417699,-1.2093562,1.3131524,1.1467012,-0.3776796,-0.04053284,0.6956901,-0.5771369,1.263791,-1.1476929,1.5336921,-2.025579,-1.4953274,0.92074823,-0.37723905,-1.1508085,0.2385867,1.3075205,1.1608465
Subject_38,-0.87583214,-0.9004579,0.97374785,0.82443446,1.3301234,0.7606848,1.2293437,-1.0531403,-1.5649219,0.37763494,-0.17109668,0.11732714,1.3210357,-1.1148165,-0.4441744,-0.11044545,0.34676698,-1.8364373,1.1755731,-1.1114169
Subject_39,0.61959606,-0.98561233,-0.7330512,-0.7713217,-0.597882,0.09648026,-0.7014097,0.35400063,0.8061308,-0.0011255684,-0.67236394,-0.39028424,0.8907232,-1.0624162,0.74803454,-0.55926055,-0.42336518,1.4185413,-1.2678884,-0.39112702
Subject_40,0.58139217,-0.47104806,-0.3658637,-0.138906,-0.37815586,-0.3083434,-0.55943847,0.809105,0.0017414179,-0.022955034,0.69702667,0.30585274,-1.0700184,0.43167824,-0.4449313,-0.56687254,-1.1737094,-0.6606538,-0.07911125,1.4355704
Subject_41,-1.1639498,-0.7582722,-1.2469796,-0.95739275,0.53866583,-0.8968544,0.95821786,0.8092138,-0.60631275,-0.97714406,0.34015712,-1.1447875,-0.6831935,-0.0040743425,0.5530822,0.039236628,0.96949095,-0.54544884,2.0966647,-1.3250384
Subject_42,-0.44208023,0.9047469,-0.813915,1.0778552,0.15248689,0.5857779,0.78779596,0.6133762,-0.39918908,0.2252328,0.8656431,0.24935691,1.2028027,1.0600643,-1.1002012,1.9117037,0.022495477,-0.5241636,0.89848506,1.1544403
Subject_43,-1.1072264,-0.5211094,-0.868195,0.3483391,0.42079303,-0.34309533,-0.8624113,-1.1726457,0.5920672,-0.47415736,1.1685125,-1.050497,0.4878455,-0.07636317,0.75206643,-0.29187012,-0.4976877,0.84279865,-0.56104857,0.7816235
Subject_44,-0.51827985,-0.05548477,0.41317242,1.5678871,0.30650157,-1.1427163,1.1545208,-1.2735486,0.6262891,-0.923116,-0.08826768,1.2089306,-0.6917126,1.0902431,-2.2471807,1.1589682,0.56425387,-0.9461272,1.107751,1.0196317
Subject_45,0.6347976,-0.5801724,-0.19910513,0.6721416,0.43626997,-0.9248669,-0.3393997,0.284623,-0.70814705,-0.70005316,0.35203856,-0.104961045,-1.4635516,0.9963122,0.3642479,-1.0312088,0.6175907,-0.64035404,-0.08800161,0.6975822
Subject_46,1.1270103,0.34694815,0.62109643,-0.857335,0.041025653,-0.39054316,0.718928,-0.40382668,0.93178016,0.34071994,-2.1587038,1.2165664,0.6719327,0.37483287,-0.9623955,0.60833776,-0.052995723,-0.3268663,-0.8294664,1.933598
Subject_47,1.3855362,-1.158502,-0.33791268,-0.50107825,-0.42579064,-0.55989224,0.12975541,0.044118438,0.884275,-0.6757494,0.56571823,1.2706285,0.31941897,-0.27133864,0.63913,-0.6082162,-0.46691406,-0.3262434,0.85000086,0.28884652
Subject_48,0.40099367,0.7997448,-0.8140234,0.20218314,-0.58442163,1.5134537,1.0089914,-0.16490392,-1.0224134,1.1991684,0.49063548,1.0271428,-0.32599288,-0.83790624,-1.1235111,-0.15652183,-0.36381185,-1.2290072,-0.11261667,0.6751702
Subject_49,-0.88906884,1.1130644,0.065081045,-0.2058078,1.6531092,-0.79208696,1.0976535,-0.5795978,-1.6360909,0.751114,-0.5394276,1.023088,0.51175827,0.9329211,-1.1006672,-0.01610262,0.7595211,-0.34675688,0.7808441,0.63828504
Subject_50,1.0576272,-0.8255369,0.9890034,-0.85477644,-1.134131,0.85249394,-1.152783,-0.7823937,1.4154991,1.0264629,1.0741116,0.11580609,0.83469504,-0.9443277,1.1670338,-0.77551657,-0.709867,1.2974764,-0.9633928,-1.3802186
Subject_51,0.5773209,-1.0355425,0.23062104,0.5590799,-0.10715523,-0.91221005,-0.70515424,-0.62150925,0.9209968,-1.0234084,1.2555252,-0.20025592,0.8163894,-0.97316116,0.61906034,1.0592712,-0.80678105,1.3575004,-1.3329967,0.51816696
Subject_52,-0.70223725,-1.0598987,0.21794607,0.94016945,-1.1382734,0.82431436,-1.3535453,0.19151326,-0.8284074,0.8011476,1.1223584,-1.4448093,0.42960966,-1.1212474,0.8800748,-0.8126696,-0.42815205,0.8170145,-0.76842755,-0.716611
Subject_53,-0.957453,-0.66976154,0.913246,-0.77068764,-0.74337023,-1.5107414,-0.08128655,-0.7342336,-0.3496632,1.004229,-1.1123412,-1.0312294,-1.0564772,0.4854244,-1.4524983,0.82236844,0.9760282,-0.6225924,0.51227754,-0.4406875
Subject_54,0.81904674,-0.09615311,-1.3627548,-1.0757886,1.2827259,-0.93682927,0.97276515,1.9127891,-1.4801836,-0.4685834,-1.3235018,0.5946268,-1.4519463,0.96021825,0.7724594,-0.62082744,-0.78066033,-1.2235049,0.3183765,0.7882581
Subject_55,0.63952965,-0.99495715,0.7854802,-1.1918799,0.18914138,0.56743735,0.031367123,-0.23267134,0.4762587,0.89951885,-0.5813345,0.9143252,1.1351877,0.1801926,0.26726463,-0.99210554,1.5990945,0.19067177,0.17430146,-1.5606513
Subject_56,-1.1163791,0.6564269,0.4723985,-0.3698106,0.47053522,0.8747084,-0.3768904,-1.0373726,1.0052648,-0.84576476,-0.5983318,-1.442135,-1.0626343,-0.9760325,1.0226508,-1.4985769,-0.9304289,1.4198835,1.438059,-0.23442636
Subject_57,-1.2693715,0.5769709,0.5561315,0.5351464,1.2094728,-0.7737045,1.2749132,-0.4462223,-1.1346655,-0.9673291,-1.8363832,-0.7401315,0.8475004,0.1585373,0.5382562,-0.591396,-0.7085233,0.41184938,1.4212785,0.71798116
Subject_58,0.7448292,-0.4068373,0.21715583,-1.1376556,1.8671619,-1.4612999,-0.08970556,1.1216478,-1.3881006,0.81491596,0.48368198,1.3841794,0.2618761,-0.34092793,-0.6633513,1.0600481,0.19953904,-2.1192415,0.6326288,-0.3981731
Subject_59,0.33377331,-0.69475675,0.8023158,-1.1857165,0.4710796,-1.1200076,0.8762997,0.5552979,-0.15703599,0.56408435,-0.30219913,-0.6430719,-1.1559902,-1.0124979,0.63833874,-1.1466473,-0.79725087,1.442565,0.48968592,-0.65574104
Subject_60,1.6175729,-1.2236962,0.29924002,-0.94165665,0.6355922,-0.9845075,0.5182347,1.0653247,1.214898,0.24761814,1.1311276,0.5521366,0.19658558,-1.7175959,0.91753936,-0.65616417,-1.1131195,-0.32822585,-0.9124239,0.4528709
Subject_61,1.6462111,-0.68790996,1.2022315,-0.13306737,-1.0580593,0.6570585,-0.8019689,0.91853595,-0.52194524,1.053974,1.0663908,-0.3468073,0.02882239,0.87807363,-0.2017469,-0.60372585,-0.2424601,-0.81486493,-0.7750166,-0.9529725
Subject_62,1.3705968,0.17626746,0.78309524,-1.1334659,0.7251959,0.57650936,-0.9346058,1.209581,-1.4145367,1.2027934,0.46323672,0.3454309,0.8645928,1.0135807,1.0443358,1.6865685,-0.614362,-1.3229939,-1.2102814,0.38974994
Subject_63,-1.9276494,0.85393065,-1.1955826,-1.8844758,1.1576788,-0.9494325,2.3508232,-0.7148749,-1.579989,0.13463643,-0.3395992,0.9420105,1.2116864,-0.25378248,-1.6203862,2.2496073,1.154302,-0.8475786,1.0714877,0.68480486
Subject_64,0.35172203,0.963234,0.79124075,0.48845968,-1.1770635,0.86955315,-0.9179443,-0.6823549,0.59515905,-0.77155674,0.35519698,0.70435977,0.572581,-0.67471355,-1.3162833,1.1090305,-1.0170172,-0.68113166,-1.3489451,-0.6895211
Subject_65,1.1140782,0.58811295,1.2755187,-0.92087996,-0.90808535,-0.47923487,0.34617946,-0.52161175,1.5904946,-0.67662406,0.75161695,-0.52232057,0.89796853,1.8402681,-1.4446656,0.72060007,-0.8454634,1.0598487,0.26537356,1.2755347
Subject_66,-1.0280545,0.9583492,-0.5592362,1.4090477,1.6903117,-0.2699533,1.1687644,-1.8987768,1.0372604,1.004516,0.7710038,-0.4087554,1.169402,0.53037566,-1.092521,-0.023441358,0.32988653,0.64895546,0.6487688,0.18426022
Subject_67,0.9406538,-1.0774068,-0.3368932,-0.993696,-1.4854802,1.7821307,-1.7195194,1.4838407,0.8729874,0.5742434,0.15380238,-1.146824,-0.7124298,1.2796904,-0.6027542,-1.7388957,-0.10360289,0.7386779,-1.5223907,-0.007557746
Subject_68,0.66975725,-0.59982693,1.1174603,1.0346706,-0.96941465,0.57015634,-1.0950809,0.97624767,1.0075806,0.9344914,0.77104664,0.31873605,0.14123146,-0.6854047,1.3270634,-1.7901483,-0.49530825,1.062356,-0.9225349,-0.97974473
Subject_69,-1.1206343,0.55293626,0.8803347,-0.37120402,1.1803579,-0.9056543,0.95447654,-1.0430683,0.4739766,0.82605195,-0.58440197,-0.8501673,-0.058254033,0.49528047,-1.0079027,0.37505358,0.82066965,0.37323976,0.9592493,-0.6818368
Subject_70,0.019200234,1.3630201,0.32341585,-0.06378371,-1.1537106,-0.957284,1.2756971,-0.7147712,0.21766318,-1.5249424,-0.004278939,-0.21998607,1.1829153,1.5970732,0.313149,0.7432081,1.2158872,-0.5482436,0.47346127,0.77068204
Subject_71,-0.9088041,0.6369092,-1.0721214,-1.3591955,1.488746,-0.66383916,1.3396139,-0.7853219,1.0071781,-0.4654436,1.1141499,-0.030688485,-0.64794976,-0.91429716,-0.005174089,-0.45850176,-0.076499835,-0.59662944,-0.29157248,-0.9863174
Subject_72,0.5441169,-0.6193562,1.1050773,-0.59679586,-0.18984288,0.63526255,-0.34959754,-0.3506723,-0.6529409,0.6165538,0.7599878,-0.32214782,-1.0256219,0.092632815,1.0627849,-0.4039626,-0.8966918,0.5286374,-0.33699998,-0.8079856
Subject_73,1.067642,-0.050253432,-0.30522907,1.7141765,1.0595232,-1.2087425,-0.72461796,-0.05372046,-1.1391791,-1.0842639,1.2233042,0.75962156,-0.8385649,-0.8872001,0.3230135,1.1997292,-1.0370744,0.9307866,-0.26080963,0.98278123
Subject_74,-0.46231997,-0.96316,0.39151943,0.38246194,0.24630825,0.6687456,-0.9040047,-0.8484971,1.3313433,0.64049226,0.98294514,-0.78405935,-0.56260806,-0.69672513,-0.8811745,-0.22852254,-1.0226626,0.9994709,0.10902207,-1.166148
Subject_75,1.0387484,-0.65635836,-1.4949793,-0.6998539,0.18563975,-0.940664,0.8367831,1.0351049,-0.857244,0.8918769,-1.7493597,1.1370516,-1.5222085,-0.05554408,-0.45078945,1.3596177,-0.7827354,0.35383868,-0.6939193,0.45553267
Subject_76,-0.6835365,-0.69311184,0.8225544,1.0574509,1.3904918,-1.0266775,0.3623224,-0.9281723,-0.8383045,0.91163987,-1.4015222,1.0741713,-1.1207261,1.2630578,0.21173154,1.0681405,0.014073039,-1.543676,1.2591242,0.22094695
Subject_77,-1.02375,0.5354939,1.2065558,0.7210448,-0.57807714,-0.6425265,0.8295299,0.40925214,-0.78178,-0.6924479,-0.67701256,0.09157692,-0.2991132,0.42343995,1.3902072,-0.87703604,0.13943984,0.48772773,1.085522,-0.94889873
Subject_78,1.9198649,-1.1578658,-3.593509,1.4892073,-1.9127513,0.5345226,-2.2281346,1.5077561,0.77702886,-1.2695807,0.53797686,1.4018385,-0.18964481,-0.5086603,-1.07195,-2.068851,0.18344268,0.6346043,-2.0290182,-1.4025595
Subject_79,-0.6423664,0.63303274,-0.7889756,0.8241908,-1.4024298,-0.7295971,1.3586879,-2.0184584,0.8582965,-0.8282921,0.8901098,-0.9998732,0.70718503,1.2599798,-0.30415544,1.0090429,0.70615995,0.71875334,0.96488047,0.6665184
Subject_80,-0.4373042,-0.81332743,0.57912326,-0.94683206,-0.6372256,-0.96942264,0.93746936,1.0723709,-0.65456,-0.22621724,0.594213,0.81522375,0.33704075,0.60190046,0.6614268,-0.09027258,0.41735473,-0.87972724,1.5460128,-1.0028888
Subject_81,0.8927727,-1.0857254,1.1353419,0.28594282,-1.0880289,1.7925677,-1.6537967,0.8512171,-0.37656122,0.9017409,1.2786801,-1.2180983,1.1640062,-0.5528601,0.9180838,-1.2623067,-0.46476215,-0.41104633,-1.3392953,-0.9434637
Subject_82,0.56097317,-1.2927827,0.7849367,-0.4012331,-1.1639739,1.6951238,-1.3184034,1.1245853,0.8418033,0.8956701,0.3627538,-0.93010646,0.3002613,-0.1238187,0.7308628,-0.8270538,-0.8707037,1.2736248,-0.9155166,0.54215235
Subject_83,-0.39121044,-0.1088522,0.44785035,-0.48306197,-0.614113,-0.82230383,1.3539792,0.42755756,0.796816,0.6182519,-0.91308177,0.62701064,-0.93606776,0.041558612,0.9194341,-0.53723073,0.42145738,0.31927392,0.30203822,-0.7895528
Subject_84,-1.498553,-0.52414405,1.1046447,0.2865527,0.16149153,-0.13662505,0.9622677,-0.6409679,-1.4163486,0.87426823,0.6678888,-1.3291928,1.4593006,0.5222149,-0.6631576,-0.53566897,1.2034705,-1.2847773,0.54182756,-0.6309137
Subject_85,1.2303569,0.3907687,-0.49196556,0.49337476,0.5576618,0.71842325,-0.5816671,-0.07323491,-0.8525408,-1.1324296,-0.6094616,-1.0984592,-1.8991988,0.33408684,0.78474,-1.4065205,-0.82200783,-0.389199,-0.87715983,0.46749157
