Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
Subject_12,0.9790662,1.3030983,-0.7035573,0.7155031,-0.6443166,0.91221726,1.0855051,1.006379,-0.9998345,-0.9826305,0.65961146,0.9792673,-1.2741362,-0.21127981,1.0814852,-0.4205225,-0.80052525,-0.26422063,-1.1452634,-0.92183113,-0.29982114,0.85157824,1.8692732,-0.48542455,-1.215101,-1.2505785,0.1385362,-1.6557512,-0.011237146,0.8905963,-0.4440193,-1.2725189,0.379476,-1.238034,0.86631083,-1.4804612,0.3665381,0.050291553,-0.845185,-3.2177055,-0.08935658,-1.4002209,0.81746566,-0.60925204,-0.3219523,0.71241456,-0.9675544,-0.6929373,-1.743117,-0.1492902
Subject_13,1.128428,-1.6355219,-0.32811797,-0.15738024,0.082713,-0.23634651,-1.408679,-1.2515929,-0.098604955,-0.74597275,1.3528305,1.568556,0.93515867,0.36293858,-0.23600738,0.6082027,0.49098492,-1.318963,-0.09967364,0.51625955,1.2050409,0.8224911,-1.3469051,-0.88978386,1.815383,1.1310501,-0.03148981,0.8684587,-0.93680716,-0.88993025,-0.09649562,1.1324438,-0.719798,1.4504416,0.45844457,-0.08809917,-0.4187599,0.38372934,0.73413736,0.6180996,0.035978075,0.54206234,0.7879532,-1.2458911,-0.82797724,0.8916878,0.5286815,-0.9028222,1.3228823,-1.3314303
Subject_14,0.55653787,-0.8923582,-0.49268213,1.4380617,0.78433174,-0.46537915,-0.20310599,-0.41010723,-0.41101846,0.8115912,0.23359163,-0.21286836,-0.29191133,0.122954555,-0.49301654,-1.4088402,-0.2757749,-1.0010352,0.58935654,0.99980634,-0.33551314,0.3119317,0.6255617,-0.69628847,-0.60415316,0.9801275,-0.9804258,0.7460277,-0.19277014,0.29261088,-0.61575145,0.71615726,-0.7625437,-0.81548035,-0.32078308,-1.3021169,0.4593704,-0.7339375,0.2124331,0.96382844,-0.21034825,0.20288534,-0.34632775,-0.2661374,0.14513198,-0.8918096,0.45390323,-0.35189396,-0.4078426,1.1461921
Subject_15,-1.0179538,1.5374407,-1.6491913,0.37988192,1.1948123,0.33077267,1.3160424,0.9922846,0.8385022,0.79904,0.8558867,0.06414593,-1.0447247,1.5415444,1.7152334,-1.0539623,-1.1628416,0.24642469,-0.7443512,-0.6025748,0.39231402,1.0230997,1.160041,-1.056069,-1.6933997,-1.7290488,-0.14070106,-0.6050382,1.2019436,-0.18956876,-2.4193401,-2.0548577,1.2624834,-1.1083933,0.194595,1.348958,-0.6890526,-0.35880986,-0.13088958,-1.051682,-0.10999977,1.4107156,0.5839579,0.7592354,1.7484363,0.6263144,-0.7174617,0.5588358,-2.0706499,0.75036716
Subject_16,-0.6858734,-0.5816507,-0.039308157,-1.3275981,-0.6970962,1.7172643,1.1459233,-0.745089,-0.5949694,0.5064093,-0.48649824,-1.2008591,-1.1726938,-0.07815864,-0.06344216,-1.84623,0.45995718,0.989804,0.92757285,0.14792076,-0.16179122,1.2026855,0.08668861,-0.30778155,0.059414003,0.97778416,-0.84370214,1.2409811,1.2173532,-0.72491306,0.9220381,1.1028358,0.27333,-0.38079166,0.7871168,-0.8514081,0.92112267,0.082891665,0.2245426,0.64347214,1.0406265,-0.5661005,-0.978658,-0.4471451,0.5995763,-0.63240707,0.72392136,1.0625483,0.109467775,0.7361113
Subject_17,0.5161017,-0.94379413,-0.7230304,-0.7101654,-1.0735568,-0.37790674,-0.7115507,-0.4949974,1.0516196,-1.732212,0.5202368,0.6811353,0.1448106,-0.7972363,-1.690732,0.23226658,1.0915757,-0.4699542,-0.6372069,0.08103452,0.20745903,1.0742072,-0.70910954,1.3366503,0.995372,1.4381645,-1.3602452,1.019741,1.1588097,-0.668048,2.0208764,0.6686949,-0.81348777,0.6631297,0.54159236,-1.1797405,1.3030128,1.0716704,-2.3599668,0.79366267,-0.7256262,0.12402988,1.0927857,-0.85511553,-0.9640827,0.19749665,0.80524427,-1.1068907,0.44851923,1.1382893
Subject_18,0.6096597,-0.19091658,-1.0976144,-0.12509684,0.8507392,0.8238114,0.037509352,0.2662021,-0.40179032,1.1403694,-0.9281838,-1.2794567,-1.0751021,0.9865695,0.17876461,0.7664753,0.6201109,-1.0447067,-0.23600422,-0.52736217,-0.979105,1.0660219,0.18283483,0.63514876,-0.8459444,0.3907513,0.2648499,-0.11528715,0.11709495,0.63935554,0.9724926,0.14972337,-0.205456,-0.34733933,-0.3128278,0.19780767,-0.3874636,-0.39407167,-1.2905143,0.39414877,-0.9875147,-0.9960996,0.7950751,0.35262975,-0.58579046,0.19781221,-0.11335536,0.7740488,-0.67234224,-0.8910091
Subject_19,-0.1047094,-0.9098139,-0.73041266,-0.014013384,-0.79918116,0.51873136,1.0925049,0.7908516,0.7781309,0.93474734,-0.502096,-0.8701239,0.7539469,-0.35659823,1.4777939,-0.48363715,-1.924772,0.7957702,0.67996216,-0.6603108,-0.6798683,-0.23175278,-0.6007837,-1.5006542,0.025202107,-1.2043952,0.4930563,-0.9561619,0.20962837,-1.1683198,-1.4726979,-0.4335721,1.0302755,-0.9227291,-1.5878401,-0.73599494,-0.87733126,0.34584254,1.1223025,-2.1000936,-0.5579681,-0.24820639,0.11087841,2.32472,0.6320182,0.6755122,-0.7760251,0.5839653,0.8302118,-0.3184584
Subject_20,-0.48042285,0.637178,-0.05417114,-0.6720868,-0.5953141,1.1062819,-0.4755305,0.37508732,-1.0225085,0.92095137,-1.2314831,-0.5043561,-0.47468883,0.7316512,-0.3123679,0.9078531,0.8249912,0.35950875,1.4342058,0.4735815,-0.82519925,-0.5655086,-0.47196978,0.49612594,-0.63723177,-0.012477561,-0.11524531,-0.5971066,0.36815307,0.39645505,0.48100263,0.49502066,-0.49441913,-0.42058447,-0.79502296,0.54633176,0.7238325,0.8150504,-0.70242876,0.8350945,0.91791385,-0.51798195,-0.41440362,0.30291167,-0.51218665,-0.418002,-0.121950515,1.6292241,0.56428844,-0.6225908
Subject_21,-0.5370791,-1.5307486,-0.4209821,0.04849451,-0.5992641,-0.8990671,-1.1079974,-0.8850618,0.13714607,1.0108591,0.4331832,1.1898569,0.6759064,-0.52555835,-0.42735708,0.7211382,0.88680655,-0.96305525,-0.296992,0.2265915,1.2898943,-0.15222792,-0.64630735,0.6474597,1.0357763,1.3812716,-0.31727135,1.8536832,-0.5757774,-0.03362127,0.19182874,1.2623656,-1.3823684,-0.39698738,-0.3738454,0.31593642,-0.17762886,1.3783712,-0.19637366,1.1917373,-1.1769207,-0.22205457,-1.1119672,-0.8824079,-1.0212722,-0.6842525,0.9409045,-0.7836353,1.2942704,-1.0870808
Subject_22,-0.7669837,-0.22237876,-0.31776902,0.7930045,0.034315247,0.06343982,-0.75451267,-0.495998,0.71487457,0.59645164,-0.38735572,-0.53019774,-0.08229119,1.2337785,-1.0968031,0.99731535,0.9056992,-0.49773535,-0.15396823,-0.45938638,-1.4219717,-0.043340232,-0.28358442,0.5997439,-1.3263574,0.20558468,-0.24731079,-0.4970654,-0.43967775,-0.6211021,1.4185045,1.0656574,-1.1067266,-0.12778547,-0.8587718,0.9444741,-0.75204366,0.1945899,-0.9555572,1.3251734,0.42831016,-0.39684486,0.04558387,0.22466472,-1.0245392,-0.1274142,1.2785794,0.4336691,-0.25372848,0.22060607
Subject_23,0.07810282,-0.8509379,-1.5244285,-0.21763574,1.2626851,0.60161954,-0.10219056,-0.25359428,0.39600992,-0.38349366,-0.049752496,0.9437903,0.9112278,-0.4097562,0.4775581,-1.0749698,-0.6917822,0.07515737,2.0097609,1.4561185,-1.1332324,0.99767834,-0.07760498,-1.321568,-0.43046564,0.4341546,0.23564446,1.2445472,0.3094335,-1.037366,-0.27963746,-0.66304636,-0.3815251,0.4789714,-0.41948858,0.2521571,-0.89694333,0.94771624,-0.1999404,0.26386026,0.93875086,-0.30388168,1.0881095,-0.24032351,0.6538242,-0.41512054,-0.81215394,0.8105125,-0.41037777,-0.52175134
Subject_24,0.7999308,0.6005141,0.14640021,-1.0273206,-0.29810444,-0.7085897,-0.4590477,0.56919074,0.83726585,1.5659003,-1.4626548,0.49864376,-1.0220485,0.082504034,-0.9242196,-0.11662834,0.86834824,0.9554159,-0.97782326,0.97932947,-0.24056277,-0.8715788,0.14406762,0.73306984,-1.3193238,0.5863906,0.5607452,-0.7175076,1.2716929,1.1245673,1.0134512,0.01735592,-0.8509191,0.16034247,-0.8885842,0.38758147,-0.5109083,1.1918072,-0.58953124,0.76583415,0.5213336,-0.9610111,0.4095293,1.1088097,-0.9104411,0.34718004,-0.12693964,1.19619,-0.061560065,-0.50502187
Subject_25,0.94397277,-1.088706,0.5309088,0.23759761,-1.0639435,-1.4571806,-0.75193316,1.3896283,1.1485406,-2.2764215,1.5912734,0.06360235,0.44667432,-0.3669742,-0.6346869,-0.003776741,0.591773,1.0406051,-0.020369079,-1.2508483,-0.58327127,0.7441481,-0.8453671,0.16719031,0.4663643,1.1341475,-0.37198877,-0.30923054,-1.1748105,-0.78635734,1.6540418,1.0547576,-0.3559778,-0.016001651,0.021089235,-1.0764903,1.665021,0.74776506,-1.2756273,-1.1518092,0.21074429,-1.3420392,0.77379394,-0.15358755,-1.0243728,-0.5282754,1.1800101,-0.59831613,0.37922755,-0.3070136
Subject_26,0.30534488,-1.198295,0.45681944,0.9735377,-1.1225954,-1.0106761,-0.22101714,-0.76012903,-0.28271988,-0.7329901,-0.8045309,1.1438763,0.2742162,-1.5736208,-1.4876729,-0.9046949,0.71966213,-0.50654274,0.57787424,-0.33968323,-0.006331136,0.35894927,1.1481928,-0.41001162,-0.073044494,0.65104985,0.16065578,-0.4838926,-0.36172247,2.52371,0.077698946,-1.0566626,-0.29328433,0.2752385,0.47767857,-1.2938256,-0.08353289,-2.4366064,-0.6427921,1.1108338,-1.2241344,-0.40735555,-1.1501863,-1.067416,0.7009716,1.2498127,0.9051876,0.5876264,-1.1137642,0.99750704
Subject_27,0.34106344,0.671966,-0.178067,0.5232093,-0.5318216,-0.33138752,0.32879436,-0.45437804,-1.0673177,-0.26451415,-0.600908,0.5428692,1.052878,0.43194613,0.54638255,0.6268892,0.17345999,-0.05853387,-0.19527398,-0.9683536,-0.34234744,-1.5592276,1.1718585,0.45312285,0.7298626,0.23484038,-0.56869143,-1.0135777,0.27459046,1.0663164,-0.37139004,-0.8543173,-0.2017283,0.14759411,0.29045755,-1.0713521,-0.6197059,0.59074134,-0.23145762,-0.28293326,-0.6179523,1.6598004,1.2007021,0.52751243,0.14903715,-0.47317797,-1.3005712,-0.46006972,-0.7107397,0.2870029
Subject_28,0.42841133,-0.14778765,-1.2559104,0.80000466,1.4656802,-0.6238743,-1.2029043,-1.0793077,-0.68855214,1.1938334,0.22553512,-0.09135469,-0.6454146,1.3863658,-0.3310765,0.67174447,1.0112762,1.2403919,-0.015455248,-0.8152741,0.8363322,0.105319776,0.6407845,0.76988375,0.640845,1.2819674,0.6580834,-0.9009075,0.48475718,-1.14726,0.33033362,1.3302858,-1.4632759,1.0106319,0.3055261,-0.6907401,0.96951795,0.39756212,-0.53830147,1.5781987,-0.026078317,0.7700415,-0.6428948,-0.52459645,-0.77823645,-0.7248855,1.8746649,0.91094387,0.5238873,-1.3219533
Subject_29,-0.9820734,2.1269495,-1.0605003,-0.7128483,-0.96121985,0.1022218,-0.10315997,-0.50718457,-0.7979069,0.52348626,-0.7592953,0.9332871,0.12287985,0.5761696,0.78640944,0.5482751,1.2426872,0.0439105,-0.8655749,0.4104623,-0.066575125,-1.7860912,-0.52338934,-0.79288375,0.3605327,-0.4612322,1.5890995,-0.7736653,1.4393871,-0.1810897,-1.1294075,0.082382254,0.07623981,-0.4564605,0.55666775,-0.43993765,0.0953603,0.9351909,1.128108,0.39978895,-0.9691841,1.4931805,-1.0967786,-0.25893515,-0.8151468,0.66333914,-1.5581069,0.42039272,-0.3235604,0.9528412
Subject_30,0.48986426,-0.7746274,0.3655565,0.081227094,-0.10792477,-0.1692872,0.62453264,-0.26421595,-0.20590481,-1.2682924,-0.7406777,-1.0910469,0.08121814,-0.943561,-1.1815634,-0.8554253,-0.26450202,0.7764551,-0.6971453,-1.1894417,-0.7288439,1.1107253,-0.81316066,0.62257886,0.59817255,0.63431597,-0.83870363,-0.36598033,0.066707045,-0.43768647,1.689515,0.71544826,-0.32904088,-0.7550497,-0.15008806,-0.60303456,1.1722288,-0.76329553,-1.2433312,1.4798056,-0.8883136,-0.6116195,1.0937264,-0.17820814,-0.8929093,1.1162816,0.74578094,0.62425524,0.9081873,1.2508163
Subject_31,-1.3318464,-0.38448334,-0.7560232,-0.76620346,-0.9457223,-0.87236005,1.6737694,2.1552396,-0.5823125,1.4091883,-0.7174663,0.73354685,1.3140918,-0.91490686,0.4048608,1.0635824,-1.877383,-0.24638546,-0.8571588,-0.2703449,0.91693693,0.03916212,-1.1559747,-0.74538773,0.10622473,-1.0766081,0.76386863,0.25346756,1.1598443,0.8440788,-1.322203,0.65218806,1.0226449,-2.3334522,-0.5164453,0.5400625,-0.81945497,-0.8778784,0.8975925,-1.1396494,0.9144705,-0.15247916,-0.26062968,0.96210986,-0.2859401,-1.141269,-0.56254184,0.009231585,1.0547994,0.28172633
Subject_32,0.78102875,-0.07760175,0.91875887,-1.2141173,-0.8806119,-0.677738,-1.0514405,0.2667094,-1.1554832,-0.54790413,0.9806499,0.8928417,0.8794715,-0.6796992,-1.149841,0.5926461,0.33708104,-0.26390225,0.40153897,-0.58803034,0.51167226,0.13260813,-0.9251469,1.1686095,1.2787994,1.2054396,-0.019106895,0.862167,-1.5602716,-0.96114314,-0.07577448,-0.94161415,-0.42075172,0.3427914,1.2375646,-1.1144451,0.89194256,0.6230442,-1.630247,0.35692042,-0.7559184,-0.3629901,0.4605357,-0.41190913,0.72206664,1.4713982,0.9095837,-0.66495645,-0.99678147,-1.0439197
Subject_33,0.022603149,-0.818687,-1.0364616,-0.9809974,1.1515552,-0.47550723,-1.714978,-1.7280215,-0.42836836,-0.7389679,0.7290037,-0.36760342,0.70340157,-1.9418373,-1.3665923,0.29575342,0.7000561,1.2111797,-0.41404906,-1.5670478,0.9870587,-0.3843618,0.94774187,0.37632677,0.28555405,2.140921,-0.0855716,1.0089267,-0.02599383,0.56845427,1.1752018,0.80857867,-1.4525785,1.169,1.1256177,-0.05249269,1.7846361,-2.0560913,-0.9507374,1.9199611,0.35686934,-0.090495214,-0.8272015,-1.2611656,0.7783247,0.3584968,1.0635314,-1.1452872,-0.51032925,0.78550166
Subject_34,-0.61287946,1.2982697,-0.9350582,-1.0759935,-1.2354047,0.7255083,0.61452156,0.5869953,0.9123841,-0.5621769,-1.8972945,-0.77634263,0.097543016,-0.93700606,-0.0814956,0.7776993,0.3414171,0.34617096,0.20728816,1.4691726,1.1482571,0.47319576,0.21661721,0.068250656,0.900284,-0.025721403,0.93412286,0.12656628,1.6506702,0.79144543,-1.003591,-0.7608759,1.0297456,0.19399965,0.7627234,1.4636277,0.30321237,-0.26374266,0.83911806,-0.33885366,-0.028594028,0.39273462,-0.32743776,-0.6834526,1.3464639,0.6317705,-0.9139352,1.1031944,-0.61288625,1.4455025
Subject_35,0.59171253,0.12509435,1.4105788,1.4991225,0.6861309,-0.71671444,-0.45967817,0.088195466,-0.92879075,0.890655,0.42401856,0.30339617,0.04200476,1.3284925,-0.27945226,-0.33881658,-0.6955818,0.38555568,0.586218,0.97090596,-1.0169892,1.4106646,0.14985184,-1.1073929,-0.5107704,-0.070415474,-1.1641947,-0.31499305,-0.6122003,-1.0569023,0.58166885,0.4133527,-1.1607692,0.691667,-1.2223569,0.42525166,-2.3354173,0.91691864,0.63512456,0.3575598,1.1284198,-0.120629564,0.86053634,1.9036174,0.6043584,0.13993856,0.18474855,-0.4720438,-1.696782,1.0546069
Subject_36,-0.12307422,-0.51389587,0.76434773,-0.7704552,0.6131364,-0.65703297,-0.7398983,-0.2922867,0.6394958,-0.4789017,-0.57602817,-0.33402842,1.0550334,-0.67087024,-0.48469755,0.25785932,0.46009645,0.13707419,1.0343572,0.40898418,-0.90292126,0.97360593,1.1040344,-1.2424865,1.0473348,-0.6878833,-0.4791005,1.6145444,0.10223036,0.5197388,-0.76357824,-0.490529,0.29944935,0.267537,0.6937723,0.0118432995,-0.26465768,-0.37036046,0.29921448,0.9301559,1.0504045,-0.16844943,-0.23859997,-0.2165406,0.94000196,1.9828777,-0.22976819,-0.20581733,-1.460246,0.75279206
Subject_37,1.1160707,-0.755389,-1.2949345,-0.5146768,0.066493794,0.19055018,0.2552643,0.16459756,1.4945307,0.12702815,1.7562819,-1.0536556,-0.9056963,1.3745482,1.7976283,0.7718804,0.91435486,-1.2687693,-1.3082705,-0.17307164,0.18914096,-0.3785755,0.5277673,-1.2027292,-0.7481955,-0.020509623,0.07841813,-0.9484643,-0.4916766,-1.5294068,-0.0703964,1.0861659,-0.7033719,0.590276,-0.4486068,1.480563,-0.12817818,-0.696351,-0.09770748,-2.3714867,0.41209477,-2.3293324,0.3111064,0.4405087,0.7187004,-1.2920437,-0.05891123,-1.2117851,-1.345597,1.3437756
Subject_38,0.908041,-0.35043654,-0.69035274,-0.91719055,-0.46667764,1.9382744,1.2365707,1.558097,-0.20860516,-0.29820856,0.8915331,0.88898087,0.88751423,-0.93498135,1.7780873,1.5120282,0.16537796,0.9622855,-1.2047315,0.1956682,-0.7675119,0.8459916,-1.286918,0.75468194,0.7695548,-1.356223,0.658769,-2.1051679,-0.378629,-0.48985624,-0.3050844,-0.013577254,1.6069473,-1.0016309,0.32490876,0.29270574,-0.21542871,0.15511757,-1.4796746,-0.65168107,0.16317457,1.1421741,0.80238837,0.009940086,-0.66465145,-1.0698012,-2.0018802,0.37824106,0.18857986,-0.41782382
Subject_39,0.2225515,-0.6411129,0.264149,-1.8955605,0.9301213,-0.83779025,-1.9255279,-0.30577815,-0.56203127,0.39054066,1.1995097,0.0065931655,0.16746444,-0.59005237,-0.7037885,-0.17434838,0.82888323,0.3351687,0.10908929,-1.0993266,1.0294054,-0.8376907,-0.69810456,0.30714777,-0.77132726,0.8893046,-0.21225782,1.0659463,-0.6367729,0.34725732,-0.053071022,1.0367575,-1.4424847,0.4466906,-1.1590374,-1.6133541,0.2619557,1.5175824,0.76291394,1.0934926,-0.8427763,1.4548626,-0.048955157,0.36423513,-0.54154325,0.08214406,1.3171726,-0.51910466,-0.8206596,-0.90046746
