Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
Subject_28,-0.096423574,1.0917982,0.53170025,0.96290547,0.882934,-0.81616396,0.4804357,0.80616593,1.1053314,-0.6125188,0.8200555,-0.20832261,-1.1858965,-0.93881583,0.02689909,0.25339845,0.30641896,0.79052675,-0.8727207,-0.8271712,-0.4559349,0.8544419,-0.71680796,1.2454373,-0.53069824,0.6973615,-1.1064154,0.3885262,1.6634102,1.8586469,0.8825134,-0.6868325,-0.7791188,-1.524013,1.6214068,-1.1463473,-0.62977654,-0.036271732,1.1095854,-0.38362128,-1.0673442,0.97500527,0.91256946,1.0279166,-1.2043958,-0.933263,0.90225214,-1.4011183,-1.6136013,-0.35370222
Subject_29,1.1402528,-0.6059501,-1.0176756,0.28507814,1.4099387,0.85564667,-2.1349492,-0.52195615,0.5491551,-1.3512577,-0.81985176,-0.89857996,0.6574808,-0.20938149,1.3377473,0.72109544,-0.99021465,-0.74171394,0.73503673,-0.58336663,0.6509971,0.4985786,0.5000354,0.90883535,-0.9214077,-1.0683408,1.3610823,-0.6362894,-0.008101572,-0.72584724,-0.23679629,-1.3581655,-0.68341434,0.22455779,0.7809947,-0.20696169,0.0599305,0.80950916,0.50811887,1.2207305,-0.032933913,0.9051295,1.3172854,-0.6373233,1.1257613,-0.4486406,0.782919,-0.5304343,1.4797568,-1.0941862
Subject_30,-0.71034074,0.6446802,1.1985161,0.6937846,0.50171906,-1.324375,1.1613476,-0.8023194,0.5064664,-0.59031016,-0.53975886,1.0670521,0.9350179,0.59525114,-0.21301231,1.0112119,-0.5950396,0.46264014,1.1448272,0.15856461,-1.2444752,1.0174718,1.4973341,-1.2298993,-0.6220264,1.360393,1.1603596,0.20327558,0.34809896,-0.3444891,0.13649432,-0.13793749,-0.54986656,-0.66405016,-0.7198112,0.329083,0.31768963,0.5967867,-1.241438,-1.4576936,-0.9288748,-0.7934169,-0.0029443149,-0.64704084,-1.2935723,-0.5321138,-0.4257792,-0.4924541,-0.82883054,-0.52185124
Subject_31,0.15489121,-1.056822,-1.0475342,-1.4674759,0.31956652,0.9761177,0.34209025,-1.2289042,0.71555287,-0.9449556,-2.0129497,-0.85138494,-0.43339396,0.6043472,-1.1110792,-0.55113846,-0.13529871,-1.5207045,-0.23878942,0.27494758,0.28892675,-1.4247928,1.1814488,0.8945571,-0.41941983,0.2750384,-0.6429307,-0.71250886,-0.89919686,0.5927048,-0.8752966,-1.2316554,0.46717295,1.3261449,-0.32926577,2.1468663,-0.82942295,-0.18671998,-1.5770614,0.53733885,-0.86479414,0.8982956,0.3691706,-1.1076354,0.97527784,-0.14995828,0.31949368,1.0398841,0.62093973,1.4936591
Subject_32,-1.1625597,1.5264714,1.1660823,0.5070216,1.1797475,-0.7974979,0.5565715,0.53387314,-1.0734744,1.47,0.619496,-0.061572902,0.91693634,-0.5135032,0.53322464,0.17839631,-1.1240019,0.64916235,-0.78466916,1.218498,-1.0691612,0.8944849,0.5266536,0.84239686,0.89321554,0.61057633,0.9577184,1.1505064,-0.9470542,0.66728586,-0.16300054,-0.9017664,0.91835576,-0.79009354,0.18467177,0.23399667,-0.2417289,0.40872014,1.4022479,-1.1570656,0.5101279,0.9527381,-0.5963601,-1.2045553,-0.4793498,0.8287127,1.3536044,-0.25880378,-0.5005795,-0.060814504
Subject_33,-0.62067944,2.19347,-0.33085698,1.8455863,1.1707768,-1.537715,1.2929794,-0.62369967,0.23349515,0.21403635,1.333358,-0.17055887,0.5356781,1.1120989,1.04127,0.7707805,-0.08082021,0.068168186,0.9065163,-0.8426971,-1.5313507,1.126682,1.1617088,-0.6398919,1.0644974,1.5566585,-1.1045957,1.0219729,-0.5491583,1.2023778,1.5259678,-1.8014699,1.2455848,-1.8012588,0.010629291,-1.4048986,-0.18932134,-0.7031895,1.5099583,-1.1690408,1.2373598,-0.51889527,0.7173133,0.9397696,-0.47277611,0.73544776,-1.3148795,-1.7268351,-1.053291,-0.59193724
Subject_34,0.1451968,0.598311,-0.19511655,0.44741943,1.0818875,0.74054587,-1.441556,-0.7855383,-0.61351275,-1.620477,0.6728723,1.0204486,-0.059046026,-0.1639381,0.54283476,0.96776944,0.9791552,-0.60131717,1.5402442,-0.55523044,0.2681036,-0.84274924,0.2232586,-0.32878348,1.2191925,-1.5125067,-0.09807661,-1.8928232,-0.029726978,0.70391333,-0.24114245,-0.70426875,0.5352317,0.7974321,-0.36084083,0.4539391,0.47693017,0.6147093,-0.7623141,0.65454274,1.0291486,0.8949681,-0.7206642,-0.20501396,1.5456163,-1.149886,0.7990459,0.60706496,1.0344262,-0.33919162
Subject_35,-1.191579,-0.66491324,1.2085056,-2.0882766,-1.1079124,0.11584579,-0.34661084,0.8970608,0.34160966,0.804605,0.8707575,-0.74253815,-1.2257174,-1.673978,-1.2295351,-0.5989462,-1.0917579,0.43180546,1.0868554,-0.94713485,-0.17457774,-1.3528159,-1.3092417,-0.9107408,1.0016513,-0.695324,0.058854725,0.8205701,0.49514526,-1.0438894,0.5523732,1.4691416,-0.5210706,-0.92534953,0.122376524,-0.43477452,-0.31337443,-0.33348086,0.47971573,0.48330948,0.92348605,-0.34006986,-0.6276285,-0.39212516,-0.7303768,0.6895126,-0.4625376,-0.44351488,-0.3154556,0.6048698
Subject_36,-0.34559038,-0.35512108,0.9594334,0.23483314,-1.6421987,1.1471502,0.09606798,0.90523213,-0.40303427,-0.12616552,0.61945856,-0.2270511,0.34452754,-0.22462969,0.92697155,1.3370991,0.79093623,-0.28596452,0.83528143,1.3153106,-0.44245386,0.0847581,0.6407518,-1.1312227,0.4823661,-0.6850012,0.3000651,-0.72465205,-0.602471,-0.67815703,0.54790014,-0.9498884,0.7487837,0.27814457,-0.53941506,-0.2801457,-0.41933766,0.353999,0.8585468,0.3570338,1.4843107,-0.1249085,-0.6737261,0.72011155,-0.89593095,0.6457784,0.92663926,-0.73115176,0.16398637,0.067675225
Subject_37,0.7280144,-0.71763885,-0.16255367,-0.29809338,-1.0273032,-0.21909323,0.423954,-0.5546523,0.85106355,0.882258,0.81833625,0.9085242,-0.025114618,-1.8620483,0.44462818,0.6835639,1.212153,1.1821015,1.4233272,-0.97576505,1.5902239,-1.1722968,-0.51101583,1.1426295,1.0259618,1.4376111,-1.0480814,1.8793994,0.71579385,0.36685893,-0.84255606,-0.11789435,-0.8026265,-0.17021145,1.4399534,-0.24058361,-0.06673419,-1.2035584,0.12481127,-0.67952156,0.4995254,0.5542739,-0.9573312,0.4651532,0.44539344,1.0852841,-0.9629896,2.1773548,0.33296826,-1.1394496
Subject_38,0.069852695,-0.8092977,-1.570097,-0.5427162,0.913513,0.44475088,0.22328836,-1.0719903,0.110247925,0.18447508,-0.84125257,-0.26978734,-0.017764127,-0.8889472,-1.278633,0.5441514,-1.0168933,1.1565545,-0.44341925,2.1121175,1.6602082,-1.5430386,0.7672264,0.4222039,-0.947293,-0.427047,-0.7497643,1.1283817,-1.0573077,-1.017926,1.2188565,0.00090406515,-2.1284032,1.5204055,-0.2668723,1.3878434,2.070609,0.33080077,-1.1735353,-0.7899533,-0.59687376,1.2840033,1.2407702,-1.5897173,0.07507047,-1.0922195,0.94385,0.46712217,1.9773476,-0.5519711
Subject_39,-1.3503368,0.4844479,-1.214679,-0.33094224,0.7287674,-0.21002634,0.9218534,1.2885126,0.7437359,0.6978097,0.29979932,-0.6929683,1.402312,0.44332647,-0.07963846,-1.0610713,-0.21088567,0.45352182,-0.69136804,-1.3213371,-0.86012214,1.0225136,-1.2184067,0.3343088,-0.025194,0.16577134,0.29571304,0.8472241,0.6088639,1.4564364,0.15215656,-1.1954817,0.7573649,-1.0908986,-0.9054241,-0.6980686,-0.52167404,1.3922216,0.7726439,0.68041474,0.4890786,0.4435794,1.2370348,-0.7428817,-1.4106659,0.41405264,0.5837929,-0.90504706,-1.1108134,-0.55291724
