Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,0.3060066,-0.45166102,-0.7648574
Subject_2,1.4704747,-0.4860343,-0.3364776
Subject_3,0.6594818,-0.2843809,-0.4860905
Subject_4,-1.7168665,-0.56526357,-0.972831
Subject_5,-0.12631765,0.94464195,-0.6392678
Subject_6,0.26766288,-0.34770665,-0.3107286
Subject_7,0.10776597,0.91579163,-0.18699083
Subject_8,0.24606347,0.020667283,0.18946286
Subject_9,0.02196038,1.412963,0.6566587
Subject_10,-0.038269483,-0.6114168,-0.6650858
Subject_11,0.41149914,0.93869245,0.1972357
Subject_12,0.12725405,-0.7755668,-1.1601465
Subject_13,0.11917359,1.4740516,0.49993134
Subject_14,1.8018879,-1.2760853,-0.40128514
Subject_15,0.5987134,-0.825034,-0.29637623
Subject_16,-0.19515847,0.7444977,0.45687553
Subject_17,0.60683984,0.15402336,-0.012315147
Subject_18,-0.018579544,1.5052513,1.2658392
Subject_19,-1.6939846,0.31203458,0.83684707
Subject_20,-3.1997387,1.2467079,1.3120329
Subject_21,-0.38791373,-0.21625845,0.04083688
Subject_22,0.37695494,0.58634883,0.724813
Subject_23,-0.37398198,-3.0477126,-0.8042943
Subject_24,0.40569994,-0.2784033,-0.28434518
Subject_25,0.97846985,0.057835594,0.37269756
Subject_26,-0.7501776,-2.128441,-0.42649356
Subject_27,-0.918815,1.2281373,-1.2214545
Subject_28,0.4432966,-0.8570335,-0.43972516
Subject_29,0.19722794,-0.0221811,-0.33912528
Subject_30,-0.93253773,1.3396287,0.534585
Subject_31,1.2217399,0.8906241,0.08745935
Subject_32,-0.13120094,0.72414356,0.6477255
Subject_33,-2.5164845,-3.8171835,-0.8647093
Subject_34,-0.38750467,0.23531792,0.5041931
Subject_35,-0.6167505,-0.867348,-0.023453707
Subject_36,-1.6867378,0.75683415,1.3032591
Subject_37,0.45197123,1.8586355,0.9674695
Subject_38,0.1171803,-0.8291771,0.4746093
Subject_39,-0.8860649,0.93539685,0.23901914
Subject_40,-0.9762592,0.3470699,0.34960032
Subject_41,0.019055007,1.2782556,0.6867152
Subject_42,0.05031244,0.44081566,0.04085626
Subject_43,-0.58018845,0.41827953,0.9584313
Subject_44,-1.994493,0.77527547,0.64352906
Subject_45,-0.02268873,0.47149232,0.3817107
Subject_46,-0.38101354,1.4870588,1.9694574
Subject_47,-1.3333362,-0.33075485,0.052606907
Subject_48,0.39115798,0.74054456,1.1161144
Subject_49,-2.5151405,-0.3014655,0.39285433
Subject_50,0.5883795,-0.22857234,1.4000444
Subject_51,-1.1142598,0.59241515,-1.3090836
Subject_52,-0.70561594,-1.1188519,-1.0410354
Subject_53,-0.161497,-1.2666785,-0.826847
Subject_54,0.86882854,-1.1068558,-0.47670224
Subject_55,-0.035020586,1.559349,0.35676044
Subject_56,0.4614365,0.35985282,0.91092205
Subject_57,0.8690044,-1.0632609,-1.0674409
Subject_58,-0.79699343,1.4233173,1.2286495
Subject_59,0.2732045,-0.3613444,-0.6691379
Subject_60,0.08953859,0.58342123,0.4592182
Subject_61,-1.1137238,1.6006309,0.63145876
Subject_62,-1.7180042,-0.771606,-0.89342636
Subject_63,-0.50855595,-0.42036143,-0.7290543
Subject_64,-0.6803572,1.212666,0.5563478
Subject_65,-0.118857525,0.050830174,0.015873453
Subject_66,0.16975546,1.9157118,1.2516761
Subject_67,-2.2657323,-1.5222342,-0.5743713
Subject_68,-0.38701707,0.1804337,-0.9913965
Subject_69,0.45833558,-0.9721914,-0.13584979
Subject_70,0.08821624,0.20132339,-0.23921926
Subject_71,0.28322735,-1.6189075,1.1528262
Subject_72,-0.30965662,0.6957662,-0.11040973
Subject_73,-1.7182992,-0.7356191,-0.68296874
Subject_74,-0.27134296,-0.1256338,0.36703297
Subject_75,-0.8992953,0.70226943,1.5515372
Subject_76,-0.9696141,0.17749502,-0.5290894
Subject_77,-0.9505876,0.83830935,0.63449436
Subject_78,-1.1484581,-1.5284798,-0.34951025
Subject_79,0.88671005,1.9765097,-0.7831137
Subject_80,0.06964097,1.739478,0.8393285
Subject_81,-0.08018251,-1.6671748,-0.8075164
Subject_82,0.33055243,-1.8885405,-1.4470477
Subject_83,-2.7603152,-1.3967324,-2.5496428
Subject_84,-0.06833084,0.20018385,-0.91869944
Subject_85,0.41299525,1.0281668,0.85072076
Subject_86,0.11569647,-1.3136452,1.6243879
