Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-0.28965017,-0.05699819,1.3792454
Subject_2,-0.7743966,0.7993092,-1.1614797
Subject_3,0.56651604,-0.59845984,1.0313809
Subject_4,1.2288269,-0.04096065,0.504983
Subject_5,-1.1931838,0.05789297,0.5568101
Subject_6,0.01807539,-0.36735544,-0.13110311
Subject_7,-0.82867616,0.37488577,-0.24006903
Subject_8,0.299449,0.37547654,-1.2869123
Subject_9,-1.0831503,-1.1390568,-0.3786377
Subject_10,-1.6383951,-0.10065415,1.2487181
Subject_11,-1.0016946,-0.66208106,-1.4523802
Subject_12,0.2635172,1.2004665,1.5586581
Subject_13,-0.9755141,1.3179481,0.3755097
Subject_14,1.8084307,0.08895228,0.09927049
Subject_15,-0.07856275,0.8078253,-0.28074247
Subject_16,-1.8387765,-0.06423518,-0.13183871
Subject_17,-1.2427621,0.5766115,0.40417767
Subject_18,-0.108758524,-0.3847287,-0.9835285
Subject_19,0.25600436,0.041858744,1.0742617
Subject_20,-1.7531393,0.79549795,-2.1319125
Subject_21,0.7546169,-0.8426391,1.1599607
Subject_22,1.1208589,0.76596814,1.1239291
Subject_23,0.8858264,-1.3359183,-0.4403597
Subject_24,-0.6956259,-1.2415785,-1.1105081
Subject_25,-1.2873281,-0.683345,1.1386334
Subject_26,1.6321898,-0.20988859,0.37238675
Subject_27,-1.0931423,-0.357769,-0.30291554
Subject_28,0.7676517,-1.0040792,0.08359085
Subject_29,-0.37963772,-0.5157457,-0.45244178
Subject_30,-1.0636611,0.27507988,0.8874632
Subject_31,1.0690913,0.8397898,1.0009027
Subject_32,-0.4964796,0.7413777,-0.08424476
Subject_33,1.6228194,0.3849323,-0.6990321
Subject_34,-1.1098981,1.897354,-0.9136009
Subject_35,1.6140827,0.6081022,-0.60009146
Subject_36,-1.6725386,1.4395736,-1.9388059
Subject_37,-0.39265895,0.9497045,0.48454052
Subject_38,-1.0323019,-0.43382213,1.2510749
Subject_39,-0.98269707,0.639032,0.57741153
Subject_40,-0.11738937,1.743524,-1.4245454
Subject_41,-0.72852856,0.5366421,-1.4737139
Subject_42,-0.7669876,-0.5564364,-0.5351474
Subject_43,-1.4999387,0.18487564,-1.3879858
Subject_44,-0.083154716,0.35087517,-1.3369002
Subject_45,1.1235899,-1.1486381,1.0692031
Subject_46,-1.2950721,0.022728348,-3.4266622
Subject_47,0.8375523,0.9761783,-0.4095149
Subject_48,0.7293016,1.7259876,1.1489913
Subject_49,-0.4609609,-0.26746124,-0.6656445
Subject_50,-1.5431848,0.13364708,-2.7189314
Subject_51,1.1079886,1.4960185,0.5381589
Subject_52,1.4209001,-0.22220254,-0.7436491
Subject_53,1.4700462,-0.70327866,-2.1637838
Subject_54,1.4237884,0.52001375,-0.32930166
Subject_55,-2.0681665,-0.13567184,1.774609
Subject_56,0.049624614,-0.009996567,1.0748899
Subject_57,-2.4341934,0.8260164,0.16918455
Subject_58,-2.5115926,-0.320748,0.064217016
Subject_59,0.14575025,-0.90688884,-0.80886364
Subject_60,0.5858805,-1.5323532,0.77209514
Subject_61,0.64256716,-0.93586755,-0.47229066
Subject_62,1.3735887,-3.3391397,1.3227664
Subject_63,2.205462,-1.4831462,1.1422273
Subject_64,-3.080884,-0.8500664,1.4203436
Subject_65,-1.0120382,-1.2788383,-0.08851277
Subject_66,0.5122299,1.006612,0.32519975
Subject_67,-1.3509973,-1.5840425,-1.5049514
Subject_68,2.288027,-1.7436302,0.032195892
Subject_69,1.3781424,0.17047997,0.5279843
Subject_70,-0.5095874,0.100538716,-1.1357833
Subject_71,-0.09937549,1.836579,0.6486933
Subject_72,-1.5282912,-1.0664169,0.050955277
Subject_73,2.7159047,0.44031262,-1.8551685
Subject_74,0.7756531,0.40617913,-0.12689067
Subject_75,-0.31044665,-0.46195412,-1.242148
Subject_76,-0.99777365,-0.59135026,-0.34768984
Subject_77,-1.7129663,0.57290703,-1.5758733
Subject_78,0.7409734,0.79793763,0.0014823863
Subject_79,2.3779943,0.5387711,-0.8354578
Subject_80,-2.5674028,-1.3872983,-0.16791892
Subject_81,-0.09971485,-0.109251305,0.3716474
Subject_82,1.0180463,-1.2165625,0.65764546
Subject_83,1.4730189,1.4297215,-0.10677811
Subject_84,0.5172731,1.3547264,0.5187132
Subject_85,-1.7221513,0.80009687,2.3556201
Subject_86,0.69367564,-0.47689047,-0.20922443
