Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,0.11659823,0.607465,-0.8211883
Subject_2,0.049257632,0.028895045,0.30769467
Subject_3,0.41813275,-0.52526534,-0.5550514
Subject_4,-1.579454,-1.6185977,-1.068274
Subject_5,-0.049397368,-0.36995628,0.6614827
Subject_6,0.3830106,0.95138735,-0.026139364
Subject_7,0.08598764,0.64575416,-0.1911132
Subject_8,0.67669547,-0.9258779,-0.19516444
Subject_9,-0.011161178,-0.6239663,-0.2584756
Subject_10,-0.024822557,0.7409492,-1.4698312
Subject_11,0.13891587,0.40584797,-0.079464816
Subject_12,0.22964638,0.20475143,0.29961085
Subject_13,0.11568961,-1.3749067,-1.5975778
Subject_14,1.5218133,-0.8833347,-1.0229214
Subject_15,-1.9187659,1.2983078,-0.16483584
Subject_16,-0.16376661,0.7904181,-0.6128786
Subject_17,0.1791856,-0.07690694,0.41761997
Subject_18,-0.0039744447,-0.0506096,0.30055854
Subject_19,-0.41983753,-0.7886424,0.1437447
Subject_20,-2.4148529,-1.2042141,1.235314
Subject_21,-0.46218628,0.04108597,0.6576221
Subject_22,0.32539007,-3.201587,-1.7120236
Subject_23,-0.2088609,0.40039948,0.0047460375
Subject_24,0.69850403,0.4720466,0.9163548
Subject_25,-0.3500002,-1.3518198,0.32922116
Subject_26,1.5439292,0.25570378,0.30501354
Subject_27,-0.069554515,0.56026983,0.72142303
Subject_28,1.1970091,0.015256803,0.67863256
Subject_29,0.30446187,-0.4447081,1.7641414
Subject_30,-0.3390389,-0.35644242,0.38184008
Subject_31,0.99110067,0.92560214,1.2689275
Subject_32,-0.97717613,-0.31779373,-0.08637909
Subject_33,0.32864046,-0.10919011,-0.119063444
Subject_34,-0.5045621,0.35850206,-0.59006286
Subject_35,-0.50379205,0.15358353,-0.38000068
Subject_36,-1.28115,0.7269622,-0.25265703
Subject_37,0.18478669,0.4857484,0.96032554
Subject_38,0.7577556,-0.15498252,-1.6258594
Subject_39,-0.20811264,-0.17729442,-1.0907043
Subject_40,-1.0001107,-0.6334234,1.3516746
Subject_41,-0.014235433,-1.5422379,0.31176993
Subject_42,-0.014594574,0.12123557,-0.73849905
Subject_43,-0.5206275,0.05458309,-0.26099515
Subject_44,-0.5792829,0.2239268,-0.823624
Subject_45,0.010595069,0.05927737,-0.78630716
Subject_46,-0.26424953,0.14497325,-0.26247263
Subject_47,-0.39900148,0.52195525,0.5957782
Subject_48,1.0697807,-0.09210357,0.05528618
Subject_49,-3.7442782,0.4981541,3.8032305
Subject_50,2.367434,0.11210812,-0.024432587
Subject_51,-0.49536607,0.29132605,0.6962949
Subject_52,-0.73486245,0.35779214,1.3366585
Subject_53,-0.006023214,0.30911207,0.6941862
Subject_54,0.076769084,-0.29984123,1.1203215
Subject_55,-0.056198955,-0.49702546,-0.6101337
Subject_56,0.14905174,-0.28886068,-0.085352756
Subject_57,0.59942424,-1.1637092,-0.121248454
Subject_58,-0.24970338,0.6460069,-0.328629
Subject_59,0.066017225,0.9235477,-0.0155850435
Subject_60,0.19867918,-0.014587239,-0.00810228
Subject_61,2.7045648,0.828418,1.2875463
Subject_62,-0.024839573,-0.47829437,0.35962394
Subject_63,0.038256608,0.22457615,-1.5024699
Subject_64,-1.4029387,-0.03678822,-1.6981126
Subject_65,1.4002016,0.29562983,-0.031182675
Subject_66,0.71851504,-0.39770535,0.12995039
Subject_67,-1.8344573,-0.5634279,0.9853443
Subject_68,-0.30041075,0.33986318,1.5942405
Subject_69,0.29575622,1.4203843,0.40751868
Subject_70,0.34846258,-0.73484695,-2.0574434
Subject_71,0.24722466,0.10984464,-1.0892621
Subject_72,-0.11714557,-0.09025889,-0.33982694
Subject_73,0.42156452,-0.20566618,-0.7281317
Subject_74,1.7639974,-0.2625375,1.3085997
Subject_75,-0.81583345,1.3294561,0.70237446
Subject_76,-0.23602273,0.6805376,0.48083985
Subject_77,-0.3151191,1.5500106,-0.24621095
Subject_78,-1.7600293,-0.75130594,-0.66646945
Subject_79,0.1450863,0.0041727275,0.24302758
Subject_80,-0.2761141,1.176144,0.9262207
Subject_81,-0.675696,0.9593176,-0.5750482
Subject_82,0.09346531,1.139028,1.4292912
Subject_83,-3.7758436,-0.06657483,1.0972066
Subject_84,-0.0783501,0.8803404,-1.5995411
Subject_85,0.1882884,-0.11098521,-1.6677439
Subject_86,0.09499604,0.41489062,-0.3996589
