Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-1.2008334,0.92391205,-0.56971335
Subject_2,-0.6298475,-0.32996675,-0.12632687
Subject_3,-1.5628688,0.88629794,-0.3425873
Subject_4,-1.9777727,-0.8200356,2.7997997
Subject_5,0.99244815,0.05253495,0.35315436
Subject_6,-0.23919523,0.30194202,-0.025833387
Subject_7,0.076296136,0.6646459,-0.13229175
Subject_8,0.82670516,-0.37648907,-0.040448412
Subject_9,1.218642,-0.5171556,0.23645765
Subject_10,-0.344554,-0.5215405,0.33346975
Subject_11,0.2656128,0.073310636,0.87443036
Subject_12,-2.091897,-0.392285,-0.25562957
Subject_13,2.5529904,0.459866,0.05624565
Subject_14,-2.656821,-1.4272411,-0.9735817
Subject_15,0.49224,1.4096429,0.009124437
Subject_16,0.5717093,-0.3218047,0.41166896
Subject_17,-0.86812174,0.29849574,-0.3268023
Subject_18,0.39506498,-0.8858261,0.017266331
Subject_19,0.27741563,-1.1545376,0.11861331
Subject_20,1.1101823,-1.2702922,2.2808225
Subject_21,1.3711249,1.6614594,0.16228323
Subject_22,-0.18434124,-1.1878674,-0.0130377915
Subject_23,-1.241546,-6.136729,1.3109614
Subject_24,-1.080765,1.9220692,-0.742834
Subject_25,-1.038489,0.0473119,-0.6392312
Subject_26,-0.7401643,0.42977312,-1.6116819
Subject_27,1.1602334,-1.0356675,0.3037445
Subject_28,1.2636937,0.81104904,-0.78078556
Subject_29,1.3930026,0.13733564,-2.484675
Subject_30,1.2583745,-0.9898641,1.3770239
Subject_31,0.847389,0.1942455,1.347228
Subject_32,-1.1485206,-0.973684,0.9884401
Subject_33,-1.9130284,0.15065318,-0.18170182
Subject_34,-1.9061396,-0.686104,0.32431436
Subject_35,-0.10470212,-0.317007,4.019736
Subject_36,2.4041553,0.1971559,0.9949807
Subject_37,1.1765747,1.4532269,-0.67241615
Subject_38,0.40985915,0.7493719,-0.23770274
Subject_39,0.56633097,-0.42003825,0.36007082
Subject_40,-0.80785435,-0.66564566,1.0422332
Subject_41,0.41617063,-0.6414355,0.34805235
Subject_42,0.9959695,0.08794025,0.046861254
Subject_43,2.9102752,0.19629157,0.6911065
Subject_44,1.8380452,-0.35850316,0.20368406
Subject_45,0.63548785,1.0776874,0.029726429
Subject_46,1.4011538,-1.2802911,0.32222396
Subject_47,-1.1668352,-0.3490129,0.43252763
Subject_48,1.3651482,-0.1262757,-0.18873107
Subject_49,-0.47090963,0.64054686,2.6784136
Subject_50,1.137801,1.1019101,-0.097994536
Subject_51,0.8232806,0.75761545,0.43355572
Subject_52,-1.5716361,-0.7586394,0.4298033
Subject_53,-2.356138,0.10801463,-0.2979694
Subject_54,-2.073921,0.16238804,-0.35353008
Subject_55,3.035513,0.58958876,0.32090744
Subject_56,0.65073895,1.6618352,-0.650065
Subject_57,-2.0742412,1.3569497,-0.38269952
Subject_58,1.1688155,1.3072973,0.59301025
Subject_59,-0.97466105,0.028881373,-0.14074577
Subject_60,0.52938455,-1.2798916,0.055496197
Subject_61,1.0287182,-0.8653656,0.30331513
Subject_62,0.440124,-0.0009920521,0.017483145
Subject_63,-0.9280225,0.79627746,-0.117471494
Subject_64,1.0862193,-0.5918025,0.08096796
Subject_65,0.83981097,-0.45719865,0.044096306
Subject_66,1.9221184,0.5021618,-0.41271746
Subject_67,-1.0819267,-0.7749059,0.7948797
Subject_68,-1.0178845,0.3390717,0.19825207
Subject_69,0.24206498,-0.121073164,-0.4924091
Subject_70,-0.37792942,0.38095802,-0.31532338
Subject_71,-0.87170434,-0.89521194,-0.17975791
Subject_72,0.8545752,-0.7576253,0.32656106
Subject_73,-0.7662821,0.049106136,-0.34062648
Subject_74,-0.80861086,1.0961068,-0.047622778
Subject_75,2.063568,-1.2168708,0.6629392
Subject_76,1.0464745,2.2282171,0.3982424
Subject_77,1.3794187,-0.17033525,0.5071011
Subject_78,-0.6134675,-1.6906399,0.501452
Subject_79,-3.008166,0.29943454,-0.71284163
Subject_80,1.159209,0.060043998,1.1637661
Subject_81,0.1578225,0.2458302,-1.1689078
Subject_82,-1.4225118,0.19350693,-0.8610936
Subject_83,-0.9584049,-0.99644536,1.9403582
Subject_84,0.39985454,-0.565455,0.31090543
Subject_85,1.749009,0.30332652,-0.031446505
Subject_86,2.2348316,1.5271307,-0.071344614
