Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-0.51001495,-0.40782267,2.874187
Subject_2,-0.46289134,-1.063465,-0.8485654
Subject_3,-1.495639,-0.08444547,0.937238
Subject_4,1.0611529,-1.6528667,-0.2661139
Subject_5,0.3840645,1.8931613,-1.2322215
Subject_6,-0.52160865,-1.3073046,-0.36340207
Subject_7,-0.9027703,0.17026389,-0.28659537
Subject_8,-0.10415478,-0.6254549,0.28862572
Subject_9,1.1213048,-1.6545124,1.0619978
Subject_10,0.31570065,-0.30898905,-1.3011464
Subject_11,-0.22334814,0.65161985,0.19751945
Subject_12,-0.36765915,-1.1026711,1.3825116
Subject_13,-1.5313121,-1.2945122,-0.5530086
Subject_14,-0.46982956,0.37596712,0.6209841
Subject_15,-0.021168038,-1.7589071,0.7276466
Subject_16,1.131769,0.64506245,-1.194796
Subject_17,-0.5668986,0.19325888,-1.1129009
Subject_18,-0.07136904,0.89202964,-1.1156642
Subject_19,0.9073532,0.39236355,0.39202583
Subject_20,0.6766369,1.1126127,0.7720121
Subject_21,1.146052,0.25353396,-0.90011275
Subject_22,-0.37876314,0.54970884,1.2849383
Subject_23,1.5082135,-1.3965755,0.48590934
Subject_24,-0.57409877,-0.76109517,1.713312
Subject_25,-1.0181197,-0.60186183,0.09517842
Subject_26,-1.5384328,-1.1771047,0.9203386
Subject_27,0.3906438,0.39368963,-1.4180282
Subject_28,-1.1495554,-1.2723855,-0.5220763
Subject_29,-0.72575355,0.78492004,0.40090257
Subject_30,1.1412743,0.9839405,-0.5612258
Subject_31,-0.42383143,1.3653876,-0.3424717
Subject_32,0.83157766,-1.2551924,1.1730158
Subject_33,-0.42857885,-1.715896,0.25509655
Subject_34,0.5020581,0.405647,-0.089927934
Subject_35,0.33683488,-0.6069474,-1.3269064
Subject_36,0.4762404,0.43747285,1.1908978
Subject_37,-0.1950654,0.5239997,-0.6188985
Subject_38,-0.24668442,0.42224953,-0.44083333
Subject_39,1.6081642,0.6548987,-0.76387453
Subject_40,1.0245934,0.30597946,0.49833915
Subject_41,0.21306306,0.9091904,-0.36406308
Subject_42,0.10209044,0.30328244,-0.7896969
Subject_43,0.08896191,1.411453,1.7695093
Subject_44,0.3508299,0.90135866,-0.06174459
Subject_45,-0.10989171,0.37451258,0.2528282
Subject_46,0.4906066,0.93021244,-0.57589334
Subject_47,-0.56965953,-1.1442425,-0.42293534
Subject_48,-0.46578878,1.3544685,-0.76741195
Subject_49,1.3880581,-1.4356009,-0.19641665
Subject_50,-0.1704446,0.8576068,0.65795696
Subject_51,1.1518506,0.9059595,-1.2674103
Subject_52,1.0359066,-0.84572554,1.3023937
Subject_53,0.002852709,-0.77367556,-0.7779801
Subject_54,-1.1002542,-0.74499035,0.56630266
Subject_55,-0.0276017,1.8858706,-1.9915764
Subject_56,-0.117660604,1.13535,-0.32036775
Subject_57,-1.62801,-1.6713991,-1.3122294
Subject_58,-2.664578,0.87510926,-0.11322804
Subject_59,-0.14061388,-1.2452558,0.08252126
Subject_60,0.74311686,1.857594,-1.3616468
Subject_61,0.40227056,2.1792223,1.2544229
Subject_62,0.16356142,0.54486585,1.0982999
Subject_63,0.7152758,-0.7166391,0.1369332
Subject_64,0.19395177,1.67494,2.8612373
Subject_65,-1.3348924,0.9045099,0.77082926
Subject_66,-0.19216305,0.76391137,1.5874964
Subject_67,1.3272307,-1.6305109,-1.8401635
Subject_68,-1.0691203,0.12602301,-0.4925843
Subject_69,-0.22554623,-0.4368206,-0.9387889
Subject_70,-0.4947431,-0.37798405,-0.2906646
Subject_71,-0.6525119,-0.9458181,-1.9367111
Subject_72,-0.006763873,2.1166346,0.41767102
Subject_73,-0.30875337,-0.9431417,0.2259434
Subject_74,1.7957855,-0.2677167,-0.2865491
Subject_75,1.1490108,1.3744055,-1.0114903
Subject_76,1.1434824,-0.9812698,1.1429708
Subject_77,0.10801211,1.1110706,0.6210602
Subject_78,1.7296087,-1.1271747,0.9279681
Subject_79,-2.5141597,-2.6793942,-0.03364926
Subject_80,0.16280709,1.3097516,-0.8649021
Subject_81,-0.78765994,-1.4623466,-0.2776942
Subject_82,-0.4313701,-2.142126,0.23491293
Subject_83,2.1747212,-2.0949514,1.211664
Subject_84,1.3604053,0.13681887,-0.27654028
Subject_85,-1.0646222,2.0222,-0.55356693
Subject_86,-0.61314994,0.9603116,1.3114356
