Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,0.94603384,-0.95590395,-0.004883597
Subject_2,1.2949009,-0.091383316,-0.09571487
Subject_3,0.53388387,-1.61191,0.013568662
Subject_4,0.967924,1.6345172,-1.0782977
Subject_5,-0.5393558,0.28188136,-1.4533715
Subject_6,0.21457931,-1.104387,0.1315558
Subject_7,0.07673965,-1.6996615,-0.3343438
Subject_8,-0.02942299,-0.3268622,0.33990738
Subject_9,-3.8850155,-0.09798393,0.7759461
Subject_10,0.50942445,0.3323805,0.27350816
Subject_11,-0.6679984,-0.3939918,0.41101146
Subject_12,1.5599126,-0.43312776,0.4221641
Subject_13,-3.0820081,-0.0521752,-0.27266163
Subject_14,1.5191098,-0.06841811,0.5540995
Subject_15,0.6583062,0.4831131,0.939155
Subject_16,-0.95573467,0.4782842,1.1929942
Subject_17,-0.11133762,-0.35591948,-0.465097
Subject_18,0.6644118,1.1135283,0.9812147
Subject_19,-0.7483172,0.25303835,0.4054394
Subject_20,-1.2741951,1.0372576,-1.4086655
Subject_21,-1.2660688,0.12926409,-0.29710898
Subject_22,1.0455259,-0.7468034,-0.7053178
Subject_23,1.5084754,0.14995964,1.4849598
Subject_24,-1.1280024,-0.1908415,0.047549363
Subject_25,2.0269828,-1.9194828,-0.65936625
Subject_26,1.44597,-0.22839107,0.0013698636
Subject_27,1.2105966,0.112003736,-1.1564478
Subject_28,1.1727469,-0.8863671,-1.2399693
Subject_29,1.562662,-0.74495536,-0.6029942
Subject_30,0.948961,0.7692529,-0.99497837
Subject_31,-1.1858861,-0.22203176,0.033691317
Subject_32,-0.45428804,0.08063239,0.6200051
Subject_33,1.5024616,-0.37268993,-1.0398864
Subject_34,-2.2067382,0.3180949,-0.3406336
Subject_35,0.75263816,0.85968834,1.5178263
Subject_36,-1.298194,5.853754,-2.4834244
Subject_37,-0.3643566,1.4450076,0.393514
Subject_38,-0.29722348,-0.12597382,-0.15842351
Subject_39,-1.072388,0.16784692,0.31236997
Subject_40,-0.50242686,1.1114396,-0.66979325
Subject_41,0.71884644,-0.055760715,-0.6155316
Subject_42,-0.42362592,0.21381125,-0.35397598
Subject_43,-2.51967,0.23282494,0.09905611
Subject_44,-1.5280336,0.2952148,0.001755663
Subject_45,-0.8841331,0.019646242,0.82328826
Subject_46,-2.398589,1.7656958,0.1627496
Subject_47,0.7701353,0.9100116,-0.74133253
Subject_48,-2.082066,-0.25974864,0.46035296
Subject_49,1.0844239,2.2459884,-2.2152307
Subject_50,1.2177373,-0.12237272,0.9841036
Subject_51,-1.0806657,0.8813491,-1.6522555
Subject_52,0.4866295,0.6067583,-0.41834316
Subject_53,1.1761407,0.036312487,-0.36473942
Subject_54,2.5151665,-0.18308082,0.330522
Subject_55,-0.78983647,-0.9540249,-1.29558
Subject_56,-0.43167126,-0.058105838,-1.1453075
Subject_57,3.5477931,-0.4231484,-1.8107504
Subject_58,-1.3752043,0.241376,-0.6010368
Subject_59,0.37337303,-0.51947767,0.1684699
Subject_60,1.7069385,-0.31614769,0.5484235
Subject_61,-1.5703756,0.73209256,-1.1593058
Subject_62,-0.02234817,-0.114462025,-1.288668
Subject_63,1.160434,-0.21274015,-0.4184345
Subject_64,-1.9155717,0.7694384,-0.47511923
Subject_65,0.99247205,0.055852663,-1.3159153
Subject_66,-0.7556661,-0.13086087,0.02214335
Subject_67,-1.020041,0.8637525,-1.1036527
Subject_68,0.49119452,0.4872931,-1.0247874
Subject_69,1.7909387,-0.12094346,0.76166326
Subject_70,0.41457328,-1.4609559,0.16508524
Subject_71,0.5779827,-0.49328303,0.24244045
Subject_72,-1.0928903,-0.08607246,-0.7648691
Subject_73,1.230042,-0.22071801,-0.01629206
Subject_74,1.772841,0.019038051,0.1882549
Subject_75,0.7494027,1.5272868,-2.0521953
Subject_76,-0.60353947,0.59799,-1.1122867
Subject_77,-1.2212925,0.7396802,0.31625578
Subject_78,1.2743236,0.14701954,2.2810736
Subject_79,2.2152917,-0.44213277,-0.09807071
Subject_80,-1.2296752,0.09007433,-0.0478878
Subject_81,0.9838799,1.2095281,1.180102
Subject_82,1.2952869,-0.8564302,0.3975973
Subject_83,1.8165776,1.6411303,0.54414105
Subject_84,-0.3797628,0.3640475,-0.043201946
Subject_85,-1.9146659,-1.9194758,-0.64976424
Subject_86,2.2200358,-0.23787764,0.03629317
