Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,0.032882113,0.53022444,0.4320308
Subject_2,0.1888275,-1.6729993,1.3064408
Subject_3,0.5295526,0.30129513,0.55753756
Subject_4,-1.5285981,1.035602,2.6893315
Subject_5,-0.53407526,-1.2282187,-1.204348
Subject_6,0.7918489,-0.6173633,0.6063746
Subject_7,0.40209693,1.1321117,0.2987355
Subject_8,0.97565323,-0.8952408,-0.7284628
Subject_9,0.4564018,0.5595922,-2.1276214
Subject_10,1.335516,-0.9401465,-1.257451
Subject_11,0.16977453,0.6571936,-1.2328852
Subject_12,0.11910874,-0.9248342,3.0727217
Subject_13,0.23270717,-1.5826286,-1.2911246
Subject_14,0.17614822,0.6234898,0.84695375
Subject_15,0.1501129,-1.0076327,1.1140177
Subject_16,-0.25134286,-1.1185946,-0.8516051
Subject_17,0.56608367,-0.9844596,-2.8374689
Subject_18,0.26317683,-1.9224689,-0.5581432
Subject_19,-0.51078624,-1.442638,-0.32968402
Subject_20,-1.8689,0.19173038,-1.372156
Subject_21,-0.4953473,-2.1185637,-0.27856055
Subject_22,0.9029125,-0.36265182,-1.1501614
Subject_23,-0.6535377,-3.2526855,2.8636367
Subject_24,1.0196561,0.9603119,1.1030256
Subject_25,1.4213032,0.15731187,1.1667225
Subject_26,0.14456436,-0.62986505,1.4774317
Subject_27,-0.3049092,0.98837245,1.4179987
Subject_28,0.8896391,0.18214363,1.0608249
Subject_29,0.056746636,0.19894916,0.73706084
Subject_30,-0.10503524,0.8164884,-1.9247873
Subject_31,0.85830414,0.11784551,-2.498434
Subject_32,-0.23510335,-0.88538533,-0.67411554
Subject_33,0.17760223,0.23468786,1.0613769
Subject_34,-2.2926383,-0.701341,-1.9279375
Subject_35,-0.80619496,0.38039988,-0.018552836
Subject_36,-1.1593446,-1.736493,-0.86356246
Subject_37,0.29468796,1.2219508,-0.4356033
Subject_38,0.27440032,0.38482872,-0.939933
Subject_39,-0.53288394,-1.0780098,-1.3797832
Subject_40,-0.7005111,0.81371117,1.1793288
Subject_41,0.08868626,0.5245084,-1.3357215
Subject_42,0.048997045,-1.7824439,-0.6841216
Subject_43,-0.49862722,0.14483957,-2.2057028
Subject_44,-0.53724366,0.15654682,-1.8972651
Subject_45,0.08252918,0.13403623,-0.86119896
Subject_46,-1.536577,-1.2263503,-1.6396829
Subject_47,-2.9952316,-0.41858637,1.8320458
Subject_48,0.40100318,1.2248753,-1.9450412
Subject_49,-2.4189465,-0.50914574,0.9906256
Subject_50,0.469454,-0.3589274,-1.467321
Subject_51,-1.2017425,2.0143669,-1.2057906
Subject_52,-0.24994771,-2.6261108,1.2729756
Subject_53,-0.058199935,0.5221111,1.5619295
Subject_54,1.208835,0.6940607,2.5833278
Subject_55,0.24772507,-0.95969445,-2.9808972
Subject_56,0.16870102,-0.23054889,-1.123536
Subject_57,1.0095576,1.3017488,0.58299047
Subject_58,-0.20903899,1.5642859,-1.9627682
Subject_59,0.22992587,0.48051262,0.9835242
Subject_60,0.076479,1.0757688,-1.5353281
Subject_61,-1.9820669,-1.4204018,-2.2428668
Subject_62,0.028297523,-0.87965924,-0.46965802
Subject_63,-0.069221444,0.40527266,1.1445199
Subject_64,-1.9363555,1.2883793,-1.7924482
Subject_65,-0.58475405,-1.0826085,-0.29214045
Subject_66,0.93595433,0.24895297,-1.1728046
Subject_67,-1.6650581,-0.13420278,0.6588079
Subject_68,-0.23885943,0.81027865,-0.0024006336
Subject_69,0.4150237,-1.595394,0.45449942
Subject_70,0.8594462,-0.014808306,0.5194458
Subject_71,0.6150393,-0.024511606,0.73901635
Subject_72,-0.41258723,0.24582161,-0.61070037
Subject_73,0.3768443,0.629268,1.1723902
Subject_74,-0.117364936,0.32360312,-1.0406008
Subject_75,-1.6755539,-0.040429648,-1.609291
Subject_76,-0.69001865,0.27722904,-2.9766498
Subject_77,-0.33917746,-0.46771082,-1.7409066
Subject_78,-0.58141667,-0.49147278,0.91680473
Subject_79,0.18035637,0.3734685,2.8023205
Subject_80,-0.019940663,-0.08893817,-0.64412427
Subject_81,0.25766888,0.3796676,1.5481509
Subject_82,1.9839413,0.25785306,1.858488
Subject_83,-1.8159096,0.940999,1.8721521
Subject_84,-0.4634035,-1.5659003,-0.6541196
Subject_85,0.103267066,0.1809124,-1.5619963
Subject_86,0.20193185,-0.69788086,-0.9697966
