Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,0.7214954,-0.17702919,0.15618926
Subject_2,0.34903443,0.4925763,-0.88257456
Subject_3,0.621546,0.89517313,0.39823115
Subject_4,-0.9620439,2.6024232,0.90577763
Subject_5,-0.3037714,-0.8220053,-1.8470913
Subject_6,0.7383128,1.6452804,-0.25349188
Subject_7,0.3067887,-0.049455058,0.30238882
Subject_8,-1.6228863,-0.31043014,0.12735629
Subject_9,-0.6615359,-2.526696,0.1169704
Subject_10,-0.11235034,1.4093965,-1.2243164
Subject_11,0.097437635,-0.74058014,0.6306176
Subject_12,0.8744167,2.264143,-0.8589247
Subject_13,-0.028075064,-2.0628822,-2.3947937
Subject_14,0.6493412,1.5351769,1.4438471
Subject_15,0.64670485,2.0306063,-0.20706622
Subject_16,-0.29669428,0.7463667,-0.39566353
Subject_17,0.36528215,-0.5170547,-0.35805538
Subject_18,-0.106931336,-0.80172193,-0.9667681
Subject_19,-0.21628454,-0.9543917,-1.8200781
Subject_20,-3.329236,2.6249971,1.7266468
Subject_21,-0.36655372,-2.298125,-0.26440024
Subject_22,1.2288212,-1.749465,-0.23856731
Subject_23,-0.30436093,2.3040388,-2.73446
Subject_24,0.7878247,-1.0971026,0.34106603
Subject_25,0.2031952,-0.095974356,-1.1944687
Subject_26,0.3288152,1.128462,-0.37519038
Subject_27,-1.3386406,-1.3895125,0.91321373
Subject_28,0.41384763,0.7590519,1.4581548
Subject_29,0.077762075,0.33907533,0.6007767
Subject_30,-0.905162,-1.6351873,0.5909147
Subject_31,-1.0058204,-1.3392282,-1.4752185
Subject_32,-0.7083309,-1.6444163,-2.0459583
Subject_33,0.2611497,1.4846631,0.8497873
Subject_34,-0.7739412,-1.2322643,-2.4069157
Subject_35,-1.8985047,-0.43252432,0.24798363
Subject_36,-1.2209027,-1.9884746,-0.98706156
Subject_37,-0.68508464,-1.7315489,1.1370496
Subject_38,0.27524674,2.2349088,-0.79649067
Subject_39,-0.9322256,-1.2195207,-0.51704127
Subject_40,-1.8817985,-1.1510285,0.2099779
Subject_41,0.2481937,-1.9562267,1.2541956
Subject_42,0.03828922,-0.7076125,0.31101966
Subject_43,-0.29247153,1.8404676,1.1419554
Subject_44,-1.9289374,-1.647637,-0.104149394
Subject_45,-0.16737577,-0.86952925,-0.1899494
Subject_46,0.67410934,-2.3760774,-1.776362
Subject_47,-1.5481924,0.6949103,-0.58141553
Subject_48,0.82817435,-1.4525554,-0.37365288
Subject_49,-3.5031247,-0.44639212,-0.7803045
Subject_50,0.2416447,-0.96583354,-2.4122891
Subject_51,-0.9049579,-0.803989,0.23955338
Subject_52,-0.8890434,1.3068811,0.8384838
Subject_53,-0.47879335,1.4842869,1.0019758
Subject_54,0.6506121,1.9327922,1.2603614
Subject_55,0.0675406,-2.998477,-0.10823924
Subject_56,0.3095677,-0.66448236,-1.5467385
Subject_57,0.68555576,1.8487631,-1.2083244
Subject_58,-0.3814679,-1.2330314,-1.86617
Subject_59,0.68720126,1.1718185,1.3162421
Subject_60,0.40791506,-0.5361362,-0.6909722
Subject_61,-1.9566067,-4.1080456,-0.45678967
Subject_62,-0.0919428,-0.5479129,-0.60296327
Subject_63,-0.07504776,-0.6238117,0.17608322
Subject_64,-0.37082592,-1.810634,2.5380836
Subject_65,-0.2219588,-0.7722699,-1.2529408
Subject_66,0.15691152,1.2791024,1.2419084
Subject_67,-0.7889574,0.67319417,-0.27869633
Subject_68,-0.8438843,0.06574592,0.19225729
Subject_69,1.0873294,0.7237111,-0.6311922
Subject_70,0.27497208,0.18997341,-0.034577515
Subject_71,0.14681636,1.0873326,1.0476905
Subject_72,-0.11628571,-1.7152863,0.7091962
Subject_73,0.054254096,2.1677437,1.2848426
Subject_74,-0.5079117,1.1629848,0.8050991
Subject_75,-0.6631072,-2.9346266,-1.5222644
Subject_76,-1.5229135,-0.9553395,-0.6472823
Subject_77,-0.45463747,-3.328322,-0.56885904
Subject_78,-1.1771802,0.49400055,0.039728615
Subject_79,0.36107546,1.4833826,0.27848276
Subject_80,-0.47192726,-2.4436934,-0.096503794
Subject_81,0.0880762,2.0176594,1.4577212
Subject_82,0.38462317,-0.9077252,1.3269371
Subject_83,-4.251328,1.5875741,0.7302876
Subject_84,-0.316444,-0.49104625,-0.8888928
Subject_85,0.20109345,-1.5345483,1.024866
Subject_86,0.3307743,-1.421271,-1.2119762
