Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-0.62212026,-0.9429411,-0.17670989
Subject_2,-0.20488335,1.3415922,-0.19698194
Subject_3,-2.5369015,0.3704273,-0.3981722
Subject_4,0.33180058,-0.077607885,-0.11372814
Subject_5,0.07582468,0.5039016,-0.12191616
Subject_6,0.38292843,-1.2114816,0.10405544
Subject_7,0.2745141,-0.7290422,-0.2507959
Subject_8,0.5716986,-1.2029326,-0.03797879
Subject_9,-0.625661,0.6592821,-1.1191425
Subject_10,-0.118972756,-0.44998342,-0.58554363
Subject_11,-0.6122428,2.6778188,0.9897678
Subject_12,-0.11712387,0.073043466,2.455104
Subject_13,-0.9336346,-0.7270166,-0.8513558
Subject_14,-1.0747929,-1.8735702,0.40854096
Subject_15,1.1809483,0.33494088,0.23200095
Subject_16,-0.62204796,-0.4167132,0.3248809
Subject_17,0.26431924,-0.49066058,0.23866774
Subject_18,0.8559598,1.2754997,1.3451121
Subject_19,-0.19178703,0.7756425,1.3092314
Subject_20,0.19879413,0.3124543,-1.1286203
Subject_21,0.56842065,-1.7020917,1.2888857
Subject_22,-0.24536319,1.1503475,-0.3839217
Subject_23,0.99798506,0.038056463,0.9465332
Subject_24,-1.646187,-1.0733405,-0.038928315
Subject_25,-0.16457465,-0.7682126,-2.9141736
Subject_26,-0.028929418,0.95250595,0.3848468
Subject_27,-0.5960761,-1.37313,-0.5312069
Subject_28,0.22599943,-1.3461467,0.2777438
Subject_29,2.4042354,-1.6203797,-0.152646
Subject_30,-2.0325944,0.81854594,-0.7300962
Subject_31,-0.24499685,0.1477707,-2.1725004
Subject_32,0.20716842,0.52976763,0.51353425
Subject_33,1.1201047,1.1556739,0.32522875
Subject_34,-0.6807301,-0.50953066,1.3396335
Subject_35,-1.4680744,0.60123825,0.81781936
Subject_36,0.7277901,-1.5139644,-0.5585123
Subject_37,-0.519687,-0.67003345,-2.706194
Subject_38,-1.4088966,0.36817443,-1.5700787
Subject_39,0.023858374,-0.30200693,0.79074603
Subject_40,-0.20886452,-0.3935575,-0.26728424
Subject_41,0.53134775,-1.1722193,-1.7414815
Subject_42,-0.6885957,0.9018563,-0.31931987
Subject_43,0.34744117,2.2540944,-0.47939298
Subject_44,-0.16174817,-1.8348914,-0.09800594
Subject_45,-0.98944205,1.1666818,-0.58590865
Subject_46,-0.7863569,-1.4061403,-0.7660531
Subject_47,0.6105069,-0.6345352,0.29031384
Subject_48,0.84948206,-0.629133,-0.7174582
Subject_49,-0.012073228,0.36443925,-1.3212659
Subject_50,-1.1655564,-1.0266228,1.0490555
Subject_51,0.0791552,-1.0213168,2.5843832
Subject_52,-2.1759293,1.5278388,-0.7486487
Subject_53,-1.7792476,-0.8072774,0.6886896
Subject_54,1.2744066,0.0701853,-0.5518565
Subject_55,-0.82503194,-2.0739367,-1.970712
Subject_56,0.48539817,0.019787217,0.8916978
Subject_57,-1.8117925,2.077214,0.20364599
Subject_58,1.134551,-1.6202533,-1.253901
Subject_59,-2.2059689,0.7582341,0.25417045
Subject_60,0.613871,-0.64689827,0.5379114
Subject_61,0.4149137,0.06363935,-1.2189361
Subject_62,-0.6616519,-0.85052776,0.7044389
Subject_63,-0.45689738,1.64481,-0.5631883
Subject_64,0.31476542,0.121306665,-1.4073284
Subject_65,0.23557541,-1.3744113,1.2997319
Subject_66,0.3531643,1.0030569,1.3185791
Subject_67,0.15845169,0.85457367,-0.5248387
Subject_68,0.46678498,-0.6791924,0.5183553
Subject_69,-0.49629334,1.353544,0.825341
Subject_70,-1.4342797,-1.37813,2.981532
Subject_71,-0.30995885,0.42379028,-0.017786007
Subject_72,-0.61833286,0.98790985,-0.14755501
Subject_73,0.60443455,0.33699483,1.3701522
Subject_74,-0.086575955,-2.095658,-1.0454205
Subject_75,0.2511585,1.4656075,-1.5330491
Subject_76,1.9696528,-1.1628008,-0.72128046
Subject_77,-0.017482653,1.559306,-0.41630605
Subject_78,0.20848484,0.027496638,0.29433584
Subject_79,-0.66117597,0.92442304,0.60882735
Subject_80,0.3101404,1.2820883,-1.0783442
Subject_81,-0.18456909,-0.93154705,0.14084038
Subject_82,-0.53060865,-0.17799798,0.13435337
Subject_83,1.6348163,-0.99794436,1.3260511
Subject_84,2.1856287,0.48050737,-0.5215386
Subject_85,-0.6968123,1.2257682,-0.5524464
Subject_86,-1.1381758,0.16828981,1.2998322
