Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-0.08253516,2.4307117,0.032701228
Subject_2,-0.107777596,-1.9193152,-0.3119054
Subject_3,-0.13039197,-0.25213453,-1.8647736
Subject_4,3.319459,2.659085,-0.7634483
Subject_5,0.09032914,-0.6685031,-0.2268075
Subject_6,-0.11680406,2.409087,-0.7601429
Subject_7,-0.23235519,-0.83074635,-1.317288
Subject_8,0.8006143,-0.31495923,1.2716109
Subject_9,-0.006201072,-2.1384478,0.22969626
Subject_10,0.07153194,-1.1097862,-0.30112594
Subject_11,-0.8500239,0.099265814,0.30797175
Subject_12,-0.06930483,0.279876,0.30242682
Subject_13,-0.029902173,-1.3527749,-0.042617414
Subject_14,-0.2752413,-0.08194992,1.067556
Subject_15,-0.8506674,-0.105157934,-1.7043164
Subject_16,-0.7529971,0.25224432,-0.059561603
Subject_17,-0.1515933,-0.44463533,0.696845
Subject_18,0.00863181,-0.7752712,-1.1514959
Subject_19,0.26549852,-1.1251916,-0.8073935
Subject_20,6.053813,-0.23323569,2.5072677
Subject_21,0.35291532,1.3475393,1.451013
Subject_22,0.6925925,1.2028995,-0.2738734
Subject_23,0.23664358,-0.7824007,0.7077095
Subject_24,-0.2723306,0.35078564,1.0997329
Subject_25,-0.09379527,0.54111844,1.2593384
Subject_26,-0.17653173,-0.55520415,-1.0664037
Subject_27,0.1293281,1.0848106,0.4559698
Subject_28,-0.26483586,-0.89720196,0.6377931
Subject_29,-0.087153755,-0.8289271,1.3261247
Subject_30,0.45649734,0.025478458,1.0322827
Subject_31,-0.11937098,-0.410657,-0.07091426
Subject_32,0.27462462,0.95786786,0.89804965
Subject_33,1.5543208,0.10359018,-0.8091316
Subject_34,0.45843244,-0.10838445,0.9454584
Subject_35,0.5344272,-1.80935,0.44809183
Subject_36,1.9461701,-1.0598812,1.2411855
Subject_37,-0.068140276,-0.27097568,2.0865476
Subject_38,-0.10796219,-1.2120323,-0.121468455
Subject_39,0.12785894,-2.887188,-0.6194777
Subject_40,1.4957652,0.3393414,0.18202749
Subject_41,-1.3564639,0.18826655,-1.7336911
Subject_42,-0.00065290474,-0.25402248,-0.3729556
Subject_43,0.1295531,-0.10954648,-0.7874305
Subject_44,0.2418365,0.812351,-0.2942174
Subject_45,0.0019728239,0.017365085,0.7375713
Subject_46,0.12428265,-1.2156467,-1.0535076
Subject_47,1.1730338,-0.40367502,0.22750357
Subject_48,0.83343214,0.7850612,0.9205367
Subject_49,12.784905,-0.22593653,-0.8126826
Subject_50,-0.09072224,0.06318966,-0.7961415
Subject_51,0.4762717,-0.06904591,0.35640782
Subject_52,0.6477349,0.49154624,0.6898999
Subject_53,0.025623046,-1.3135232,0.29693943
Subject_54,-0.19356126,0.62412703,0.6062812
Subject_55,-0.82973087,0.6036263,-1.1187824
Subject_56,0.9536849,1.1795604,-1.1497191
Subject_57,-0.3154225,2.0209265,0.11293424
Subject_58,0.2818692,-0.24847865,-0.087565795
Subject_59,-0.17186204,0.06484562,1.0234896
Subject_60,-0.74590427,-0.38688615,-0.2629845
Subject_61,1.0171056,-0.56598675,0.5326993
Subject_62,-0.4147717,0.3621574,-0.23901261
Subject_63,0.50567734,0.6517698,1.9453706
Subject_64,0.107303314,0.13451345,0.61150604
Subject_65,0.3053414,-0.010611706,-0.86352366
Subject_66,-0.12859794,0.17931211,0.9115767
Subject_67,2.4572966,-2.2154546,-0.13317066
Subject_68,0.22760873,0.13984504,-0.12659518
Subject_69,-0.20098415,-0.017003594,-0.20731474
Subject_70,-0.15872931,0.12275879,1.2468773
Subject_71,-0.06689166,0.7174488,0.37030008
Subject_72,-0.6036879,3.1338706,-1.1555833
Subject_73,-0.068670414,1.2374355,0.029161151
Subject_74,0.06988048,2.4984517,1.97392
Subject_75,0.7256425,-1.235117,-0.31737754
Subject_76,0.5422976,-0.21778041,-0.35050052
Subject_77,0.10121397,-0.4156608,-1.5446745
Subject_78,0.47737488,0.09117048,-0.32744214
Subject_79,-0.35771084,-1.7853295,-2.1135244
Subject_80,0.056963682,-0.6326161,0.36887878
Subject_81,-0.5282662,-0.7135924,-0.9490214
Subject_82,-0.25961503,1.1290004,-0.009450885
Subject_83,9.356019,-0.64443177,-0.56731
Subject_84,0.08841271,0.45727086,-0.6142263
Subject_85,-0.091771,-0.20286731,0.857877
Subject_86,-0.04423016,1.4419622,0.5906685
