Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-0.0516084,1.1088833,0.74765474
Subject_2,-0.014529374,-0.3015875,0.012057795
Subject_3,-0.017819272,-0.3501681,0.016439158
Subject_4,0.507012,-0.31949422,-0.59242845
Subject_5,0.0064568063,0.27118054,-0.091231905
Subject_6,-0.015111418,-0.06597434,-0.18438789
Subject_7,-0.028833594,0.95428276,0.030099867
Subject_8,-0.010941541,0.10826159,0.009720387
Subject_9,0.004492437,1.0249492,0.008927773
Subject_10,0.01573889,0.17799366,-0.0013950514
Subject_11,-0.009334531,-0.19371274,0.030142892
Subject_12,-0.029053759,-1.0843968,0.007207987
Subject_13,-0.0072025587,0.16681722,0.0038373552
Subject_14,-0.07128974,0.520955,-0.9180984
Subject_15,0.0067854184,0.15009171,0.015145207
Subject_16,0.045366738,0.4985901,-0.020283083
Subject_17,-0.012727227,0.76853895,0.02344095
Subject_18,0.0027328301,-0.40183344,-0.5749028
Subject_19,0.04267911,0.80806565,-0.17798619
Subject_20,1.0457157,-0.7128353,-0.8282309
Subject_21,0.030229334,0.9376585,-0.05852118
Subject_22,-0.016670495,-0.14490812,-0.02335395
Subject_23,0.033706743,-0.8854124,-0.019407693
Subject_24,-0.034690864,-0.08202939,0.036303736
Subject_25,-0.2374785,0.1755608,0.009839352
Subject_26,-0.022451473,-0.26279014,0.018845314
Subject_27,0.010822235,0.6904289,-0.023832873
Subject_28,-0.027882608,-0.030906312,0.028475078
Subject_29,-0.010484551,0.13777852,0.012609562
Subject_30,0.06687884,0.07819318,-0.07674325
Subject_31,-0.01733564,-0.6865558,0.022655666
Subject_32,0.009928753,-0.21305782,-0.017957948
Subject_33,-0.026701482,0.8284726,-0.25666425
Subject_34,0.06521842,-0.71148425,-0.05851067
Subject_35,0.082144625,0.59666556,-0.06416964
Subject_36,0.20943667,0.35446256,-0.32638097
Subject_37,-0.007074358,-0.47392538,0.015117186
Subject_38,-0.01447423,-0.30727375,0.049936987
Subject_39,0.021796985,0.006222535,-0.03849193
Subject_40,0.19068623,-1.2384206,-0.20267388
Subject_41,-0.022315979,-0.79990053,0.0010370682
Subject_42,-0.0051090536,-0.06870643,-0.0020501236
Subject_43,0.029163113,-0.16117485,-0.012933416
Subject_44,0.039155547,0.27428636,-0.029652378
Subject_45,0.007456179,-0.7002598,0.0018673763
Subject_46,0.015598714,0.02099557,-0.0126826065
Subject_47,0.16089831,-0.023131093,-0.17671514
Subject_48,-0.02549609,-0.35442308,0.02848546
Subject_49,1.771093,3.3474972,-1.9874858
Subject_50,-0.010367798,-0.23416047,0.021667507
Subject_51,0.033393167,1.1923336,-0.08179291
Subject_52,0.08523499,-0.6972457,-0.093689516
Subject_53,-0.0035488463,-1.0845429,-0.009691115
Subject_54,-0.025363281,-0.18976596,0.022690555
Subject_55,-0.0018196651,-0.6828853,0.008912914
Subject_56,-0.015124277,-0.3063863,0.004589483
Subject_57,-0.03603499,-0.5114871,0.04195692
Subject_58,0.046955463,-0.14947234,1.0267947
Subject_59,-0.019452589,-0.8412495,0.09897799
Subject_60,0.0060524913,-0.41849655,0.0077680345
Subject_61,0.14222206,-0.1336596,0.6168577
Subject_62,-0.0023816768,-0.38226223,-0.0014317242
Subject_63,0.00429485,1.9812757,-0.009238936
Subject_64,0.5306065,-1.3302313,-0.019198164
Subject_65,0.006556741,0.53282034,-0.02320557
Subject_66,-0.018471675,0.2784289,0.01776303
Subject_67,0.389459,-1.0797012,-0.3397837
Subject_68,0.031017927,0.8107762,-0.06894324
Subject_69,-0.02830655,0.17313567,0.030359853
Subject_70,-0.0210508,0.75200033,0.02080241
Subject_71,-0.17094316,0.41792828,-0.7601076
Subject_72,0.08328563,-0.19912702,-0.0075282957
Subject_73,-0.010956153,-0.64851475,0.008697509
Subject_74,0.011139055,-0.3366237,-0.011207441
Subject_75,0.057580885,-0.20721309,-0.11636233
Subject_76,0.042845123,-0.90716636,-0.09013182
Subject_77,0.04543714,1.5034976,-0.00839674
Subject_78,0.1620351,-0.13103278,0.57337415
Subject_79,-0.048898842,0.2573469,0.044625856
Subject_80,0.08319542,-1.098118,-0.030908031
Subject_81,0.008081474,-0.3435331,-0.3006455
Subject_82,-0.035048854,-0.31097934,-1.018202
Subject_83,1.863874,0.26616699,-1.8215173
Subject_84,0.012638395,-0.19734323,-0.012371797
Subject_85,-0.009259852,0.51805973,0.0124536175
Subject_86,-0.00045248788,0.053790133,0.008171365
