Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-2.400975,-0.08655543,1.1192013
Subject_2,-0.07386369,0.1896708,-0.08377539
Subject_3,-0.06842404,-0.5267795,-0.3265573
Subject_4,1.9045812,1.5071418,1.8848163
Subject_5,0.43659058,0.5701462,0.68243253
Subject_6,-0.4745925,0.74022603,-1.8482388
Subject_7,-0.15524428,-0.72798747,-0.27073425
Subject_8,-0.9125112,1.8731266,-0.10434123
Subject_9,0.36446565,-0.018003872,-0.10237514
Subject_10,-0.09907371,-1.6014757,0.32743064
Subject_11,-0.07681038,0.804,1.8542578
Subject_12,-0.41902414,2.014974,0.1254116
Subject_13,0.07374056,0.31845587,-1.7221733
Subject_14,0.9955529,0.20843673,-0.31906533
Subject_15,-0.4412555,-0.1986018,0.3935701
Subject_16,0.8536009,-0.9770313,-1.9698318
Subject_17,-0.48941305,-0.6711181,-0.23059739
Subject_18,-0.5809849,0.08139894,-0.5350081
Subject_19,-1.5600812,0.8735728,0.33057898
Subject_20,2.1337643,-1.5466924,3.0520444
Subject_21,0.63425785,0.42388374,0.6783063
Subject_22,-0.32656336,-0.7549035,0.2429296
Subject_23,1.735973,0.372695,0.22607759
Subject_24,-0.4478725,0.6519494,0.4162628
Subject_25,-0.27150095,2.0164616,0.08240183
Subject_26,-1.6851757,0.67945105,-0.29279494
Subject_27,0.5207716,0.5079954,-0.40803915
Subject_28,-1.5066797,0.2563752,1.6059238
Subject_29,-0.7112085,-0.19450863,-0.27297443
Subject_30,0.47579056,0.8206067,0.13644814
Subject_31,0.03658389,-0.50012374,-1.3053058
Subject_32,0.4436616,-0.1111925,0.1731128
Subject_33,-0.58876926,-0.5740328,-0.33319592
Subject_34,2.1184976,-1.7799659,0.27239725
Subject_35,1.2316471,-2.0327938,0.13784784
Subject_36,1.9521766,0.41390595,1.8923235
Subject_37,-0.061862323,-1.0527407,-0.17639309
Subject_38,-0.23980694,0.4470866,-0.51464075
Subject_39,0.4381842,0.9240122,0.8162666
Subject_40,1.4928476,1.7048082,1.7469418
Subject_41,-0.8328342,-0.026108209,-0.09444133
Subject_42,0.20228967,-1.452926,-0.024293216
Subject_43,0.25922698,1.4182512,0.4028179
Subject_44,0.9216183,0.68071187,0.41567576
Subject_45,-0.4223398,-0.25666952,-0.03312119
Subject_46,0.22674032,0.15077817,-1.334032
Subject_47,-0.72024953,0.874381,0.97602713
Subject_48,-0.12578507,-0.53791636,-0.7116464
Subject_49,3.6927426,1.8933879,3.1079786
Subject_50,-0.44273967,-0.87351084,-0.15953672
Subject_51,1.0199246,2.0650477,-0.29888424
Subject_52,1.5423417,0.71832305,0.39446688
Subject_53,0.015126772,0.46557567,-0.6877224
Subject_54,-1.1219298,1.1340615,-0.09214804
Subject_55,-2.6597087,-1.6875408,-0.1863929
Subject_56,-0.06267274,-0.13617173,-1.2252928
Subject_57,-1.1745918,-0.68477166,-0.1470555
Subject_58,0.4654415,0.6324338,0.737897
Subject_59,-0.2941289,0.0973714,-0.114871845
Subject_60,-0.14081043,0.14771096,0.23645173
Subject_61,1.1636776,1.3509347,1.1051958
Subject_62,-0.02534904,0.63805985,0.09245082
Subject_63,1.0797229,0.2972659,1.3934075
Subject_64,1.2737716,-0.30816197,0.80903107
Subject_65,-1.6736308,0.55412,0.47956157
Subject_66,-0.1792442,-1.1546965,1.6611826
Subject_67,1.0540707,0.025097944,2.3839836
Subject_68,-1.1477509,-0.64908457,0.5273683
Subject_69,-0.30371258,-0.5913109,-0.613056
Subject_70,-0.6449048,-0.18625455,0.3596402
Subject_71,1.1904916,1.37985,0.73175514
Subject_72,0.08113771,0.36972514,-0.28365055
Subject_73,-1.191974,-0.557329,-0.013408429
Subject_74,-0.03167213,-0.21268886,0.8234957
Subject_75,0.5737023,2.1275053,-0.0472637
Subject_76,1.1538239,0.60631555,0.20150396
Subject_77,1.0026046,-1.5288831,-0.56521016
Subject_78,0.064977035,-0.33005044,1.5970931
Subject_79,-0.7489353,-0.06556218,0.72540355
Subject_80,0.93981,-1.087358,-1.0757102
Subject_81,-0.9364357,0.98722374,0.54771155
Subject_82,-1.435218,0.4870866,-0.371733
Subject_83,-0.2727123,0.33200538,3.0517855
Subject_84,1.0364221,0.27185363,-1.9203885
Subject_85,0.35258582,0.17435913,-0.42297873
Subject_86,0.005936579,0.18541421,-0.11636691
