Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-0.045888748,-0.49678245,-0.46682587
Subject_2,1.6655359,0.0011372122,-0.6257007
Subject_3,0.33971286,-0.29404047,-1.1160243
Subject_4,0.66635925,2.0653822,1.4861131
Subject_5,-0.80313313,0.023060003,-0.57858115
Subject_6,0.2118858,0.5312736,2.3238835
Subject_7,0.85566217,-1.3711329,-1.461298
Subject_8,0.18984282,0.4178872,0.58452
Subject_9,1.4066924,-0.44398654,-1.4150146
Subject_10,-0.57112914,-0.33216897,-1.2646217
Subject_11,-0.4085816,0.37585178,-0.75540173
Subject_12,1.4394002,1.565037,-0.3958688
Subject_13,-1.3817945,-0.3850378,-0.8474975
Subject_14,0.90533787,-0.89343834,0.75928825
Subject_15,0.22196528,0.21935084,0.8895396
Subject_16,-1.0807245,-1.5494307,1.3116806
Subject_17,-0.19750732,1.4006665,-0.28588903
Subject_18,7.5085254,-1.0105958,-0.81874657
Subject_19,0.79142195,-2.063649,-0.44432548
Subject_20,-1.4885776,-0.2895485,-0.9078817
Subject_21,0.97325665,-1.0257063,2.4843366
Subject_22,-0.39909887,0.34176207,-0.8656244
Subject_23,0.9579711,-0.29711518,0.37194526
Subject_24,-1.4642901,-0.8474814,-1.476975
Subject_25,-0.764426,0.95856214,1.321506
Subject_26,0.75402653,-1.9229122,-0.2570967
Subject_27,0.5116338,1.0027404,-0.058795217
Subject_28,0.688255,-1.8001449,1.6769189
Subject_29,0.13181171,-0.7186053,1.2641394
Subject_30,-0.7508959,-0.9154062,-0.6515926
Subject_31,0.4926993,1.89074,-1.9086436
Subject_32,-0.87980056,-0.5869738,-0.4808016
Subject_33,1.0470831,1.0078479,0.12243258
Subject_34,1.2692771,-0.41099316,-0.4479446
Subject_35,-0.17753634,0.6859418,0.23908654
Subject_36,-1.2763011,2.167509,-0.3487113
Subject_37,-0.4316326,-1.6628209,-0.38331223
Subject_38,-1.572151,-0.2424227,-0.15762785
Subject_39,-0.94191736,0.43431845,-1.2505873
Subject_40,-0.2665892,0.67389756,0.19092305
Subject_41,0.5024857,1.4717159,0.029001726
Subject_42,-0.70579666,0.3320458,-0.53482425
Subject_43,-1.0166128,0.24995856,1.3334647
Subject_44,1.4711782,-1.1254079,0.04598289
Subject_45,-1.1938065,-0.8781787,-2.1796453
Subject_46,-0.987146,-0.0017370713,0.49767503
Subject_47,0.7063359,-0.119564824,0.6192762
Subject_48,-1.5324626,1.0481616,-0.02557704
Subject_49,-1.8862509,0.053251807,-0.6999005
Subject_50,1.0552648,-1.1001087,-0.1600607
Subject_51,0.6179993,0.14756614,-0.7343259
Subject_52,-0.17947128,0.097151,-1.8575281
Subject_53,0.6334787,-0.67329836,-1.0337468
Subject_54,0.6595174,-0.5817724,-1.0603217
Subject_55,-1.3138627,0.9790554,0.46428594
Subject_56,0.3254857,-0.22815567,-0.52485144
Subject_57,0.44136792,0.3157766,-1.0277257
Subject_58,0.6031937,0.53452873,-0.0016680567
Subject_59,-0.9808767,-1.4758327,0.45754018
Subject_60,0.16847867,2.3954155,1.636919
Subject_61,-0.15934068,0.9576911,-0.62133396
Subject_62,1.114532,2.5628805,-1.0096976
Subject_63,0.32779875,-0.54713744,0.4738809
Subject_64,-2.258587,-1.4600708,-1.335254
Subject_65,1.2999744,0.14161555,0.39116892
Subject_66,0.6116488,-0.25360996,0.16956821
Subject_67,-0.9855388,-0.24237524,1.8778125
Subject_68,1.2092203,0.18507731,-0.259449
Subject_69,2.319023,-1.9544816,1.5014416
Subject_70,-0.58740646,0.5447387,-0.5889603
Subject_71,-0.017514471,-0.720413,0.4106053
Subject_72,-1.334083,0.79220533,-1.5124134
Subject_73,0.56587976,0.14002928,-1.1155285
Subject_74,0.44317043,0.4150338,-0.60934937
Subject_75,-0.2786271,-0.9859583,0.80669606
Subject_76,-0.9170754,-1.1429702,-1.3081969
Subject_77,-1.3423173,-0.023698518,0.8137328
Subject_78,0.6564449,-2.1855576,-0.8880346
Subject_79,1.679534,0.7104138,1.5367206
Subject_80,-1.6107424,-0.2485075,-1.0948395
Subject_81,1.4135008,0.7120095,1.4333487
Subject_82,-1.6436225,-0.038959753,-0.39049286
Subject_83,0.883773,-0.2750404,0.2660727
Subject_84,1.8647587,0.9241904,-0.64573765
Subject_85,-1.4691839,0.12998778,-1.3757275
Subject_86,1.3149867,-0.3730184,1.6258504
