Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,1.5542587,-0.218921,0.06696039
Subject_2,-0.81692964,0.3755486,1.2421702
Subject_3,1.053694,0.4534843,0.35991758
Subject_4,-0.44084555,0.8633342,0.74056107
Subject_5,-0.70864433,0.92878026,1.5029254
Subject_6,1.5145845,0.20418918,-1.9522995
Subject_7,-0.036711924,-0.63294864,-0.8463398
Subject_8,-0.25803226,-0.89648783,0.078785375
Subject_9,-1.1558968,-0.0379675,-1.481052
Subject_10,0.96492976,0.5276169,-0.26638824
Subject_11,-0.16880621,0.2978301,0.3672737
Subject_12,1.203073,-1.6833565,-0.010109592
Subject_13,-1.3528278,-1.5756295,-0.13968411
Subject_14,0.5553153,-0.19559033,-0.36956945
Subject_15,0.9960439,0.8796032,0.25892878
Subject_16,0.15701084,0.13594364,-0.22218163
Subject_17,-0.2772387,-0.960936,0.20687465
Subject_18,1.2404718,0.24584267,0.68249786
Subject_19,-1.3169981,0.7282665,0.2019826
Subject_20,0.8481327,0.49113974,0.79904604
Subject_21,0.5896911,0.34409586,1.7189966
Subject_22,-1.4463888,1.9890813,-1.1806911
Subject_23,0.6719337,0.7047742,-1.1321938
Subject_24,-0.6994056,0.15529844,-0.13368815
Subject_25,-0.9441279,-0.27574894,0.084736444
Subject_26,0.52691966,-0.039845966,0.38709155
Subject_27,-0.8817205,-2.0420778,-0.42417526
Subject_28,-0.56228834,-0.6143617,1.3293697
Subject_29,-0.113069095,-1.5243386,-0.48597708
Subject_30,-1.2205689,-2.0972376,0.71406007
Subject_31,0.60753,-0.71459264,0.8023475
Subject_32,1.8023957,-0.27709287,0.057398252
Subject_33,1.4744533,-0.5002902,0.18338233
Subject_34,1.0824665,-0.6050883,1.6611952
Subject_35,0.36616108,1.9713033,-0.8200028
Subject_36,-1.4285991,0.44513255,0.44648957
Subject_37,-1.3903669,0.27554727,0.68675697
Subject_38,-0.9509894,-0.7236722,1.2018219
Subject_39,-1.5159707,-0.08959946,-0.61956227
Subject_40,-0.8904106,1.2407947,0.81688905
Subject_41,-2.8427234,0.85744905,0.72389084
Subject_42,-0.25968006,-1.0942749,2.2235215
Subject_43,-0.91264683,-1.0663823,1.0042917
Subject_44,0.7581371,-0.097809464,-0.52637464
Subject_45,-0.39772117,-0.6712903,1.3709699
Subject_46,-0.9963613,0.38562328,1.891915
Subject_47,1.2043877,-0.64585096,-0.5492851
Subject_48,-0.7322855,-0.78146565,0.7561765
Subject_49,-0.8523928,-0.59949607,-0.087475576
Subject_50,1.598682,0.46275356,1.051732
Subject_51,0.9720912,-1.1625849,1.4779096
Subject_52,-0.8253749,-1.2453132,0.45636842
Subject_53,-2.1471188,-1.974032,-1.1178569
Subject_54,1.9211113,-1.9286752,0.94183695
Subject_55,-1.6747617,0.3962354,-2.3834395
Subject_56,1.1931797,-0.22490421,-1.2592783
Subject_57,0.3814622,-0.47398093,1.6660789
Subject_58,-1.1024338,1.3343303,1.4215162
Subject_59,0.5558017,0.83544654,0.41550425
Subject_60,0.16140175,-0.4449552,0.659679
Subject_61,-0.14390129,1.6528634,0.33009166
Subject_62,1.0839925,-2.7706878,-0.7976521
Subject_63,0.08917043,-0.105564654,-0.28508672
Subject_64,1.896307,0.8177591,0.30174682
Subject_65,1.3836684,-0.79199976,0.0075907544
Subject_66,-0.34413254,0.088541016,-1.167553
Subject_67,-0.028119816,0.8425926,0.53230643
Subject_68,1.1917261,0.2662945,-1.2938675
Subject_69,2.4628444,-0.67141336,-1.2966384
Subject_70,-2.0755067,1.164999,-0.17660509
Subject_71,0.6194311,-1.4847431,-0.15140167
Subject_72,-0.4073515,-0.006735608,-1.3953223
Subject_73,1.2537315,-1.8366858,-0.30254784
Subject_74,-0.21100062,0.8150891,0.72957134
Subject_75,-0.113060154,1.2841108,0.26012048
Subject_76,-0.7817629,-1.2870344,-0.3112371
Subject_77,-0.9555982,1.1896566,0.107001394
Subject_78,-1.7731956,0.36471102,0.29654562
Subject_79,0.79314035,-0.36931947,-0.66368234
Subject_80,-1.8480685,-0.103338495,0.60732156
Subject_81,0.21874517,-0.62652713,0.5765676
Subject_82,0.4705375,0.26479763,-0.21574365
Subject_83,0.46257535,0.38893038,2.5043988
Subject_84,1.2941457,-0.055464167,0.25101352
Subject_85,-1.283459,1.6669677,1.156467
Subject_86,0.25997555,0.031403188,-0.4478627
