Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-1.72213,0.047534753,1.0886621
Subject_2,-1.1731539,0.39070386,0.2459279
Subject_3,-0.80859745,-0.00018562746,1.007739
Subject_4,0.757318,-0.52997094,-0.15515459
Subject_5,-0.10016696,0.1277081,0.94749415
Subject_6,-0.94630617,-0.114403345,1.7863688
Subject_7,-0.969746,0.08182763,0.07920386
Subject_8,0.49455592,-0.021503868,-0.80058473
Subject_9,0.9809188,1.2345676,-0.291899
Subject_10,0.8285064,0.23417716,0.4879027
Subject_11,0.31490237,0.06695729,-0.5531114
Subject_12,1.8647343,-0.8925571,-0.03117985
Subject_13,-1.0424588,1.3028245,2.2565224
Subject_14,-0.9712144,-0.6261274,0.950496
Subject_15,-2.2492537,-0.19170167,0.7086746
Subject_16,-1.4164149,-0.07338253,-0.21926275
Subject_17,0.0054830783,-0.24873179,2.08193
Subject_18,0.22667283,-4.873029,-0.21107693
Subject_19,-1.6650094,-1.2955772,-1.1625104
Subject_20,-0.76826894,0.62002116,-1.7791871
Subject_21,-0.2920612,-0.4882536,1.0859956
Subject_22,-0.09758848,0.28215846,-0.8253671
Subject_23,-0.21322484,-0.8428465,1.1382109
Subject_24,-1.2473297,0.1125618,1.1852584
Subject_25,-0.80986047,0.66519684,0.72443
Subject_26,0.2599063,-0.3833605,-0.14593036
Subject_27,-0.7224988,0.48761466,1.2819729
Subject_28,0.62744224,-0.5139745,-1.3215553
Subject_29,0.10016657,0.19779027,1.1857219
Subject_30,0.19447091,0.76261497,-1.4760143
Subject_31,-0.55514944,-0.43845028,0.38505274
Subject_32,1.3299159,0.7031724,0.3380386
Subject_33,-0.27370057,-0.7576286,-0.053276643
Subject_34,-0.9541089,-0.92581075,1.9165233
Subject_35,-1.8326715,0.2918188,0.03083443
Subject_36,-0.5292279,0.4828117,-0.47036225
Subject_37,1.6224574,0.33334294,-1.3509132
Subject_38,1.0037982,0.7539696,0.44016436
Subject_39,0.46568677,0.6138131,0.55361336
Subject_40,0.5975481,0.16095793,-0.030657161
Subject_41,-0.10112102,0.4530327,0.41637644
Subject_42,0.83746916,0.21342543,-0.08480271
Subject_43,0.6837426,0.6736787,0.07827224
Subject_44,-0.6878065,0.022682924,-1.1920046
Subject_45,0.121710196,0.4429314,0.78252184
Subject_46,0.54991764,0.68770355,-0.22438213
Subject_47,-1.0585088,-0.16769347,0.5771234
Subject_48,-0.72013044,0.55264956,-0.717919
Subject_49,-0.062314875,0.24705897,0.24130882
Subject_50,0.6352644,-1.1196104,-1.7520087
Subject_51,-0.543308,-0.5712349,-1.4520504
Subject_52,0.04022354,0.1757162,0.44310325
Subject_53,-0.114846475,-0.39160365,-0.14061813
Subject_54,0.003574059,-0.516302,0.09919239
Subject_55,0.61995304,1.1229883,1.4326677
Subject_56,-0.16453551,-0.3102487,-0.9657197
Subject_57,-0.88576144,-0.16170235,0.38055915
Subject_58,-0.25630322,1.2629435,-1.1157187
Subject_59,-1.0752254,-0.38314402,1.2070132
Subject_60,1.2840703,-0.07812989,-0.90512675
Subject_61,0.23961419,0.44176957,-1.4111127
Subject_62,-1.3278704,-0.9962378,1.9005535
Subject_63,-0.89391565,-0.0433789,-0.026160369
Subject_64,-1.0820348,0.79789716,0.21321148
Subject_65,-0.48352158,-0.82125115,-0.87438583
Subject_66,-0.33429006,-0.12150751,1.8933603
Subject_67,-0.15106589,0.15925154,2.2349234
Subject_68,-0.9642674,-0.89953196,-0.13693583
Subject_69,-0.25824845,-2.0976083,-1.8499856
Subject_70,-0.1412004,0.2793915,0.11012736
Subject_71,0.90394676,0.040634736,1.2439144
Subject_72,0.602172,1.115372,-1.303254
Subject_73,-0.36158836,-1.1877792,1.0769881
Subject_74,0.19931966,-0.2379095,-0.8891125
Subject_75,-0.46664557,0.09273574,0.34459612
Subject_76,-0.04723142,0.64775187,0.6638282
Subject_77,-0.9585122,0.9878774,2.190926
Subject_78,1.1524278,-0.1340689,1.4452517
Subject_79,0.12089792,-1.2033867,-1.0453467
Subject_80,-0.72271216,1.2754654,-0.21046759
Subject_81,-0.39016095,-0.15636261,-0.777606
Subject_82,-1.3327382,-0.25641078,-1.1311605
Subject_83,-0.84569687,-0.52302754,-0.043193135
Subject_84,-0.041065842,-0.15569815,1.2907307
Subject_85,-0.48639715,1.0234107,-0.7850997
Subject_86,0.46564424,-0.30206487,0.06637908
