Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,0.6180843,-1.146178,-0.33160865
Subject_2,-1.0226717,-0.6967367,-0.18558033
Subject_3,0.5437972,0.7025129,-0.38126597
Subject_4,2.0870736,1.869841,1.8958685
Subject_5,-1.1513737,-0.2972784,0.42809755
Subject_6,1.4705234,-1.0301131,-0.09949098
Subject_7,-0.04867625,0.46577087,-0.36972585
Subject_8,-0.07356698,-1.28638,-0.034650937
Subject_9,-1.6701642,-1.626376,-0.11976085
Subject_10,1.2830131,-0.37081152,0.17738129
Subject_11,-0.8153201,-0.21513103,-0.765842
Subject_12,1.2160494,-1.1351221,-0.2397937
Subject_13,-2.2995985,2.5230577,-0.165158
Subject_14,2.0632763,1.4617171,-0.744668
Subject_15,1.2808843,-1.2548554,-0.20453519
Subject_16,-0.48904642,0.218337,0.40580872
Subject_17,2.1133115,-0.026104944,-0.28078339
Subject_18,-1.074534,-1.2154934,-0.5929041
Subject_19,-0.43556887,1.2116982,0.5174598
Subject_20,-0.93096507,0.9757129,1.5089167
Subject_21,0.9055046,0.3862897,0.15383242
Subject_22,-1.0065091,0.8327711,-0.29536352
Subject_23,2.7466924,1.3760628,1.1242794
Subject_24,1.2789265,-1.2658503,-1.179833
Subject_25,0.8165122,-0.2241687,-0.06634928
Subject_26,1.1289608,1.5847157,-0.19150658
Subject_27,-1.2752507,-0.47340557,0.422222
Subject_28,1.1025664,1.2071619,-0.06367591
Subject_29,0.18886946,-0.5107401,-0.29354137
Subject_30,-1.9346986,-0.59913045,1.6751215
Subject_31,-0.35018688,-0.6974225,-0.13960068
Subject_32,-0.7408346,-0.39443204,0.114211835
Subject_33,1.0951009,1.4454446,-0.05371652
Subject_34,-0.81992674,1.209744,-0.8027858
Subject_35,0.42065147,2.7209675,0.34737772
Subject_36,-1.4768597,-1.8776124,2.6536784
Subject_37,0.9249649,-0.30287763,-0.24480411
Subject_38,-0.47301006,1.3402654,-1.783478
Subject_39,-2.5476043,-1.1249458,0.5320614
Subject_40,-0.113338344,0.15643169,1.7045
Subject_41,-1.26004,-0.8553773,-0.12399356
Subject_42,-0.43234167,-1.4009514,0.031275313
Subject_43,-2.1378775,1.7674732,0.16033399
Subject_44,-0.8792207,0.37681067,0.7134517
Subject_45,-0.75302094,0.98640853,0.288031
Subject_46,-2.1036572,1.2333987,1.0977232
Subject_47,1.344835,0.38710886,1.7021616
Subject_48,-2.4647114,-0.13973005,-1.3768228
Subject_49,1.1329712,0.6436475,2.7738242
Subject_50,-0.8310048,0.597736,-0.12329114
Subject_51,-0.6943764,0.2845073,0.43288952
Subject_52,1.4095614,-0.08658326,2.088846
Subject_53,0.88030255,0.32254112,0.009725912
Subject_54,1.4553251,-0.8848509,-0.059687503
Subject_55,-2.2217305,0.042571615,-0.047332007
Subject_56,-0.7729215,-0.6218869,2.2089462
Subject_57,2.2432353,-1.061616,-0.35853833
Subject_58,-1.5160661,0.2326311,0.14922123
Subject_59,0.63038695,-0.098367564,-1.5684223
Subject_60,-0.8009681,-0.23449576,-0.3409784
Subject_61,-2.315566,-0.4086293,1.2564337
Subject_62,-0.100755565,-0.93087953,0.0022344978
Subject_63,1.0793586,-0.006654882,-0.30612895
Subject_64,-2.3088067,-1.1524491,0.9926563
Subject_65,1.7726351,1.4426001,0.992722
Subject_66,-0.95118046,0.015218977,-0.44091752
Subject_67,0.7138035,1.1574367,2.8087268
Subject_68,0.5866879,0.25665015,0.14166392
Subject_69,-0.85568684,0.20556101,-1.0208311
Subject_70,0.6988146,-1.1787988,-0.59861225
Subject_71,1.2360145,-0.20482,-0.060469437
Subject_72,-0.82066274,-2.5336783,0.4096752
Subject_73,1.3346202,0.846406,-1.3680006
Subject_74,1.4055504,-0.72868806,1.1814578
Subject_75,-2.4419763,-0.5847033,0.52321976
Subject_76,-1.2821373,0.5416127,0.9470075
Subject_77,-1.2653043,0.42248377,1.4193628
Subject_78,0.6086859,-0.17843969,0.38041666
Subject_79,2.3840814,-1.7358513,0.006120697
Subject_80,-1.2363307,-0.09903463,0.020222893
Subject_81,1.5449915,-0.28749523,-1.3900928
Subject_82,1.3756232,1.3090729,-0.6432191
Subject_83,1.5806531,-1.106692,2.1880376
Subject_84,-0.82212955,1.6603338,0.9997866
Subject_85,-0.9051312,-0.31844175,-0.17623767
Subject_86,-0.71491444,-0.89999086,-0.5042129
