,rigidity_left,rigidity_right,tremor_rest_left,tremor_rest_right,tremor_postural_left,tremor_postural_right,bradykinesia_speed_left,bradykinesia_speed_right,bradykinesia_amplitude_left,bradykinesia_amplitude_right,bradykinesia_rhythm_left,bradykinesia_rhythm_right,mirrormovement_left,mirrormovement_right
553935,-0.10529211114596038,-0.021240804100397526,0.01145297547655022,-0.005778144325507828,-0.024382308487425064,0.14203376475792062,-0.0005247564082266898,-0.006110603983074114,-0.03192704067372931,0.005773470820774618,-0.06763306222368204,0.04980611894651599,0.22647206195420821,0.05638174471360724
183076,-0.14992892723643791,-0.03024548503920954,0.01630827141915736,-0.008227691236428747,-0.03471877726907735,0.20224658571037324,-0.0007472180440641907,-0.008701091563061092,-0.04546197151855669,0.008221036478123889,-0.09630495917073212,0.07092058371885024,0.3224810760109946,0.080283835214507
719572,-0.018448203967456056,-0.0037215958746776856,0.002006672915246005,-0.001012387195110931,-0.004272018057933202,0.024885699735732958,-9.194243658744439e-05,-0.0010706373670087213,-0.005593928662041281,0.0010115683515373453,-0.011849971600593201,0.008726517410967083,0.03968011227422208,0.00987863112627474
808484,0.08354750474694583,0.016854217871525634,-0.009087741831553586,0.004584859541800768,0.019346948331872227,-0.11270138385665973,0.0004163853115883853,0.004848660642532643,0.02533356538503284,-0.0045811511950439865,0.053665688014845614,-0.03952031081742291,-0.17970174085445478,-0.044737958360158814
560827,0.1679566519728226,0.03388225673401024,-0.018269207400558596,0.009217003676398328,0.03889342569301846,-0.22656508010145515,0.0008370648899314048,0.009747326512488663,0.050928401003624835,-0.009209548737947326,0.10788484123005482,-0.07944820267133501,-0.3612567824619006,-0.08993730842148828
138134,-0.10951353820136234,-0.022092401662000327,0.011912154231875416,-0.006009804746409664,-0.025359856905836864,0.1477282576387644,-0.0005457952199199312,-0.006355593552551331,-0.03320707648868382,0.006004943869050816,-0.07034464275524677,0.05180297223169639,0.23555189974282342,0.058642231467784356
560807,0.08451491543095102,0.017049375710037395,-0.009192970330812233,0.004637948405661341,0.019570969917865,-0.1140063722363287,0.0004212067075153314,0.004904804103943117,0.02562690702212489,-0.004634197119330441,0.054287092090374856,-0.03997792317862725,-0.18178253769648478,-0.045255986744480836
793621,0.0015336451578501498,0.0003093855370822629,-0.0001668197188888984,8.416226980091646e-05,0.00035514350450349674,-0.0020688102195068336,7.643403819798666e-06,8.90047517158269e-05,0.00046503722644399004,-8.40941972945694e-05,0.0009851176622922841,-0.0007254571337043936,-0.0032987065927753134,-0.0008212352172452808
120549,0.02270078834492706,0.004579478869891407,-0.00246924075681601,0.0012457574449994957,0.0052567815224682235,-0.030622222277726818,0.00011313653061134632,0.001317435144662836,0.006883412108714404,-0.001244749845848686,0.01458156564579427,-0.010738108982540795,-0.048826966127926585,-0.012155801981090897
420330,0.17886598470008508,0.03608301989474327,-0.01945585204877598,0.009815678147895301,0.04141968063323276,-0.2412812215235025,0.0008914349865682958,0.010380447183072239,0.054236366870352715,-0.00980773898686027,0.11489231378551512,-0.08460862274010861,-0.38472158956281177,-0.09577903014337164
