Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
Subject_1,-2.1304465100878383,0.3745677388341745,1.6148418957119566,-2.1383297552083507,-2.0613794153003706
Subject_2,-1.6571020252502335,-2.0547222212749774,1.0581626285451693,0.31704894487762475,1.6159910155992696
Subject_3,-1.0577865708066252,1.329478171505358,0.7781018302793477,-2.2058016252901,0.8925222964470166
Subject_4,-3.3822228457835455,2.979645459415349,-1.1268844127039257,0.8895444541918702,0.5869213061656732
Subject_5,1.6923529298258506,-0.42323341125498715,-0.4252379184178682,2.2125480621206943,0.5214537587914516
Subject_6,0.7071831655637689,-2.3181825150414235,0.4584366425963884,-0.4376436966597624,1.6695333982687004
Subject_7,-0.7573405061720354,0.9275540936572167,-1.8554208795033262,-0.21887244732406455,1.9233929708195474
Subject_8,1.9901386882286638,-1.9764813140971214,-2.940438917493196,-0.47181533113639906,-0.2126336567514216
Subject_9,-0.6092103504229109,0.3232680916174599,-2.1979974318235262,4.02727461948882,-0.7867628505702694
Subject_10,-0.09893189664607654,2.4029599039509497,0.992946272683804,-0.23812676892984125,-2.1824334975210498
Subject_11,-0.7562265003824706,-0.6109008694582534,-1.5369209276110474,0.22586715336235755,-1.4430681002553145
Subject_12,0.7573472709867974,2.9187151658858124,-2.9166675198543066,0.6670415769785645,0.8836164366295836
Subject_13,15.122559937746834,-0.09003876066074606,-2.825992309878397,-0.1055192219902191,-1.0249389504538715
Subject_14,-2.204887065313492,3.1307857501454652,1.328586083920829,0.82141367539285,-3.067436665958597
Subject_15,0.16826533266639593,2.0274734902858036,0.15845308266219396,-3.2444581621453663,0.9413411387713383
Subject_16,-1.21448173624209,-0.6498389962620739,0.23576152886958315,-1.8335321278000238,-2.347593458516932
Subject_17,-0.374273358832225,4.468453490619007,-0.19712041439338518,0.2512621523002524,0.264314992531645
Subject_18,-0.4295064776233027,-0.8639616667078003,0.39976980368445525,-0.4140811554860495,-0.2686320581580852
Subject_19,6.706364309477362,-0.15749314832464456,-1.0432467288447116,1.5765639191356056,1.008979476493907
Subject_20,-0.2823141987386308,-4.262293586327528,2.991239735159899,0.9018930771769607,0.2396216695778475
Subject_21,-0.8059458912094539,0.38610060911382016,-0.8041002708861791,-2.592052684239243,0.9207870762609969
Subject_22,2.0732702186912793,-1.254272478042893,-0.5557341324488898,-0.2959694178098232,1.323982766604289
Subject_23,35.413899455540935,2.7160097704014206,2.8013024179735617,0.4662548383462422,-0.20927830142315018
Subject_24,-0.7081937307536744,2.2998712032824096,2.0862997348843777,-0.6498699376663064,0.45293853505331905
Subject_25,-1.4768422569526405,0.07141966089197262,2.41624704931332,-0.7638889723495541,0.764151332306079
Subject_26,-2.2633364637120064,0.8997280276149004,1.1592015380162484,0.7067569141269145,0.08939702153741325
Subject_27,-2.3526809770987085,1.9209553363444714,0.4766866177996785,0.09258012776467765,-2.54271309882031
Subject_28,-2.052686608339274,-0.8474857696150491,-0.2634049621076297,-0.4961610855783749,0.14481814561919668
Subject_29,-1.9858415572890817,1.2734751822594377,0.961388702688045,-0.3587555618736511,-0.7175171881629367
Subject_30,-1.3280065479063636,0.3022909728579758,-0.8233388895331406,-0.3487957044700557,0.24993766146783383
Subject_31,-0.6966019675804866,-1.7941955043863669,0.09408629363896669,-0.8390267924187291,-0.8290891120819757
Subject_32,0.6901482336142123,-2.1426566515613414,-0.6820680779979715,-0.8739852184805869,-0.03070441601801538
Subject_33,-3.058588263176296,0.42974768445602224,0.7581557523860534,0.4726373298018598,-0.24248224777942523
