Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
Subject_1,0.24423145699641613,0.013472182669984324,0.08412975473006519,0.11457935553727434,0.329306700206487
Subject_2,0.2946650327183622,0.010174999343421944,0.04877249463989347,0.2760696604345417,0.55234595529262
Subject_3,0.1910410617472869,0.00969532376448485,0.044355995891355464,0.22550326131890355,0.6422984967353481
Subject_4,0.3897040771667293,0.0,0.18193355710994824,0.2095954781667068,0.3810249699625265
Subject_5,0.25833280932905217,0.009470049829564956,0.062142164178442975,0.23859329175642668,0.5277013269850355
Subject_6,0.14148807269762836,0.0017332393347051717,0.0552001928614621,0.39165803585235964,0.8564799735287053
Subject_7,0.29050923234332454,0.00599713757288888,0.014017763962492893,0.28863775771115363,0.7503551350011751
Subject_8,0.17246163756609567,0.012801165251288316,0.06238050312585117,0.20702533415519495,0.7999674225410258
Subject_9,0.059403218238314535,0.007893429787000687,0.06330568313664951,0.2990521469930675,0.9332961362827453
Subject_10,0.3464233293488329,0.010131121048891842,0.052692302603419144,0.20556167500404404,0.41326816289979756
Subject_11,0.1445494038996279,0.010865968533352895,0.057334288117940224,0.2533563408221895,0.8456911330777866
Subject_12,0.0,0.00561309586640846,0.07168330634478266,0.3246412413600532,0.42969572642723125
Subject_13,0.011665339692938651,0.004353115423567573,0.004847949152395732,0.5690007759413981,1.0061022030747195
Subject_14,0.2898370953159847,0.006535506979902732,0.053589361876937525,0.1957403445065373,0.41997491883804977
Subject_15,0.25758413365650545,0.0073661528640486685,0.06564442344016062,0.19721366408490018,0.42586918782804384
Subject_16,0.23392328832229364,0.004107908100459567,0.0732209913512762,0.26137959070105443,0.7629032776853304
Subject_17,0.6805514930299009,0.011179066706666027,0.020130340834275038,0.26491133902698083,0.12430094245059944
Subject_18,0.10370516579190629,0.017073588626004103,0.058120390104923605,0.2678667982190738,0.4767077808200245
Subject_19,0.14006999311326096,0.014310042954733997,0.06430800915076901,0.24868098748048414,0.6143711103708213
Subject_20,0.36796549969959574,0.014245841539512923,0.22024798108592017,0.0,0.5122384523911827
Subject_21,0.24330413724190908,0.012244130951945823,0.04853007574378225,0.24014440803938608,0.6807290772589198
Subject_22,0.23150918310278265,0.01756703051186102,0.061827050168959306,0.14096816971091716,0.54590622411024
Subject_23,0.11252038172223865,0.005201207277115783,0.10578720739630804,0.3724723472425233,0.45380593727282054
Subject_24,0.24463609505501646,0.010981480300852603,0.03979473801231447,0.1939723173444526,0.289325188098909
Subject_25,0.31578559286859864,0.007595001655288401,0.0802135504504766,0.27370392896184925,0.35233739882622295
Subject_26,0.22441390055595647,0.011107165381511649,0.04680341363212652,0.24375633021921825,0.5456102972588907
Subject_27,0.20698739497947677,0.011615312071881777,0.05452531328361727,0.19735173237872383,0.553869108216785
Subject_28,0.1904286218962021,0.0065088259759423115,0.0567327385703009,0.2190189811776239,0.7428731481619683
Subject_29,0.06340612478306486,0.005864597251803356,0.09429735496892455,0.24620698277806885,0.6888138784882883
Subject_30,0.275092579860026,0.005586483105602018,0.06075360772002566,0.2878005459629708,0.765754851659703
Subject_31,0.14738626460485674,0.010040049212989519,0.06128320087131532,0.19433712635188455,0.8600080729337857
Subject_32,0.19498927080877765,0.00910117941413617,0.04820499810132305,0.2791892099200627,0.8391154427584415
Subject_33,0.3351962589935799,0.007536589630482295,0.05235768266506968,0.17670210582168933,0.4447681415939254
Subject_34,0.12595260111591652,0.016759213703606137,0.06461242735004773,0.20917823477392658,0.7455785010916002
Subject_35,0.38451684893113675,0.0027830878088023598,0.07636220056426275,0.31871524146088004,0.45002557442099955
Subject_36,0.30662513719832935,0.009424913597760551,0.09255122583835983,0.15569936689645938,0.5005911276015598
Subject_37,0.2994618113806512,0.009003365557053283,0.06179702794849378,0.23538022180632495,0.584858685836187
Subject_38,0.3038034360359893,0.012010227041159689,0.05255052514114362,0.21636083725255983,0.4710554559083056
Subject_39,0.0042441052164966025,0.007424733287974578,0.05844829916645784,0.42462775720223345,0.8153904030904471
Subject_40,0.4407083983663159,0.013631689471702482,0.12772308281745762,0.007133448308825476,0.2876296992500394
Subject_41,0.29297832273687446,0.0029725815455131387,0.03492847151060175,0.27799488460247823,0.8466602148924021
Subject_42,0.2682411395054736,0.003765780904407195,0.029813881388434337,0.2997135423409503,0.718158369899425
Subject_43,0.22231693479718284,0.00949132307795602,0.03984869663106627,0.31090745009381765,0.7485438128324593
Subject_44,0.14158713031060935,0.021267508488608183,0.09845073524627249,0.04559435593454488,0.8178666855783597
Subject_45,0.3027775901835187,0.01311307584503209,0.08711946513296268,0.14832652685852973,0.6691539925910409
Subject_46,0.2253663513832706,0.0063966319681577856,0.023447414314530086,0.38191751639895694,0.8654098287747554
Subject_47,0.47586375599553216,0.013848445267922171,0.11058235230033941,0.007744225050683667,0.42889028891369946
Subject_48,0.13167249335151987,0.01578662089551413,0.052532111135122586,0.25759849865036427,0.7585326675262593
Subject_49,0.15063705260982685,0.010265164281189466,0.34031372744966065,0.1570541627748095,0.030073496634435162
Subject_50,0.3665863176899601,0.019863047969626894,0.03539087646604594,0.20219086183505652,0.6233724765971922
Subject_51,0.5220947321552079,0.008496078016405792,0.05629127090281314,0.10607032083750671,0.33489431396409713
Subject_52,0.24529915464248514,0.011030023599755542,0.10595984414524129,0.09326020251376622,0.36305796988051275
Subject_53,0.40831493251726897,0.010700374803843334,0.06900061621236399,0.030677588129603958,0.3518842974720305
Subject_54,0.1581623930103487,0.004186746146127479,0.05690075478038844,0.2508774788697239,0.5710511507326003
Subject_55,0.2237965318493761,0.0009239145136749718,0.023056946844340634,0.4399842479450174,0.8457644249645342
Subject_56,0.11863190482961898,0.013011660000653815,0.03212451166737619,0.29075293060252844,0.6661302924404249
Subject_57,0.5600322017496937,0.008290858754018885,0.04099993902980032,0.183571825428376,0.23312980328940827
Subject_58,0.4127160019765869,0.014515061163152581,0.07434621311935435,0.1311002777790985,0.5828862912861664
Subject_59,0.3272125999183804,0.005590151689032077,0.05135367238084029,0.2760915239787476,0.6744864209438833
Subject_60,0.49007349247210413,0.011012203287828363,0.0334530205680965,0.1996488255744833,0.6720697623103109
Subject_61,0.3897952567738135,0.00688177927147335,0.08620432265404251,0.20513359372573794,0.5634836718228123
Subject_62,0.02727212075738062,0.01796645176430597,0.047892214381151606,0.26049073379343046,0.59255857882121
Subject_63,0.2732700209957748,0.012787540599064695,0.061438786316851846,0.13929982441170022,0.5109245409488211
Subject_64,0.5368947071510832,0.002447557834045652,0.06763693638848044,0.12120317591614559,0.7400831441025334
Subject_65,0.07411029668846994,0.011366519375355582,0.07441629612781984,0.26515003508193213,0.5326084500999402
Subject_66,0.041461391246488295,0.011062830939398048,0.05688057854107079,0.2226920364726511,0.8040382935895266
Subject_67,0.10678479353180596,0.0012611919443157986,0.1701337743546202,0.26752550841020645,0.4299299020078482
Subject_68,0.3623193026257294,0.02341595971833798,0.050708451038578274,0.0,0.5138092893871758
Subject_69,0.0,0.016534742028673884,0.05200421602180212,0.22741033134292127,0.5035890012469278
Subject_70,0.24475895661772268,0.00576528594982607,0.03153394065245611,0.3067607167042537,0.6942261302685535
Subject_71,0.16939470982393554,0.002935516320834525,0.05321709529208735,0.3435355577033878,0.7692719569504174
Subject_72,0.2689546704076916,0.002985255131823405,0.03442809106842332,0.36552391657492467,0.6363514903784819
Subject_73,0.32238088912532925,0.004029897267790675,0.06564896358375807,0.2276200177323805,0.5667308017982695
Subject_74,0.40094314196033887,0.008050771766415341,0.060997013885510175,0.20665625755413566,0.5484212521679227
Subject_75,0.1468437565464694,0.015846446699257246,0.0862950956999329,0.1736794583212187,0.6608786894014383
Subject_76,0.3315470210764312,0.008262682844670464,0.10190065665103468,0.15920959255969086,0.696168896731599
Subject_77,0.06038476484938333,0.008768169736413717,0.06355601229513377,0.31080975688341034,0.8298823315162227
Subject_78,0.051432793614976796,0.0028703457399029803,0.07772877096685071,0.35307334124610074,0.8172921005918528
Subject_79,0.12476833407968056,0.0031832515278889012,0.05269996332589499,0.5439177836162776,0.0
Subject_80,0.20361756776184803,0.0054289231484780705,0.0523831078390904,0.37024782755093044,0.6070976602714878
Subject_81,0.3508724865374002,0.002139008744593562,0.06131074209931145,0.2812002167532848,0.3882030450786723
Subject_82,0.1166479719828207,0.011500524506180507,0.09378368001790802,0.0884607084264801,0.44698743869951335
Subject_83,0.0,0.010733395611932081,0.32756456362895037,0.0015233644096805726,0.19146377836399217
Subject_84,0.18943281740568993,0.013630276033509215,0.06831795483631792,0.23924366082973744,0.7591679264432835
Subject_85,0.1660073653948011,0.007526808435133494,0.0391238806460428,0.2995262349246727,0.7762397510579666
Subject_86,0.3422249404532385,0.01833386643647942,0.0,0.20279267164334583,0.6134031841944889
