Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
Subject_1,1.0756975399591608,0.37814085800994035,0.7659534912024654,0.033272908346428105,1.068907232370732
Subject_2,-0.4134122531740612,1.570576108190383,-0.9086119714173052,1.114839577008409,0.991552400909896
Subject_3,0.5839978766743922,-0.17947630262940237,0.4301873966142391,0.1936900051558939,0.18186310775280523
Subject_4,0.32362737408635694,-1.0361655536449077,-0.6012858681152637,-0.1524129500519375,-0.6076814309368043
Subject_5,-0.009226916189544373,0.27242338716257236,1.2562703875044718,-0.3564930828175651,-1.8905821489473322
Subject_6,0.2060042758425329,0.1866742545180595,-0.231075523166747,1.6018915333988006,0.19305156291730377
Subject_7,0.39851807768234887,-0.0014538219054987173,-1.2240266115654272,1.2749965132144148,-1.7068363144805878
Subject_8,-0.6890377926525685,0.14991378858615292,1.1845874760055788,0.0950241688305338,-0.3503191098170982
Subject_9,-1.9243770337172357,-0.8429542785340404,-2.082146642284789,-0.20279052802334246,0.35296570281221185
Subject_10,0.03831010803287124,0.36254761094846943,0.29393557577168833,-0.1816592755918936,-2.0955746807976614
Subject_11,-0.3540851647950428,3.191736527303455,0.6937886498718994,-1.2366365527070815,1.2492963871689968
Subject_12,-1.43731277290999,-0.48926333498538255,1.2385343783226885,-0.9138901210210392,-0.7771477132786547
Subject_13,-1.1289240504982365,-0.8726961634975134,-0.5072396034175751,1.940996910130614,-0.11471538164027242
Subject_14,-0.2764278450472454,-1.125261632530676,-0.45938070167629963,-1.008194891644838,1.0712479854575803
Subject_15,0.6711254148355723,0.3412307847940923,-0.13010623531540785,-0.7081655729144908,-0.303990587161537
Subject_16,0.36494803514843405,0.6226329770907306,0.5710474870832531,1.7996359864972116,-1.0526814518439715
Subject_17,0.447836084801208,0.9668885223643289,-1.098639363681964,-1.0155829377842989,0.056933188637199504
Subject_18,2.0277659449278356,-0.1999741857852686,0.14562753333456008,-1.3688455372048705,0.6367369449318769
Subject_19,-0.03165867818999996,-0.23857811762011463,0.2171311888964176,-0.15719040633946674,0.02240575888138812
Subject_20,-2.2201633945017236,-0.2885448048673763,0.06258658286252672,0.32573978979791945,-0.8873700553679132
Subject_21,-0.12334208998929883,0.9955398037141358,0.10398391012212911,-0.7459546014484845,0.2694905034728565
Subject_22,0.4097924461552389,-0.2921310731198364,-0.2722183816672405,-1.7025234322860858,-0.01354367614588058
Subject_23,0.107979480760221,0.6879416495660795,0.9402484150607472,-1.1273576787802009,-0.00438989258874381
Subject_24,-0.19398359743163104,-0.37951156289856114,-0.6084476202238656,0.297279947083913,0.7894721553399268
Subject_25,-0.5189181107158236,0.37483020539638967,0.8131687189400806,0.012133560826232723,0.33913202513657664
Subject_26,0.17811172084702784,-0.5924845516229756,-0.06868301162849245,-1.3346678854360976,-0.10200887997518773
Subject_27,1.5245545159041036,-1.2240847463148115,0.8433769440520694,0.9852519223764638,-0.31548950968757383
Subject_28,-0.028168879002734442,-0.09945326652756988,0.12343322357176391,1.1029873045420657,0.2644342569919728
Subject_29,0.35975972556788893,0.0827101980791458,0.2970282242809725,-1.1451855386483825,0.9734893216495467
Subject_30,0.528634686575617,1.2418576726709711,-0.827928695989087,0.19685764630417005,0.5192176659052518
Subject_31,-0.20568178703384887,-0.2639746646625645,-0.8085529195321554,-0.6401991850692136,-0.10656429844659365
Subject_32,-0.7142615774794288,0.43731439167978314,-0.7078357362085838,-0.7178201122786936,-3.003074320801114
Subject_33,1.112462924218509,-1.9745764031900337,-0.25479364904962903,0.5747972819217224,0.002022438580556489
Subject_34,2.0084136349826465,-0.06556886745381073,0.5416009246501359,-0.6031814757384547,1.0594529054921167
Subject_35,1.1985036522755697,1.2627983571078043,-0.2991432180857636,0.9945604582774901,-0.1288410333562624
Subject_36,-0.6206800048164466,0.43398068721956123,3.6356298819827426,-0.47966790052857794,-0.6182288180395512
Subject_37,0.43127639325910455,-0.48033335872191746,0.18784771282540905,1.235131466961923,0.3665787650518923
Subject_38,-2.002519776944088,0.45676297399325005,0.6584806394447796,-0.5645784523129708,1.0593897469955602
Subject_39,-2.1599766946804966,0.4754217224837993,-1.3063989300540915,0.11388026410909889,0.14980511229343088
Subject_40,0.26065059202955654,-0.6129440844758777,1.2350663000031168,-1.0638407577497042,-0.47993890828846053
Subject_41,-0.12169714322834642,-0.9351878173708267,-0.536879808784008,0.7002827349387227,0.9413663387973629
Subject_42,-1.218605562781464,-0.5154342096837514,-2.358197647618847,0.31081215402795037,-0.5873025537909039
Subject_43,1.3146396097883188,0.32228312097774175,-0.34804849438710295,2.0308326061094886,0.25752507717097184
Subject_44,0.5439783377907943,0.18504182981940434,-0.3707612609924962,-0.27458227384423983,-0.8987343609016191
Subject_45,-0.4919965064594376,-1.390796806322256,0.048354786157016875,2.5712470959585954,-0.8265387568573839
Subject_46,0.020708670006503893,-0.56827349353288,-0.1283441994112752,-0.24785885779958816,0.30378436263534314
Subject_47,-0.6868600596591508,-0.2741521802793918,2.908919028005861,0.9832290487841784,0.26553755916127164
Subject_48,-0.9577554297899984,-1.0796718685053017,0.06658737490706498,0.3673204706313739,0.2972155650746091
Subject_49,0.48068987077627257,0.9456035399571104,-0.10210589564002269,0.17519514680592232,1.0140089455333678
Subject_50,-0.6089756299288753,2.154511026892226,-0.3643576374587699,-0.025474607640926513,0.4031623930548713
Subject_51,0.9650694764545451,-1.1784318382058634,0.6536385006606373,-1.3812373609904605,-0.45684689243916504
Subject_52,1.1194329163204353,-0.9653597902388076,0.31667968324594337,0.3828004331626192,-0.5004870557375841
Subject_53,0.8794383205228026,-0.5864606010950513,-1.4315143793577543,-0.9839653778422447,-0.1932495600712451
Subject_54,-0.3599809422951463,-0.5389151081479252,-0.2606013819998458,0.9847647018939975,-0.8090276919925226
Subject_55,-1.0567502736533603,1.023633345739357,0.2687847285615561,-0.03945660283793284,2.1107316720813953
Subject_56,-0.7092488671524794,-0.2134520677715296,-0.23665652493293707,-0.7995941642444867,0.25483538679428275
Subject_57,-1.001765030825213,0.28867687299946276,-0.4104560296500424,-1.6597280137941561,-1.994994541811773
Subject_58,-1.1881017081602228,1.251467289355792,0.022649258774006583,-0.4562761810390913,-0.9589256447090303
Subject_59,-0.9329857694932177,0.7364943939302194,-0.564180524431548,1.3507222725854329,2.2360081904510585
Subject_60,-0.9770589327503709,0.19725135313459274,-0.4104067928581082,-0.7261216599648609,-0.08144416082928475
Subject_61,-0.15049980682258873,-1.4157904387621996,0.009099508731138033,-0.13693314522156552,1.3327865896189364
Subject_62,0.6572857193918893,-0.6851605575831964,-1.001608677643687,0.19756470067193466,1.568852961837812
Subject_63,0.9208126703634225,0.5447117134619692,-0.05370689076082976,1.1532650514349552,2.8907341307667647
Subject_64,0.6624917173245861,3.2189388107240053,0.5618842555169724,1.5400867414794004,-0.38379633604346697
Subject_65,1.6896487541021337,0.6198095865928812,1.8184926396115915,0.32131813330930714,-0.05687552104101994
Subject_66,1.4415216436403488,-1.0221240975555024,0.18681285209534806,1.992492886798508,-0.29274385674420483
