Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-0.27734035,1.4262326,0.6162895
Subject_2,1.7130619,1.0150765,0.32272294
Subject_3,0.518885,-1.0487207,0.41674227
Subject_4,-0.8622518,0.70119303,1.036241
Subject_5,-0.90461427,-0.99577504,-0.7356712
Subject_6,0.086484365,-1.2534156,-0.48715934
Subject_7,0.15445536,0.10925769,0.43431062
Subject_8,-1.2092594,1.1698265,-0.2579691
Subject_9,1.0819446,2.4778464,0.6941261
Subject_10,0.7328468,0.41360867,0.011568334
Subject_11,0.0035596713,-1.6593677,-0.47753957
Subject_12,0.31862372,-2.2149248,-1.6028419
Subject_13,0.95787954,2.5191238,0.4078582
Subject_14,0.11492348,-0.9568831,0.8920007
Subject_15,-0.08528267,-1.5900809,-0.043507397
Subject_16,-0.71224964,0.4690152,-0.23424271
Subject_17,0.07341895,-2.3952954,-0.27993825
Subject_18,-0.43083155,-1.6047411,-4.4213657
Subject_19,1.2018024,-2.1279802,-1.7764653
Subject_20,0.051193498,2.3939602,-0.314321
Subject_21,-1.7262877,-1.4390237,-0.7340306
Subject_22,0.44220826,2.2131612,0.24291341
Subject_23,-1.0651503,-1.6041963,-1.9450171
Subject_24,-0.18820032,0.94014996,-0.5551758
Subject_25,0.39626566,1.3088917,1.004851
Subject_26,1.3319032,-1.1438074,-0.6363675
Subject_27,-0.06425879,3.0197551,0.96005493
Subject_28,-0.13692267,-1.1411501,-0.86967695
Subject_29,-1.756119,0.9270327,0.443328
Subject_30,1.0000046,1.3778355,0.5154846
Subject_31,0.73115116,1.1935561,0.4889909
Subject_32,0.5271176,-0.9514089,2.3654337
Subject_33,1.8294157,-2.6497793,0.067201935
Subject_34,-0.9789568,-2.0437584,-1.2786988
Subject_35,-1.1717359,-2.1253538,0.29929152
Subject_36,-0.7184612,2.7278504,0.35852367
Subject_37,-0.7635984,0.75444967,0.35105044
Subject_38,0.23014186,2.036672,-0.55335736
Subject_39,-0.64801836,0.8082185,-0.15064538
Subject_40,-0.27993098,0.829595,1.504872
Subject_41,-0.20496933,1.5360645,-2.1885202
Subject_42,1.8034563,0.75237155,0.530505
Subject_43,-1.3042552,1.9923493,0.69657034
Subject_44,0.91428995,1.1125802,-0.9150172
Subject_45,-0.8147976,-0.47651857,-0.16861738
Subject_46,-1.0204418,1.9710698,-0.592772
Subject_47,1.4726739,-1.1375626,1.0670865
Subject_48,0.03818813,2.1522448,0.05327577
Subject_49,0.04008065,1.1255355,0.034899633
Subject_50,1.1567078,-2.564716,-1.7252352
Subject_51,-1.3711854,-2.0752184,-0.6114923
Subject_52,-0.14005157,-0.88752055,0.07340753
Subject_53,-0.46949717,-0.9288292,-1.4501141
Subject_54,0.4137117,-2.5130868,-1.1057978
Subject_55,0.10060205,3.5868137,0.8148635
Subject_56,-0.9128867,1.2974949,-0.101768784
Subject_57,-0.03047652,0.4300168,1.7818476
Subject_58,1.9325178,4.1236014,0.4704185
Subject_59,-0.7572967,-0.84351695,-0.038916714
Subject_60,0.48761195,-0.36551276,0.09342397
Subject_61,1.9470252,0.96266615,-1.4636298
Subject_62,-0.8056828,-2.30538,-1.8781822
Subject_63,0.4354705,-0.02328533,-1.0381372
Subject_64,-0.13095348,2.0548384,0.5877633
Subject_65,0.46957725,-1.311399,-2.8197918
Subject_66,0.35306787,-0.744775,1.551988
Subject_67,-1.3134664,-0.72610444,1.840296
Subject_68,-0.49829388,-1.5918473,-0.8959202
Subject_69,-1.473887,-1.8288709,-2.2759182
Subject_70,-0.9146851,0.77935266,-1.0377536
Subject_71,-1.9175782,-0.65544,0.32217652
Subject_72,0.62406516,1.3404815,0.71921384
Subject_73,-0.6722493,-2.3826258,0.6150753
Subject_74,-0.41766977,1.6678406,0.26586086
Subject_75,1.4217597,0.03403976,-0.22231501
Subject_76,-0.8552869,1.1546146,0.96053153
Subject_77,-0.9345036,1.8968513,0.10839592
Subject_78,0.14119695,-1.166906,0.48752865
Subject_79,0.7175487,-2.5902944,-2.046104
Subject_80,0.38831472,1.9100891,0.06710827
Subject_81,-1.730236,2.5245748,0.593154
Subject_82,1.148343,-0.60098565,0.20688577
Subject_83,-1.7040187,0.7096301,0.25087905
Subject_84,-0.4860786,1.8814175,-0.18286502
Subject_85,0.95803905,2.2277434,0.6540534
Subject_86,-0.7010086,-0.390579,-0.38993022
