Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-1.3974919,-0.6263396,1.27139
Subject_2,-1.3933263,-2.5334234,-0.19786303
Subject_3,-0.6719897,0.7442185,-0.82098234
Subject_4,-0.4352001,-0.4660509,0.719317
Subject_5,0.54457664,-1.0305805,-0.58050865
Subject_6,-0.36281914,2.2600496,1.5771376
Subject_7,2.0046134,-0.03742173,1.1756591
Subject_8,-0.21454458,-0.548348,0.10913129
Subject_9,-0.3328432,-1.9865361,-1.1947445
Subject_10,1.4277418,-0.51519805,-2.3340802
Subject_11,0.6162338,-1.1130894,-0.5560066
Subject_12,-2.1076295,1.1949946,-1.4810106
Subject_13,1.0099931,-2.4635808,-0.16977774
Subject_14,0.0019399476,0.76786417,0.11858236
Subject_15,-0.86281615,0.6596767,-0.085774526
Subject_16,-0.9051166,0.83971906,1.0199726
Subject_17,1.934595,-1.059534,-0.71307576
Subject_18,1.0619273,1.4711642,-1.4912751
Subject_19,-1.4506266,0.840382,0.07528048
Subject_20,-0.5808942,-2.7455225,-0.046262488
Subject_21,-0.25774512,1.3999817,-0.76174504
Subject_22,-0.2359641,-0.5010328,-1.2686013
Subject_23,0.45460075,2.3542876,0.09330798
Subject_24,-0.02181874,0.81182927,-0.50918573
Subject_25,0.41334274,-0.7693088,-1.6636603
Subject_26,2.1519592,-1.0785861,0.2380421
Subject_27,-0.3500596,-1.1065538,-0.34285858
Subject_28,0.12811571,2.580974,-1.1597503
Subject_29,0.78376526,-0.077841766,-1.2669277
Subject_30,0.7199852,-0.9606832,-1.0001804
Subject_31,0.60356605,-0.76714677,1.1873128
Subject_32,0.19813393,2.1349344,0.00892292
Subject_33,-1.6972797,0.89541173,1.3070164
Subject_34,0.95525634,1.3701301,0.30969998
Subject_35,0.16663674,1.0437745,0.17353071
Subject_36,-0.741299,-2.0234435,1.8090158
Subject_37,0.17831002,-1.6140264,0.87362784
Subject_38,0.11410613,-0.88376343,-0.35653526
Subject_39,-0.05522329,-1.2068307,-0.79705566
Subject_40,0.08958627,-1.8574626,0.42297557
Subject_41,0.17381294,-0.70983845,0.58754057
Subject_42,0.7704075,-0.3202856,-0.3041204
Subject_43,-0.6361422,-1.4707183,-0.97694695
Subject_44,1.5209969,-0.15470058,-0.060970914
Subject_45,0.85168296,-0.7748044,-0.8651166
Subject_46,0.6117231,-1.2868428,-0.924659
Subject_47,0.2745826,0.93651754,1.6770939
Subject_48,0.010432884,-0.94686645,-2.1430633
Subject_49,-0.40931895,0.9609188,0.032238804
Subject_50,1.7659227,1.8081555,-1.5647013
Subject_51,1.134664,2.670407,-0.03487424
Subject_52,-0.21062714,-0.22138962,0.10273694
Subject_53,-0.9626059,0.8521857,-0.04213276
Subject_54,0.670176,1.1114962,-1.2515829
Subject_55,-0.67510045,-2.4007895,2.33483
Subject_56,-1.0973231,0.8957119,0.2860124
Subject_57,-0.44445625,0.9805866,1.3759475
Subject_58,-0.92471266,-1.912529,-2.5732398
Subject_59,-1.1382866,0.32905284,-0.6889386
Subject_60,-1.1040995,1.01227,-0.8427538
Subject_61,-0.88694835,-0.3680534,0.8914691
Subject_62,0.187333,2.9834425,-0.13890845
Subject_63,0.3919505,1.9627179,-0.24914604
Subject_64,0.6865549,-0.7579009,-0.97354096
Subject_65,-0.66977,-0.6063271,-0.19699487
Subject_66,-0.56111753,0.4161516,-0.28830767
Subject_67,0.8790693,-0.32126042,-0.28379804
Subject_68,2.0679684,1.8417257,-1.2352229
Subject_69,-2.02103,3.738991,-0.7685096
Subject_70,-0.5971741,-0.27667898,-2.208496
Subject_71,-0.75000876,-1.4029356,0.047335356
Subject_72,2.0823762,-0.9499769,0.65970635
Subject_73,-0.25746724,0.59919214,1.897356
Subject_74,-0.96804017,-0.6128473,0.10668789
Subject_75,-0.6862892,0.9263308,2.2974179
Subject_76,1.0160861,-1.3603516,-0.3350466
Subject_77,-0.9055875,-1.8236943,0.33789998
Subject_78,-0.46640778,1.0035137,0.24218212
Subject_79,-0.12933564,1.9202279,-0.0075475504
Subject_80,-0.3921767,-1.8334627,-0.55944014
Subject_81,0.30530176,1.362152,-0.0044770427
Subject_82,-0.84175974,0.74574864,0.6786019
Subject_83,-1.2186688,0.8258773,-0.101593696
Subject_84,-0.44633847,0.5999164,0.92114115
Subject_85,-0.38661095,-1.3334696,-0.07089657
Subject_86,1.1451554,1.4913162,-0.3458686
