Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,2.1882007,0.53214145,1.8728048
Subject_2,0.7662978,0.2505653,0.8951707
Subject_3,-0.19351886,1.0367581,0.25973082
Subject_4,-1.0154228,-2.0981765,0.48078623
Subject_5,0.628781,-0.8015754,-0.70633334
Subject_6,1.5025877,0.27318344,0.1714624
Subject_7,0.18944895,0.45505595,-0.33641148
Subject_8,-0.32899505,0.9603627,-0.9953475
Subject_9,-0.47167674,-0.13693544,-0.29031986
Subject_10,-0.45689026,0.09932578,0.5756666
Subject_11,-0.5257993,0.2733432,-1.083275
Subject_12,1.1889573,0.040088248,1.066576
Subject_13,0.7910291,-0.119401805,-1.2632829
Subject_14,0.051313464,1.6770114,0.29911548
Subject_15,1.3215009,0.18108153,0.46539536
Subject_16,0.6539013,-2.2999735,0.8218536
Subject_17,0.8119928,0.34124848,-0.4706453
Subject_18,-1.5279845,0.048301794,-1.3303345
Subject_19,2.0066957,-0.1922902,0.59986186
Subject_20,-0.9246312,-2.403562,0.078008085
Subject_21,-0.42720562,-0.57118934,0.028949477
Subject_22,-1.1583612,0.1604639,-1.0570954
Subject_23,-0.8981883,0.10192263,0.52677786
Subject_24,-1.0576135,0.46431947,-0.6957368
Subject_25,0.37499055,0.22873859,0.20355847
Subject_26,-1.0697116,0.59550667,0.722724
Subject_27,1.0997486,-0.10581917,-0.11233063
Subject_28,-0.4785971,0.7730861,1.1961495
Subject_29,0.06134902,0.28651378,0.030600704
Subject_30,0.16059834,-1.0131338,-0.5459704
Subject_31,-1.175901,-1.0111493,-0.12443895
Subject_32,-0.23095357,-0.05540282,-0.78094566
Subject_33,0.75191325,1.0498033,1.8365501
Subject_34,0.2586448,-0.71540517,0.16396843
Subject_35,-0.45536125,-0.5407721,-0.16690174
Subject_36,0.6428188,-1.4659973,-0.6030878
Subject_37,0.9913245,1.6695156,-0.2744971
Subject_38,-0.69423354,0.61787117,-0.73493975
Subject_39,-0.17780447,-0.32020834,0.6416054
Subject_40,1.144543,-0.93400365,0.0825245
Subject_41,0.31831855,-0.2539759,-1.5766871
Subject_42,0.8334844,-0.0599646,-0.5340629
Subject_43,-1.2265632,-0.91519475,-0.3138542
Subject_44,0.08265833,-0.31991723,-0.27510923
Subject_45,0.21687442,-0.16556987,-0.1303943
Subject_46,0.53126544,-0.18501236,-1.8640398
Subject_47,0.85277206,-0.26801252,0.8675023
Subject_48,0.671396,0.24455315,-0.9406122
Subject_49,0.15954259,-2.3738787,0.69607687
Subject_50,-0.79275334,0.026420703,-1.8870144
Subject_51,-1.8497335,-0.5503969,-0.083234005
Subject_52,-0.6022518,-0.13894631,-0.5867384
Subject_53,0.13689975,0.36085913,0.3664144
Subject_54,-0.5009961,0.49054047,0.48071158
Subject_55,-1.444408,-0.43898305,-1.4412751
Subject_56,0.32885358,0.010637553,-0.7508752
Subject_57,0.45856956,0.4718935,0.92160994
Subject_58,-0.53167915,-3.9175432,2.2261777
Subject_59,0.56954217,0.76713824,0.14394207
Subject_60,0.46538022,0.014538406,-0.40851
Subject_61,-1.16016,-0.52793556,-1.3675318
Subject_62,0.42016384,-0.028370235,0.7481161
Subject_63,-0.7166408,0.03500819,0.36839312
Subject_64,0.3354247,-0.8166495,-0.39956102
Subject_65,0.21988505,-1.1749626,-0.11063608
Subject_66,1.0594445,2.331861,-0.15213843
Subject_67,-0.99030733,-1.7250009,-0.34277055
Subject_68,0.59983104,-0.18041931,0.6209865
Subject_69,-0.20641644,0.37488762,-0.68207806
Subject_70,0.96837753,0.11651818,0.09481056
Subject_71,-0.22461839,1.1530312,0.27744767
Subject_72,-0.20705608,-0.6175949,-0.9616255
Subject_73,-0.4653153,-0.5268733,0.7140988
Subject_74,-1.3949279,-0.04803176,0.3415495
Subject_75,1.6130185,-1.2467692,1.4882381
Subject_76,0.2759453,-0.46162745,-0.9471396
Subject_77,-0.88220114,-0.24774256,-0.976112
Subject_78,0.040701833,-0.7497581,0.12845014
Subject_79,-0.08369436,0.855433,2.6427004
Subject_80,-0.018826794,-0.6398533,-1.3291998
Subject_81,-0.28154132,1.0684673,0.59482396
Subject_82,0.0035565535,0.46424988,0.6742914
Subject_83,0.55943954,-1.8632547,0.8007434
Subject_84,-0.27368486,-0.3055688,0.09626541
Subject_85,0.79116964,0.59774613,-0.594623
Subject_86,0.12377798,0.08137102,-0.19692
