Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-0.4937089,-0.27981502,0.28890398
Subject_2,-0.63328964,-1.5482682,-0.6274972
Subject_3,-1.3031622,-0.12801817,0.47967008
Subject_4,0.9238902,-0.26386648,0.353982
Subject_5,0.13745184,-1.8395052,-1.2518111
Subject_6,-0.02925229,0.93345195,-0.31440082
Subject_7,1.8189104,-0.55317646,-0.082924
Subject_8,-1.3621947,0.07653387,-1.4844238
Subject_9,1.0994732,-1.7508029,0.72003716
Subject_10,-1.4358348,-0.67132455,0.80586344
Subject_11,-0.5356835,2.1847005,-0.06019064
Subject_12,-0.14599666,0.9771456,1.9340745
Subject_13,0.54655516,-2.2087965,-1.271991
Subject_14,-1.2276481,0.788938,1.2672626
Subject_15,0.8316087,-0.59248346,0.4779167
Subject_16,-0.17118749,0.0903455,0.23005606
Subject_17,-1.6512299,-0.42966267,0.6893698
Subject_18,1.1817776,5.6650963,0.6593554
Subject_19,0.8463696,1.629841,0.8824095
Subject_20,1.7844951,-0.82494366,1.0921354
Subject_21,0.050115198,0.8641366,-0.1714109
Subject_22,-1.3897268,-0.5525047,0.753927
Subject_23,-0.32694775,1.1400445,-1.3978318
Subject_24,1.1071643,-0.5532541,0.45700714
Subject_25,0.7387209,-1.3400787,-0.45580864
Subject_26,1.2462459,0.9252214,0.46108857
Subject_27,0.8107609,-1.7674427,1.7141786
Subject_28,2.0143433,1.8528005,1.3736324
Subject_29,-0.7199932,-0.17919065,0.12364497
Subject_30,0.15678993,-1.5035877,-1.2440597
Subject_31,-0.838172,-0.5461657,0.26132995
Subject_32,0.98496664,0.514729,1.2184747
Subject_33,0.85472375,1.3905417,-0.4274108
Subject_34,-0.013306353,1.8175958,-1.3458501
Subject_35,-0.25780633,-0.8770098,-1.0875218
Subject_36,-0.55710965,-1.0097322,-1.1124287
Subject_37,0.12211314,-0.7640429,0.7082209
Subject_38,-1.7303342,0.76729554,-0.23956889
Subject_39,-0.78677744,-1.0723631,-0.9205833
Subject_40,0.8905252,-0.36319903,1.1451166
Subject_41,-0.830399,-0.69283324,-0.24914712
Subject_42,-1.5310904,-0.5440662,0.48726982
Subject_43,-0.16394514,-1.1664779,-0.20624143
Subject_44,-0.42743918,-0.4482429,0.44298014
Subject_45,0.21807957,-1.2917216,-0.8540786
Subject_46,0.9518496,-1.983323,-0.18068813
Subject_47,1.9801816,0.76434773,-1.7947984
Subject_48,-0.41649532,-0.98073936,0.8781941
Subject_49,1.7056564,-0.48046407,0.2687442
Subject_50,1.0807024,1.4657238,0.48759425
Subject_51,0.17365448,1.3643419,0.21221846
Subject_52,0.15224089,-0.43666938,1.3925664
Subject_53,1.1447773,-0.16477259,-0.5796578
Subject_54,-0.14032611,1.029233,2.235237
Subject_55,0.24205615,-1.7210698,-0.66606027
Subject_56,-1.5857728,1.2768122,1.1567125
Subject_57,1.5679507,-0.71215314,-0.104589455
Subject_58,-0.14333738,-1.889543,0.17027117
Subject_59,-0.20127864,0.51113594,0.25491238
Subject_60,1.3506812,0.43342113,0.38232967
Subject_61,-1.6879438,-0.15790641,-0.267353
Subject_62,-1.1434716,1.545732,-0.15398584
Subject_63,0.6305339,2.2506418,-1.5994608
Subject_64,-1.4392192,-1.425833,1.0304369
Subject_65,0.88325584,0.98150903,1.9510527
Subject_66,-0.8165143,0.21668905,-0.8560831
Subject_67,0.88751173,-1.3373839,-0.55044794
Subject_68,-0.8059855,1.7304025,0.9659602
Subject_69,0.776312,2.519803,-0.38613766
Subject_70,-0.42898068,-1.884321,0.46247265
Subject_71,0.52464646,-0.49519542,-0.48265475
Subject_72,-0.73181456,-0.77798164,-0.3778207
Subject_73,-0.198872,1.1808909,0.49449688
Subject_74,1.2088375,-1.1106313,0.9890764
Subject_75,-0.051810987,-0.62704265,0.27058858
Subject_76,-0.32335028,-1.0952119,-0.29407457
Subject_77,-0.54141027,-1.4628702,-0.90134066
Subject_78,1.3812286,0.5619225,-0.79023206
Subject_79,-0.64436877,1.7952198,2.0988417
Subject_80,1.4675637,-1.9685038,0.5614747
Subject_81,0.054093637,-1.053693,0.44702822
Subject_82,-2.1264625,0.7112058,0.060341835
Subject_83,0.6305122,1.189281,1.0479922
Subject_84,-1.5432341,-0.31367785,-0.82897586
Subject_85,1.6284642,-1.6037235,-0.55215657
Subject_86,0.012997326,0.5325577,-0.4276995
