Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29
Subject_64,-1.4073889,0.17523406,-0.4462897,0.686722,-1.104302,-0.065209135,-0.15695015,-1.2379622,0.7839203,-0.47156703,-0.23526788,-1.1654902,0.36674258,0.4971483,0.94174784,-0.8341511,-0.8935741,-0.33865777,-0.8750167,-0.7042208,-0.91467804,-0.77544427,0.5513997,-0.16452166,0.4449525,-0.4098734,-1.0795814,-0.40597802,-0.57825917,-0.392054
Subject_65,-0.8899991,1.3796527,-1.19584,2.0749667,0.44604585,0.19671525,-1.3028213,0.35755888,-0.6874782,1.3063521,0.80277574,0.23691086,-1.0663563,0.04794768,0.5747909,0.84561145,-0.10121044,-0.83839685,-1.4829042,-0.21695584,-0.17666188,-1.2605685,1.1273307,0.6372378,0.7485141,-0.43401694,1.8485698,0.5112752,1.4990636,0.68501747
Subject_66,-0.04350665,0.6112583,0.45202467,1.4310819,0.73455787,1.1117526,1.1017578,0.76264185,2.2595448,0.8253907,0.7433483,0.68318,-0.096729055,0.19883184,0.967475,0.6924621,0.6661399,-0.71682,0.46417305,0.64438164,2.8497243,1.2209847,-0.4187684,0.64373446,-0.6069834,0.2774578,0.25803286,-1.3153414,0.45095122,1.3934422
Subject_67,1.5505942,-0.89798117,-0.9121354,0.8917972,-1.0114967,-1.8278881,-0.8291762,-2.1861973,-1.481187,-1.0513577,-0.77145684,-1.592077,-1.4632391,-1.0722023,-1.2458684,1.1636502,0.057653558,-0.0762234,-1.4441081,-1.748475,-1.3897605,-0.51819634,0.09517404,-1.6874484,0.69204503,0.9564628,0.35647705,-0.97018504,-0.51269114,-1.9084287
Subject_68,1.6162232,0.7195959,-0.69968253,-1.4247259,-0.72754526,-0.53337425,0.8250829,-0.6407673,-0.52666104,1.04668,1.8631271,-1.0787739,-0.9937195,0.39412647,-0.50842065,1.3033046,-0.4527167,-0.63079756,-1.038593,-0.3017959,-1.2846352,-1.0047162,1.1198404,-1.2229981,0.7557161,-0.68344617,-0.38468885,-1.0462695,-1.1407467,-1.286289
Subject_69,-0.38266912,-0.20380063,1.1337177,0.800137,1.0435265,0.7582021,1.0976242,0.97433585,1.0946771,0.82549083,-0.3221285,0.4815221,-1.0263598,-0.84771025,-0.2383378,0.15231016,-0.06588881,-0.6911369,0.4495992,1.1979092,1.1221237,-0.060981147,1.0303799,0.83771163,-0.4918917,-0.265865,0.6700089,-0.54550403,0.39691716,0.99715936
Subject_70,-0.65790933,-0.07095406,-0.16274562,0.5819212,-0.16173327,-0.31451613,-1.1683713,1.5118799,0.2813574,-1.9980285,-0.06826399,0.46316305,0.79432565,1.1384118,1.3530847,-0.2779526,-0.42521426,-0.20797423,-1.0961068,1.7601541,0.10313246,0.21765451,0.9241931,0.5193445,-0.5409023,1.0103083,1.5338044,0.9767245,0.43086812,1.3426096
Subject_71,0.58226156,-1.1489389,1.049691,0.049331255,-0.0389807,1.334001,1.0396152,1.0866202,0.77329016,1.636421,-2.0848005,-0.08276069,-0.7914679,-0.6376533,0.52746147,0.10255883,1.7358885,0.45804083,0.27308983,0.5634125,2.135089,-0.3957594,-0.4676165,-1.0778288,0.6040451,-1.5292828,-0.44728428,0.7856251,-0.16257828,0.5843013
Subject_72,0.5794404,0.65238047,-0.22553071,-0.49800903,-0.22033164,0.4200594,-0.034527928,-0.5192893,-0.188519,0.20580734,0.33564278,-0.4153099,1.50719,-0.71215427,-0.6774554,0.5929335,0.6896611,0.6944984,0.15327184,-0.8343569,-0.61428064,-1.0101333,1.2763885,0.046954956,0.82666445,-1.1271652,-0.19282128,0.25720063,-0.6736754,-0.21940906
Subject_73,-1.0959926,1.8622826,-1.4462904,-0.41675928,-0.9922192,1.5660031,-0.79353875,0.9730044,-0.16927324,0.6337077,1.099165,0.22085625,1.4471174,-0.49492753,0.48146617,0.29372394,-0.8578121,-1.1250108,1.393495,-0.72389734,-0.007222667,1.07264,0.26944622,-0.5980539,0.9694301,1.767438,-0.81562454,0.69226545,0.5310086,-0.40936783
Subject_74,-0.34314686,1.0131098,0.26913446,0.4597135,0.44422427,-0.4749581,0.7425362,-0.65778494,0.43825653,1.1904148,0.7247306,0.12550902,-1.3062834,-1.5579118,-0.5499818,1.0818284,0.80635077,-0.8037117,-0.8043568,-1.1743206,0.72793186,0.64057106,-0.5861239,0.56259185,1.1717159,0.2888178,-1.105451,-0.7348179,-1.2008802,-0.7532983
Subject_75,-1.0129267,-0.15389048,-0.85366565,0.8664987,-1.0926852,-0.70742565,1.1463627,0.936741,-1.6386385,0.9045533,-1.8194038,0.14291044,1.4120507,-0.045468517,-0.88209504,-0.43871132,0.7911763,0.31421265,1.103019,0.038205266,-1.020315,0.9867598,-0.9696279,1.1408944,-1.7467496,0.16802947,0.1991969,-1.0396935,0.9923532,0.49427027
Subject_76,-0.8762957,-1.5562463,0.6114024,0.12060703,0.9235612,1.2607011,1.2690247,0.47678408,0.9470137,-0.18089496,0.861981,1.2559482,1.2992597,-2.0588198,-0.11794105,-2.1096797,-0.77865654,0.30127472,1.2610873,-0.74206907,1.1804906,-0.48966387,0.7124874,1.5215222,-1.0315793,-0.18007325,1.757561,-0.5673329,0.75873667,0.34713724
Subject_77,0.9615939,0.32337645,1.134982,-0.94398886,1.1040474,0.53633934,0.6226069,0.8958647,0.09275522,-0.27804673,1.3218232,0.9430247,0.7369155,0.15133339,0.48755282,0.60133696,-0.5553021,0.5116068,-0.0018557456,0.52839386,-0.9488429,-0.15766883,0.91038245,0.44832432,-0.64228046,-1.588,0.42542788,0.7792678,-1.1259595,0.61485964
Subject_78,2.0566769,0.10756881,-2.2011013,1.0678319,-2.374918,-1.5061989,2.3624709,-1.3295075,-1.57361,-0.57350886,-1.190825,-1.80667,-1.154416,1.0018524,-1.2190789,0.8359976,-0.5169314,-0.1198885,-1.3015453,-1.0447323,-1.5973914,1.8636893,-3.2526166,-1.416789,1.2952292,-0.056720253,-0.41833627,2.3424034,-0.51102614,-2.6387138
Subject_79,-0.8514667,1.7348883,0.3246454,1.289475,1.3191776,-0.4151882,0.3683019,1.3517151,1.526239,-0.75247145,0.8250431,1.130914,0.89452237,1.2836926,0.7066433,0.87680286,1.8681053,0.9501381,-1.4581823,1.1363145,-0.04173999,1.3526555,0.47741455,1.9224964,0.7489323,-1.079546,0.9051506,1.3114985,0.97279835,1.3127968
Subject_80,-0.10018449,0.24536909,0.6819063,-0.15931237,1.3015018,0.8455453,-1.1075419,1.0719813,-0.8896659,-0.2756929,0.5076506,1.6374853,0.7812645,0.7001336,-0.8404717,-0.44796476,0.24409343,1.142418,0.02158914,-0.20551588,-1.1135396,-0.6713579,0.6308333,-0.81368923,0.088221096,-1.0722735,0.54508954,0.56599104,-1.5678487,0.82818526
Subject_81,1.2768071,1.5730928,-0.76226157,-0.73746216,-0.85631025,-1.469687,-0.21142063,-2.3115964,-1.055615,-0.22414362,0.9046543,-1.3919894,0.0061683063,1.2210493,-0.836505,0.272773,-0.5314405,1.0670954,-0.6446206,-0.86023474,-0.8612564,-0.35406324,1.2289993,-1.4619721,1.6395068,0.7495845,-0.7750047,-0.85898405,-0.95099807,-1.3799146
Subject_82,0.8869025,1.1412232,-0.32623747,-0.8429093,-0.26922464,-1.7104942,-0.063247174,-1.8817677,-1.0069653,0.17604372,0.15258239,-0.93889064,0.3026051,-0.914798,-1.166882,1.6465523,-0.85273147,-0.17597769,-1.1027745,-1.6010759,-0.991249,-0.68971145,0.56554836,-1.1827958,0.8242532,0.5755564,-0.69712985,-0.9798595,0.4303881,-1.0164696
Subject_83,0.4875479,0.14141808,0.2858723,-0.7508106,0.32628694,0.9449463,0.68725795,1.252823,-0.29380596,-0.023783986,0.37698573,0.33279195,0.46525675,-0.9664376,-0.5948246,0.5315023,1.4416524,0.9526708,-0.90863377,0.1805448,-0.4856075,-0.2457166,0.33830857,0.24962522,-1.4319862,-1.2546022,0.03317969,-0.36077973,-0.43684447,0.9749071
Subject_84,0.50414497,0.8395814,1.8122935,0.8095152,1.149556,0.23177588,0.4552174,0.5928109,0.9432615,-1.9346682,0.94425774,0.20146215,-0.3287377,1.3166573,-0.7715001,-0.99952346,0.23326337,1.0372096,0.54193175,0.33467415,0.3459214,0.22933754,1.0969025,0.032183472,0.64335394,0.24680541,-0.15079275,-0.32269883,-0.32866797,1.6089373
Subject_85,1.1659749,-0.09685047,-1.3041178,-0.34386247,-0.5200142,-0.5425341,-0.35962096,0.22191893,-0.69974077,-0.09309733,0.7940872,-0.6619614,-1.1072093,-1.3941312,0.6104815,0.8690481,-0.48917213,2.3324401,0.6904806,-0.70423436,0.17279506,-0.42004195,-0.0883848,0.6037299,-0.3867523,0.9798992,-0.7259099,1.503049,0.0036205682,-1.1833364
