Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Subject_0,-0.00014694882,-0.4896827,-1.6183345e-05,4.2559193e-05,-0.04062659
Subject_1,1.5661579e-05,1.2926441,2.5165979e-05,0.00010120969,-3.262505e-05
Subject_2,1.3409245e-05,-0.4109328,2.4019264e-06,-9.443622e-06,0.0013632447
Subject_3,0.00023573487,-0.6260308,4.12593e-08,0.00016193162,-0.00032276855
Subject_4,-6.332486e-05,0.6473522,1.37633015e-05,-0.00014989547,-0.0011094483
Subject_5,0.00017738868,0.72633094,-5.5352657e-06,4.405764e-05,-0.0064853034
Subject_6,0.00050884223,1.2860494,-3.352528e-05,3.4695917e-05,1.0733158e-06
Subject_7,0.0009443884,0.38244262,1.0969832e-06,2.1059745e-05,-0.00030590265
Subject_8,-0.0036757821,0.023488065,0.00013249321,-6.3469866e-05,-0.0021480958
Subject_9,0.0003167383,0.63014865,-2.86342e-05,-0.00018435693,-0.00015887908
Subject_10,0.00012231845,1.0043381,1.4065436e-06,-0.00050242967,0.0011914806
Subject_11,0.00049240753,-0.15832177,-4.764694e-06,2.5828242e-05,0.000728083
Subject_12,-7.759914e-05,0.87069744,2.3388636e-06,-2.5274745e-05,0.007835505
Subject_13,0.00015386776,-1.6013088,0.00021166625,-0.0013743462,-0.00492484
Subject_14,1.01886435e-05,-0.33742937,1.0441506e-06,6.858998e-05,-0.0038373196
Subject_15,-7.263559e-05,1.8346528,-1.9300585e-05,-6.8381532e-06,0.0026451298
Subject_16,0.0019156962,-0.08406653,6.0839284e-05,5.1805246e-06,-0.0010726794
Subject_17,0.00015208038,-1.4116513,4.6455366e-06,-6.71477e-05,-0.00016697611
Subject_18,-6.645868e-07,-0.050014954,-4.6477967e-06,0.00040457048,0.00018943075
Subject_19,0.00013758628,1.2076925,3.449431e-05,-0.0014727212,0.003859042
Subject_20,-0.0017879759,0.19755557,1.15826204e-07,-1.7978868e-05,-0.0022842106
Subject_21,0.0004363541,-1.1748196,6.6371365e-05,0.00024165456,0.010571877
Subject_22,7.597581e-05,-0.31817055,-6.934401e-07,0.00026827873,0.0011090107
Subject_23,-0.000105686006,-0.20249742,1.359424e-05,3.2602045e-05,0.0002903649
Subject_24,-0.00021908416,0.060967408,-1.9207394e-06,-9.2464856e-05,-0.0005882869
Subject_25,0.00032025774,-0.9547242,-7.4047307e-07,-0.000102838625,-0.001076103
Subject_26,0.00037343567,-0.5797389,-2.6145699e-05,8.460664e-06,-1.580552e-05
Subject_27,0.00035723991,0.31526715,0.00011499781,3.5394947e-05,0.00046574374
Subject_28,-0.0001687728,-1.1091846,1.4231698e-06,-3.4083146e-06,0.0015089737
Subject_29,-0.00023897996,0.43757612,-1.6451846e-06,0.00012416758,-0.010583668
Subject_30,-4.7713846e-05,-0.6209019,-1.4538499e-05,-4.743732e-05,-0.0016193256
Subject_31,0.00016922216,1.2022498,-8.530459e-06,-9.3979186e-05,-0.0001626863
Subject_32,-5.4611344e-05,-1.184101,-2.3280227e-05,-0.0005877108,-0.0027812426
Subject_33,0.0010180299,-1.685881,-3.80418e-05,6.9197384e-05,0.0001003042
Subject_34,0.00020916625,0.8645613,-8.982185e-06,-0.0003062218,-0.00039043283
Subject_35,0.00011523122,0.52897096,3.1141321e-06,-0.00028666336,0.0006173536
Subject_36,-0.00015176438,-0.12945466,-3.5160854e-06,0.0011405301,-0.00022954332
Subject_37,0.00016960753,0.24989694,-2.0688585e-05,-0.000517588,0.0030517771
Subject_38,-0.00011577189,0.8896669,-5.816312e-06,9.4707335e-05,0.00014121179
Subject_39,-5.805582e-06,-0.755284,6.747499e-06,0.00039783205,-4.7458965e-05
Subject_40,4.326287e-05,-0.55803806,-2.4710478e-05,2.9724124e-05,-0.00062743475
Subject_41,-4.549403e-05,0.5653917,2.8018416e-05,0.002173949,0.00071059016
Subject_42,0.00033573498,0.6995789,8.445004e-08,0.00014408349,0.0005375865
Subject_43,-0.0004315639,-0.16430026,-1.1494876e-06,0.0010170736,0.0005252981
Subject_44,3.470111e-05,0.93340313,-1.4405969e-05,-2.5951531e-05,0.0035528748
Subject_45,0.00013279963,-0.21712883,-1.1370425e-05,-4.984169e-05,6.695054e-05
Subject_46,-3.4659904e-05,0.3954785,-3.1904929e-06,-2.5634909e-05,-0.0003065311
Subject_47,-0.00019233988,-0.40249345,-9.909271e-05,0.0012219,0.00013642859
Subject_48,0.0005301296,0.08004576,6.4494366e-06,0.00024053459,-0.022345733
Subject_49,-0.00014572043,1.2337002,1.3447192e-05,-0.00016107236,-0.0011691457
Subject_50,0.0021282726,-1.3760749,2.0057363e-05,2.065294e-05,0.001546935
Subject_51,2.4401892e-05,-0.66348994,-4.3766527e-06,9.085425e-05,-0.0011178378
Subject_52,-0.00031706877,-1.1424924,9.356996e-06,-0.00013870529,0.00094164105
Subject_53,0.00021289868,0.6314473,-1.2120266e-05,0.00021313629,-0.00021435556
Subject_54,-8.216934e-05,0.46776566,3.6831858e-05,-1.2210346e-05,-0.0012567206
Subject_55,-0.0017700266,-0.38581958,-1.0491353e-05,5.7889294e-05,0.004896606
Subject_56,-7.5560114e-05,0.2729059,-8.140304e-05,-0.00033668932,-0.0008731532
Subject_57,4.629336e-05,1.3118229,3.3765573e-06,1.8995604e-07,-0.002034495
Subject_58,4.575721e-05,0.69764864,1.4075356e-07,1.8525403e-05,-0.021397425
Subject_59,-2.522571e-06,0.13697007,0.00012375959,-8.0433965e-05,5.436558e-06
Subject_60,-0.000982615,-1.1223679,-8.863646e-06,-6.6440036e-05,-0.009809125
