Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
Subject_10,-0.85276014,0.84807616,0.15486433,0.671707,-0.7324371,0.5044698,0.6522637,1.0376694,0.4232001,-1.2374368,-0.7317347,0.33748573,-0.6670527,0.8863585,-1.8875637,-0.67355,-1.0474523,-1.3384866,0.3987728,-0.292675
Subject_11,0.14269195,0.7906317,1.0985184,0.4376633,-0.92774045,1.343047,1.67883,-1.6811224,-1.3745455,-1.0026925,0.30766034,0.06901903,0.7256741,0.4285198,0.59948575,-0.8828167,-0.4139251,0.8294247,0.8541179,0.30709043
Subject_12,0.8668048,1.0993998,-1.3908918,-0.7511147,0.9255004,0.40230858,-0.49460787,-1.5541799,-0.77863616,1.429658,-0.24062216,-1.2419144,-1.7901067,0.6638495,-0.8891871,1.2315233,0.026445875,0.34311768,-2.161762,-1.179372
Subject_13,-0.25124678,-0.98747677,1.6423771,1.4479655,0.5403482,-0.72371584,-1.1508625,-0.93296975,-0.08957051,0.24922055,-0.73975605,1.5248736,1.5314233,-0.68801165,0.4691159,-0.9701133,0.46397716,1.1322757,1.0245367,1.1474057
Subject_14,0.6473611,0.79893357,0.90372384,-0.043820955,-1.3997276,-0.2939205,-0.5502615,-0.8182438,-0.7348076,-0.5843829,-0.967339,-0.794034,-0.75759387,-0.40721777,0.5152412,-0.54561883,-0.43741608,-1.0201132,0.97417784,0.86688036
Subject_15,-0.81372714,0.74760985,-0.78349125,-1.3523259,0.5864929,-1.0906861,0.7778071,0.72976536,-0.8199131,0.39970276,0.7068901,-1.2110821,-1.213546,0.43301332,-1.0540183,2.283848,1.0805774,-1.1881878,-1.329505,-1.6311578
Subject_16,-0.35888574,0.5787552,0.73916805,-1.525464,0.5512497,0.5697174,-0.78726405,0.84009016,0.3657909,-0.37534833,1.0643781,-0.62227136,-0.44162402,-0.83284324,-0.5854821,-0.737902,-1.5678219,-0.8030658,0.4070028,0.63555074
Subject_17,-0.06922242,-0.99551475,0.8434341,0.8395485,1.0973703,1.9232144,-1.013565,-1.4750315,0.5488683,1.1059984,0.7480727,0.9166512,0.8372801,-0.6947034,1.2402794,-0.5976484,-0.69381386,-1.1950336,0.8607702,1.5171144
Subject_18,0.91817784,1.2176678,-0.20048884,-0.42269677,-0.7008647,1.249192,0.4874849,-0.51783395,0.9549886,-0.61155504,0.66508615,-0.54203993,-0.5645392,0.27612144,-0.6351348,-0.36499017,-0.9062404,0.6911705,0.43723148,0.33135158
Subject_19,0.30947328,-0.00251142,0.98233104,-1.0666257,-0.9443755,-0.92063606,1.3604392,-0.6921945,-1.5366141,-0.9363584,0.86822736,-1.137889,0.3782527,0.87354386,-1.1986773,0.30971593,1.1234535,0.5930976,-1.8522363,-1.5485816
Subject_20,-0.24357176,0.518516,-0.7141679,0.69510615,0.47695288,0.62059414,0.44804683,-0.1766016,1.0318941,-0.8940216,1.0802766,-0.51327485,0.59639233,0.37518913,-0.43138388,-0.69274974,-1.4148504,0.14086656,0.3325792,-0.19697547
Subject_21,-0.024564661,-1.1877768,1.1584401,1.3313456,-0.9750797,-0.36604396,-0.50410134,-0.8082611,0.5286812,-1.3499256,0.06484285,-0.7453129,0.8504966,-0.86491203,0.6057509,-1.144148,1.0054669,0.9704045,1.2900794,1.5098875
Subject_22,0.80344373,0.91737765,0.49834913,0.7583887,-0.4582911,1.8346031,0.038557682,0.6151008,1.1591654,-0.92844963,-0.74015796,-0.33947033,-0.25118715,-0.65908253,0.9147562,-1.2407949,-0.93962187,-0.141193,1.1338725,-0.24842341
Subject_23,0.66037697,-0.3788993,0.84879446,0.16504793,-0.65408313,-0.414726,0.4355433,-0.9428474,-0.71584785,-0.24039319,0.04850968,0.6390498,-0.11376955,0.8253833,-0.7356156,0.5698624,-0.871992,0.18212482,0.4633926,0.375599
Subject_24,1.2771269,0.6316486,-0.8218361,0.51717174,-0.59367293,0.87755364,1.1613294,-0.73593444,0.9421749,-1.2096869,1.5163292,0.07543112,-0.498374,0.17245041,0.83765274,-0.46541455,-0.29016742,-0.21708608,1.0055146,0.3022631
Subject_25,1.2616061,-0.7014518,1.0741092,0.86751974,1.4336243,1.6248215,0.31844866,-1.2016134,0.578054,1.6473738,-0.983299,0.00318616,0.9400163,-0.64079595,0.9383422,-0.9524873,1.1424063,0.69649404,-0.77713966,0.90783274
Subject_26,0.80824745,0.591829,0.5952327,0.499329,-2.5793276,0.64822173,-1.0941418,0.9182115,-0.05605865,1.7332908,-0.6764382,-0.1279776,-1.1796204,-0.9303685,1.1086628,0.9249366,-0.485179,-0.6149883,1.1781213,0.38024667
Subject_27,-0.82132596,-0.7891043,-1.04986,-0.36725923,-0.6482376,-0.16264749,0.82396835,-1.0483843,0.6057889,-0.55321014,-0.3274723,0.34313735,-1.1582017,1.1439902,-0.35262284,0.7311533,0.93281555,-0.40630445,-0.35678884,0.25231144
Subject_28,-0.5579184,0.90028596,0.47238842,1.1930498,0.4516438,0.81366116,-1.1261157,-0.5038171,0.50201404,-1.2786634,0.9777582,0.9155073,-0.68220556,-1.1368713,0.42118344,-1.2160977,0.7328268,0.7292648,1.5855925,0.9469296
Subject_29,-1.2131295,-0.7783567,-1.8039936,0.51041365,1.2380167,-1.2934602,-0.66298884,0.66026795,1.3083217,-0.63412386,1.2074316,-0.38836014,0.4362876,1.3592408,-0.7373121,-0.33629388,0.6262229,-1.2296723,0.53611517,-0.3228228
Subject_30,-0.2562962,-0.38744333,0.6537039,-1.0400248,-0.45302084,1.8554978,-0.9044716,-0.5943999,-0.20429163,0.9250539,-0.087875865,-0.6257385,0.85353976,-0.2295718,0.993183,-0.90537345,-0.8500952,-1.0036821,0.49963433,0.46463424
Subject_31,-0.74784166,-1.0763687,0.30171242,-1.3580968,-0.048967205,-1.4819999,1.9051352,-0.16913788,-1.1555076,-0.3800423,1.1766994,-2.2646096,1.2027119,0.16185607,-0.21471033,-0.758843,1.0794142,-0.5151539,-1.3519657,-0.8930381
Subject_32,-0.40161636,-1.0044388,0.30046314,1.1484051,1.0549084,0.73415637,-0.4497308,-0.55281425,-0.19084735,0.7525062,-1.0432863,0.4289022,0.80522364,-0.62083936,0.9589134,0.97451943,-0.30792388,1.0304544,0.67402077,1.5203094
Subject_33,-0.3810802,0.7263788,1.0936843,1.5310688,-1.3230497,1.38517,-2.0586317,0.82033855,0.15095091,1.4623972,-0.7088674,0.90704197,-1.1175511,-1.0954571,1.2071846,-0.8643719,-0.25840414,-0.8392658,2.0301871,1.8267449
Subject_34,-0.66660184,-0.94034016,-1.5130858,-0.7578642,-0.15163776,-1.3349642,0.44375044,1.0186806,0.65519625,0.8126021,1.3507434,0.21819097,-0.06188638,0.31847018,-0.26482347,0.8223019,-0.8164691,-1.2801421,-0.7610038,0.31749526
Subject_35,1.3077779,1.041541,0.84293056,0.81850505,-1.1418229,0.48557568,1.7186638,-1.0308337,-0.52249134,-1.1034355,-1.2443805,0.761669,-0.5918251,-0.36189598,0.52685434,0.19917993,-0.743735,-0.81436145,0.83021885,-0.69395685
Subject_36,0.3765747,-0.6669916,0.49933717,0.8057158,-0.76263064,-0.57836217,-0.3975108,1.280157,0.43132305,0.7462857,-0.45618075,0.51080453,-1.1867484,0.15302159,0.6055413,1.0245613,-0.3631658,-0.91258967,0.548818,-0.49970615
Subject_37,2.463372,0.80306816,1.4695164,-0.30903047,-0.07115804,0.14052746,-0.24149011,-0.8455547,0.9943274,0.90513957,-1.5750407,0.5109949,-0.7402755,0.053719323,-1.1463907,-0.48552153,0.770958,-0.81017643,-1.2921604,-0.4329163
Subject_38,-1.5353128,-1.1242226,0.37712428,-1.0951245,1.6018544,0.6170734,0.80340505,-0.54353493,0.96309364,0.9010335,0.13760245,-0.95760226,1.438758,1.845813,-1.6465801,0.50705445,-0.84328055,0.51426286,-1.154621,-1.3140581
Subject_39,-0.584033,0.778792,0.846796,0.880713,0.10898949,-0.008815228,0.07329978,-0.78336126,0.39189905,-0.795726,-0.54781693,0.6170994,0.19995864,-1.3996168,0.82725495,-0.61087614,0.59483695,0.74149215,1.1559561,0.4937256
Subject_40,1.077962,0.3456427,-0.5364599,0.3942976,-0.4905752,-0.18835115,-0.9725313,0.2199668,-0.09411069,-0.10935509,-1.1837454,0.45081186,-1.5342313,0.60855854,0.16226901,-0.33168125,-0.3077122,-0.18690152,0.077261955,0.7037122
Subject_41,0.42615083,1.0598314,0.47562963,-2.0222125,-0.28335443,-1.006814,-0.7280296,0.9302419,-0.7692562,-1.1547184,0.99837863,-0.99980927,1.3694311,0.57921976,-0.79855293,-0.17201851,0.11470384,0.7197513,-1.7815738,-0.68639827
Subject_42,-1.2959403,0.8727807,-1.3161682,-0.5189701,-0.80500793,0.5764709,-0.8039565,0.7703294,0.23430407,0.80109656,0.35958663,-0.587196,-0.91470224,0.3441707,-0.3987049,1.8752623,-0.31658876,-0.88539153,-0.8230289,-0.3462041
Subject_43,-0.52812237,0.9641857,0.4002763,-0.10352769,-0.36928126,-0.14843564,0.7702972,0.7451032,-0.48754415,0.80394804,-0.23631033,-1.305213,-0.86483115,-0.607513,0.16977397,-0.4020278,0.6634472,0.5420196,0.69103205,1.2180284
Subject_44,0.6134403,-0.40504956,-2.4536242,-0.3684146,0.9842629,-1.1407416,1.0073391,0.071323134,-1.1824251,1.4654874,0.36520278,-0.7475128,-0.835651,0.6552489,-0.12561071,1.4893123,0.78924227,0.06604447,-1.415016,-1.198765
Subject_45,1.3558037,0.21581614,-0.4420234,-0.16123937,-0.7054049,-1.0262966,-0.46643457,0.523201,-0.9563662,0.68136233,0.4703047,0.60787225,-0.4088584,0.62555057,-0.6865198,-0.98750615,-0.8006561,0.5742654,0.15160349,0.28891596
Subject_46,0.019798206,-0.19917145,-0.56726384,1.2096852,-0.2702041,-0.025354462,1.223865,-0.97346365,0.42357817,-0.8438377,-0.38561416,1.2668877,-2.3343558,-0.07084563,0.67747,0.97613996,1.1215855,-0.361436,0.61900353,-1.427423
Subject_47,0.16675064,-0.16271158,0.58802265,-0.21520473,-0.006716517,-0.7279732,-0.35791576,-0.20235401,-0.7733134,-0.07447783,-0.27054906,1.4036808,-0.46438485,0.2767351,0.700246,-0.5808692,0.5473702,0.5335878,-0.9414034,0.18749247
Subject_48,-0.13429339,0.5925693,-0.9082033,0.8567695,1.3612595,1.7457774,-0.69869107,0.022836866,1.2346007,0.39042732,-0.11055461,0.38503495,-0.6358013,1.1070802,-0.21358374,-0.12114265,-1.0316154,-0.7182189,-0.21126087,-0.0782828
Subject_49,-0.75871205,-0.017799132,-1.28846,-0.3841537,0.48144844,-0.61516935,0.568716,-0.46627071,0.71463424,-0.4230646,1.1045574,-0.80504674,-0.5219837,0.22542654,-1.7819053,0.55275726,-0.30716625,-0.95478135,-0.95845664,-1.0618721
Subject_50,-0.7111887,-0.8389714,1.2004254,0.9457249,0.6488492,0.653839,0.12013688,0.103369154,0.54481363,0.04498152,-0.6199047,1.1128024,1.4238462,-1.191473,1.3959303,-0.79915196,0.7859352,0.90028673,0.8692462,1.444629
Subject_51,-0.7635744,-0.45431802,0.7965301,1.2014863,0.57973707,-0.68208486,-0.21540767,0.90042657,-1.4105172,0.795638,-1.0398304,0.32379,-0.60990196,-1.2498196,0.5789707,0.9881653,1.1258715,0.91505486,1.1519192,1.0927631
Subject_52,-0.37580854,-0.015258471,1.1520611,-0.31901786,0.41024864,0.7160792,-0.9368008,0.050870407,0.80918545,1.1951184,-0.5503523,-0.682439,0.9224424,-0.73474216,0.7826756,-1.0389245,-1.3625245,1.2406751,1.1243942,1.6231046
Subject_53,1.1505333,-0.5123477,-1.3497403,-0.95554495,0.9468979,-1.6315724,1.0952464,-0.5497214,0.926361,-0.8850993,0.9639496,-1.1555473,-0.23875324,0.2014465,0.638292,1.0338057,-0.8250807,0.7825918,-0.05809867,-0.40981933
Subject_54,1.2793576,1.3786536,0.39484474,0.41789663,-1.7197486,-0.7669841,-1.2770474,-0.31667617,-0.6015089,-1.410881,-0.46091264,1.1162907,-0.8904248,1.2450842,-1.5617901,-0.43688193,-0.7478603,0.14863881,-0.59337986,-0.88744843
Subject_55,-1.0295873,-0.8775523,0.5228077,0.4326124,0.6103572,0.37066397,0.5495903,-1.1288022,0.59347856,-0.9295373,1.839492,0.8372834,1.5192276,-0.1490923,0.07328849,-0.8356746,0.6870151,1.2478333,-0.2578978,0.05971897
Subject_56,1.4045978,-0.07839056,1.1727839,-2.0340905,0.6590075,0.57170534,1.1187022,0.14954078,-0.57339543,0.020686075,-0.9618867,-1.1020714,0.29652438,-1.2337433,0.29743698,-1.4639504,1.4372151,-0.43832606,-0.8203415,-0.012937378
Subject_57,-0.58785224,-0.30647817,0.38399568,-1.3921728,-0.88211036,-0.2704274,0.90228975,-1.1072266,-0.68154734,-0.39669374,-0.7267425,-1.3799771,-0.6654794,-0.38456455,-1.18451,-0.43728146,-0.0748559,-0.39649975,-1.1103652,-1.7880327
Subject_58,-0.4311395,-0.3804695,-0.5719572,0.31521246,0.2946171,-1.5382737,-0.83091396,-0.7938337,0.4431148,-1.4217155,-0.2502097,0.9778092,-0.56293005,2.2916355,-1.7650403,0.98465735,0.026831329,0.5792885,-0.9518629,0.20657353
Subject_59,1.0282975,-0.8336174,0.75355726,-0.7293306,0.87660205,-1.3112515,-0.42318428,1.2827675,0.2690537,-1.0674276,-0.87752783,0.6034884,0.1816999,-1.3269448,-0.3591493,-0.72949195,0.18077312,0.66399807,-0.5885289,-0.8359025
Subject_60,-0.3650691,-0.4610078,1.3055673,1.0623202,1.3289183,-0.7865634,-1.5156932,1.1935947,-0.41417012,-0.3553066,-1.2983915,1.7422045,-0.62396246,0.2113096,-0.0031370036,-0.29361197,1.4215165,1.3782021,0.7815424,-0.031455558
Subject_61,-0.44690692,-1.1603084,-0.71329916,0.70629054,-0.12458847,0.24545613,-1.178379,0.14823869,0.8938294,0.3425422,-0.26967904,1.6598995,0.8373259,0.4492523,0.7101687,-0.5809921,-1.319642,0.68631697,0.9219842,1.1800622
Subject_62,-0.9839505,-0.94750607,0.5759582,1.0873654,-1.8924977,0.6956583,-0.9369997,-0.20040205,1.065353,-1.3010218,-0.5822993,1.5223618,-0.6452026,1.3383787,-0.8084473,1.4963176,-1.405534,-0.2629143,1.0044124,1.0394217
Subject_63,-1.4658839,1.1291704,-1.5880326,-0.5877767,1.9114647,-0.8449703,0.59885025,1.4719666,-0.4336154,-2.0994658,1.438043,-1.7440531,-1.3538933,0.6480254,-1.4485123,2.3143508,-0.7886024,-0.79876345,-1.6528565,-2.2395968
Subject_64,-0.33296105,-0.5897389,-0.89338446,1.1084372,1.4200546,0.6785629,0.4753008,-0.9569606,-0.53874034,0.5350439,-0.8935011,0.22732551,0.64844525,0.38184544,0.9637827,1.1418902,-0.77922016,-0.9779071,1.020164,0.79982036
Subject_65,-0.7084784,-1.2807438,-2.2950976,-0.4198512,-0.77076685,-0.45749205,0.51254815,0.8580491,-0.5646494,0.04950567,-0.7365158,1.1401266,-1.6862609,-0.89166456,1.4396393,0.7408942,1.05446,-0.52186286,-0.40451276,0.13559929
Subject_66,-1.1382014,0.3971142,-1.1969087,-0.7353259,0.9296539,-0.521507,1.5629544,0.8695596,1.3414183,1.7160039,0.37387288,-1.3381482,0.57145935,-0.5063154,-1.2479205,0.11267179,2.0989933,-0.91679484,-0.8091666,-1.0838113
Subject_67,0.7567292,0.5618222,-0.7507234,0.6834369,-0.6688496,2.0993915,-1.4470851,-0.53255534,0.68687177,-1.0993589,-0.020142335,1.3053306,-0.45139155,-0.41969043,1.2852694,-1.707408,-0.7616759,1.3894813,1.6633276,1.6511412
Subject_68,0.081886984,-1.1868489,1.3261342,0.740298,-0.3089448,0.42624927,-1.2635908,-1.060613,0.802341,1.0164999,-0.66017854,0.58320886,1.4084864,-0.98585236,1.1183398,-1.6011883,0.44107553,0.39061362,1.0496889,1.031112
Subject_69,0.28859162,-1.0213532,-0.96950066,-1.0313972,0.8382737,-0.8847938,0.9102457,0.47006026,0.80103946,-0.116278745,1.0392674,-1.2004523,0.6177847,-0.39059278,-0.8756731,0.45114413,1.4303185,-0.429276,-0.625424,-0.80592227
Subject_70,-1.2705837,-0.7909366,-0.7023986,-0.4070179,-1.080914,-1.0548356,0.5958873,1.0981243,-0.7875867,0.39221597,1.479129,-0.07055599,-1.0131875,0.3366444,1.0567441,0.6639877,-0.9529586,-1.5362827,-0.72214687,-1.1500686
Subject_71,0.09596504,0.15455723,-0.45021993,0.4828354,1.7109944,-0.8400213,0.15450603,1.8021373,-0.5657131,-0.89201045,-0.24050027,-0.8186419,0.78793836,0.51640993,-1.0469174,-0.48843256,2.4693985,-0.43511173,-0.2504239,-0.335423
Subject_72,0.69198275,-1.0368385,0.8268372,0.45989186,-0.3407336,0.5233806,-0.09816252,0.8254055,0.3330535,-0.17018007,-0.8223461,0.2876329,0.6856952,-0.49584618,-0.2652584,-0.5058836,-0.5941527,1.0094032,0.43548965,0.4550483
Subject_73,0.72923803,0.494036,0.62219864,0.691075,-0.48748598,-1.3920361,-0.649721,0.21942122,-1.0703528,1.976215,-1.2855251,0.72127974,-0.46467832,-0.9925037,-1.128388,1.1146451,-0.53938544,-0.3234895,0.23514827,0.6380489
Subject_74,0.56363785,-0.31956533,-0.6461903,-0.525674,0.8626664,0.55901515,0.5474856,0.20812485,0.9279435,0.62664783,-1.1622736,-0.4368823,1.3478985,-0.8772684,0.49690443,-0.23548393,1.3372378,0.65163106,0.16458167,1.070094
Subject_75,1.4972483,1.1888903,-0.27094984,1.1136376,-1.0622576,-0.6501822,-0.1342122,0.39487046,0.40270162,-1.1521769,-0.8808898,1.2913383,-0.49102837,-0.34243417,-0.49119976,1.3169315,-0.8088123,0.6334898,0.14017443,-1.3213795
Subject_76,1.3634162,-0.7544368,-0.46335655,-0.82856905,-1.5443488,-0.9175219,1.5393909,-1.5159942,0.5080525,0.608236,0.039233055,-0.72957927,0.52540725,1.5889663,-1.3769709,0.9740446,0.6808099,0.7303452,-1.1399823,-0.7715198
Subject_77,0.0882658,-1.0088091,1.0222203,-0.8098052,-0.9435688,-0.66948754,-0.42270118,-0.14519018,-0.7126868,-0.24261999,0.17982987,-1.1407381,1.2422807,-0.30685163,0.24881728,-0.7881461,-0.8212998,-0.5376939,-1.043275,-0.9422825
Subject_78,-0.07624821,3.627669,-0.4420043,1.9273541,0.28009805,0.56246203,-1.5175209,-1.5501542,-2.1426053,1.172439,-0.07533264,1.9032726,1.6464113,-0.44868404,1.4201506,-2.0906868,-0.9690669,1.3968183,1.895476,2.183808
Subject_79,-0.9744048,-0.07544777,-1.1091863,-1.1085948,-0.68638295,-0.6694366,1.6570736,2.514301,-0.620399,1.2906216,0.86766064,-0.99283016,-0.6381481,-0.62492025,1.3427123,0.93928975,-0.87790847,-0.8556604,-1.2716914,-0.7987425
Subject_80,-0.56363165,-1.1159261,0.23570049,-1.2422768,-0.34363538,-0.99449307,-1.1314873,0.65446556,-0.7102502,-1.0618176,0.058476903,-0.07674126,0.9112506,0.7852588,0.20342487,-0.15380041,-0.9107571,0.6258153,-1.570468,-0.5536515
Subject_81,-1.1635001,-0.9268372,0.9761171,0.73519564,-0.3831341,2.0045216,-1.3343068,-0.2384198,0.75930995,0.4876606,-0.63031495,0.8527661,0.76610696,0.37205216,0.8011033,-1.3090771,-0.9563892,0.7690433,1.505637,1.9991069
Subject_82,0.14210194,-0.48613998,0.8418002,0.26000717,-0.6458055,2.0105686,-1.069665,-0.8392537,1.0825859,-0.46493125,-0.799031,0.89524883,-0.4523062,-1.157067,1.0340476,-0.8175585,-0.25290316,1.2654483,0.91546583,1.2300125
Subject_83,0.7430107,-0.9564498,0.7492982,-0.13510735,-0.7508166,-0.64594483,0.13599978,0.9218468,0.636969,-0.63071513,0.41154715,-0.16095984,0.67624784,-0.06372966,0.8460479,-0.53682935,0.1560986,0.34357285,-0.5891317,-1.467441
Subject_84,-1.8655072,-0.9400629,-0.7792127,-1.0581076,0.8686949,-0.50003356,0.13839406,1.0137672,1.0968529,0.33033392,1.0039752,-1.6196815,0.59762824,1.1935413,-0.5846019,-0.35189563,-1.2527089,0.82402676,-0.43293124,-0.7977104
Subject_85,1.9807416,0.6790472,0.6020456,0.25472504,-0.9988255,0.756961,0.41928363,0.46731046,-1.3297484,0.4597193,-0.9583329,1.1649027,-0.16466044,0.331686,-0.63258046,-1.2588941,-0.5980631,-0.53020823,0.8030515,0.25072676
