Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
Subject_10,0.19800189,0.31465036,-1.2661731,-0.49862993,-0.5647482,-0.55463195,1.0426686,0.33259177,-0.6767366,-0.50336486,-0.99090743,-1.8941907,0.8753754,-0.03231761,0.26360902,2.099523,-0.1698188,-0.4038056,0.16891365,1.0709797
Subject_11,-0.03423552,1.2574025,-0.6232369,0.75845325,-0.9694491,-0.27577403,-0.38089508,-0.18662544,-1.6869438,-0.8900347,-0.53846914,0.7621186,0.40456107,-0.4810231,-0.85690546,-0.33733648,-0.01922546,1.3651844,1.008728,0.4593542
Subject_12,-1.3150588,0.6183191,1.5567257,-2.0351381,1.0691326,0.7179143,-2.9499657,0.16619071,0.14642239,1.7383053,-0.77666175,0.29035535,0.99344754,0.06329226,1.1568584,0.7925634,0.3074799,0.9703001,0.23530044,0.057017274
Subject_13,1.7140523,-0.8107207,-0.04852824,1.5765797,-0.87152785,-1.5724478,-0.29327667,-1.0821567,0.90888625,-1.6062553,1.1864218,1.4069525,-0.8176034,-0.86804724,-0.9026806,-0.119350255,1.2377474,-0.5748931,-0.8505757,-0.49788335
Subject_14,-1.0599779,-0.5312164,0.09767956,-0.8147157,-0.3188664,0.18028541,0.4460141,-0.73843706,-0.32231462,-0.97339404,-0.47465357,-1.2257001,-0.4914956,0.23461863,-1.071897,-0.42190775,0.5471128,0.36596537,-0.95045567,0.29910135
Subject_15,-1.3161215,-0.9759194,0.53274345,-1.2761307,2.365532,1.339078,0.30546805,1.0242318,-0.9073731,1.149071,-1.2922429,-0.9096132,0.75183225,-0.6609819,1.3430692,1.1700287,0.57973117,1.0614799,0.61899924,-1.0884721
Subject_16,-0.23834226,0.4698771,-0.47433877,-0.26260433,-0.7094564,1.6444986,0.6563493,1.2833122,0.72488135,-0.6830315,-0.6189534,-0.5646621,-0.93378866,0.033385526,-0.38742855,0.44620523,0.7691422,-0.28210875,-0.5159284,1.7964745
Subject_17,0.96592313,2.0707986,0.96580744,0.7318382,-0.81934816,-0.76597786,-0.83553976,0.9793242,1.1478883,-0.2550348,1.147863,-1.1330662,-0.85106486,-0.38585675,-1.2349348,-1.1389173,1.0210961,-0.7088726,-0.45691505,0.43893027
Subject_18,-0.5429827,0.9368796,-0.2276461,-0.5254774,-0.33086413,0.37177074,-0.15891114,0.19878553,-0.5678288,0.16783929,-1.1617568,0.5764626,0.17511821,0.83533895,-0.4073418,0.20618513,-0.57898045,-1.0432955,-0.10532378,1.1520041
Subject_19,-0.8594804,-0.98058915,-0.808704,0.5363409,0.5273141,1.0411953,-1.4432771,0.6663604,-1.3533294,-1.3913015,-0.7035831,0.56939894,1.0512407,0.011252142,1.3837953,1.0955814,-0.27102938,1.8494533,0.93995965,-0.92174727
Subject_20,-0.48278037,0.6377182,-0.9270861,0.5292872,-0.72748685,-0.6702641,0.5733302,0.88312024,-0.6140011,0.5594369,-0.6196617,0.45447594,0.38509235,0.088980034,0.2958024,0.15466201,-0.9405208,-0.94724923,0.29996994,1.6489221
Subject_21,-0.29401493,-0.4715678,-1.4323646,0.903487,-1.0592005,-1.3237374,0.49708736,-0.69573796,0.5381815,-1.3058242,1.0551203,0.9904966,-1.109478,-0.64123714,-1.3351296,-0.49032035,0.15033746,-0.87609357,-0.79065007,-1.0598456
Subject_22,-0.32180196,1.3255062,-0.41687095,-0.3938952,-1.0686346,-0.7490136,1.385979,-0.5667022,-1.289755,-0.0319061,-0.76928806,-0.25056037,-0.8130631,1.5879749,-0.45971382,-0.98495984,0.56608325,-1.2776206,-0.70021415,1.1911681
Subject_23,0.5844708,-0.48294443,-0.09983326,-0.21948434,0.5384085,-0.07236487,-0.42224786,0.15378362,-0.46544507,-0.81655335,0.3925996,0.23839147,0.930991,0.114498034,-0.54837507,0.603246,0.41717833,0.304023,-0.40829283,0.72138727
Subject_24,0.06188678,0.34039366,-0.9914455,-0.5171941,-0.4650619,-0.53585047,-0.13303736,1.3895762,-1.2534059,0.7829497,-0.5185664,0.033645544,0.13419664,1.1097078,-0.81790215,-0.7445303,-1.3030858,-1.1502342,0.50636065,0.3268084
Subject_25,0.22271174,1.7411611,1.468245,0.7175891,-1.0357265,-0.8302745,-1.9995168,-1.0777922,1.3022087,-0.6546607,0.84431154,0.5602861,-0.8935906,1.1120346,-0.48698366,-1.0289316,1.689491,-0.65499103,1.1170616,-1.1719643
Subject_26,-0.104029454,0.13459776,2.266397,-1.6847769,1.0031811,-0.3082961,1.3803083,-0.565553,-0.112805955,-0.8392501,-0.110203944,-0.8789783,-0.98432356,1.299309,-0.66065407,-1.3879522,-1.2374437,0.089296155,-1.3633709,0.43512958
Subject_27,0.26421368,0.10424066,-0.5550981,-1.1844047,0.6171546,0.3583699,-0.5903798,0.048365384,-0.2929194,0.776296,0.5860982,-0.3844015,1.3649582,-1.3758637,-0.18836868,0.803534,-1.0205027,-0.5968892,0.5479466,-1.1483939
Subject_28,0.8465691,0.51349676,-1.1255225,-0.8372523,-1.222837,-1.3530481,1.12974,0.79454005,-0.24213056,-0.21151768,-0.8030727,0.7356374,-1.3131357,-0.50759685,-1.2453219,-0.52342856,0.5075267,-0.650841,-1.3761972,-0.5316064
Subject_29,-0.40481085,-1.2294525,-0.7458832,0.60101867,-0.3393575,-0.3738504,1.1359372,1.5513997,0.34319612,1.772695,0.63611686,-0.758534,1.6979535,-1.2995595,0.32416117,0.76720303,-0.951896,-1.0826048,-0.27520493,-0.8097064
Subject_30,-0.6838755,1.9798776,1.1648833,0.6563799,-1.0050209,1.1389835,0.19922635,0.3146158,0.23300657,-0.63272786,0.74186623,-0.9928872,-0.3306559,0.32826674,-0.42417094,-0.9883085,0.36421165,0.20114051,-0.7094981,0.7449917
Subject_31,-2.4754858,-1.2115248,-0.6720631,1.4857036,-0.44300961,1.425422,-0.6931757,1.2391554,-0.3755922,-0.9195769,0.8592401,-0.050065365,0.3793096,-0.98650193,1.102607,0.41126865,-0.7998177,1.3876176,2.0452628,-1.1823788
Subject_32,0.5791937,0.8586501,0.43943012,1.0430171,1.0549899,-1.2256305,-0.53771824,-1.4491093,1.6904258,0.3163953,0.92515206,1.1211513,-0.7790111,-0.5578039,-0.8428125,-0.88597727,0.9810077,0.019669414,0.50536704,0.15354025
Subject_33,0.9123866,1.2122767,1.9338051,-1.5875977,-0.34679416,-1.5760385,1.560019,-0.20582183,1.3325144,-0.965809,-0.34537992,-0.73641783,-1.39926,0.1278641,-1.6508431,-1.1929361,0.54696065,-0.46023086,-2.0152197,0.11435006
Subject_34,0.31044233,-1.0417967,0.46926388,0.10998088,0.8753867,0.66875625,-0.28700897,1.6640162,1.3090396,0.8482932,0.67385,-1.4301836,0.40838513,-0.67866045,0.40408057,0.22404976,-1.816521,-0.2696733,0.9433349,0.62906504
Subject_35,0.65891325,-0.3853477,-0.59429973,-0.57215416,0.07339864,-0.6983364,-0.0051782974,-0.96541446,-2.6383855,0.22430967,-0.83654124,-1.2262269,-0.33887237,1.0049055,-0.5034784,-0.43763882,0.7643188,0.22214463,0.6097254,0.6642722
Subject_36,0.44837344,-0.78726107,0.6606152,-1.365517,0.8565054,-0.92511296,1.1611272,-0.25607714,0.16191705,-0.5066192,0.7917109,-0.823322,0.1255133,0.741543,0.3055325,-0.5725485,-0.38467222,-0.07349628,-0.47541845,0.29086626
Subject_37,0.437662,-0.36246058,1.1219887,-1.0596696,-0.33749923,0.3520001,-2.6750224,-1.0853139,-0.73407745,-0.88518536,-1.0367756,-1.2555301,-0.10321024,2.2738,0.32068497,1.1090381,1.9645832,-0.92265624,-0.62068594,-0.6492919
Subject_38,-0.8980684,1.0801201,0.57234657,1.3820406,-0.007054525,1.0674756,-0.007422955,0.1849242,-0.41590536,-0.01387686,0.9869931,0.45118985,2.226039,-1.4574847,1.3629649,1.9643209,1.1799651,-0.5726192,1.2544721,0.6939554
Subject_39,0.5811285,-0.19436386,-0.6513249,0.14278914,-0.47200927,-0.879877,0.91896915,-0.6138717,-0.57170427,-0.5504718,-0.5310098,0.89367294,-1.5198174,-0.79932004,-0.81289846,-0.7224706,0.99452657,-0.62244576,-0.3793154,-0.5458081
Subject_40,0.34800363,-0.263792,-0.09926986,-1.5371015,-0.24639687,-0.31406364,-0.7235156,-1.2062839,0.8118853,0.41332543,-0.3268521,-0.41897202,0.5189715,0.8782058,-0.4819316,-0.35539228,-0.170104,-0.1768194,-0.88033545,0.16295156
Subject_41,-1.1447015,-0.9379361,-1.1089568,1.6470773,0.21265,2.394859,-0.9774035,0.80881923,0.47924048,-0.69676584,-1.384074,0.91282576,0.53444475,0.70398843,1.0577477,0.4301663,-0.32094744,0.9264919,-0.73564,0.25819564
Subject_42,-0.5096454,0.8280314,0.8483454,-1.1242527,1.9532312,0.36735806,0.34638274,0.6768521,0.7225642,1.183027,-0.83545274,-1.1151466,0.47372338,-0.9918441,0.7927499,0.17193316,-1.0810661,0.5478312,-0.5342864,0.18946739
Subject_43,-1.1134742,-0.2871378,0.54894,-0.8862625,-0.18439868,0.20912385,0.5738926,-0.51964176,1.2758716,-0.6267644,-0.9869378,0.27527848,-0.801863,-0.3777039,-0.7687649,-0.04479129,0.14108552,0.30377677,1.1740294,-0.59733677
Subject_44,-0.5776073,-1.0143832,1.4688096,-0.8006597,1.2908963,0.33760753,-1.2001507,0.4873395,-0.15814307,2.5590427,0.59566694,0.26859263,1.0120599,0.12323335,1.1826168,0.081687085,-0.99213886,1.6056976,1.4069439,-0.79010916
Subject_45,0.53350735,-1.3502265,0.7611701,-0.58563805,-0.9532076,0.08226139,-0.5795559,0.29274923,0.3777228,-0.06897856,0.03253301,0.5187541,0.51102984,1.238301,-0.6266219,0.33846122,-0.8647819,1.0114883,-0.34708336,0.8059705
Subject_46,1.3231976,-0.41544878,-0.73847735,-2.5639586,0.5948586,-1.328792,0.52631193,-0.20976639,-2.479589,0.8734394,0.700851,-0.13132757,0.28519386,-0.5102822,0.3508001,-0.4124922,-0.19360274,-0.15302394,0.374902,-1.2837383
Subject_47,1.567376,-0.22187878,-0.4140629,-0.28358543,-0.47445542,0.35534447,-1.3073543,-0.46520957,0.6505655,-0.8946832,-0.5573472,0.60207254,0.25060105,-0.1990069,0.3599222,-0.42710415,0.22815722,0.73930144,0.12424383,-0.57180256
Subject_48,0.23223794,1.8905742,0.09844838,-0.6385948,-0.29130846,-0.7800361,-0.43065158,0.43660858,0.3231595,1.2285602,-0.61640006,-0.6387226,1.1864729,0.4820455,0.21480647,-0.027796976,0.5611266,-1.1038901,0.25273973,1.1002789
Subject_49,-0.86888665,-0.6357206,-0.4763183,-0.49867567,-0.010893132,0.47948334,-0.5786355,1.2764342,-0.5767672,1.0099629,0.029876089,-0.625066,0.43102002,-0.85064286,0.92997706,2.0119276,-1.0222104,-0.33228442,0.45222563,0.16414489
Subject_50,1.1839788,0.80761784,-0.58459425,1.5474043,-0.6921616,-0.8662835,0.3950957,-0.89932805,1.281647,-1.130434,0.88424736,0.7175322,-1.4544619,-0.44018495,-0.93968195,-1.4489673,0.9049257,-1.0072116,0.6125317,-0.8918362
Subject_51,0.3223302,-0.60910577,0.62171584,-0.3609659,1.1029834,-1.203117,1.1387175,-1.0320364,1.2591115,-0.7642167,0.5025603,0.9177885,-1.3756459,-0.7900599,-0.68837106,-0.5097051,1.0839487,1.3896185,0.5623978,-1.0898923
Subject_52,-0.6138065,0.6064199,1.2011881,0.6237666,-0.79290915,0.26155448,0.76508784,-0.81552786,1.4771807,-0.9563178,0.4334622,1.2338808,-0.9715415,-0.4290623,-1.230744,-0.67881966,1.1112874,-1.1027372,-0.34601945,1.4563861
Subject_53,-1.1089787,-1.9133573,-0.7323426,0.10391561,0.81169057,0.93688625,-0.39909378,0.749861,-0.9610505,1.6077837,0.524841,0.9699121,0.49600306,0.26348844,-0.14838672,-0.55603397,-0.4916897,-1.0008689,0.83234835,0.8313284
Subject_54,0.9072707,-1.112781,-0.9818681,-0.87568086,-0.2808275,-0.21938528,-0.6959051,-0.5654852,-1.5080639,-0.68275684,-1.313597,-0.17885026,1.2736363,1.3100669,0.32851002,1.5325261,-1.0053779,0.43932304,-2.1754394,1.029866
Subject_55,0.7536744,0.6538382,-1.0616581,1.7750862,-0.81180763,-0.400248,-0.7411803,1.4258159,-0.3429512,-0.5922925,0.866828,1.8406092,-0.10528685,-1.2452233,0.06154519,0.16625953,-0.6908314,-0.70769286,0.44204482,-0.56291896
Subject_56,-1.1286608,0.4627752,-0.28095645,0.19037196,-1.525782,2.3128693,-0.9179865,-0.7214456,-0.5087095,-0.9692158,0.008004446,-0.6300692,-1.5289696,1.5390955,0.01939391,-0.3757052,1.1516905,0.55299217,1.1679273,-1.4734854
Subject_57,-1.4952995,-0.5840774,0.0819133,-0.58687955,-0.399312,1.4660288,-0.68261826,-0.34895417,-1.8653586,-0.52987194,0.48169047,-0.33851087,-0.17665651,-1.0263027,1.1568028,1.4312319,-0.24559778,0.99184424,0.52418655,-0.03168512
Subject_58,0.78083736,-1.334125,-1.7518344,0.073942795,1.1459233,-0.48297033,-1.4150261,-0.01323915,0.5364945,0.3123535,-0.55413187,0.33142367,2.5624855,-1.1561782,0.29558086,2.0692441,-0.43387482,-0.5194267,-0.88372684,-0.0820879
Subject_59,0.35661012,-1.430351,-1.2073747,0.501277,-0.63167834,0.68709534,0.4760902,-0.7235511,-0.6123588,-0.5691556,0.67287046,0.46264616,-1.4849145,1.1096917,0.6268984,0.44868878,1.0321621,-0.08397441,-0.50896233,0.012219895
Subject_60,1.8960762,-0.7743796,-0.64772105,-0.5013307,-0.24739346,-1.2731906,1.1134878,-1.6644322,0.7820192,-0.90072423,0.5965464,1.4549428,0.22384693,0.0881327,0.16849855,-0.061455403,2.1571147,0.25726125,-1.2947208,-1.413131
Subject_61,1.8823487,0.5414379,-0.07683599,0.86365175,-0.5027899,-0.57982993,0.4244066,-0.42834467,1.1749184,0.15787047,1.2058649,0.47836763,0.3909139,-0.17662998,-0.78548664,-0.6071034,-0.80522,-1.0291617,-0.8951954,1.3102093
Subject_62,1.5432562,0.75199693,-1.2535971,-0.77588665,1.7178336,-1.1625212,0.7921828,-0.66404706,0.28129312,-1.0832827,0.79291385,-0.38728553,1.3146673,-0.8493007,-0.8070291,0.9449853,-1.0495992,-1.3876407,-1.3205053,1.4008349
Subject_63,-2.0737624,-0.49911815,-2.4331665,-0.69974095,2.4423034,0.4609098,0.7053181,1.6330309,-0.9551752,1.6548913,-1.1519085,-0.5602427,1.0903242,-1.216652,2.2497563,1.7770996,-0.11605299,0.9519505,0.62656385,0.9810325
Subject_64,0.18231966,0.82588005,0.27049264,0.60073256,0.9905853,-1.1946536,0.33058184,-0.65493387,0.47657207,1.4709293,1.0753077,-1.1983633,0.5593206,-0.7230005,-0.7951278,-0.85718244,0.7208471,0.16807029,0.6173808,0.58073294
Subject_65,1.3080211,-0.32151398,-0.64392996,-1.6537135,0.7248293,0.4718499,0.38101953,-0.8368368,0.6909597,1.6566691,1.1886147,-0.57598424,-0.952225,-0.6906719,0.31343126,-1.2112116,-2.1541893,0.6472915,0.45181128,-1.3854637
Subject_66,-1.171719,-0.0040401346,1.6251218,0.17068459,-0.07222623,0.5705241,0.62144583,0.82655823,0.09860284,1.1031039,-0.3803032,-0.940994,-0.3972953,-0.9996083,1.1869045,1.2632682,-0.37381116,-0.8535796,2.0863106,-2.3806055
Subject_67,1.159605,1.9748547,-0.97145516,-0.33051836,-2.0791821,-0.836708,0.6878386,-1.0948638,0.35359278,0.47977826,-0.34268638,1.7396693,-0.8690091,0.757923,-1.7978892,-1.4530443,-1.1457509,-1.1577393,-1.6923764,0.88438916
Subject_68,0.6107141,0.5691557,0.9036324,1.1853428,-1.6834319,-0.8567938,0.13380437,-0.5308363,0.77182233,-1.3674043,1.2857274,0.42522618,-1.1624659,-0.30818024,-0.9617423,-1.0923313,0.6690408,-0.83118397,-0.9848116,-0.444942
Subject_69,-1.1377971,-0.90875256,-0.24312732,0.5499479,0.47093832,1.0097704,0.3227114,0.97855264,-0.42270893,0.9624203,1.0096042,-0.011250376,-0.23311418,0.09761465,0.7045418,0.72741324,-0.67129964,-0.6990328,0.92154425,-1.4454851
Subject_70,-0.020872863,-0.80811733,0.004001606,-0.9295702,0.8125155,0.18133835,0.904499,1.9762431,-0.3834857,-0.2333883,0.37247914,-1.6807545,0.42617345,-1.0350965,1.1046314,-0.94851327,-1.6219084,1.0956986,0.4942545,0.83367395
Subject_71,-0.89691085,-0.8038437,-1.4203317,1.0533109,-0.42298234,-0.41931874,1.049933,0.11043023,0.6575977,0.2227102,-0.88733447,-0.26301864,0.35219756,1.189725,0.61325717,0.7699786,0.69894093,0.46536782,0.4702852,-2.5022445
Subject_72,0.29961556,0.4413993,-0.5756524,0.60438347,-0.26326752,-0.396176,0.44348854,-0.88194424,0.5140857,-0.827891,1.0842677,0.4808892,-0.39891452,0.9439777,-0.23623791,0.001992066,0.14820991,-0.40907604,0.17182511,0.5529616
Subject_73,0.94172966,-1.4461623,2.1432798,-1.0387579,1.3047547,-0.6690733,-0.5413754,-1.0184853,1.2334396,-0.4915236,0.09495489,-0.41409093,-1.0350741,-0.06420856,-0.43592462,1.2456006,0.8927502,0.6842044,-0.010941222,0.32964006
Subject_74,-0.32212824,0.55061907,0.37975994,1.3488246,-0.17375804,0.58890915,-0.5549174,-1.1241635,1.1591944,0.74575263,0.30817375,0.39339718,-1.1119907,0.5396664,-0.5877988,-0.46726012,0.6678719,-1.0056787,0.8189358,-1.5311853
Subject_75,1.0288371,-1.104311,-0.45307186,-0.46511266,1.3658298,-1.139215,0.1788797,-0.87036824,-2.0778227,0.6671718,-1.3424577,0.26394847,-0.32465786,1.6156166,0.38451517,0.2549543,0.3105302,-0.811923,-1.2439953,1.0560358
Subject_76,-0.67852545,-0.9697758,0.894199,0.17551517,1.0738614,0.80443865,-1.7766931,-0.33631945,-1.2290632,-0.25241008,0.9651344,0.51182616,1.7315995,0.525226,0.4343524,1.5870723,-1.3288379,-0.4084513,1.04803,-0.6784538
Subject_77,-0.9759092,-0.6087286,0.18225951,1.2468188,-0.68836045,0.91339445,-0.46364796,0.388115,-0.62479854,-1.4326582,1.0989064,-0.33553177,-0.35804424,0.26008344,1.0061654,-0.2852763,-0.17766744,0.59737897,-0.55660045,0.67480403
Subject_78,2.014018,0.19604832,2.0499003,1.8398192,-2.3426533,-2.2856116,-0.4232317,-0.8887579,0.7731181,1.0628834,-3.9535296,1.6089156,-0.7397385,-0.5382199,-2.2820745,-1.7807693,0.80993235,2.300062,-1.7700578,1.4646395
Subject_79,-0.7761279,-0.6274177,1.0204141,-0.53786916,1.0060011,1.2142208,0.9382511,1.0041674,0.8394555,0.762181,-0.8618041,-0.6915199,-0.83957434,0.28750664,1.3579872,-1.613761,-1.1195002,0.92108166,2.1159358,0.7790075
Subject_80,-0.1263664,-0.7088001,-1.2235942,1.0844095,0.16868833,1.227969,-1.0170993,-0.29898915,0.65618855,-0.63183,0.6451251,0.5352792,0.8183447,-0.28314757,1.0753171,-0.22889403,-0.5012746,0.6649544,-0.96461535,0.9024206
Subject_81,0.9347182,2.219733,0.35180867,0.5769586,-1.3848176,-0.6179752,1.0329841,-0.6825767,1.4868232,-1.0941236,0.91021204,0.746422,0.19491537,-0.8335831,-1.4775199,-0.7377191,0.47099215,-0.9257557,-1.0479178,0.8691324
Subject_82,0.6296379,2.0119984,-0.3064723,-0.5081515,-0.85565686,-0.08960511,-0.00837846,-1.299784,0.4725664,-0.75894094,0.76601565,1.2585123,-1.4663314,0.35214692,-1.0904306,-1.1444806,0.42079917,-1.1822413,-1.0309383,0.28323263
Subject_83,-0.11017224,-0.843947,-0.34498125,0.71801996,-0.36127457,-0.11034624,0.49701977,0.27515426,-1.1244107,-0.92017883,0.72051716,0.22210136,-0.08421265,1.2462603,1.0393085,-0.8395407,0.3481029,-0.34598908,-0.4282173,0.028473886
Subject_84,-1.7215389,0.14409675,0.06467319,0.42016393,-0.37790984,1.125393,1.2944142,1.0057002,0.36096588,0.6451592,1.0654584,0.687154,1.4854201,-1.6764687,1.0559446,0.71690595,-0.61041933,-0.7971828,0.66048294,1.374612
Subject_85,1.2830851,0.039907657,0.76204133,-0.34557176,-1.3773417,-0.068036035,0.4600105,-0.69075006,-0.7411163,-0.58130115,-0.18244328,-0.45354503,0.13731557,2.7509677,-0.741863,0.60542756,0.16544403,1.3972155,-0.18309177,0.7225713
