Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-0.6506806,-0.69429153,0.28342238
Subject_2,0.9244046,-1.1864983,-0.00050851965
Subject_3,-0.70080405,-0.24250746,0.1671758
Subject_4,-0.5829602,0.35409304,-2.2818358
Subject_5,0.4697172,0.90493673,0.7124305
Subject_6,0.2933538,-1.0957199,0.0027305468
Subject_7,-0.52418935,-0.7821473,0.07280988
Subject_8,0.7432674,-0.24726471,0.2276567
Subject_9,0.2622021,0.3233544,-0.7473151
Subject_10,-0.7437083,1.8119276,-0.17828533
Subject_11,-0.06444984,-0.050495703,1.1103541
Subject_12,0.4417264,-1.9300412,-0.5893868
Subject_13,1.6164602,1.2836126,1.817677
Subject_14,0.5635292,-1.5800157,-0.48992917
Subject_15,0.3504033,-1.3741953,-0.4850609
Subject_16,0.3278682,0.46360454,1.3659235
Subject_17,0.3798754,0.6153606,1.3111786
Subject_18,1.1570494,0.9672002,1.016304
Subject_19,1.7313617,2.0514627,-0.42287186
Subject_20,-0.6712193,2.2430916,-1.4670637
Subject_21,0.28304026,0.3889982,-1.2377212
Subject_22,0.28801447,1.2098706,1.2304384
Subject_23,3.7333546,1.1932256,-1.6283528
Subject_24,-0.09111476,-0.892723,0.8136757
Subject_25,-0.5968367,0.09244831,0.45427278
Subject_26,0.7901918,-0.9826574,0.027569978
Subject_27,-0.15631725,-0.30977103,-0.5190914
Subject_28,-0.13638423,-0.963751,-0.11283944
Subject_29,-0.9860999,-0.6150842,0.0659351
Subject_30,-0.5436267,1.7513621,0.31471437
Subject_31,-0.41680452,0.29199454,0.18804869
Subject_32,1.9721049,0.87738377,-0.04924414
Subject_33,-0.7586563,-0.56934875,-0.37167218
Subject_34,0.5123684,1.2984943,-0.7595253
Subject_35,-1.7398605,0.855153,-0.37720078
Subject_36,0.3093472,1.3850597,-2.2055526
Subject_37,-0.8352189,0.2164297,0.78554904
Subject_38,-0.26360255,0.5819342,0.45382234
Subject_39,0.89641845,-0.041873276,-0.2983127
Subject_40,-0.5988654,1.9816606,1.5493783
Subject_41,-1.0547583,1.4585425,0.19152899
Subject_42,-1.2232729,1.0399662,0.1204643
Subject_43,-2.0914054,-0.8840324,-0.28678334
Subject_44,0.68562305,0.7852006,0.052143868
Subject_45,0.16914308,0.41010144,0.058156814
Subject_46,0.9099741,1.4056873,0.6981167
Subject_47,0.24038705,0.8740096,-1.4519883
Subject_48,1.2495372,0.58928686,1.4277391
Subject_49,-0.021274675,2.0379834,-2.2962391
Subject_50,1.2365204,0.6458658,0.19974813
Subject_51,-0.24351475,0.8618263,0.18199545
Subject_52,0.048694715,0.07331552,-0.9388593
Subject_53,-0.40478614,0.13417883,-1.2574219
Subject_54,-0.3421003,-1.5432128,-0.38273552
Subject_55,0.629443,0.88758343,0.5318581
Subject_56,0.5160089,1.3487517,0.8370788
Subject_57,-0.5440395,-0.74049866,0.47624788
Subject_58,-0.13954386,1.1597562,1.383678
Subject_59,-0.16399816,-0.7755924,0.7965259
Subject_60,0.1617854,-0.65671664,0.24279465
Subject_61,0.8655237,1.767422,-0.44599336
Subject_62,1.2930962,-0.48941147,-0.18459444
Subject_63,0.9001862,-0.7481297,-0.4112859
Subject_64,-0.6071934,1.3268329,1.4560384
Subject_65,0.61170715,0.31231645,-1.7988428
Subject_66,-0.12625521,0.43440887,0.66757274
Subject_67,0.014191717,0.37164155,-0.98855066
Subject_68,-0.49892482,0.89854586,-0.18745314
Subject_69,1.0691242,-1.220919,0.06383422
Subject_70,0.1545297,-0.16256404,0.7414615
Subject_71,-0.328479,-0.55937785,-0.08323496
Subject_72,-0.03775549,1.2482303,0.10436254
Subject_73,-0.61905235,-1.0474442,-0.6861987
Subject_74,-0.13543075,-0.11881452,-0.80953705
Subject_75,0.20992002,1.1061326,-0.18678913
Subject_76,-0.15750328,1.1581374,-0.49241203
Subject_77,1.0365071,-0.0166809,-0.09167337
Subject_78,-0.180115,-0.51554763,-0.45711172
Subject_79,-0.6254976,-1.824101,0.63991135
Subject_80,0.065108016,1.8070655,0.2221295
Subject_81,-0.22005346,-0.6390647,0.5120213
Subject_82,-0.8163386,-2.5127327,-0.7151754
Subject_83,-0.67382795,1.7254492,-1.8741403
Subject_84,0.8630703,0.9035188,-0.15242434
Subject_85,-1.3951343,-1.3554987,0.8171384
Subject_86,0.42391965,0.5944187,1.3131377
