Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-0.61211663,-1.1962644,-0.34723502
Subject_2,-0.17246394,-0.094438635,0.35380787
Subject_3,-0.7216464,-1.2314452,-0.38662425
Subject_4,1.688615,2.0833905,-1.3613019
Subject_5,0.37754214,0.5150024,0.25941914
Subject_6,-0.105242364,-0.17917399,-0.8414061
Subject_7,-0.10534722,-0.6538749,0.012714397
Subject_8,0.13505036,-0.040986426,-1.459854
Subject_9,-1.6569694,-0.25887558,-0.8254292
Subject_10,-0.29720628,0.18720996,0.58535445
Subject_11,-0.107239105,-0.07139135,0.07625195
Subject_12,1.2887187,1.7022759,0.09907688
Subject_13,-2.0226808,-0.11878726,3.7416172
Subject_14,0.2359256,-1.8550181,-0.37922457
Subject_15,0.12752083,0.6437575,0.094767384
Subject_16,-0.48141497,0.40356517,0.94212884
Subject_17,0.123269126,-1.3949573,0.06889212
Subject_18,-0.43931124,0.1086128,1.354281
Subject_19,0.17302874,0.17814696,-0.85476667
Subject_20,-1.1259499,1.5293432,-0.19823596
Subject_21,0.014754814,0.7227046,0.32280794
Subject_22,-0.97454065,-0.69222957,0.34365693
Subject_23,2.034571,0.16186625,4.2893777
Subject_24,-1.0120785,-0.2534012,-0.33077645
Subject_25,0.78997564,-0.072849885,-1.6423916
Subject_26,0.22734606,-0.26793954,0.54473555
Subject_27,-0.84586173,0.23539369,-2.1679225
Subject_28,0.67352456,-1.8471762,1.1927078
Subject_29,0.19776763,-0.28481767,-1.3050984
Subject_30,-1.5499926,0.51673543,-0.90956587
Subject_31,-0.635364,-0.31250963,-0.2293233
Subject_32,-0.06906548,0.5273005,0.76897633
Subject_33,1.4572204,-0.37086928,-0.4081769
Subject_34,-0.5027004,0.7076461,0.9064132
Subject_35,-0.17221649,0.55005115,0.00020320847
Subject_36,1.4392666,1.1684026,0.21603943
Subject_37,0.25233424,-0.38619542,-0.69012403
Subject_38,-0.7871104,-0.4463136,-0.28431267
Subject_39,0.24480602,-0.53827727,1.0710541
Subject_40,-0.48247367,0.25884086,-0.79471684
Subject_41,-0.64052457,-0.096903756,-0.7501416
Subject_42,-1.1237059,0.094247594,-0.078177705
Subject_43,-1.2536892,0.49950048,-0.09829684
Subject_44,-0.16370194,0.9382253,0.14588523
Subject_45,0.53709203,0.85824066,-0.4028837
Subject_46,-0.8231024,1.1127131,1.0612322
Subject_47,0.16480596,0.5246596,-0.014348407
Subject_48,-0.61288345,-0.7572571,0.4107444
Subject_49,-1.8359127,1.8829728,1.4173504
Subject_50,-1.115221,-0.66371465,0.88335717
Subject_51,0.085202426,2.6508756,-0.18964832
Subject_52,-0.40370545,0.57632774,0.06572963
Subject_53,0.93676037,0.23778947,-0.66422254
Subject_54,0.2918081,-0.40784734,-0.91574585
Subject_55,-0.9038117,0.11375735,0.85797536
Subject_56,-0.3140532,-1.0734316,0.59438986
Subject_57,1.4171603,-1.6486844,-1.032758
Subject_58,-0.84676963,0.302781,-1.0045811
Subject_59,0.23689495,-0.63861656,-1.0605621
Subject_60,0.206561,-0.20557539,-1.2038965
Subject_61,-0.28991327,0.88303274,0.28802648
Subject_62,0.36110085,0.005446363,-1.1487101
Subject_63,0.28821853,-0.13286391,-1.5148742
Subject_64,-1.3328408,0.28972372,-0.4470974
Subject_65,0.9222514,0.45158905,0.7651112
Subject_66,1.071344,-0.1805504,-0.32062232
Subject_67,0.9297393,1.5856211,0.19568355
Subject_68,-0.58907807,0.74266255,-0.44424877
Subject_69,-0.4127123,-0.37300476,0.47769877
Subject_70,0.771375,-0.23749924,0.1115151
Subject_71,-1.36075,-0.3459986,-0.23818235
Subject_72,-0.72389346,0.11104731,-0.06656098
Subject_73,0.3545162,-0.13145831,-1.1014364
Subject_74,0.66885144,0.25325745,-0.07384701
Subject_75,-1.1165404,0.8838436,0.15051849
Subject_76,-0.5468076,1.1231937,0.14371915
Subject_77,-1.2210832,0.08341627,0.56189585
Subject_78,0.63961446,0.61996734,-0.8880293
Subject_79,2.2892103,-0.70670706,-0.7761473
Subject_80,-0.3931747,0.0859042,0.29066202
Subject_81,0.44653922,-1.3939464,1.325635
Subject_82,1.0029666,-0.8627165,-0.5946024
Subject_83,1.3146996,1.9493146,0.08680852
Subject_84,0.89616364,0.30465043,1.0976139
Subject_85,-0.5392688,-0.5819993,1.0757042
Subject_86,-1.1083213,-0.18920195,0.2906461
