Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,0.62889516,-0.9431397,0.3999523
Subject_2,-0.9928229,-0.15217033,0.50012165
Subject_3,0.7726825,-0.3593616,-0.72217786
Subject_4,-1.3319445,-0.7493286,0.21262856
Subject_5,-0.15725026,-0.014666065,0.15658501
Subject_6,-0.86201704,0.7180571,-0.42255336
Subject_7,0.010290191,-0.22480337,-0.041689232
Subject_8,0.45270386,-0.20788516,0.034281045
Subject_9,-2.4829085,1.4040564,1.7923431
Subject_10,-0.12276534,-0.4264506,0.5640948
Subject_11,-0.5793595,2.1546156,1.3953192
Subject_12,0.711011,0.08005271,-1.2305565
Subject_13,-1.5132473,2.393811,1.3121551
Subject_14,1.8789464,-1.9475964,-1.6783653
Subject_15,0.6381477,-0.34890825,1.1481849
Subject_16,0.25454032,-0.53074914,-0.469693
Subject_17,0.5197375,-0.62517005,-0.33785158
Subject_18,1.3350044,-0.019845953,1.1561943
Subject_19,0.6782649,-0.5975582,-1.4289606
Subject_20,0.73285687,0.20867987,0.25148752
Subject_21,0.45737967,0.3007298,-0.7491019
Subject_22,-0.7100789,0.9837777,1.263169
Subject_23,-0.28604278,-0.26482242,-1.3047597
Subject_24,0.022832783,-1.7885039,-1.4651494
Subject_25,-0.7578856,1.3163936,0.8248246
Subject_26,0.39030874,-1.3082205,-0.6457669
Subject_27,-1.8943065,1.5784571,0.56443155
Subject_28,1.2961535,0.5659309,-1.0355004
Subject_29,-0.2252945,0.87106955,0.08940704
Subject_30,-1.1441604,-0.11212392,0.83523834
Subject_31,-1.1349941,0.5153434,0.46003357
Subject_32,1.037961,0.22103524,-0.459931
Subject_33,0.51104575,0.84519464,-1.2122911
Subject_34,0.7499761,1.8452715,-1.3566152
Subject_35,0.29634652,0.43750703,-0.15444288
Subject_36,0.9508647,1.2504108,0.21212265
Subject_37,-0.4430181,-2.1361694,0.42270064
Subject_38,-0.92475194,-0.12508734,1.0587933
Subject_39,-0.2408504,-0.32089716,0.31675214
Subject_40,-0.3367659,-0.588054,0.40469703
Subject_41,-0.2023377,0.4036468,-0.8170521
Subject_42,0.9360358,-1.3591052,0.021168653
Subject_43,-0.591441,-0.68137217,0.73218286
Subject_44,0.092971295,2.2216074,2.1238086
Subject_45,-1.3006818,-1.3892951,0.65560156
Subject_46,-2.6195297,0.31859264,1.2292892
Subject_47,0.17442279,-0.44914764,-0.38904715
Subject_48,-1.2360457,0.016479712,1.0291654
Subject_49,-0.35614178,2.4519525,1.7009312
Subject_50,1.7702094,-0.000222507,-1.7594912
Subject_51,0.8967816,1.1275172,0.5844632
Subject_52,-0.68091697,0.3524172,1.139753
Subject_53,0.8814337,0.1998635,-1.5071708
Subject_54,0.7388417,1.8805768,-1.7074938
Subject_55,-1.1717869,-1.288496,1.7513111
Subject_56,0.5317469,0.22826028,-0.89447594
Subject_57,0.3144428,0.6102202,-0.4592568
Subject_58,-1.1466433,1.1777675,1.8435775
Subject_59,0.4302232,-1.1392059,-0.23488617
Subject_60,0.013150779,-0.2338471,0.8656765
Subject_61,-0.1396534,-0.0070616063,1.6401242
Subject_62,0.5048573,0.5485191,0.6944584
Subject_63,-0.27731648,-0.12226254,0.11532135
Subject_64,-0.77615875,-1.6592615,1.259668
Subject_65,-1.0779587,0.38079277,0.36326665
Subject_66,-1.0349247,-1.174434,-0.040596217
Subject_67,-0.9220005,2.026606,-0.083019346
Subject_68,0.9734534,-0.8880292,-0.7354776
Subject_69,-1.5430533,-0.4654888,0.99918103
Subject_70,-0.28502932,0.5275323,0.37725255
Subject_71,-0.012283026,2.050623,-0.026253005
Subject_72,-0.783995,0.9506932,1.2022253
Subject_73,0.53677917,0.36363694,-0.13483432
Subject_74,1.732159,-1.3098062,0.31628233
Subject_75,-0.22997788,-0.7447557,0.08127826
Subject_76,-0.08033684,0.7520729,-2.318018
Subject_77,-1.6007785,0.24888027,-1.0356679
Subject_78,0.2709549,0.68189824,-0.5734974
Subject_79,1.5097201,1.6915865,-3.0785816
Subject_80,-1.6833289,0.036904056,1.3747499
Subject_81,-0.6565563,-0.43936235,-0.21332237
Subject_82,-0.19183901,-1.2363405,0.6130235
Subject_83,1.2841338,-0.8502114,-0.8853457
Subject_84,-0.30690306,0.22668722,0.1908714
Subject_85,-0.77176595,1.6101915,1.2790706
Subject_86,1.1894815,0.5980956,0.64519185
