Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
Subject_50,0.7210068,0.86191434,-0.85577,-0.4282807,1.0009704,0.84113604,-1.4901916,-1.2259746,-1.2986733,-1.196258,0.9055293,0.6188318,0.45868793,0.7748928,0.49186802,-0.81278616,0.98050964,1.5195124,1.5704006,-0.71309054
Subject_51,-1.1149677,0.90334374,-1.2287701,-1.0360295,0.7534562,1.1138885,0.33549955,-0.41251704,-0.6163389,-1.2059966,-1.3999312,0.81860507,0.41807294,1.0543841,-0.4906184,0.6599993,0.42792627,0.41362983,1.531061,-0.9559271
Subject_52,0.7772783,0.7014012,-0.07491998,-0.86470586,1.3504313,-1.4346273,-0.5847045,0.7700402,-0.9288878,-1.3318309,1.099899,0.4327612,-0.38417754,1.1998948,-1.0719025,-0.62084395,0.32127193,0.6635517,0.9868249,-1.2363926
Subject_53,-0.8097425,-0.6588301,0.75088674,0.096469186,0.016187767,-0.844312,0.09837398,1.2908058,1.605145,0.99887276,0.97461486,-0.73717976,0.6580959,-0.480806,0.6579151,1.9744352,0.78094816,0.54127955,-0.52069503,-0.912271
Subject_54,0.33513775,0.5672612,-0.24839512,0.6438954,-0.3486544,-0.9770303,1.0260419,-0.9905382,-0.67774385,1.5204511,-0.30070376,-1.2591761,-2.1368284,-0.85692185,0.9675253,0.9425107,-1.6674463,-1.5767655,-1.4291561,0.066490866
Subject_55,0.8314654,-1.5252926,-0.20318326,0.6227449,-0.16023022,0.6022397,-1.7598963,-0.71766967,-0.50391054,0.4985246,0.56178665,1.1538095,0.37510046,-0.5797639,1.0533758,-0.5517429,0.8306176,0.23117776,0.119241476,-1.7117654
Subject_56,1.5043057,0.8095479,2.1928332,0.71327883,-0.11882413,1.3972449,-0.23969707,1.1848383,-1.0682977,0.25147468,-0.68186,-1.4957179,1.1556901,1.1708065,0.4440078,-0.48373082,0.009602715,0.18676624,1.6280298,0.536109
Subject_57,0.47385707,0.24155393,1.5162863,0.6285998,-1.2043557,0.020373937,0.61285347,1.5863104,-0.45641133,1.8510604,-0.9348964,0.95775205,0.4832119,-0.2513723,0.018696228,0.56720644,0.5973671,-1.3689743,0.31843454,0.27139527
Subject_58,-1.167081,-0.02329318,-0.28289786,1.5588866,-0.32994297,0.18852444,0.16585515,-0.83407634,0.27563918,-0.5660828,0.59675866,0.75449187,-0.977132,-0.45620883,1.5618702,1.4853749,-0.1687897,-2.0640497,-2.6868842,-0.30345964
Subject_59,0.63973486,0.74774,0.7169128,-0.58931124,-0.72270876,0.12389707,-0.24088828,-0.42244762,-0.6054715,0.71079475,0.10760169,-1.0912508,-0.5075434,1.0552387,1.1166759,1.445528,0.5988249,-0.26549447,1.5758958,-0.5269893
Subject_60,0.2634085,1.552622,-1.0183965,-1.0231237,-0.13613732,1.3478451,0.33936796,-2.0033212,-0.9683887,-0.74670434,-0.331478,0.14932287,-1.2386191,2.2170289,0.35679767,0.73783714,0.6052741,-0.009834671,-0.2215904,-1.4761409
Subject_61,0.50546634,0.4221086,-0.62566566,-0.5850764,0.8516612,-1.3143275,-0.87264335,-1.9544804,0.14350621,-1.1336149,1.0261303,0.31640065,-0.95678496,-0.81770474,-0.09203047,-0.46897057,1.2278861,0.59413373,-0.42957467,-0.4825979
Subject_62,-1.7384727,0.6614474,-1.2154558,-0.7858972,0.85676104,-1.310046,0.86205506,-1.6155623,-1.0808133,-0.29528227,1.3345942,1.091596,-1.6057932,-1.1249814,1.0665896,-0.7641075,0.8161112,-0.952118,-1.4826603,0.39093402
Subject_63,-2.4232388,-1.6368959,0.61246985,-0.6725041,-2.3656619,-0.82003564,0.8609585,2.1437132,1.8783451,0.67431515,-0.8825922,1.2951354,0.5378384,-0.34492156,2.5949788,0.6096179,-1.0717275,-1.554977,-1.0074143,0.5674591
Subject_64,-1.0402361,0.7127999,-1.2746444,-0.12390475,0.852497,-0.60302395,-0.6317926,-0.29999515,1.4612715,-0.42848217,-0.21474859,0.6762816,0.58140206,0.6615712,0.1759742,-0.771047,0.8444043,0.88617754,-0.56947166,1.1357744
Subject_65,-0.67957836,0.80564344,0.3452658,-0.2562005,-0.30829152,1.2942824,1.6748519,-1.3676322,1.7944112,-0.7212677,-0.6771299,0.82435536,0.40658224,-2.3973956,0.36033636,0.37484172,1.2492473,1.2211698,1.0251557,0.57758766
Subject_66,0.09287417,-0.5911754,0.647475,-0.49368578,-1.212851,2.2790694,-0.28573892,1.246229,1.1823043,-0.2563784,1.1128259,1.2497698,2.0963757,-0.48901036,-1.5433416,0.13922784,-0.43736583,-1.3034887,0.5352139,0.7497595
Subject_67,1.9344252,0.92119765,-0.99659675,-0.8134259,1.747695,-0.8625182,0.40167728,-1.2318236,0.39884067,-0.37430802,0.69186884,-0.6796181,-1.6633881,-1.1543489,0.91495216,-2.1851923,-0.1365238,1.4534484,0.7412487,-1.730973
Subject_68,1.6417148,0.44681475,-0.8458046,-0.22926421,1.0137743,0.49007374,-1.2348776,-0.6397242,-1.4637253,-0.73510444,0.96797967,0.15242654,-0.9153071,0.7506303,-1.0816541,-0.51599944,1.2931213,1.1199796,1.2672101,-0.28765377
Subject_69,-0.22394204,-0.97071064,0.9861317,-0.24961555,-0.7093045,1.4007468,-0.5365855,1.2077506,0.9303574,0.43926919,0.46052852,-0.2563372,0.9066474,-0.7350269,0.42398483,0.8190117,0.9319954,-0.7744403,0.28191566,0.01633926
Subject_70,-0.7786022,-1.9528735,0.25491172,-0.769969,-1.1750634,-0.8133911,0.95213497,-0.043187447,-0.031838045,0.33665484,-0.9522523,1.1550597,0.39813158,-1.7781637,-1.2106868,0.9486471,0.17515706,0.90436864,-0.3442656,1.7396127
Subject_71,0.4298654,-0.09452662,-0.25239372,-1.0904384,-0.65706927,2.4522746,-1.0155083,0.93899757,0.11414391,-0.76070607,-0.5604057,-0.87021154,0.51899314,0.7397421,1.5572875,0.7242233,-0.68694973,-0.8285956,-0.415154,0.35818344
Subject_72,0.25364664,0.8128153,-0.60633504,-0.60111475,0.20513286,-0.61863685,-0.64961976,-0.33218285,-0.9739416,-0.5185849,0.8426873,-0.9149744,0.16555257,0.15899266,0.2802488,-0.47932225,0.6583546,-0.03462542,0.40313792,-0.48504877
Subject_73,-1.2769209,1.1339223,-0.5759936,0.52894104,0.36009791,-0.41054258,0.7304145,-1.0230569,-0.2561252,-1.1631676,-0.6117012,-0.26579595,-0.043973934,0.8103102,-2.2407808,1.5279598,-0.1427057,-1.2159497,1.2144411,0.29535404
Subject_74,0.36938137,1.1631539,0.40395528,0.34142122,0.7094597,1.4237196,-1.3785889,0.3387359,0.78665096,-1.1586088,0.91023535,-0.672756,0.79933864,0.61863613,-0.30992287,-0.6262919,0.24801177,0.54903805,1.2384133,-0.4224992
Subject_75,-1.3337233,0.77900386,-0.9548687,-0.2098459,-0.5520524,-1.0020393,0.55887884,-1.1059885,0.6832319,2.0212543,0.9087012,-1.4372034,-1.1642913,0.42535785,0.38179058,1.0549762,-1.2113459,-0.34179538,0.31513688,-0.28866738
Subject_76,-1.1232535,0.37652925,0.75753415,1.7914902,-0.7158061,0.65091497,-0.20821816,0.68269986,-0.170792,1.2669202,0.5745789,-0.9803401,1.0188463,-1.5368216,-0.6778439,0.9599219,0.707901,-1.5832114,-1.862911,-0.46728155
Subject_77,0.7984018,-0.35543668,0.9631205,0.5080819,-0.86635196,-0.8290914,-1.447159,1.0282708,-1.5094663,0.53124934,-0.5061532,-0.39846423,-0.42962617,-0.22787495,-0.14973013,0.5734118,1.108981,0.24861321,0.40568802,0.25608325
Subject_78,2.2797706,0.6323361,-2.5258565,0.6626605,2.3483686,-1.4092048,-2.0323772,-2.2286248,1.1651734,-0.8192252,-2.2155485,0.24763297,-1.5002017,1.3874915,-1.7133832,-0.17856854,-4.0574,1.7825974,0.7075293,-1.6840775
Subject_79,-0.96203125,-0.8376612,1.2869151,-0.8748671,-1.4079458,-0.7416895,0.47242397,0.83219874,0.64856833,-0.91454834,-0.9435431,0.21880981,2.155626,-1.2572278,-0.91520506,0.7514058,-0.7952971,1.5510554,0.78366727,0.717955
Subject_80,-0.09466007,0.18885376,1.3193882,1.1073066,-1.0961695,-0.86083144,-1.0799242,0.19559462,-0.5929467,-0.9046125,-0.52955717,0.16677779,-0.9152669,-0.5248855,1.1436453,0.77088684,0.6851271,0.22709262,-0.844528,-0.4997623
Subject_81,1.3773292,0.6458831,-0.7768726,-1.1414415,1.590857,-0.91870683,-0.6141757,-0.909253,-1.0886527,-1.4629065,0.8791454,1.0974612,-0.9650446,0.5497752,-0.51203024,-2.3099284,1.0538634,1.349872,-0.3280747,-0.7142406
Subject_82,0.8388863,1.2276558,-0.23986855,-0.12664196,1.1564201,-0.37956855,0.4734688,-0.65416116,-0.7345568,-0.4520074,1.1453869,-0.285462,-1.1025536,0.51103115,0.035465136,-2.1732235,0.77936774,1.0841542,1.6150119,-1.2853854
Subject_83,0.36906374,-0.34839335,0.3719506,-0.5433826,-1.1394304,0.016060175,-0.5981476,0.16493802,-0.8421871,1.0824864,0.3788629,-1.1138723,-0.3451366,0.16725138,0.3328348,0.779258,0.6725271,0.935604,0.05726501,-0.17749663
Subject_84,0.39330387,-1.07535,1.1414372,-1.1770505,-0.9398091,-1.2672544,-0.45618477,1.8304241,0.63980097,-0.41148853,0.5072901,1.7871219,0.40672454,-0.548787,-0.0610724,0.10087175,1.0800177,-0.62043434,-1.5858271,-0.67578536
Subject_85,1.3580112,0.7315679,-0.17017321,-0.57325363,0.70775217,-0.711306,0.2024218,-1.4215536,-0.599043,0.9984539,-1.3482249,-2.252726,-0.9447991,0.31610554,-0.78634953,-0.28529653,-0.37713158,-0.5083105,-0.29597405,0.48585185
