Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
Subject_10,0.9801326,0.027530484,-1.5033826,1.1286647,-1.2525887,-1.3150442,-0.24490464,-0.47209814,-0.3926538,1.1426553,0.34167928,-0.27132884,0.24034907,0.7642339,1.1821905,0.6182813,-0.3521945,0.5110957,0.7504178,0.8950564
Subject_11,0.17830774,0.61275846,0.65229803,-0.95685786,-0.42186883,-0.10663986,-0.32460502,-1.1860719,0.88012975,-0.5268456,-0.64821255,-0.99969697,-0.10155019,-0.7353156,-0.78445524,0.877776,-1.0099386,-1.0001757,0.08203722,-0.10610547
Subject_12,1.096054,-1.7735434,0.33491316,-0.4452741,-0.5829821,-0.43276006,0.60890526,-0.87640995,1.122088,-0.89246386,-1.0807103,-0.6410688,0.94826245,-0.9212066,-0.36857972,-1.0367473,0.6809004,0.8703113,0.6156627,0.8492088
Subject_13,-0.7526612,0.8236233,0.6458285,-0.8918323,0.9425897,-0.019831266,-0.90750074,0.705672,0.40694287,-0.28211775,-0.70528543,1.0472611,-1.2780082,0.8576734,-1.1386107,0.7028416,0.8801151,-0.99765205,-0.7982467,1.1563077
Subject_14,-0.68177176,0.79580855,0.6638002,0.73045504,-0.5141368,-0.15807275,-0.654322,-0.5197448,-0.093122885,-0.41709912,-0.99326247,0.4102924,0.8869583,0.7411138,-0.7372743,0.47654063,0.5288069,0.8760665,-0.72451913,0.15531644
Subject_15,0.6464839,-1.169836,-1.0352775,0.771737,-1.0395374,-0.56612575,-0.56376916,-0.9318293,-0.8668994,0.16770248,0.3194155,-1.0846403,1.1479024,-1.0518523,0.8826123,-1.4575754,-0.337254,1.0355349,0.74155515,-0.83848786
Subject_16,-0.13134645,0.30340877,0.46357313,0.54248405,-0.036272727,-0.82930523,-0.8610029,0.45233437,-0.12108967,0.6859027,-0.63590604,0.940498,0.709767,-0.65084004,0.9188862,1.0408992,0.9783654,0.94538474,-0.9989776,-1.0555692
Subject_17,-1.0340756,0.992341,1.1008118,-0.512738,1.125499,0.52260524,-0.9129535,0.803973,1.506109,-0.92392206,-1.0975467,1.0008125,-0.9770908,0.7237444,1.0518774,0.890408,0.92259985,-0.6608018,-0.5918428,0.9114194
Subject_18,0.6753272,0.16159274,0.82693845,-0.60673106,-0.7190964,-0.6741697,-0.22333959,0.81860757,1.0190884,0.54850733,0.8043264,-0.28257388,0.56299275,-1.0821577,-0.0016481449,0.71383643,-0.30976498,0.83877134,0.41287202,-0.77921915
Subject_19,1.0882354,-1.5194949,-0.8938162,-0.33902466,0.43565235,-0.71970975,-0.4889385,-1.383504,-0.7625119,0.5826203,-0.73626435,-0.74879706,0.91394246,-0.0039435485,-0.16086337,-0.57574445,-1.2151417,-0.8419044,0.92267126,-0.60971135
Subject_20,-0.034556385,-0.070537955,-0.01944163,0.57217306,-0.8114188,-0.8046366,0.7952256,-0.2057637,0.5239821,0.9119012,1.0503117,0.27586395,0.84444207,0.7341982,0.94189423,0.3959223,-0.5068767,-0.8758247,2.0998392,0.7555656
Subject_21,-0.4662088,1.2627337,0.59894145,-1.6751175,1.1539361,0.6329071,-0.86098385,0.62604445,-0.3599283,-1.1139058,0.6854348,0.7972157,0.66058713,0.95901686,-0.7919476,0.96908474,0.029190375,-1.1314039,-0.9707506,0.7409231
Subject_22,-0.6350222,0.63107437,1.1017201,1.041927,-1.0862514,0.4711066,-0.9168484,0.8779621,0.84325075,0.7571274,0.936144,0.4115955,0.65383315,-0.47227263,0.043093912,0.697027,-0.72220904,0.61555123,0.77525616,0.7598606
Subject_23,0.6964656,0.22951216,-0.5464078,-0.85124254,0.46976045,-0.75542194,-0.29378358,-0.47553194,-0.19831577,-0.40613782,-0.8438488,-0.035604473,-0.4889197,1.2467085,-0.7367158,-0.5878302,0.49273115,-0.8422322,-0.028371228,0.81284714
Subject_24,0.5602697,0.56645197,0.91884,-0.34024942,-0.77939177,0.47473833,1.0389662,0.96579546,0.53083754,0.8137363,-0.30316654,-0.41600809,0.39638528,-0.39272887,1.1446381,0.58782476,-0.8434415,-0.855945,0.96389234,0.75598395
Subject_25,0.6400906,-0.23212136,0.8081835,0.93269956,0.9299459,1.1340697,-0.9115326,0.15321532,1.6350179,-0.8407992,0.5674706,-0.33901572,-0.48901445,0.72682345,-0.96365464,0.7833697,0.9314406,-0.9042529,0.5688393,1.135266
Subject_26,-0.9208447,0.97609663,0.9325392,-0.4971042,0.9573692,0.89568084,0.6301404,0.8516939,-0.35783377,-0.88953114,-0.943146,0.57087487,-0.6709864,0.5182544,-0.78712624,-0.34128985,-0.16715829,1.7669785,0.5440223,0.22040322
Subject_27,-0.5192256,-0.1577308,-0.846324,0.16119218,-0.5874324,0.17813179,1.1215843,0.8435038,-0.35634223,-0.70167977,-0.8954707,-0.36854804,-0.3314992,0.86303747,-0.45454258,-0.56421065,-0.42493412,-0.6458598,0.3432719,-0.358796
Subject_28,-0.5034785,1.102779,0.41671717,-0.7364392,-0.90532047,0.5532791,-0.75606465,0.39301687,0.8860668,0.4470094,0.4093053,1.1296881,-0.5770129,-0.9405175,0.53763574,1.1630417,0.6007723,-0.6019815,-1.0639167,1.004158
Subject_29,-0.52382493,0.21028803,-0.99603516,0.8946879,0.858409,-0.66541153,1.3675679,0.9454808,-1.2897217,-1.0526828,0.6034486,0.044779193,0.7269768,-0.23194095,1.1212822,-0.38218933,0.5023042,-1.2395648,0.45236078,0.26217765
Subject_30,-0.43653935,0.52846074,1.221811,0.62678224,0.815741,0.92193377,-0.6708375,-0.1486825,1.3038085,-0.4536786,-1.1421918,0.9732269,0.6538056,0.2814349,0.5853607,1.0564171,0.7684132,0.43212983,0.71724653,-0.9584961
Subject_31,-0.5176042,-0.9149023,-0.6836532,0.51640284,0.9066103,0.49257538,0.78694725,-1.1424364,-1.4338909,0.8064327,-0.32264248,-1.8030511,1.8019359,0.082499504,0.6067632,0.4245537,-0.80401176,-0.8003205,-0.71239644,-1.24537
Subject_32,-0.7766234,0.8137662,1.1169982,-1.1449927,1.1270419,0.735458,-0.88927007,0.5048202,0.7154356,-0.5458793,-0.56884694,0.33852085,-0.6523204,0.7151005,-0.93794155,-0.83617926,0.67503846,-0.738762,-1.0289359,1.1217238
Subject_33,-1.0851381,1.8393203,0.8955103,-0.47775242,-0.48294985,0.7574101,-0.95744175,0.9481518,0.8634641,0.92582554,-0.4293163,1.3714243,-1.0575187,0.30888924,0.7734412,0.61384004,0.95275915,1.3606228,-0.92011833,1.0488725
Subject_34,-0.83223045,-0.24390444,-0.68890595,1.1306529,0.36714152,-0.62386686,1.1609675,0.88890076,-1.0918229,-0.1229217,0.29925993,-0.6386507,-0.59468746,0.033761714,1.1025256,-0.6334302,1.0363183,0.38909462,-0.744715,-1.1949338
Subject_35,-0.45549658,0.7953277,0.55234337,0.4494567,-1.1464807,0.23288435,-0.7552285,-0.7863274,-0.32770413,0.7027877,-0.7445425,-0.51385564,-0.94291353,-1.0290966,-0.55164635,-0.31586912,-2.0591946,0.17086712,0.5671684,0.75488317
Subject_36,-0.8408584,0.388127,0.64814854,-0.6639648,-0.749334,0.21628925,0.44598138,0.83980054,-1.2382493,-0.8370527,-0.55608016,0.32778203,-0.72608924,0.92346436,0.6805215,-0.4232701,0.1289783,0.98054165,0.61011285,0.4569387
Subject_37,1.7679214,-1.3093053,0.8158139,0.39007592,-0.9434995,-0.83302283,-1.105782,0.86354053,0.9227287,1.1673876,-1.3719312,-0.015333408,-0.83593416,-0.81867504,-0.9355688,0.379838,-0.19675557,0.8134411,0.8488551,0.76770616
Subject_38,0.7505445,-0.9135238,-0.94120544,0.16071291,0.96934724,-1.1930902,-0.5787441,0.78635067,0.5138369,-0.4805517,0.7571858,-0.83456755,0.7260759,0.48192912,0.45248714,-0.7550624,-0.78870416,-0.70780605,1.1832186,-1.0631762
Subject_39,-0.84412163,0.85410845,-0.085434504,-0.74561876,0.6860228,0.7450076,-0.879883,-0.5803664,0.17868935,-0.50169855,-0.21588403,0.80533475,-0.021805068,0.23377572,-0.7652359,0.5515661,-1.1466415,0.54520845,-1.1926488,1.041422
Subject_40,0.6655128,0.2931398,0.7974614,-0.91068757,-0.5172563,-0.4746029,0.69299597,0.7028006,0.3808479,0.17866464,-1.157987,0.7817522,-0.64846265,0.047710754,-1.1055074,0.12360725,0.8401676,0.7150569,0.6362729,0.98380417
Subject_41,0.8041558,-1.5781634,0.094750464,-0.44579935,0.7075896,-0.6106209,0.051778086,-0.51620656,0.12685214,0.9590644,-0.81812537,0.00018736075,1.073034,-1.0348883,-0.70132625,-0.23186831,0.84767264,-0.8813991,0.61432624,-1.3056339
Subject_42,-0.95606744,-0.5777411,-1.042448,0.9743936,-0.448211,0.13584565,0.9658776,-0.52385914,0.63113064,-0.35151407,0.43542117,0.41903573,0.58944935,-0.3982953,0.6492162,-1.4535397,0.7268549,1.1027597,0.71606123,-0.66467434
Subject_43,-0.90011364,0.6609011,-0.59062284,-0.65713775,-1.1153333,0.5704892,-0.5894409,-0.16846459,0.4220739,1.0101181,0.12848635,-0.9367154,0.77756494,-1.0444765,-0.36859882,0.5458809,0.9824735,0.7038007,-1.0512903,0.5523851
Subject_44,0.5407581,-1.1750159,0.24705346,-0.5176584,0.58740854,0.4421971,1.3833843,-1.1489326,-0.64331156,-0.95477635,-0.6906787,-1.29526,0.31589642,-0.85106695,0.17120996,-1.0791811,0.06026201,0.23965397,0.48548055,0.6099316
Subject_45,0.37180194,0.1358596,0.6225652,-0.81339717,-0.61709386,-0.90517676,0.7878571,-0.7996824,-0.99752104,0.6505767,-0.8908447,0.031271324,-0.8831613,-0.88276404,0.14978857,0.6633612,0.67724043,0.45318085,0.3813688,0.6869686
Subject_46,0.17615229,0.052320164,-0.42029363,-0.6701126,-1.4704294,0.96927637,0.94507456,0.16922377,-0.8077653,-0.820631,0.39987496,-0.0210779,-0.96898776,0.6165,0.45946172,-0.53141135,-2.0806453,0.13233203,0.55723625,1.0034853
Subject_47,-0.36385632,-0.5233052,0.7450619,-1.0557877,-0.4366829,0.69188607,-0.4975294,-0.6856741,-0.10020264,-0.5388783,-0.74237216,0.7090771,-1.1134715,-0.7246824,-0.8251262,0.6600698,-0.41379276,-0.8834738,-0.7240999,-0.32000667
Subject_48,-0.41996953,-0.52408147,0.364694,0.9751509,-0.7509235,-0.4954584,0.3102967,1.063235,1.497551,-0.79412615,0.9536219,0.206062,-0.16524689,-0.5700621,1.0102017,-0.53073573,0.51699084,-0.80748934,1.0505928,0.87686485
Subject_49,0.6915992,-1.0903183,-1.5544329,0.81250924,-0.7885788,-0.99556285,0.9888773,-0.84850407,-0.33158213,0.4951221,0.91440964,-0.5027546,0.87861717,1.186499,1.2018949,-0.055169657,-0.3557364,0.5714545,0.017630046,-0.36437744
Subject_50,-0.6167375,1.155372,0.94693846,-0.8513528,1.0916474,1.081623,-0.8333184,1.0094067,0.5362506,-0.40684155,-0.92336226,0.82415545,-0.85802615,0.5770919,-1.0625284,0.8699736,-0.6175666,-0.80288017,-0.68523395,0.61873215
Subject_51,-0.6637623,0.9542282,0.36080292,-0.5031056,-0.20208868,0.8608232,-0.9505117,-0.76489264,-0.57967526,-0.74313164,0.47363728,-0.5400599,-0.74930114,-0.70273066,-0.95431167,-1.7065003,1.0874205,0.35962924,-1.2442482,0.9539781
Subject_52,-0.7467664,0.96100116,0.83854663,-0.6299325,0.7091781,-0.6079836,-0.94436014,1.2371765,0.5798591,-0.29737598,0.72006714,0.37852907,0.54522663,0.5886411,-0.8815129,0.9234867,1.105393,0.73830473,-0.8495733,-0.7320436
Subject_53,0.73148525,-0.2911037,0.7581055,-0.5393372,0.4260852,-0.4891533,1.040033,0.78644675,-0.96175337,-0.66731775,0.34040064,-0.90282905,0.8560894,0.11289887,-0.106128305,-0.82901794,-0.861724,-0.6989174,-0.28074077,-1.0393779
Subject_54,1.1988305,-1.0109105,-0.46918383,-0.14931436,-1.62145,-1.2769403,0.5616658,-0.9326249,-0.022271866,1.4658378,-0.5151052,1.3933191,-0.49133193,-0.68336904,-0.72988564,0.8134414,-0.22552812,0.10887741,1.1191425,0.7360901
Subject_55,-0.38602293,-0.3017193,-0.7365577,-0.7986206,1.0256187,0.64875734,0.5928164,0.7929175,0.799928,-0.74823946,0.77360505,-0.083266065,-0.6635767,0.8288293,0.8357859,0.8467403,-0.72830576,-1.2455986,-0.6617013,0.49406308
Subject_56,0.7932035,-0.44164726,0.47843432,0.7803648,0.02800117,0.9876363,-0.91127616,-0.966383,-0.46699804,0.14007576,-0.6558351,-1.1287451,1.0226662,-0.61031914,-0.8976826,1.1034468,0.37670442,0.48473075,-0.47882196,-1.2320385
Subject_57,0.80610496,-1.2927071,-1.2650013,0.8592897,-1.1717876,-0.6228321,0.19258776,-1.1258827,-0.01689524,0.26869366,0.9024928,-1.0366918,0.996797,0.89598453,0.6267661,0.46688896,-1.0521082,0.5716294,0.16138403,-1.1907887
Subject_58,0.99295586,-0.6213395,-1.2726351,0.52760494,-0.92119724,-1.3845044,0.8297363,0.78507364,-0.26019403,0.97172207,-0.6759674,1.6740164,-0.6661886,0.5102887,-0.7537816,-1.0285716,-0.8919684,-1.1597934,0.40474394,0.54032737
Subject_59,1.041033,-0.53492576,-0.40055838,-0.23736975,-0.51515317,0.42695522,-0.9298818,-0.678169,-1.0161945,0.42490122,0.7832016,0.5638952,0.09231605,1.0463758,-0.4012205,0.7737988,-0.6262748,0.51832116,-0.5592291,-0.99800664
Subject_60,0.7506055,0.41036004,0.33346453,-0.9671053,-0.12080538,0.65592635,-1.4251779,0.93640465,-0.09080344,-1.0747784,-0.68541855,1.1238729,-1.4881996,-0.6616186,-1.068481,-0.11187114,0.75855035,-1.0309156,0.680054,0.9585787
Subject_61,-0.8787767,0.94171494,0.91356814,-0.6496475,0.88354003,-0.41594824,0.7173977,1.1444572,0.29708433,-0.83048165,-0.4608595,0.9904477,-1.3404398,1.317649,-0.45094785,0.64475965,0.8490029,-0.94784665,-0.6495579,0.42108622
Subject_62,-0.33959574,0.9697701,-0.5932583,-0.5420941,-0.678687,-1.1468561,0.57979167,1.1596745,0.83370787,1.2220246,-0.61034936,1.2340741,-1.205958,1.2631313,0.11438652,-1.1451606,0.17318138,-0.0007913727,0.6550501,0.80727285
Subject_63,0.080409974,-1.933973,-1.5497726,1.743066,-1.7287956,-1.1009142,0.7102602,-1.2633804,-0.42055532,-0.4165173,2.078707,-0.31744748,1.5685904,-0.6089811,1.0715828,-1.6163806,-0.8157756,0.1836395,-0.6877267,-0.9395373
Subject_64,-0.77533823,0.9103742,0.93249315,1.3709589,0.9160152,0.4293304,-0.4291262,0.5080059,0.89658755,-0.9471154,0.5090006,-0.4294752,-0.47687495,-1.194267,-0.6883584,-1.0360065,-0.7214744,-0.953182,-0.27259973,0.99001795
Subject_65,-1.0961679,0.040019494,0.38476425,-0.4225647,-0.6919159,1.2103617,1.471787,-0.29965475,-0.96724313,-0.21354975,-0.6407708,-0.21285537,-0.8492907,1.2050433,-0.23933461,-0.75076115,0.23109071,0.7849429,-0.7349226,-0.82623345
Subject_66,0.51189053,-0.8547742,-1.9162111,1.352774,0.66835624,0.8143799,0.7679191,1.0453726,0.34665278,-0.71526754,1.501432,-1.3098527,0.42545086,0.80853873,0.8977394,-0.19112344,-0.762988,0.6978103,-0.78917676,-1.0110961
Subject_67,0.6783906,1.3684818,1.5398375,-1.3388162,-0.5072474,0.92575854,0.60043705,0.74819136,1.6786228,-0.5349559,0.93262273,1.5731103,-0.82968116,0.2550952,-0.8756884,1.1963944,0.60653555,-0.89752305,0.1667938,0.68701696
Subject_68,-0.9559118,0.9084143,0.9675555,-0.9514289,1.3623033,0.9044779,-0.8211967,0.8182897,0.74949455,-0.32645506,-0.88960856,0.9066738,-0.81863934,1.0213777,-0.93385,1.2316104,0.789923,-0.30103984,-0.5843839,0.9556628
Subject_69,0.6630828,-0.5476325,-0.8962707,0.33604798,0.4821869,0.80655944,0.891191,0.73104346,-0.9227734,0.71959174,0.3912652,-0.8166357,1.1705185,0.687237,0.7414654,-0.5042703,-0.25256985,0.01146654,0.06569419,-0.995482
Subject_70,-1.3969595,-0.5669533,-0.0021787842,1.0611535,-0.88408375,0.216172,0.9805768,-0.45793593,-0.8764904,0.3730874,-0.73360455,-0.5752862,-0.47189236,-0.0133786835,1.4020629,-0.66364175,0.07992743,-0.38180473,-0.39832804,-0.2618953
Subject_71,0.84242946,-0.10555183,-1.1985813,1.4068447,0.036897037,0.88432753,-0.6300476,0.027538989,-1.2296468,-0.5863831,1.1358564,-0.4682745,1.3792753,-0.96765584,0.30808842,0.46881786,1.2063059,-1.0782588,1.3240457,-0.2089193
Subject_72,0.55472815,0.46494082,0.61264664,-0.56863004,0.4331025,-0.5877091,-0.7166042,0.53983337,-0.73776865,-0.3353225,0.50240743,0.7872532,-0.5534329,0.34452963,-0.8292041,0.38202605,0.20470017,-0.38246953,-0.4245324,-0.6419928
Subject_73,-0.40531537,0.29783082,-0.9171941,-0.050440174,-0.18682182,-2.0549593,-0.8025747,0.0116111925,-0.30716562,-0.87602574,-0.34513965,-0.19522719,-1.1531179,0.44232646,-1.0107585,-0.7712891,0.8461301,1.1541247,-1.1177074,1.0173866
Subject_74,0.62067217,0.39071006,0.66190636,-0.51455134,0.72182745,1.1651576,-0.50133574,1.0022655,0.5958908,1.1644639,-0.74017876,-0.61588824,0.04988844,-0.61356026,-0.8256361,0.26946968,0.8718886,-0.52035123,-0.40181756,-0.8102231
Subject_75,0.7767201,-0.46672675,0.74779326,-0.44763163,-1.1974679,-0.9756615,-0.70761925,0.64966345,-0.48059124,0.9222394,1.025811,1.0192964,-0.95775014,-1.1460946,-0.5006002,-0.62351835,-2.155005,1.1020055,0.49799266,0.97867846
Subject_76,1.6034079,-0.8352472,-0.8479406,-0.13728689,1.011209,-0.89575475,0.94954526,0.657223,-0.006400882,-0.93607867,-1.3065886,-1.1691363,0.46595028,1.0375246,-1.0387887,-0.98687637,-0.80808145,-0.54303396,1.0327048,-0.57693136
Subject_77,-0.5300869,-0.62576133,0.5245837,-0.6278151,0.8011615,-0.5777073,-0.46502542,-0.81330556,-0.8755075,0.6373894,-0.6977201,-0.18748443,0.6478786,1.1988422,0.3850829,0.64589304,-0.6810994,0.4807555,0.4166292,-0.96512926
Subject_78,-0.65730494,1.1770281,1.8182683,-0.7567576,1.2077433,0.50955236,-1.0978701,0.41959804,1.953315,-0.5731576,-0.7409306,1.5844774,-1.5968502,-2.7008789,-0.94098574,1.3761547,0.9841161,-0.5799231,-0.94118357,1.3994887
Subject_79,-1.4460073,-0.92985874,0.7350741,0.62705946,-0.44246942,0.8237745,1.1667932,-0.341473,-1.7574648,1.1280692,0.8458148,-1.8462589,0.69828635,-1.0645082,1.0301152,-0.6172791,-0.19237371,1.1871129,-0.5890975,-1.1099131
Subject_80,-0.68002856,-1.0600345,0.9938697,-0.55042213,0.71641046,-0.7736606,0.29429865,-0.8242922,-0.87859243,0.48829266,-0.33780146,0.7677326,0.43309516,0.85594785,-0.641228,-0.4205187,0.5476334,-0.831995,0.9857527,-0.7887389
Subject_81,-0.93468904,1.6409945,0.69375956,-0.9583176,0.854495,-0.12028713,-0.53931373,0.9317644,1.3191047,-0.614907,0.13664405,1.062475,-0.74281156,1.1955347,-0.84514785,0.87419415,0.9318032,-0.73844844,-0.83828086,0.5177668
Subject_82,-0.37759137,0.8714158,1.1666201,-0.7845017,0.064706214,0.83315605,-0.6075153,0.967574,1.5718545,-0.6915975,0.7069917,1.1269811,-0.63798714,0.7140686,-1.011135,0.84374166,0.5534972,-0.60925263,-1.0163057,0.49274817
Subject_83,-0.8459416,-0.6161519,0.638353,-0.191645,0.80733657,0.57858795,-0.2698488,-0.74925673,-1.0437921,-0.7527772,0.8119716,0.06709005,0.46277675,0.63326436,0.5276658,0.6109458,-0.8702765,0.50621396,0.8707505,-0.5939977
Subject_84,-0.9019735,-0.50594825,-0.6424561,0.30670705,0.9022185,-1.0543511,0.7956678,0.93845505,-0.9237339,-1.055117,1.020024,-0.8488906,1.2943981,0.68786067,0.6001777,0.004195239,0.7162822,-0.8532145,-0.8567048,-1.335371
Subject_85,1.1364949,0.51025146,0.56441003,-0.6143265,-0.52649367,-0.8383867,-0.2960807,-0.60456914,-0.49323544,1.0315324,-0.8944577,-0.12547918,-0.9867845,-0.75375414,-0.4896987,1.3816146,0.39827907,0.6401262,0.93118083,0.73869836
