Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29
Subject_49,1.0486081,0.06278765,-0.92831844,-0.03309633,-0.49513325,0.7702604,1.4379437,0.43180516,1.116363,0.026235199,1.4607887,-0.64606094,0.105073266,0.40004122,-0.4080449,0.72883886,2.265011,-0.8356011,-0.0766939,0.8976662,0.45392525,-0.49471372,0.10088419,0.6346807,0.70080394,-1.7422539,0.20617986,-0.4661833,-0.94682014,0.73137254
Subject_50,-1.0176929,-1.1668286,-0.44233277,-0.071983956,-1.107926,-0.95239735,-0.5824967,-0.90167844,-1.2452863,0.27267104,-1.6683828,-1.2406737,-0.312814,-1.252514,1.3054711,-0.8164589,-1.3665012,0.78360146,-0.72394216,-1.2617201,-0.9163477,-1.0406785,-0.27098602,-1.0815668,-0.8960484,1.3246933,0.7512427,1.6738036,0.39437118,-0.79928297
Subject_51,0.48570028,-0.9849828,0.9598665,-0.90924835,1.3841006,-1.2423767,-1.1380191,-1.3176657,-1.0802529,0.55622154,-0.31891403,0.38440043,0.28462526,-0.90603536,1.9307842,-0.94608927,-0.7198539,1.1345083,1.0674069,-0.63579607,0.9516386,-0.8281502,0.64793223,0.2977111,0.08688964,0.3728944,-1.4188141,0.33845314,-0.25476515,-0.37498188
Subject_52,0.030331494,0.02515437,0.9013209,-1.2366666,-1.3199843,-0.8728326,-0.955217,-0.2531175,-1.4184166,0.7025733,-1.1381807,1.1788821,1.0391088,-0.6934495,0.048291493,-1.0181562,0.42269,0.9924985,1.1897049,0.33082435,-1.0436275,-0.16525242,0.72598803,-0.4542702,-1.0476909,1.2892945,0.9511021,0.27551758,-0.5030089,-0.9528457
Subject_53,1.4377201,1.4018208,0.053682197,-0.4520564,-0.83947635,1.0091236,-0.4583864,0.8965046,-0.16493364,0.2139904,0.26081303,-0.30076146,-1.0636669,1.0134504,-0.09935781,-0.670361,-0.51217127,-0.039477374,-0.5458582,1.1804818,-0.9093972,0.23111975,-0.31689188,-0.5542968,1.6359193,0.59953886,-0.55086225,-0.5942923,-1.0146317,2.2289555
Subject_54,1.0609484,0.7618261,-0.94577646,2.038903,0.025029028,2.6811552,-0.8413036,-0.42910826,-0.010411589,0.907187,-0.4549491,0.3162078,1.1298494,0.9166537,-0.64858496,0.522677,1.9942572,-0.4633991,0.7380174,-0.5970108,1.342661,1.1961311,-0.72840947,1.1571442,1.1192213,-0.9689767,0.32412162,0.47401127,2.025162,-0.2701896
Subject_55,0.12719844,1.7631817,-0.5771713,-0.39790657,-0.75409436,0.3371009,0.22277944,-0.23043306,0.25555155,-1.196084,-0.59364974,-1.3272424,-0.52344704,-0.42058846,0.4961379,-1.4110168,-0.6884441,-0.21834788,-1.2038107,-0.48505136,-1.2152148,-0.76738846,0.1303847,-0.86160177,-0.52349573,-0.18856649,0.7469055,1.6983514,0.5725437,-0.5461878
Subject_56,-0.5696928,-0.7261432,0.994194,0.37673083,0.84803826,0.7486557,-0.6350837,2.1556776,-0.44348764,-0.10904003,-1.0369446,0.1962654,-0.8051441,-1.5844887,0.5008079,0.79987806,-1.1498293,-0.9180737,1.0669677,0.8852167,-0.18810235,1.1182708,-1.0023997,-0.94022286,-0.11346594,-0.5567486,1.6547102,0.0326577,-1.5269481,-1.2748971
Subject_57,0.43509585,0.6283002,-0.36308217,-0.0041277357,1.1742007,1.7543893,-0.8478906,1.6965555,1.3022457,-1.1797595,-0.23183696,0.97703177,-1.0339664,-0.4681415,0.71041596,0.76098806,1.2894545,-0.91851455,-0.6706068,1.3146204,0.9611838,0.028369626,0.28467983,-0.9303803,1.047952,-1.2454377,0.44300997,0.099675305,-1.2951981,-0.62155604
Subject_58,0.93072754,-0.17767344,-0.2713145,0.7132218,-0.84833664,0.28709027,0.2996889,-0.30288383,-0.097494416,0.39065433,-0.39451838,-1.2361435,0.74119896,2.7823713,0.5920744,-0.568395,2.245573,-0.99405956,-0.6489416,-0.26819634,0.957043,0.9238312,-0.68101996,0.75609213,0.9444502,-1.4710487,-1.2474022,0.8480613,1.485066,1.030673
Subject_59,1.364629,-0.5091744,1.1779275,-0.37597454,0.37310988,0.29738602,-0.74542385,0.78190756,0.5305458,1.0367239,-0.41810796,-0.9992902,0.014537291,-1.4043285,0.60759413,-0.6340306,0.2875837,-0.33529085,-1.0203428,-0.0658558,-0.033546727,0.6226269,-0.81046593,-0.82222277,1.6667943,-0.005432404,0.84636104,0.31321207,0.77966416,-0.76938796
Subject_60,-1.0510231,-1.482715,2.3091164,1.0467216,-0.42119354,-1.1462319,-1.6426914,-1.2291216,-0.035574935,0.060172133,-0.7052887,-1.1197908,0.8470877,0.46844488,1.5616376,-1.158536,-0.4044899,0.6552647,0.4532254,-1.4422286,1.2256008,0.834971,-0.5113959,-0.84134054,1.0501841,-0.36111337,-0.74110997,0.86445695,2.0067391,-1.3848041
Subject_61,0.6044281,0.40007752,-0.63799965,-0.76661515,-1.022784,-1.2020596,-0.36851528,-0.8567511,-0.9512202,-0.51807946,0.5777521,-1.2123835,1.18692,-0.07904869,-1.5151608,-0.68248636,-0.14401752,0.8865652,-0.8523295,-1.5677532,-0.5788789,-0.1308498,1.393553,-1.0147963,-0.6318023,1.2640162,0.24561697,0.787921,1.6257219,-0.28595388
Subject_62,-0.37666765,0.26427895,-1.3705131,-0.26744366,-1.5195004,-0.24721938,-0.51195055,-1.2080355,-0.94308215,0.24692342,-0.77103746,-1.1142612,0.87671906,1.3772304,-0.9538452,0.2666239,1.8607594,1.3214715,-0.9216879,-0.9272131,0.866755,-0.53613925,0.40393898,-0.98297703,-0.99980253,-0.26039287,-1.9699961,-0.07505034,2.1221883,-0.0462353
Subject_63,1.5919968,1.3353976,-0.30308363,-1.6725199,0.8141532,1.4036036,1.4632055,1.0370632,2.8327549,3.2169423,0.65344167,-0.69422334,0.098154254,1.6492566,0.3262753,0.6083502,1.7164181,-1.1763984,-1.1677479,2.137508,0.963717,-0.5658805,-2.7496479,1.0682262,0.4298801,-1.2283973,-2.152302,-0.8907665,-1.2598045,2.250779
Subject_64,-0.2642648,0.04062948,1.109955,-0.9262608,-0.151926,0.41375107,-0.638682,-1.0479244,-0.5367789,-0.72013885,0.58151555,-0.7353098,0.17639953,0.8722546,-0.11546794,1.0399535,-0.7086175,1.1379006,-0.434128,-0.50957286,-0.21323162,-0.35631943,0.5415638,-0.3358166,-1.2223964,1.187057,-1.4274457,0.648261,-0.88407606,1.2678505
Subject_65,-0.26495206,-1.4037013,-2.0231469,-1.1158814,0.36450797,-1.3630959,0.21856353,0.37319067,0.5960862,0.09279868,2.2172668,-0.9457489,-0.59986466,-0.8284441,0.8589023,0.45386463,-1.6649307,-0.15547621,0.20202087,-1.1442008,2.063103,-0.89732754,0.9750839,-1.0698655,0.20394869,0.84059787,-0.603976,-0.92459756,0.7789443,1.8101956
Subject_66,0.68219143,-0.57799023,0.14078309,-0.8521525,-1.0732409,-0.7322815,0.61444545,0.6363981,1.3752697,0.49526632,1.4076767,1.4648734,-0.8968879,-0.60250336,0.48000875,0.82496214,-0.2924963,-0.6885017,-0.47027704,0.4341014,-0.95231944,-1.3654675,0.3249476,0.12464197,0.5631501,-2.3025348,0.07454066,-0.521368,-2.551329,0.64825207
Subject_67,-2.1627152,1.0389957,-0.047965903,0.3417674,-0.9606654,1.0901841,-1.8673487,-1.0207325,-1.761482,0.44042724,0.9946164,-0.673471,1.6376066,-1.0685433,-0.45802936,-1.2627074,-1.2366045,1.6854162,0.6268266,-0.89384407,1.1364117,1.2279652,-0.40359116,0.50905144,-2.0181777,1.5688895,1.7143747,1.0646387,1.7062192,-0.28296384
