Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,1.5285544,-0.1294688,0.25212282
Subject_2,-0.31427246,0.34357393,-0.1870568
Subject_3,1.3450493,0.5518123,0.7611785
Subject_4,0.65738803,1.0144918,2.280387
Subject_5,-0.14702266,0.63941014,0.48107585
Subject_6,-0.3814734,0.19438349,-0.8861317
Subject_7,0.27379128,0.26481494,-0.73826087
Subject_8,-1.4036583,0.2997717,-0.188211
Subject_9,-0.22113112,2.30407,-0.14598015
Subject_10,-0.23548272,0.34151906,0.08300511
Subject_11,0.07428712,-1.4233243,-0.8972319
Subject_12,0.8767268,0.3491259,-0.121235356
Subject_13,0.42920223,1.2383175,-0.045510985
Subject_14,0.012000031,0.63540834,-0.9040271
Subject_15,-1.1019586,-0.32678637,0.16633977
Subject_16,-0.3295316,0.43252885,-1.5178623
Subject_17,-1.1471851,-0.00736674,-0.27023113
Subject_18,0.18830241,0.48698863,-0.24352638
Subject_19,-1.3071247,-1.9507874,-0.26726168
Subject_20,-0.28230342,0.8907249,3.3002207
Subject_21,2.0775476,-0.27630398,-0.54787266
Subject_22,0.71406096,1.1504327,-0.08978563
Subject_23,1.1890305,-0.9271263,0.33869255
Subject_24,-0.1751285,0.7350147,-0.65121
Subject_25,-0.10245193,0.94750214,2.8371878
Subject_26,-0.091779396,-0.3032849,-0.17197914
Subject_27,0.27947745,-1.301991,0.79533327
Subject_28,1.7267717,-0.22315226,-0.5384258
Subject_29,-0.5047014,-0.6186454,0.22635052
Subject_30,-1.7003837,0.15401153,-1.1671047
Subject_31,1.6336048,-0.3535952,-0.13275771
Subject_32,0.36601692,1.5152912,-0.603073
Subject_33,0.84466463,-1.2874687,-0.58631766
Subject_34,1.614277,-0.4739859,0.78443027
Subject_35,1.6304485,-0.18326569,1.0607756
Subject_36,2.8510206,-0.0028744987,2.228682
Subject_37,-2.0716345,-0.89859813,-0.47178468
Subject_38,-0.10249193,0.08442519,-0.36371413
Subject_39,-0.13430141,0.0954416,0.23942123
Subject_40,-0.7181383,0.70028085,2.9417584
Subject_41,0.31113237,1.2140753,-0.2104082
Subject_42,-0.99255913,-0.11690575,-0.3297902
Subject_43,1.4295884,0.40709218,-0.9993388
Subject_44,-0.38643575,-0.9853282,-0.8905432
Subject_45,1.7609932,-0.08707432,-0.09118643
Subject_46,-1.1354965,-1.0660192,0.13956359
Subject_47,0.42188,1.5942762,1.5650421
Subject_48,-1.0272337,0.7674685,-0.8214295
Subject_49,-0.35518363,-1.3273162,3.9760833
Subject_50,0.41101757,0.28501317,0.54638743
Subject_51,-0.38956922,-0.7917079,0.26966977
Subject_52,0.93918043,-0.10255771,0.95254195
Subject_53,-1.072441,-0.06944577,0.50207824
Subject_54,-0.16989672,0.87648124,-0.2756106
Subject_55,-0.8105111,-1.0191715,-0.049519554
Subject_56,-1.1550672,1.3489777,-0.2729802
Subject_57,1.5488156,0.3636283,-0.21372977
Subject_58,1.0610538,-1.3328353,0.8951207
Subject_59,0.117774054,0.4575412,-0.54960376
Subject_60,-1.1535408,0.51291037,-0.112161614
Subject_61,0.6048383,-2.004225,1.8862578
Subject_62,1.1909509,-1.1346848,0.03718096
Subject_63,-0.008701016,-1.0355351,0.15777482
Subject_64,0.7972496,0.0903463,0.20777728
Subject_65,1.9200147,-0.8737028,0.2667894
Subject_66,-2.347832,-0.6091716,1.0345451
Subject_67,-0.2688539,-0.0011817653,1.465332
Subject_68,0.017675387,0.22040349,0.19001852
Subject_69,2.5441267,-0.06289388,-0.24661697
Subject_70,1.1381545,1.4689893,-0.18142729
Subject_71,0.17258598,0.6510415,0.21712251
Subject_72,0.15098605,1.0764096,-1.1791773
Subject_73,-0.8047044,-0.49015287,-0.78033704
Subject_74,-1.3198334,1.8475928,0.38723728
Subject_75,-1.0782143,1.1323841,0.92847514
Subject_76,-0.26385078,0.9827755,0.55196035
Subject_77,-0.37942606,0.5960241,0.13714091
Subject_78,0.4152077,2.1599476,1.3957865
Subject_79,0.0046201423,-0.6225283,-0.7526272
Subject_80,0.33606946,-0.8790211,-1.0437957
Subject_81,-1.0567385,-0.4308123,-0.30431107
Subject_82,-0.1294889,-1.020542,-0.44374564
Subject_83,0.09398665,-1.1180258,4.5658603
Subject_84,-0.37353885,-1.1647774,-0.90114075
Subject_85,-0.21410578,0.28409138,-0.46608055
Subject_86,-1.8323312,0.7744084,-0.10247738
