Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,0.686249,0.5430851,-0.20286663
Subject_2,0.22473626,-1.0730865,-0.95403486
Subject_3,0.16672654,1.0895717,-0.5320537
Subject_4,0.58240366,-0.026866224,-0.71153677
Subject_5,0.64943504,-1.1368028,0.17412499
Subject_6,-1.6823971,0.18053007,-0.79008
Subject_7,-0.562358,1.5160812,0.16432373
Subject_8,0.2213234,-0.45450786,0.07167429
Subject_9,2.2660825,-0.17084189,-1.7085948
Subject_10,0.79806983,1.2013127,-0.50802636
Subject_11,-1.1103847,-0.59572303,0.21880575
Subject_12,-1.5182006,-0.8743109,-0.39534703
Subject_13,-1.4874743,-0.20821865,0.9244065
Subject_14,1.0900619,1.0897679,0.4766149
Subject_15,-0.3729412,-1.4220767,0.39883998
Subject_16,-0.5266653,0.5051752,0.6841298
Subject_17,-0.19540994,2.6126823,0.64642894
Subject_18,8.336675,0.35090855,5.34364
Subject_19,0.18897156,-0.026044697,1.9140915
Subject_20,1.2787852,0.44846308,-0.71220046
Subject_21,-0.6587549,-1.3924702,1.7302849
Subject_22,0.28808433,1.8898076,-0.48751944
Subject_23,-1.3035563,1.149701,0.777831
Subject_24,0.77343625,0.93043804,0.2979737
Subject_25,-0.9545309,-0.25172818,-0.63709295
Subject_26,0.21003722,1.047035,0.9084995
Subject_27,0.35564518,0.6375191,-0.48752493
Subject_28,0.061373573,-1.0935376,2.5062683
Subject_29,-0.9557349,-0.8015241,1.0127679
Subject_30,0.06644274,-0.6767247,-0.56010985
Subject_31,-0.40945917,-2.5179648,-0.7224587
Subject_32,1.3228307,3.1289418,0.81792074
Subject_33,0.86508507,0.26306754,-0.53076786
Subject_34,-0.5246835,0.7397001,-0.040404316
Subject_35,-0.3633648,-0.8106099,0.78708357
Subject_36,1.7999024,-0.64754087,-0.37142456
Subject_37,-0.04732472,-0.51739997,-0.22060105
Subject_38,2.1471195,-0.5219814,-0.66533786
Subject_39,0.40711817,1.1803309,-0.6699804
Subject_40,0.61957395,1.6771224,-0.7967669
Subject_41,-0.26554376,1.8115422,-0.4869741
Subject_42,0.41852534,-3.134621,-0.12934545
Subject_43,-0.35860625,-0.9147513,-0.8127686
Subject_44,-1.1198052,-0.7495032,0.5977071
Subject_45,-0.86062026,0.2191535,2.0575793
Subject_46,0.25247407,-0.44993064,1.1068394
Subject_47,-1.0389694,0.31706935,0.44405925
Subject_48,-0.5504918,0.79054505,-1.0035481
Subject_49,0.15670048,0.27450562,-0.9968978
Subject_50,-1.9148375,1.1039898,1.4180475
Subject_51,-0.7831826,-0.94338363,0.600657
Subject_52,-2.440641,0.015878826,-0.3299501
Subject_53,-0.3621286,0.009944446,-1.4196788
Subject_54,0.26908538,2.2651002,0.45978934
Subject_55,0.6329599,-0.027422693,-1.1989185
Subject_56,-1.3207273,-1.0952204,0.4099809
Subject_57,-1.4928805,-0.7362253,-0.92132163
Subject_58,-0.68131924,2.3383431,-1.165429
Subject_59,0.99344546,-1.6657813,0.13468604
Subject_60,-0.1973588,-0.5530631,0.08867625
Subject_61,-0.19180746,0.3732299,0.035230286
Subject_62,-0.3964646,-1.0968461,1.1756951
Subject_63,0.3368334,0.27359322,-0.24886893
Subject_64,1.2082355,-0.52676046,-1.2725676
Subject_65,-2.1033645,-1.4942611,1.2672156
Subject_66,0.2611347,-0.40729088,1.4120483
Subject_67,-0.6366296,1.8074524,-0.2461076
Subject_68,-0.08634605,0.14338094,0.2698556
Subject_69,2.243953,-0.06845965,2.756193
Subject_70,0.78906465,-0.12757671,-2.028102
Subject_71,-0.8652299,0.6028352,-0.109278545
Subject_72,0.4475754,0.3383364,-0.7322751
Subject_73,0.4664154,-0.5201108,-0.11955282
Subject_74,0.015278224,1.4564648,-1.24403
Subject_75,-0.6784993,-0.35158062,1.101011
Subject_76,0.9403758,0.17511658,-0.8364941
Subject_77,1.1798794,-1.0968179,-0.7984459
Subject_78,-0.0062775463,0.11831145,-0.0946109
Subject_79,-1.5413646,0.6086752,1.0474281
Subject_80,3.3841257,0.5760911,-1.1881993
Subject_81,0.4507911,-0.91924185,0.14638275
Subject_82,0.41041923,-1.4946641,-0.08371655
Subject_83,1.284704,-0.9621798,1.5442841
Subject_84,1.1251638,-0.7678639,-0.09646907
Subject_85,1.0071806,0.98895276,-0.69053334
Subject_86,-0.13329265,0.67788553,0.29270834
