Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-0.089188226,0.3609182,-0.08347388
Subject_2,-0.6468835,0.124287136,-1.0319377
Subject_3,-0.17945476,-0.67765856,-0.1810537
Subject_4,1.2996929,0.87461925,1.6222951
Subject_5,0.058439255,-0.21400425,0.53049713
Subject_6,-0.41976285,1.083058,-0.3714059
Subject_7,-0.1499762,-0.40356365,-0.18934502
Subject_8,0.018801004,0.42555568,-0.03751238
Subject_9,0.108583465,-0.350341,0.25796142
Subject_10,0.23240754,1.3985021,0.039173037
Subject_11,-0.018914888,-0.12772916,-0.24083634
Subject_12,0.32066402,1.2437389,-0.7738703
Subject_13,-1.0869819,-1.1482854,0.0007679735
Subject_14,-0.05149734,-0.23347875,-0.240629
Subject_15,0.055667356,-0.22175838,1.0560349
Subject_16,0.32430434,0.04322419,0.35563534
Subject_17,-0.18952031,-0.7627193,-0.13612038
Subject_18,-0.17758627,-1.5063429,0.011213631
Subject_19,0.1443864,0.7333618,1.1235415
Subject_20,2.8934836,-0.8693744,2.8284457
Subject_21,0.8247783,-0.46723288,0.8113289
Subject_22,0.5426028,0.15771283,0.9753392
Subject_23,-0.84457624,0.93999696,0.51818985
Subject_24,1.0497247,0.21609947,-0.14528601
Subject_25,0.5471062,1.8150421,-0.20120013
Subject_26,-0.52603734,2.7653444,-0.14154151
Subject_27,0.23234046,0.4256807,0.618237
Subject_28,-0.07192751,0.4447757,-0.53681105
Subject_29,-0.14488545,-0.7388278,-0.28608492
Subject_30,0.033530816,-0.1593942,0.3278408
Subject_31,0.05116274,0.07836443,-0.12291863
Subject_32,-0.4451637,1.2392232,0.17311956
Subject_33,-0.23919569,1.5485584,-0.6883641
Subject_34,0.30664796,0.421102,0.92615736
Subject_35,0.3731294,0.53685415,0.6167406
Subject_36,0.5476858,-0.026049344,0.9178364
Subject_37,-0.07427966,-0.6466473,-0.21101116
Subject_38,-0.4528059,-0.63299704,-0.4670867
Subject_39,0.39411888,0.05307081,0.9319721
Subject_40,1.7168055,-1.6320021,1.2864268
Subject_41,-0.30108142,0.1856197,0.07459111
Subject_42,0.074707545,-1.1866238,0.6664739
Subject_43,0.04422677,-0.54738003,-0.60339165
Subject_44,0.062183883,0.5453469,0.20745596
Subject_45,0.2530161,-0.59760755,-0.0036529733
Subject_46,-0.026191156,0.39996454,0.16410021
Subject_47,0.6599304,-0.35470876,0.5520378
Subject_48,-0.11756583,-0.45450816,-0.57293135
Subject_49,2.2006109,0.10137358,5.0546703
Subject_50,0.021104943,-0.47944155,-0.91006535
Subject_51,0.57454205,-0.13261576,1.31615
Subject_52,0.13983244,0.5492945,0.5616423
Subject_53,-0.33762807,-0.14746183,-0.1675127
Subject_54,-0.031057,-0.68738496,-0.94495016
Subject_55,0.26884767,0.08155257,0.09497584
Subject_56,-0.053673416,0.7572679,-0.89409894
Subject_57,-0.25498492,0.33649406,-0.28017843
Subject_58,0.8687023,-1.0023844,1.428226
Subject_59,-0.28345487,0.2063636,-0.3657461
Subject_60,-1.4148638,-0.089730434,0.8563559
Subject_61,0.70941734,2.0337708,0.9792709
Subject_62,0.055777054,-0.39657626,-0.7056111
Subject_63,-0.0001214165,-0.33076942,1.2407848
Subject_64,-0.08663888,-1.7680831,0.21007207
Subject_65,-0.533801,1.0770975,0.59803987
Subject_66,-0.4822895,-0.42703384,-0.36514243
Subject_67,1.8466512,0.61656404,1.9121623
Subject_68,-1.1440879,0.9939851,0.2739755
Subject_69,-0.80074793,1.2873276,-0.2818448
Subject_70,-0.0283332,-0.5576353,-0.19449875
Subject_71,-0.052805535,-0.95455724,-0.05925727
Subject_72,-0.7525521,-0.21837805,0.19507833
Subject_73,0.3984038,0.749409,-0.080104485
Subject_74,0.39769807,0.16464302,0.06184325
Subject_75,0.13005364,-1.1593195,0.4481812
Subject_76,-1.5841563,0.5171798,1.1539888
Subject_77,0.20646541,0.5757167,1.4161294
Subject_78,0.010789268,-1.5497569,0.5889639
Subject_79,-0.48419806,1.0816357,-0.64916605
Subject_80,0.50756097,-0.008813267,-0.5741236
Subject_81,0.20894885,1.2243778,-0.16316117
Subject_82,-0.1433412,-0.62235606,-0.18415247
Subject_83,1.9846749,-0.47859752,3.1765568
Subject_84,0.104633346,-0.924079,0.37353376
Subject_85,-0.8870038,-0.2189711,-0.7791266
Subject_86,-0.021384045,0.1359112,0.09623141
