Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-1.2715318,1.0585824,-0.15760039
Subject_2,-1.2783972,0.5571211,1.5482185
Subject_3,-0.10628979,0.5906413,-0.0068033896
Subject_4,-1.5058503,0.2427096,-0.73792493
Subject_5,1.2963412,-0.63205576,-0.65820986
Subject_6,-0.25559804,1.146933,1.4566716
Subject_7,-0.01774891,0.2814972,0.13731079
Subject_8,0.48512128,0.29550081,0.5160373
Subject_9,-0.6802912,0.6374598,0.96632135
Subject_10,0.3031026,-0.082065925,-0.4225047
Subject_11,0.74898446,-0.9304121,0.3453535
Subject_12,-0.47376293,-1.3121324,1.7112219
Subject_13,-1.0391695,1.5832329,-0.5551006
Subject_14,-0.40464714,1.5596552,0.0028402028
Subject_15,-0.14364925,0.024039183,-1.4920024
Subject_16,-0.32853624,-0.32912043,-0.086587325
Subject_17,-1.9192858,-0.8013229,0.97659916
Subject_18,-1.7255185,-1.9791492,0.7672681
Subject_19,1.2873055,-2.0713363,1.8514274
Subject_20,-1.2291012,-0.20660117,1.0876324
Subject_21,-0.5154086,-0.365234,0.110503234
Subject_22,-0.063922696,-0.041243613,-0.6739401
Subject_23,-1.3623474,-1.7184699,0.37497666
Subject_24,0.07966832,-0.49655667,0.8866724
Subject_25,1.4822634,2.22107,0.31954104
Subject_26,-0.15262204,-0.08788425,0.3751277
Subject_27,0.36996907,1.1415311,1.4080024
Subject_28,-0.5584377,-1.3893818,1.3509386
Subject_29,-0.8801641,0.98903334,0.017706642
Subject_30,1.3418847,1.8392506,0.49927533
Subject_31,-2.2049515,0.24359289,1.529938
Subject_32,-1.5040809,-1.4361603,0.1123964
Subject_33,-0.53074044,-0.8281425,0.26035833
Subject_34,1.4329056,-1.5830296,1.089748
Subject_35,0.64010406,-0.00021258886,-0.0319777
Subject_36,0.783998,0.011344009,0.98488617
Subject_37,0.36766434,-1.450039,-0.19675533
Subject_38,0.84227306,-0.0046729757,1.1687809
Subject_39,0.6111882,-1.1036763,-0.8643469
Subject_40,-0.8317576,-0.46242788,-0.4953889
Subject_41,1.0201706,0.57440454,-0.6819503
Subject_42,0.92204714,0.12672377,-0.1590029
Subject_43,0.76039606,0.1696698,-0.50960326
Subject_44,0.28105438,-0.8291971,-0.24322973
Subject_45,-1.314656,0.38711372,-0.53684574
Subject_46,-1.3101338,-1.1908526,0.14109133
Subject_47,-0.81794184,0.30925685,1.7312696
Subject_48,-3.2617238,0.16602688,1.0270058
Subject_49,0.26790696,0.02034432,0.62989986
Subject_50,-2.1120944,-1.4587936,-0.80666393
Subject_51,0.70649934,-0.5397049,0.49604905
Subject_52,0.23457848,1.6684996,0.6102924
Subject_53,0.83336306,0.41515002,0.4299525
Subject_54,-0.867949,1.7667778,-0.26251277
Subject_55,0.8613257,0.40586254,-1.4547893
Subject_56,0.870099,-0.74708,0.6783182
Subject_57,-0.6435675,0.23987941,-0.99136174
Subject_58,0.83447677,1.5433359,0.56138146
Subject_59,-0.22903377,-0.0054856203,-0.5916231
Subject_60,1.0158703,1.0425079,0.004968491
Subject_61,0.36474684,-0.32910907,1.4730676
Subject_62,-1.6927475,-0.7079215,0.85919356
Subject_63,-0.014397767,0.89261067,1.6976707
Subject_64,2.0446491,0.40203443,-0.70730996
Subject_65,-0.61120737,0.121257566,0.7469965
Subject_66,0.24380122,-0.680619,0.394476
Subject_67,-0.06693408,0.47745943,-0.8077798
Subject_68,-0.6540926,-0.76861864,0.9891197
Subject_69,-1.2183802,-2.3132288,-0.8385959
Subject_70,0.30127555,0.46551946,0.35818696
Subject_71,0.49859035,0.131492,-0.1593553
Subject_72,0.72158897,0.635945,0.0047114636
Subject_73,-0.32643571,0.7020478,-0.13820975
Subject_74,-0.6486176,0.4463614,-0.9821194
Subject_75,-0.04360807,-0.009252857,0.37435964
Subject_76,0.7810426,-0.6886917,0.6322626
Subject_77,1.1622378,0.46006063,-0.24321175
Subject_78,-0.28246903,0.40896633,1.7244633
Subject_79,-1.9606893,-0.7626334,0.7841248
Subject_80,-0.95194155,0.1875805,0.21725444
Subject_81,0.5762361,0.6371615,0.78283167
Subject_82,-0.3487689,1.1343583,-0.29824877
Subject_83,0.5315189,-2.0691757,-0.10224259
Subject_84,0.47848704,-0.10026876,-0.5366321
Subject_85,1.1047535,-0.1838036,-0.7666614
Subject_86,-0.12714791,-0.5831883,-0.459448
