Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,0.64811945,0.538968,0.32071614
Subject_2,0.12389753,-0.16042194,1.3802896
Subject_3,0.09786347,0.10676801,-0.373906
Subject_4,-1.9154245,1.0719733,0.95807916
Subject_5,-0.50980115,-0.6803989,-1.68031
Subject_6,0.17076927,-0.060015917,-0.4641396
Subject_7,0.42120188,0.2967509,-2.1319947
Subject_8,0.030279087,-0.5456472,0.9830361
Subject_9,0.095357835,0.37795135,-1.072762
Subject_10,-0.23386602,-0.777474,0.9231928
Subject_11,0.30235782,0.12443866,-1.6217635
Subject_12,0.17762609,-0.047085714,1.5041558
Subject_13,0.20320682,-1.8331629,-1.5853404
Subject_14,-0.87334436,0.6395001,1.4532062
Subject_15,0.063728474,-0.6297846,0.5265311
Subject_16,-3.080157,-0.9252109,-0.5760149
Subject_17,1.2316937,-0.7994553,0.11801187
Subject_18,0.03475308,-0.81114346,-1.1633675
Subject_19,-1.1784416,-2.3779256,-0.53919506
Subject_20,-2.2781227,0.42303863,-1.7893612
Subject_21,-0.13521299,-0.44006145,0.192762
Subject_22,0.5878607,1.1124923,-1.29716
Subject_23,-0.60836273,-2.9171655,1.1696844
Subject_24,0.93507683,0.13072865,1.2983508
Subject_25,1.4314935,1.3459715,1.4273497
Subject_26,0.20561305,-0.60610354,0.9928526
Subject_27,-0.124686256,1.7090381,-1.1268095
Subject_28,0.08470807,0.71181315,0.70403546
Subject_29,0.29793823,-1.3163146,0.21710841
Subject_30,-0.67355245,0.5190612,-1.8130181
Subject_31,0.59449935,0.13830927,-1.523382
Subject_32,-0.032335848,1.9044474,-1.6371727
Subject_33,0.5921585,0.6285994,1.6740098
Subject_34,-0.6376351,-1.1876923,-0.8599041
Subject_35,-1.0150843,0.047097772,0.0907743
Subject_36,-1.5041425,-0.27753147,-2.307312
Subject_37,0.17838432,0.7908417,-0.3114408
Subject_38,0.1969906,0.053331137,-0.4892713
Subject_39,-0.40343082,-0.75755125,0.463678
Subject_40,-1.4751805,0.31358632,1.4490206
Subject_41,1.109764,0.9819684,1.5491976
Subject_42,0.026491128,0.14048575,-0.5802875
Subject_43,-0.48524874,0.154061,-2.6013372
Subject_44,-0.47114563,-0.13453576,-1.1393931
Subject_45,0.12484922,1.2049528,-1.0765194
Subject_46,-0.05085004,-1.0840896,-2.0248792
Subject_47,-1.414533,-0.26949477,0.70140207
Subject_48,0.30402485,-1.3958366,-1.3478525
Subject_49,-4.074834,-0.17400159,-1.8294519
Subject_50,0.696507,-1.4886675,-1.1330054
Subject_51,-0.87363774,2.2146163,-2.2195773
Subject_52,-1.5298102,0.37079552,0.4546184
Subject_53,-0.3626826,1.6148564,-1.4568548
Subject_54,0.5510497,0.78036344,1.2834041
Subject_55,0.015384201,-0.6892265,-2.8028293
Subject_56,0.61431617,-0.28913802,-2.1074386
Subject_57,0.8249863,0.81229365,1.2755992
Subject_58,0.29040006,0.164528,-2.99531
Subject_59,1.2611887,0.54999536,0.50431204
Subject_60,0.76757634,-0.51104957,-1.5061041
Subject_61,-1.9686884,-0.6790705,-1.3714855
Subject_62,-0.2647925,-0.32655612,-0.44035214
Subject_63,-0.096841216,1.4103184,1.1794922
Subject_64,-0.3680887,0.6146007,-1.4123186
Subject_65,-0.58815974,-0.35791028,-1.2119077
Subject_66,0.95795596,0.3927626,-1.1349186
Subject_67,-1.280211,-0.6116187,0.8122352
Subject_68,0.06900562,0.26093853,-1.1522096
Subject_69,0.13665517,-2.4524517,-0.5398576
Subject_70,0.48851097,-0.31133544,-1.3439367
Subject_71,0.17140345,0.07725069,0.86950576
Subject_72,-0.04333208,0.55266786,0.5990128
Subject_73,0.047333714,0.12557474,2.6678627
Subject_74,-0.03929773,0.7566095,-0.38754582
Subject_75,-2.019412,-0.11739648,0.31003875
Subject_76,-0.7164386,-0.11173658,0.7740922
Subject_77,-0.3933484,-1.7086861,-0.9301857
Subject_78,-0.26480445,-0.84136283,1.0929476
Subject_79,0.87473524,1.0362499,2.04795
Subject_80,-0.0023003193,-0.7317428,-2.5774477
Subject_81,0.17752068,0.21495418,2.5077558
Subject_82,0.97098136,0.31092215,2.1024957
Subject_83,-3.233972,1.4095341,-0.24246146
Subject_84,-0.07295994,-0.6003768,-0.5911727
Subject_85,0.68343145,0.28924295,-1.588619
Subject_86,0.04232332,-1.0792196,0.6823812
