Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,0.36487263,-2.3874373,0.8007011
Subject_2,1.7708993,-0.21405843,-0.8429004
Subject_3,0.38828024,-0.8733624,0.38041988
Subject_4,1.4637835,1.3141038,0.8043401
Subject_5,-1.0591359,0.3864127,-0.519716
Subject_6,1.3653972,-0.25541335,-0.10492177
Subject_7,-0.12851785,-0.078388534,0.48584148
Subject_8,-0.24837118,-0.7622156,-0.67342234
Subject_9,-2.0991888,-0.060442533,0.5258705
Subject_10,0.40564033,0.07464828,-0.6625523
Subject_11,-1.7804481,-0.2938406,2.5296998
Subject_12,1.4318734,-0.10865517,-0.3270355
Subject_13,-1.76126,-0.09027724,-1.9085629
Subject_14,1.2900273,-0.8122252,0.7492136
Subject_15,1.0871912,-0.12631755,-0.39443177
Subject_16,-1.3976694,0.32206345,-0.78997946
Subject_17,-0.76639473,-0.22842449,-0.20479226
Subject_18,-1.3871859,0.01745297,-1.5077902
Subject_19,-0.6120532,0.37884152,-0.9602113
Subject_20,-1.0947669,2.0334473,0.3699076
Subject_21,-0.60532504,1.7735789,-0.56678057
Subject_22,-1.2038369,-0.35278088,0.52485156
Subject_23,1.4262675,0.41192076,-3.1105173
Subject_24,0.8423871,-0.47979805,-0.0008964492
Subject_25,0.98732686,-0.28651863,0.3147971
Subject_26,0.8782633,-0.8415301,1.819597
Subject_27,-1.7683704,0.77193,0.557781
Subject_28,1.0942855,-0.42369503,0.2968991
Subject_29,0.42361096,-0.42644343,0.53174764
Subject_30,-1.9108757,1.3449986,1.2107085
Subject_31,-1.4725403,-1.6062946,1.5234094
Subject_32,-0.9793666,-1.0087149,-1.768556
Subject_33,1.3354814,-0.7545252,1.3017578
Subject_34,-1.0913314,0.4630475,0.6299074
Subject_35,0.20277041,0.46525666,1.4412637
Subject_36,-0.73195183,0.79903656,-0.71335596
Subject_37,-1.2023067,-0.14393683,0.4627101
Subject_38,-1.0230911,-1.0180954,0.3548604
Subject_39,-1.3436271,0.527301,-0.9315086
Subject_40,-0.77392435,1.2205747,0.713952
Subject_41,-1.7901852,-0.00629412,1.5385989
Subject_42,-0.9761682,0.10808464,1.1125175
Subject_43,-0.96404135,0.7892903,0.16443443
Subject_44,-1.7341752,1.0533239,-1.0586339
Subject_45,2.2878027,0.007842643,0.05690901
Subject_46,-2.482792,0.31668177,-0.7729725
Subject_47,0.53911173,1.0397747,-0.29165697
Subject_48,-1.6221607,-0.7798433,-2.5654612
Subject_49,0.72286856,2.816299,-1.0713894
Subject_50,-0.4717793,-0.4724052,-0.17404214
Subject_51,-0.49462464,1.1461952,-0.56927097
Subject_52,2.189572,1.0570337,-0.07615683
Subject_53,0.91340804,0.08672013,0.72913045
Subject_54,2.080228,-0.51511854,0.10111492
Subject_55,-2.4400525,-0.17599393,-0.48504895
Subject_56,-0.72316045,-0.168942,-0.6088938
Subject_57,1.970416,-0.2259751,0.38245663
Subject_58,-1.5714332,0.072420284,0.43965465
Subject_59,2.010708,-0.22903399,0.08820789
Subject_60,-0.7642141,-0.119199224,-0.38712713
Subject_61,-1.3594383,0.8173013,-0.639601
Subject_62,0.09046849,0.19329132,-0.8273568
Subject_63,0.9160771,0.022211552,0.108022325
Subject_64,-1.9196514,0.32489413,1.3068539
Subject_65,-0.5392081,0.38858706,-1.2940913
Subject_66,-0.95613414,-0.36628246,0.8920711
Subject_67,0.69869936,1.6884847,1.3423734
Subject_68,0.9067332,0.7435176,0.87594116
Subject_69,-0.87529767,-0.3611547,-0.9956865
Subject_70,0.16858093,-0.3472727,-0.26103467
Subject_71,-0.5682744,-0.09134714,1.2920856
Subject_72,-0.98267233,0.056283932,-1.323524
Subject_73,1.0658756,-0.30767652,0.67053896
Subject_74,0.7040442,0.8339493,-0.06728767
Subject_75,-1.5306222,0.6413876,-0.8056825
Subject_76,-1.8732821,1.0979396,-0.031635694
Subject_77,0.66093576,1.3348206,-1.1961104
Subject_78,1.6892133,0.7423991,0.14928311
Subject_79,2.7525368,-0.5392469,1.053869
Subject_80,-1.9481385,0.13889003,-0.47549817
Subject_81,1.1333466,-0.017497396,1.0841222
Subject_82,1.8079879,-0.48959586,1.1017392
Subject_83,1.8261056,3.9776742,0.4151918
Subject_84,-0.66553587,0.16430478,-0.74569935
Subject_85,-1.0400277,-0.41061524,0.39008138
Subject_86,-1.3945539,-0.28334305,-0.25465134
