Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,1.0422374,-1.6817987,0.56478626
Subject_2,-0.4128703,-1.3615037,0.24743678
Subject_3,0.7368136,1.0921203,0.14878926
Subject_4,0.6147518,-1.6505595,-0.7679219
Subject_5,-1.5757416,-0.44586957,-0.33714193
Subject_6,-0.16705087,-0.5281058,0.15490556
Subject_7,0.6931646,0.025963398,0.4256336
Subject_8,-0.9079526,0.11227903,0.021384027
Subject_9,0.035635874,-0.6734024,-0.05666612
Subject_10,-0.5789142,-0.92246217,-0.0490462
Subject_11,-0.09457357,1.5080378,0.5225902
Subject_12,-0.61388505,-2.0480783,0.06483432
Subject_13,-2.3495564,1.9146347,0.0087977955
Subject_14,0.57195854,-1.9180323,0.6265018
Subject_15,0.7030377,-1.9476317,0.29294723
Subject_16,-1.3701819,-0.7905581,-0.47455537
Subject_17,-0.5790053,0.9929016,0.34593222
Subject_18,-1.7967972,0.66363275,-0.0043465537
Subject_19,-1.3383852,-0.2096259,-1.6008371
Subject_20,0.36186057,1.7774292,-2.61153
Subject_21,-0.69998586,1.3669727,-0.4365199
Subject_22,-0.5834447,2.357026,0.15049765
Subject_23,-3.144074,-2.0651045,-0.5817062
Subject_24,0.46131167,-2.1702628,0.3623324
Subject_25,1.3640945,-1.8927068,1.5551716
Subject_26,-0.61681837,-1.4119006,0.060596563
Subject_27,1.3100767,1.6328089,-0.32791308
Subject_28,-1.4117178,-1.8917595,0.50313455
Subject_29,0.50299203,-1.0823216,0.24630219
Subject_30,0.4042545,1.4476864,-0.3250387
Subject_31,1.0069621,0.90117353,0.10017325
Subject_32,-1.2334704,1.8799833,-0.08353399
Subject_33,0.421738,-1.3102033,0.30049556
Subject_34,-1.130439,-0.38758928,-0.2949638
Subject_35,1.0563216,-0.008803117,-0.47654513
Subject_36,-1.5162938,0.93959665,-0.4865443
Subject_37,1.2922937,1.2390556,0.055591673
Subject_38,-0.3754822,1.1983831,0.09540988
Subject_39,-0.457368,0.50734985,-1.0715961
Subject_40,0.6313605,0.6777559,-1.8525171
Subject_41,0.803797,1.8852092,0.48493418
Subject_42,0.54296094,0.795592,-0.14619625
Subject_43,0.06876472,2.7111912,-0.8865776
Subject_44,-1.3006519,-1.8243998,-0.6155115
Subject_45,0.3947248,1.2217662,-0.06737158
Subject_46,-2.2640133,-1.5503232,-1.0033411
Subject_47,-0.5488131,-1.5495216,-1.5955422
Subject_48,-0.80051535,2.9149196,1.0801812
Subject_49,-1.0543811,-0.6531238,-3.0079298
Subject_50,-1.0844305,1.9367076,2.2990134
Subject_51,1.0964775,1.7210704,-0.58911335
Subject_52,0.43072948,-2.515998,-0.47163686
Subject_53,0.7794081,-1.3038344,0.0064492654
Subject_54,0.8992851,-3.218951,0.13291359
Subject_55,-0.48536155,3.9060214,1.5162165
Subject_56,-0.657416,1.1301724,0.11912702
Subject_57,0.9724213,-1.5639932,1.1825014
Subject_58,-0.7193138,1.9949516,-0.27390763
Subject_59,0.8476631,-1.602051,0.14236258
Subject_60,-0.7416915,1.5167707,0.11935588
Subject_61,-1.702641,2.535808,-0.8517912
Subject_62,-1.1166978,-0.532646,-0.007304335
Subject_63,0.46648413,-1.8687297,-0.3500612
Subject_64,1.1752207,2.3213236,1.6467527
Subject_65,-1.0731232,2.2962232,-0.5703342
Subject_66,0.227579,1.8849345,1.0076782
Subject_67,-0.28530177,-0.7121853,-0.8679946
Subject_68,0.21758017,1.2867546,-0.26025057
Subject_69,-1.2710251,-1.1570045,0.35608572
Subject_70,0.07205178,-0.3156279,0.51603115
Subject_71,0.41506216,-1.6664097,0.08826439
Subject_72,0.5316881,0.9511497,-0.04946473
Subject_73,0.35555318,-1.3092273,0.02841392
Subject_74,1.0010911,-0.4335132,-0.41667703
Subject_75,-0.32772747,3.3112009,-0.8732945
Subject_76,-0.44430318,1.3438771,-0.57646966
Subject_77,-0.66281295,1.4756478,-0.42469403
Subject_78,0.06520652,-1.9497389,-1.6228449
Subject_79,1.2754121,-4.922026,0.5857672
Subject_80,-0.5001032,1.6800271,-0.029396672
Subject_81,1.0080652,-1.0272768,0.4827893
Subject_82,0.73403627,-1.485503,0.38636816
Subject_83,0.315668,-1.9006563,-2.6570957
Subject_84,-0.457942,0.63158965,-0.19627704
Subject_85,0.40668118,1.0694267,0.7735489
Subject_86,0.06604281,-1.1007549,0.5029636
