Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
Subject_1,-0.16667348,0.71639025,-0.15113051,-0.3853933,-1.1752751
Subject_2,-0.2682626,0.9051738,0.104900755,-0.7622987,0.24514891
Subject_3,1.5131763,0.08781094,0.4891736,-0.21082762,1.1854621
Subject_4,1.2999072,-0.020469882,0.35541186,-0.27407926,0.3266874
Subject_5,0.20255306,-0.025378857,0.69050765,0.7299104,-0.1559387
Subject_6,-0.117690645,1.4614916,0.061409544,-0.48101616,1.4036945
Subject_7,-0.25544035,0.035643082,0.27638027,0.28457972,0.41244212
Subject_8,-0.07207859,0.4404776,0.8133839,-0.091278635,0.16976628
Subject_9,-0.6630673,-0.78943187,-0.228129,0.47528556,-0.6546685
Subject_10,-1.2761954,0.031996932,0.06772509,-0.23862031,-0.34168118
Subject_11,-1.0906072,0.5882134,0.18237385,-0.5942555,0.069107935
Subject_12,0.8148901,0.69901675,0.33981997,0.3641124,-0.4821092
Subject_13,-1.1318907,-0.576693,-0.17499179,0.80303794,-1.0460984
Subject_14,0.23401606,0.21091886,0.34617683,-1.02407,-0.053508822
Subject_15,0.8695269,0.6305375,-0.2201592,-0.09947489,-0.13514386
Subject_16,-0.9298432,0.78016245,0.1566966,0.37450996,-0.41331828
Subject_17,0.5602213,0.91712,0.8947116,0.550383,-0.9541012
Subject_18,-0.5558502,0.9878705,-0.63502604,1.5993122,-0.06481629
Subject_19,0.6549393,0.62741846,-0.19056033,0.010356896,0.40832353
Subject_20,-0.62641656,0.81576353,0.571574,0.31250978,-0.49907425
Subject_21,0.46317908,0.66411746,-0.8092229,0.3431545,1.0890439
Subject_22,0.57178754,-0.54687804,0.30051085,0.2719943,-0.18053715
Subject_23,0.49978688,-0.27526903,0.19352926,0.6112462,0.23913418
Subject_24,-0.88034487,0.045505498,-0.7876794,-0.5444453,-1.0447302
Subject_25,-1.0155771,-0.3040999,-0.42380288,1.1826221,-0.89477265
Subject_26,0.79103523,-0.4679265,0.2583662,-0.18433376,0.71913344
Subject_27,-0.8602433,-0.2964153,0.38044274,0.05436659,-0.22990204
Subject_28,0.07772276,1.0009557,0.52957875,0.030287012,-0.09333042
Subject_29,-1.220011,-0.02709548,-0.40497947,-0.17453542,-0.85908735
Subject_30,-0.4547289,-0.54392856,0.7622948,0.7999154,-0.17756216
Subject_31,0.7345214,-0.80720145,-0.49995708,-0.28216317,0.8403884
Subject_32,0.8227226,0.63840264,0.4348037,0.8419209,0.35191977
Subject_33,1.3481332,0.6875531,0.6167908,-0.39815894,0.6210377
Subject_34,1.3606128,-0.26532826,-0.26833636,-0.5483526,-0.50241905
Subject_35,-0.7622805,0.5532184,-0.45772797,-0.17425407,0.22208034
Subject_36,-0.3289107,0.15386099,-0.5171864,0.37074673,-0.29952708
Subject_37,-0.25194493,-0.03527897,0.0021687595,-0.27246544,0.16666573
Subject_38,0.6853109,-0.3126065,-0.04669291,0.47165173,-0.011631794
Subject_39,-0.352117,0.063128754,-0.08345295,0.56576914,-0.5573647
Subject_40,-0.50136065,-1.0972784,-0.1780132,-0.289239,-1.3093328
Subject_41,0.18508393,-1.0059206,-0.319786,0.46399394,-0.7240755
Subject_42,0.06407653,-0.14310938,-0.39990124,0.24607895,1.2966821
Subject_43,0.12737419,-0.27745312,-0.09264114,1.6705917,-1.4032103
Subject_44,0.18974142,0.4421468,-0.8460309,-0.28922975,0.40826356
Subject_45,0.10007427,0.15735963,0.6033728,0.46431816,-1.2472869
Subject_46,-0.38984326,-0.64922327,1.712317,0.36697602,-0.026389342
Subject_47,0.8375379,0.7960103,0.77580327,0.083798826,-0.45981386
Subject_48,0.0357757,-0.8021538,0.13231085,0.9221804,-0.022633664
Subject_49,0.5862268,0.009644215,1.2626277,0.60845757,-0.24489966
Subject_50,-0.032029636,0.7634765,0.22816989,-0.1844559,0.695856
Subject_51,0.5405954,0.38854113,0.33323258,0.29036087,1.0471554
Subject_52,-0.30587047,-0.320743,1.0154488,0.14385188,-0.8182002
Subject_53,0.17171434,-0.5021606,-0.05742431,-0.55311894,0.63673604
Subject_54,-0.996448,0.33046606,0.5942079,-0.41839957,0.866652
Subject_55,-0.62072664,-0.05174803,-0.20243844,-1.0285935,0.7225042
Subject_56,-0.37793636,0.27244985,0.12052553,-0.93876994,0.6437134
Subject_57,-0.23772214,-0.114986524,-0.66785675,-0.9497001,0.37016138
Subject_58,0.0011723378,-0.061263684,-0.43292686,1.032061,-0.29513124
Subject_59,0.5794868,0.88702774,0.33587012,1.0152316,-0.4015675
Subject_60,1.0453479,-0.41774973,-0.29825535,1.0862432,0.74526423
Subject_61,-0.30882367,-0.6343702,0.4181657,1.27694,0.27552572
Subject_62,0.79538625,0.40369993,-0.554021,-0.42837754,0.191235
Subject_63,-0.32319897,-0.40531087,0.5441013,-1.1499355,-0.68632144
Subject_64,-0.70101786,-0.25921935,-0.09700967,-0.39717185,-0.67738706
Subject_65,0.6937453,0.8158543,-1.4326242,1.2333587,1.4655192
Subject_66,0.082888514,0.76490784,-0.8862014,-0.8372601,0.07226538
Subject_67,-0.94247925,0.53276086,1.3824874,-0.7965609,-0.2765246
Subject_68,-0.13483605,-0.3536232,-0.67443764,1.1713188,0.89023316
Subject_69,1.1959211,0.55241394,-0.038333476,-1.098705,0.57361835
Subject_70,-0.274665,0.12536375,-0.4086058,-0.21947846,-0.98081034
Subject_71,-0.115087256,0.08761955,-0.32080138,-0.08863592,0.68816227
Subject_72,-0.6276763,-0.16598096,-0.2506892,-0.37474003,-0.46897167
Subject_73,0.6333527,-0.13855582,-0.7472856,0.48359254,-0.64384156
