Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
Subject_1,-0.060640484,-1.5774875,0.6064702,-0.5230542,0.417426
Subject_2,-0.6272576,-0.7319447,0.613475,-0.35173625,-0.31730133
Subject_3,0.3204331,0.73477006,0.69051474,-0.4704491,0.5017324
Subject_4,-0.124910384,0.26545903,-0.07354403,-0.74533665,-1.1579762
Subject_5,-0.24715246,0.7983263,-0.24393998,0.20407484,0.36241367
Subject_6,0.20246477,0.8668681,0.19461335,-0.91098607,-0.37294176
Subject_7,0.086071335,-0.42827973,0.24120522,-0.6021596,1.0147038
Subject_8,0.5012667,0.257215,-0.035552405,0.28892747,-0.2893278
Subject_9,-0.47990876,0.4604266,-0.39583084,0.15473358,0.5677722
Subject_10,0.04808192,0.21260199,1.3385959,0.020995809,-0.1524473
Subject_11,1.2626961,-0.46656123,0.052645463,-0.083911024,-0.16958372
Subject_12,0.17143673,1.0241461,0.08340968,-1.084234,0.1672448
Subject_13,0.23043737,-0.5323984,-0.044487257,0.8206,0.15520735
Subject_14,-1.641816,-0.51658726,0.21462622,0.41276854,0.45975995
Subject_15,-0.09267334,1.1000187,0.1024465,-0.937775,0.8009775
Subject_16,-0.25458953,0.8007844,0.021105018,0.2572532,0.16780373
Subject_17,0.8310433,0.541175,0.17649285,0.4580887,1.3190812
Subject_18,1.7688679,-0.18766935,-0.72135365,2.283698,-0.1829094
Subject_19,0.9249659,-0.061671868,-0.20473574,-0.20700608,-0.61635804
Subject_20,0.94698834,-0.75728774,-0.109978475,1.5501397,-0.733188
Subject_21,0.38619888,0.10489202,0.44650728,-0.19609937,0.87159914
Subject_22,0.6852514,-0.1380907,0.07084261,0.4138912,0.21234037
Subject_23,3.691936,1.664921,0.7376982,0.023823692,-0.0553628
Subject_24,-0.31000167,-0.67291534,2.2770052,-0.65084016,0.3982992
Subject_25,-0.24107367,0.23368223,0.51162225,-0.25189048,0.5779037
Subject_26,-0.4205887,-0.43182048,-0.624427,-0.50980926,-0.58227783
Subject_27,-0.37342697,-1.5305785,-0.27927476,-0.75697553,0.34125245
Subject_28,0.27309698,0.07801337,-0.032129463,-0.16747528,-0.66360486
Subject_29,0.4769926,0.25958547,-0.54263026,0.5645339,1.1540936
Subject_30,-1.0398192,0.11211886,-0.08692959,0.5206738,-0.3032815
Subject_31,-0.01256785,0.2968218,-0.085722566,-1.3627071,0.8710085
Subject_32,1.4585238,1.2473261,-0.47069028,-0.42115465,0.16520059
Subject_33,0.6967332,0.08011107,0.55482906,0.3599257,0.6202174
Subject_34,2.1846583,-0.5214923,-1.0241559,0.80594724,-0.61023843
Subject_35,0.5892841,0.74945354,0.42012194,0.45613822,-0.26552
Subject_36,0.016795846,-0.070317715,0.9253409,0.241329,-0.6641255
Subject_37,-0.54441947,-0.07542631,0.168952,-1.5633656,0.21935019
Subject_38,-0.49869895,-1.3191853,2.245036,-0.9027802,-0.01765537
Subject_39,-0.68111414,-0.23766905,0.17479809,0.566468,-0.45405906
Subject_40,1.1872432,-0.16672195,-0.0458618,-0.38109162,-0.6567336
Subject_41,0.32924068,-0.48168737,1.3379531,0.89604574,-0.08223832
Subject_42,0.56739414,0.36193532,0.19484109,-0.054260198,-0.06961722
Subject_43,0.4964254,-1.1644056,0.016419293,0.7206438,0.52513015
Subject_44,0.012918292,-0.45905095,-0.27951545,-0.020954346,0.38096026
Subject_45,-0.41366655,-0.19653577,-0.011820215,-1.374803,0.581668
Subject_46,-0.51993865,0.29407036,-0.17267767,0.9973446,0.62452734
Subject_47,0.34461063,0.2747609,-0.021966444,-0.31663516,0.15133761
Subject_48,-0.1418381,0.72652084,-0.37033647,0.4667858,0.23750232
Subject_49,-0.21517336,-0.50252116,0.6973442,0.5835647,-0.5980446
